@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute destClass {1,3,2}

@data
-0.003626,0.304068,1
-0.003702,0.310394,3
-0.003953,0.331389,3
-0.001402,0.118348,3
0.001863,-0.154292,1
-0.003531,0.296124,1
-0.001565,0.13194,3
0.002727,-0.226396,2
-0.003427,0.28744,3
-0.002152,0.180953,2
-0.002448,0.205689,3
-0.003535,0.296443,2
-0.00141,0.119011,3
-0.003417,0.286558,3
0.001397,-0.115377,1
0.002754,-0.228651,3
0.000767,-0.062768,3
0.003151,-0.261818,1
-0.003503,0.293821,3
0.002261,-0.187483,2
-0.000789,0.067165,3
0.003018,-0.250758,1
-0.002777,0.23318,2
-0.000281,0.024732,1
0.002726,-0.226349,3
0.00008,-0.005375,3
0.002907,-0.241449,3
0.000771,-0.063107,1
-0.002828,0.237436,1
-0.003289,0.275892,1
0.003037,-0.252283,3
-0.002713,0.227785,3
0.001195,-0.09854,3
-0.002244,0.188691,2
-0.001393,0.117598,3
-0.003095,0.259739,1
0.002369,-0.19654,3
-0.000593,0.050835,2
-0.002628,0.220698,1
-0.000908,0.077103,1
-0.000738,0.062899,1
0.002199,-0.182317,2
-0.001033,0.08753,1
-0.003525,0.295651,1
-0.002106,0.177129,3
0.001639,-0.135578,3
0.001804,-0.149347,3
-0.001104,0.093477,3
-0.002867,0.240675,3
-0.004066,0.340769,3
-0.001995,0.167899,2
-0.002411,0.202627,2
-0.003581,0.300318,2
-0.003517,0.29496,3
-0.001311,0.110718,3
0.002435,-0.202011,2
-0.002652,0.222684,3
0.001412,-0.116614,3
-0.002642,0.221893,1
-0.00298,0.250096,1
-0.001054,0.089276,1
0.001646,-0.136173,3
-0.003024,0.253824,3
-0.001489,0.125589,3
-0.002262,0.190126,3
-0.002497,0.209819,1
-0.003517,0.294943,3
-0.002919,0.244991,1
0.002471,-0.205059,3
-0.003494,0.293007,3
-0.003133,0.262852,3
0.001294,-0.10678,1
-0.003569,0.299276,3
-0.002761,0.231831,3
-0.004002,0.335427,3
0.0004,-0.032084,1
0.001646,-0.136201,3
-0.001573,0.132587,3
0.001415,-0.116865,1
-0.002942,0.246895,2
0.002506,-0.207974,3
-0.003478,0.291672,3
0.000245,-0.019152,2
0.003094,-0.257037,2
0.002402,-0.199262,3
0.001731,-0.143287,3
0.003529,-0.293396,1
-0.003594,0.301372,3
-0.004041,0.338706,3
-0.001289,0.108874,2
0.002917,-0.242254,3
-0.002929,0.245884,3
-0.000698,0.05959,3
0.002466,-0.204673,3
-0.003427,0.287398,1
-0.000566,0.048551,2
-0.001502,0.126709,3
0.001382,-0.114142,3
-0.000518,0.04454,1
-0.003062,0.256947,3
0.00208,-0.172387,3
-0.003535,0.296475,1
0.000566,-0.046004,3
0.002941,-0.244285,3
-0.000729,0.062147,3
-0.002364,0.198713,3
-0.003532,0.296234,1
-0.003107,0.260741,3
-0.001024,0.086797,3
-0.002601,0.218457,3
0.003044,-0.252862,3
-0.003365,0.282295,2
0.000214,-0.016615,3
-0.001054,0.089318,2
0.002454,-0.203653,3
-0.000614,0.052588,3
-0.003701,0.31031,1
-0.003336,0.279874,3
0.001051,-0.08648,2
0.001707,-0.141279,1
-0.002022,0.170147,3
-0.003472,0.291164,3
-0.002537,0.213116,3
0.001485,-0.122683,3
0.003146,-0.261423,3
0.002064,-0.171071,3
-0.003856,0.323261,2
-0.00157,0.132352,3
-0.000194,0.017471,1
-0.004193,0.351436,2
-0.002791,0.234352,3
0.000264,-0.020792,1
0.000527,-0.042742,3
-0.003561,0.298624,2
0.001507,-0.12458,3
-0.002782,0.233547,3
-0.003466,0.290665,3
-0.001761,0.148305,1
-0.000799,0.067989,3
-0.003349,0.280937,1
-0.003193,0.267855,2
-0.002902,0.243557,3
-0.003378,0.28337,3
-0.003547,0.297474,3
0.001682,-0.139184,3
-0.001115,0.09438,3
-0.002382,0.200207,3
-0.000302,0.026482,3
-0.003799,0.318501,1
-0.000121,0.011354,1
-0.001915,0.161159,3
-0.0039,0.326903,3
0.003648,-0.30331,3
-0.001924,0.161916,3
-0.002016,0.169642,3
-0.000756,0.064443,2
-0.003057,0.256517,1
0.002838,-0.235704,2
-0.002042,0.171813,3
0.001175,-0.096854,1
-0.004021,0.337041,1
-0.003041,0.255221,1
-0.003171,0.266021,3
0.002702,-0.224375,3
-0.003544,0.297241,1
-0.003702,0.31037,3
-0.00397,0.332741,3
-0.00389,0.326066,3
-0.003306,0.277362,2
-0.002948,0.247412,2
0.002484,-0.206119,3
-0.000479,0.04127,3
0.000466,-0.037597,1
-0.003781,0.317006,2
-0.002718,0.228193,3
-0.002304,0.193696,2
-0.00125,0.10567,3
-0.002319,0.194945,3
0.002263,-0.187704,2
-0.001708,0.143926,1
0.001832,-0.151727,1
-0.000024,0.003285,3
-0.003538,0.296678,3
-0.002298,0.193138,3
-0.00152,0.12816,2
-0.002459,0.206573,1
-0.003615,0.30316,2
0.000474,-0.038297,2
-0.003239,0.271727,2
-0.000959,0.081351,1
-0.003708,0.310926,3
-0.002808,0.235716,2
0.001134,-0.093414,2
-0.003534,0.296372,3
-0.003532,0.296164,3
-0.002174,0.182795,2
0.002991,-0.24848,2
-0.003417,0.28658,2
0.003573,-0.297041,1
0.000056,-0.003382,2
-0.00257,0.215866,3
-0.001956,0.164607,2
-0.003008,0.25248,3
0.003105,-0.257995,3
0.003121,-0.259312,3
0.002335,-0.193656,1
-0.003834,0.321424,1
-0.003632,0.304556,1
-0.002455,0.206297,3
0.001727,-0.142884,2
-0.000233,0.020703,3
-0.002537,0.213113,1
-0.003416,0.286531,3
-0.001183,0.100068,1
-0.003247,0.272444,1
0.001738,-0.143817,1
0.011921,-0.994093,1
-0.003913,0.328052,3
-0.003524,0.295509,2
-0.001,0.084757,3
0.003618,-0.300788,3
-0.001266,0.107017,3
-0.002735,0.229671,2
0.002666,-0.221373,3
0.001359,-0.112214,1
-0.003543,0.297105,1
0.002544,-0.211183,3
-0.003069,0.25752,1
0.00294,-0.244198,3
-0.002033,0.171069,2
-0.002744,0.230433,3
-0.002764,0.232052,3
-0.003859,0.323531,3
0.003207,-0.266514,3
-0.00344,0.288494,3
-0.001065,0.090242,3
0.001585,-0.131074,2
0.002811,-0.233444,3
0.001689,-0.139764,2
0.003032,-0.251923,3
0.011468,-0.956319,1
0.001626,-0.134526,1
0.003142,-0.261101,3
-0.001717,0.144652,3
-0.003423,0.28714,1
-0.000256,0.022639,1
-0.003883,0.325535,3
-0.000768,0.065414,1
0.001702,-0.140827,3
0.002259,-0.187383,3
-0.002408,0.202307,3
-0.003538,0.296723,3
-0.003506,0.294052,3
-0.003942,0.330436,3
-0.003786,0.317446,1
-0.002681,0.225131,3
-0.003719,0.311812,2
-0.000222,0.019806,3
0.000113,-0.008174,2
-0.001175,0.099367,3
-0.003664,0.307183,1
-0.002391,0.200926,2
0.002243,-0.186051,1
0.001288,-0.106245,3
-0.003998,0.335129,3
0.001401,-0.115715,3
0.00097,-0.079738,1
0.000072,-0.004734,3
-0.003424,0.287188,3
0.011881,-0.990753,1
-0.002732,0.22939,2
-0.002648,0.222422,3
-0.003621,0.303599,1
0.005399,-0.449531,1
-0.003639,0.305164,2
0.000855,-0.07013,2
0.002704,-0.224494,1
-0.003045,0.255567,3
0.000837,-0.068575,3
-0.00352,0.295196,1
-0.003754,0.314721,3
-0.001843,0.155164,2
-0.00353,0.296059,1
-0.003906,0.327466,1
-0.003963,0.332195,3
-0.003031,0.254391,2
-0.003915,0.328173,3
-0.001091,0.092338,2
-0.002104,0.176944,3
-0.002839,0.238308,3
-0.002362,0.198482,3
-0.00248,0.208387,2
-0.00337,0.282694,1
-0.003829,0.320982,3
-0.002528,0.2124,3
-0.000155,0.014187,3
-0.001442,0.121674,3
-0.003342,0.280297,2
0.000473,-0.038182,2
-0.001614,0.136087,3
0.003075,-0.255497,2
-0.003989,0.334391,1
-0.000419,0.036307,1
-0.003388,0.284211,3
-0.003642,0.305418,2
0.002442,-0.202589,1
-0.004164,0.348952,2
-0.001936,0.162894,3
0.002566,-0.21299,3
-0.003448,0.289228,3
-0.003206,0.268988,2
0.001886,-0.15619,3
-0.003508,0.294184,2
-0.003462,0.290396,3
-0.003677,0.30831,3
-0.003668,0.307515,1
-0.00078,0.066399,3
-0.003407,0.28576,1
0.000755,-0.061748,3
-0.003856,0.323257,1
-0.003981,0.333685,1
-0.002196,0.184621,3
0.003386,-0.281426,2
-0.004003,0.335557,3
-0.002968,0.249121,1
-0.003727,0.312472,2
-0.000728,0.062054,3
-0.003708,0.31093,3
0.002405,-0.199521,1
-0.003329,0.279234,2
-0.003895,0.326537,3
-0.003864,0.32394,1
-0.001084,0.091811,3
0.002754,-0.228667,3
-0.003773,0.316323,1
0.001932,-0.160076,1
-0.003688,0.309217,2
-0.00026,0.022978,1
0.000847,-0.069454,3
-0.003546,0.297345,1
-0.003152,0.264438,1
-0.000285,0.025048,2
-0.002017,0.169689,3
-0.003843,0.322188,3
-0.004055,0.339847,3
-0.001992,0.167643,3
0.000653,-0.053226,2
-0.003134,0.262971,2
-0.003989,0.334371,3
-0.000651,0.055651,3
-0.003535,0.296461,3
-0.004024,0.337282,2
-0.003618,0.303376,2
-0.002036,0.171313,3
-0.002578,0.216525,2
-0.003124,0.262101,2
-0.003423,0.287061,2
-0.001851,0.155798,3
-0.002345,0.197121,3
0.001421,-0.117354,3
-0.001783,0.150127,3
-0.00375,0.314436,3
-0.003757,0.314978,3
0.001986,-0.164565,2
-0.003996,0.334911,1
0.001201,-0.099018,3
-0.001623,0.136762,3
0.001789,-0.148094,3
-0.003424,0.287218,3
-0.002243,0.188611,2
-0.003332,0.279528,2
0.000707,-0.057716,1
0.002311,-0.19169,3
-0.003945,0.330728,3
-0.003113,0.26121,2
-0.003183,0.26702,2
-0.001878,0.158069,3
-0.002079,0.174845,3
-0.001047,0.088703,3
-0.003301,0.276882,1
-0.003886,0.325722,3
-0.00312,0.261769,3
-0.003264,0.27386,3
0.003514,-0.292141,1
0.002365,-0.196176,2
0.001,-0.082182,3
-0.002137,0.179729,2
-0.003344,0.280526,2
-0.003262,0.273654,1
-0.002405,0.202078,3
0.000434,-0.034935,3
-0.003349,0.280889,3
-0.00338,0.283484,3
-0.003504,0.293894,1
-0.003979,0.33352,3
-0.003539,0.296809,1
0.000873,-0.071629,1
-0.001296,0.109483,3
-0.002649,0.222465,2
-0.002754,0.23124,2
0.000769,-0.062943,1
-0.003321,0.278607,2
-0.003851,0.322821,3
0.002794,-0.232054,1
-0.002593,0.217817,3
-0.001788,0.150547,3
0.000548,-0.044465,2
-0.00015,0.013811,2
-0.003427,0.287449,2
0.000662,-0.054018,2
-0.003677,0.308344,2
-0.003904,0.327255,3
-0.003652,0.306191,2
-0.000508,0.043708,2
0.001948,-0.161385,3
-0.004026,0.337473,3
-0.003093,0.259523,3
0.000649,-0.052929,1
0.000708,-0.057806,3
0.003398,-0.282488,2
0.002115,-0.1753,2
0.001984,-0.164409,3
-0.000653,0.055763,3
-0.003838,0.321793,3
-0.002777,0.233136,2
-0.001304,0.110179,3
-0.00352,0.295194,3
0.000688,-0.056193,3
-0.003869,0.324351,3
-0.000162,0.014822,2
0.002191,-0.181636,1
-0.003625,0.303957,3
-0.002149,0.180723,2
-0.000661,0.056477,2
-0.00354,0.296849,1
-0.001338,0.113033,1
0.001656,-0.136968,3
0.001181,-0.097313,3
-0.002825,0.237154,3
-0.003779,0.31682,3
-0.002744,0.230389,3
0.000209,-0.01614,3
-0.003541,0.296919,1
-0.002487,0.208977,3
-0.002744,0.230408,2
-0.002715,0.227943,3
0.000731,-0.059727,3
-0.0039,0.326919,3
0.000515,-0.041732,1
0.002561,-0.21255,3
-0.003933,0.329668,3
-0.001752,0.147577,2
-0.000906,0.076938,3
0.001201,-0.099004,3
-0.003837,0.321644,1
0.001399,-0.115573,3
0.000175,-0.013309,3
-0.003853,0.322981,3
-0.003817,0.320028,3
-0.00395,0.331091,3
0.003291,-0.273478,2
0.002082,-0.172579,3
0.002382,-0.197577,3
0.001943,-0.160994,1
-0.002075,0.174538,3
-0.003157,0.26485,2
0.011383,-0.949163,1
-0.004,0.335258,2
0.000539,-0.043759,1
-0.003617,0.303274,2
0.003188,-0.264938,2
0.001761,-0.145744,2
-0.003026,0.253946,1
0.002042,-0.16925,3
-0.002564,0.215389,3
-0.003967,0.332487,1
-0.002078,0.174767,3
-0.003361,0.281894,1
-0.002153,0.181018,3
0.002841,-0.23596,3
0.003172,-0.26359,2
0.00123,-0.101414,2
-0.002954,0.247954,3
-0.00339,0.284356,2
-0.003169,0.265875,2
-0.001448,0.122162,3
-0.002323,0.195221,3
-0.000851,0.072337,2
0.001604,-0.132659,3
0.00293,-0.243374,1
-0.003354,0.281322,2
0.000419,-0.033693,3
0.001473,-0.121746,3
-0.001499,0.126451,3
0.000522,-0.042326,3
-0.002112,0.177598,3
-0.002621,0.220145,3
0.003564,-0.296305,3
-0.004027,0.337547,3
0.001781,-0.147453,3
0.00341,-0.283465,2
-0.003532,0.296224,3
0.003194,-0.265405,3
-0.002914,0.244629,3
-0.003289,0.27593,3
-0.003458,0.290062,3
-0.003079,0.258415,3
0.003236,-0.268955,3
-0.002649,0.222475,2
-0.003293,0.276246,3
-0.002177,0.183093,3
-0.003514,0.294675,3
-0.002904,0.243734,1
-0.000441,0.038078,2
-0.00345,0.289342,3
-0.002733,0.229474,3
-0.003464,0.290544,1
-0.002963,0.24865,2
-0.002962,0.248598,3
0.002293,-0.190204,1
-0.00097,0.082276,1
-0.00259,0.217531,3
-0.003618,0.30339,1
0.002533,-0.210249,2
0.002854,-0.237,3
-0.000737,0.062804,3
-0.003374,0.283029,3
0.001008,-0.082863,2
-0.003908,0.327593,2
0.003228,-0.268256,1
-0.003303,0.277098,2
-0.003095,0.259687,2
-0.001548,0.130542,1
-0.002608,0.219045,3
-0.002718,0.228204,1
-0.003882,0.3254,3
-0.003923,0.328881,3
-0.003981,0.333733,2
0.001717,-0.142123,3
-0.00299,0.250986,3
-0.00131,0.110688,2
0.001031,-0.084793,3
-0.003573,0.299632,2
0.001336,-0.110267,3
-0.003845,0.322331,3
-0.001569,0.132316,3
-0.00106,0.089816,2
-0.003809,0.319354,3
0.002569,-0.213248,2
-0.003921,0.328698,3
-0.002271,0.190882,3
-0.003263,0.273757,3
-0.004065,0.340675,3
0.003283,-0.272893,3
-0.003539,0.296823,3
-0.00287,0.2409,1
-0.000036,0.004265,1
0.002955,-0.245476,1
-0.004011,0.336167,3
0.002701,-0.224279,3
-0.001762,0.148422,3
-0.003269,0.274269,2
0.001783,-0.147591,3
0.000662,-0.054011,2
0.002411,-0.200011,3
0.002519,-0.20904,3
0.000144,-0.010721,1
-0.003202,0.268687,1
0.003152,-0.261929,3
0.002285,-0.189493,3
0.000534,-0.043331,3
-0.003642,0.305414,2
-0.002857,0.239826,3
0.002643,-0.219375,1
0.000709,-0.057925,1
-0.002612,0.219395,3
0.002941,-0.244273,2
-0.001617,0.136275,2
0.000246,-0.01928,3
0.010631,-0.886373,1
-0.001689,0.142293,3
-0.002172,0.182659,3
0.002105,-0.174454,2
-0.003048,0.255768,2
0.002226,-0.18459,3
-0.001721,0.144951,2
0.000579,-0.047056,2
-0.00114,0.096449,2
-0.00372,0.311919,3
0.000953,-0.078274,3
0.000504,-0.040791,1
-0.003587,0.300815,2
-0.003061,0.256849,1
-0.003687,0.309111,1
-0.003964,0.332308,3
0.00005,-0.002906,3
-0.004038,0.33846,1
-0.001606,0.13534,3
-0.001339,0.113066,3
-0.000973,0.082537,1
0.001906,-0.157912,1
0.001405,-0.116011,3
-0.003678,0.308405,1
0.001626,-0.134527,3
0.00161,-0.133152,3
-0.000756,0.064425,3
-0.002127,0.178921,3
-0.001338,0.112964,3
-0.000825,0.070185,1
-0.00377,0.316093,1
0.000236,-0.018426,3
-0.003482,0.292007,2
0.003102,-0.257728,3
0.001521,-0.125722,3
-0.003662,0.307029,3
-0.00319,0.267666,2
0.001479,-0.122241,3
-0.000964,0.081776,1
-0.003829,0.32096,1
-0.003871,0.324525,3
-0.00348,0.291866,3
-0.001539,0.129749,3
-0.003184,0.267142,1
-0.002347,0.19727,1
-0.000194,0.017491,3
0.003156,-0.262233,3
-0.003925,0.328988,3
-0.000972,0.082415,3
-0.003939,0.330212,3
0.002802,-0.232681,3
-0.003274,0.274654,2
-0.003966,0.332409,3
-0.002022,0.170119,3
-0.000896,0.076068,3
0.00019,-0.014572,2
-0.002747,0.23062,3
-0.003163,0.26536,3
-0.003964,0.332253,1
-0.001944,0.163614,2
-0.002145,0.180366,3
-0.002741,0.230184,3
0.001326,-0.10945,3
0.003556,-0.29567,1
0.00074,-0.060536,2
-0.000763,0.06503,1
-0.001664,0.140228,3
-0.003896,0.326574,1
0.0018,-0.148979,2
0.003095,-0.257158,2
-0.003023,0.253708,1
-0.003491,0.292798,2
-0.003657,0.306634,3
-0.002631,0.220936,3
-0.001284,0.108509,3
0.000106,-0.007574,2
-0.003384,0.283869,2
0.000012,0.000319,2
-0.00395,0.331103,1
-0.002896,0.24311,1
-0.002289,0.1924,3
0.002504,-0.207794,1
-0.003534,0.296374,3
-0.002869,0.240838,2
0.001627,-0.134545,3
0.001888,-0.156336,3
-0.003297,0.276593,2
-0.003327,0.279055,1
-0.003776,0.316576,3
-0.002133,0.179381,1
-0.003462,0.290357,3
-0.002438,0.204818,3
-0.000485,0.04181,3
0.000896,-0.073569,3
0.002125,-0.176142,3
-0.003479,0.291811,2
-0.00383,0.321055,3
-0.003922,0.328742,2
-0.002448,0.205661,3
-0.003475,0.291467,3
-0.001121,0.094922,3
0.000786,-0.064335,3
-0.003092,0.259436,2
0.002576,-0.213782,2
-0.003192,0.267781,2
-0.002621,0.220093,1
-0.000473,0.040782,3
-0.001093,0.092564,2
-0.002455,0.206239,3
-0.003165,0.265515,2
0.002624,-0.217804,3
0.003026,-0.251402,3
-0.003725,0.312286,3
-0.003764,0.315606,1
0.00157,-0.129836,3
-0.004024,0.337295,3
-0.003516,0.294861,2
-0.003745,0.313958,1
-0.003491,0.292798,1
-0.003578,0.300077,2
-0.00106,0.089762,2
0.002652,-0.22013,3
-0.000409,0.035458,2
-0.003434,0.288013,1
-0.003764,0.315599,1
0.00042,-0.03377,3
-0.003075,0.258008,2
-0.004065,0.340681,3
-0.000722,0.061571,3
-0.003446,0.289006,3
-0.003223,0.270364,1
0.001221,-0.100668,1
-0.003163,0.265405,3
-0.000663,0.056661,3
-0.003774,0.316383,2
0.003072,-0.25522,3
0.000889,-0.072947,3
0.001884,-0.156033,3
0.002674,-0.221991,1
0.001937,-0.160462,3
-0.003959,0.331885,2
0.001787,-0.147962,2
-0.003004,0.252114,3
-0.003829,0.320997,1
0.00205,-0.169911,3
-0.001473,0.124286,3
-0.003822,0.320376,1
-0.003046,0.255591,3
-0.003425,0.287259,2
-0.003906,0.327462,2
0.000772,-0.063179,3
-0.002698,0.226529,2
0.000304,-0.024069,2
-0.003473,0.291271,1
-0.000288,0.025316,1
0.003384,-0.281273,3
-0.000148,0.013609,2
0.003036,-0.252228,3
-0.002872,0.241096,3
-0.003545,0.297255,3
-0.002667,0.223942,2
-0.003956,0.331624,3
-0.003644,0.305551,2
-0.00197,0.165815,3
-0.003257,0.273207,1
0.000927,-0.076165,1
0.000856,-0.070181,1
-0.001767,0.148844,3
0.000375,-0.030074,3
-0.002215,0.186273,3
0.000323,-0.025667,3
-0.003296,0.276454,2
-0.000797,0.067843,3
-0.003065,0.257216,1
-0.00337,0.282656,3
-0.003107,0.260694,3
-0.00405,0.339416,2
-0.003542,0.297057,3
-0.000726,0.061934,2
-0.003908,0.32757,3
0.002492,-0.206802,3
-0.003525,0.295591,3
-0.003087,0.259009,3
-0.001773,0.149287,1
-0.002849,0.239169,2
0.000296,-0.023462,1
-0.002667,0.224001,1
-0.004136,0.346661,2
0.00304,-0.252545,2
0.00255,-0.211684,3
-0.003042,0.255249,1
0.000134,-0.009931,1
-0.0035,0.293502,2
0.000291,-0.023002,3
-0.003392,0.284507,3
-0.001154,0.097638,3
-0.003439,0.288395,2
0.002129,-0.176461,3
-0.003532,0.296223,1
-0.001263,0.106736,3
-0.003344,0.280503,1
-0.003605,0.302301,2
-0.003394,0.2847,3
-0.00349,0.292706,1
-0.003596,0.301525,2
-0.003569,0.299297,2
-0.003497,0.293294,3
-0.000549,0.047128,1
0.000155,-0.011688,2
-0.002693,0.226117,3
