@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute destClass {-1,1}

@data
-0.083436,-0.013197,0.208979,-2.840171,-0.014054,0.683764,-0.002639,0.469659,0.116751,-0.266874,1
-0.099239,1.299403,0.054804,-2.051695,0.007116,0.433104,0.002322,0.419595,0.065906,-0.263159,1
-0.038519,0.340109,-0.01201,-0.722402,0.114689,-1.859155,-0.013907,0.541526,0.176797,-0.227602,-1
-0.030896,0.022089,0.03902,-1.965543,0.006423,0.699245,-0.026827,0.814714,0.051047,0.192763,1
-0.098778,1.036344,0.026742,-1.700226,0.001583,0.735162,-0.00277,0.50881,0.067951,-0.402825,1
-0.088541,0.697248,0.042429,-1.784718,-0.014799,0.996542,-0.008638,0.55542,0.056972,-0.222693,1
-0.11976,1.364493,0.041984,-1.695206,-0.009958,0.831204,-0.007258,0.486073,0.056513,-0.517061,1
-0.138021,1.661948,0.062959,-1.936913,-0.013616,0.744465,0.003995,0.297157,0.056579,-0.388441,1
-0.095898,0.948047,0.031352,-1.758144,-0.009413,0.820211,0.007697,0.408868,0.057028,-0.200179,1
-0.095779,1.352876,-0.012287,-1.210933,0.017865,0.461241,-0.010185,0.442965,0.049018,-0.463734,1
-0.171429,0.989857,0.194868,-2.380896,0.005622,0.546394,-0.054316,0.68764,0.121332,-0.630189,-1
-0.113963,0.422777,0.170927,-2.333168,-0.019914,0.813179,-0.03341,0.623813,0.110774,-0.473615,1
-0.118134,1.619168,0.001731,-1.442965,0.002916,0.529265,0.000803,0.325179,0.040166,-0.240329,1
-0.071066,0.726442,-0.05573,-0.722822,0.127161,-1.670915,0.010958,0.432068,0.020002,1.100911,1
-0.096275,0.932931,0.031067,-1.731314,-0.008649,0.822456,0.003857,0.418789,0.060738,-0.224371,1
-0.070719,1.170901,-0.077148,-0.664554,0.115382,-1.306331,0.043427,0.180591,0.032422,0.365513,1
-0.033625,0.584466,-0.064237,-0.470977,0.154585,-2.099258,-0.000615,0.803444,-0.030248,1.058814,1
-0.102434,0.827441,0.044763,-1.900227,-0.00285,0.693673,0.013926,0.455103,0.060693,-0.059944,1
-0.037139,0.830281,-0.080275,-0.359597,0.130555,-2.039146,0.01028,0.601039,0.039902,0.529038,-1
-0.119874,0.520945,0.166684,-2.690714,0.025585,0.361455,-0.000171,0.558522,0.032322,0.393769,-1
-0.085973,1.158739,0.015891,-1.600045,0.006643,0.676668,0.010155,0.320646,0.056638,-0.473872,1
-0.154452,1.889258,0.140249,-2.344182,-0.04017,0.813871,0.008558,-0.05139,0.051239,-0.258788,-1
-0.056952,1.032672,-0.039846,-0.542991,0.11214,-1.782679,-0.014415,0.262122,0.16873,-0.381206,-1
-0.093552,1.299945,0.013431,-1.618165,0.006756,0.592402,-0.000016,0.31691,0.042164,-0.189728,1
-0.160525,1.2972,0.184582,-2.655272,-0.02015,0.522614,0.022946,0.017141,0.027864,0.42803,-1
-0.113613,1.607515,0.024875,-1.727006,-0.000595,0.446037,-0.013301,0.493539,0.078729,-0.472183,1
-0.075935,1.213553,-0.05347,-1.083857,0.070432,-0.361513,0.005207,0.602372,0.052829,-0.230049,1
-0.141481,1.790508,0.040537,-1.775885,-0.006064,0.63215,-0.001288,0.29576,0.07299,-0.491688,1
0.027527,-1.080515,-0.037885,-0.992938,0.122238,-0.87007,-0.005955,0.890573,0.033759,0.900949,-1
-0.111325,1.359197,0.024192,-1.685246,-0.011833,0.785422,0.002395,0.341469,0.042196,-0.175626,1
-0.101821,1.147044,-0.000527,-1.516864,0.002716,0.613079,0.008986,0.374574,0.050007,-0.103723,1
-0.171467,1.147577,0.190388,-2.427092,0.005826,0.601623,-0.060696,0.642038,0.134667,-0.779572,-1
-0.026221,0.631524,-0.080809,-0.265958,0.13635,-2.156506,-0.005133,0.797967,0.048222,0.468338,-1
-0.110727,1.296695,0.016222,-1.671405,0.009793,0.484967,0.012625,0.369953,0.059153,-0.222747,1
-0.099417,0.926089,0.03739,-1.831586,-0.007216,0.799772,0.015408,0.38273,0.055062,-0.151547,1
-0.097589,1.463909,0.007867,-1.391027,0.006861,0.533641,0.001418,0.314108,0.053037,-0.552376,1
-0.189524,1.950323,0.185751,-2.454193,-0.020035,0.382282,0.00766,-0.039429,0.030288,0.126082,-1
-0.049278,1.348303,-0.057954,-0.336615,0.125308,-1.966545,-0.02472,0.764428,0.044077,-0.052723,1
-0.089195,0.75574,0.040935,-1.816654,-0.004073,0.838322,0.018646,0.389849,0.061183,-0.288713,1
-0.084203,0.579438,0.017055,-1.730641,0.035441,0.281026,0.008329,0.678273,0.038282,0.19764,1
-0.072607,-0.477057,0.155929,-2.188115,0.006059,0.476438,0.019835,0.243045,0.12792,-0.100615,-1
-0.087853,0.631378,0.040521,-1.915248,0.017832,0.435562,0.022533,0.494938,0.051795,0.086697,1
-0.08578,0.796683,0.132544,-2.627985,-0.00645,0.701023,0.003074,0.369827,0.046625,0.031327,1
-0.10977,1.369117,0.012879,-1.629162,0.006191,0.547773,0.00254,0.370108,0.044156,-0.12504,1
-0.119615,1.660048,-0.001807,-1.391248,0.00276,0.507902,0.003341,0.279449,0.06145,-0.432124,1
-0.075321,0.710728,-0.048089,-0.929549,0.110524,-1.245127,0.051789,0.418254,0.025691,0.616727,1
-0.093157,1.140741,0.042757,-1.810162,-0.016714,0.884867,0.00394,0.31553,0.045197,-0.252099,1
-0.058551,0.760603,-0.047919,-0.658475,0.123129,-1.66481,0.029535,0.455203,-0.080097,1.540307,-1
-0.095366,0.733332,0.037686,-1.843521,0.016066,0.493315,0.009043,0.606834,0.044845,0.036747,1
-0.078084,0.731966,0.047807,-1.92536,-0.009772,0.957727,-0.005291,0.604995,0.061715,-0.402279,1
-0.09688,0.751477,0.051794,-1.883518,-0.013994,0.805274,0.026931,0.216955,0.066124,-0.057993,1
-0.106592,1.465202,0.015008,-1.421648,-0.004535,0.727621,-0.004055,0.339135,0.054872,-0.585757,1
-0.095518,0.93019,0.048732,-1.842667,-0.014382,0.898489,0.001483,0.475839,0.060932,-0.348737,1
-0.090908,1.536927,-0.007557,-1.245935,0.014813,0.418427,-0.008751,0.375231,0.05578,-0.64791,1
-0.064432,0.784636,-0.051972,-0.994588,0.102546,-1.154041,0.061978,0.089299,0.03955,0.633584,1
-0.1069,0.984009,0.103026,-2.421857,-0.006717,0.553526,0.023896,0.294843,0.063063,0.020804,1
-0.07862,-0.076291,0.201403,-2.423456,-0.032264,1.011989,-0.032427,0.419631,0.15026,-0.757026,1
-0.11574,1.495528,0.020545,-1.545447,-0.001553,0.634979,0.005385,0.259974,0.061021,-0.44408,1
-0.139373,1.359858,-0.009466,-1.315126,0.108735,-0.528868,-0.053883,1.03559,0.063408,-0.14855,-1
-0.054868,1.031692,-0.081229,-0.34657,0.147239,-2.127106,-0.005751,0.700332,0.045607,0.409531,-1
-0.104123,1.396391,-0.049113,-0.772222,0.137342,-1.722451,-0.007732,0.555645,0.050122,0.439984,-1
-0.181313,1.345146,0.175162,-2.048672,-0.023331,0.468609,0.002954,0.031457,0.141852,-0.730496,-1
-0.103696,1.204354,0.046827,-1.756871,-0.020224,0.872332,0.011237,0.262846,0.051615,-0.33264,1
-0.102115,1.16883,0.14396,-2.699336,0.000961,0.41478,-0.015042,0.36262,0.076806,-0.109993,-1
-0.11666,1.176879,0.151034,-2.628105,-0.009416,0.630215,-0.003054,0.269166,0.102492,-0.488331,1
-0.053236,0.986892,-0.060854,-0.331393,0.097099,-1.955261,0.033405,0.184334,0.05726,0.599876,-1
-0.089295,0.513258,0.026597,-1.749771,0.0285,0.301538,0.017551,0.621087,0.04757,0.180657,1
-0.09495,1.233526,-0.019622,-1.269977,0.017922,0.476479,-0.005153,0.484745,0.047707,-0.302638,1
0.02091,-0.729721,-0.041163,-1.044461,0.132928,-1.183867,0.001788,0.930584,0.054676,0.610337,-1
-0.102277,1.229045,-0.048152,-0.924779,0.065103,-0.578896,0.078011,-0.03705,0.012112,0.428934,1
-0.041654,0.810331,-0.061512,-0.570901,0.161231,-2.149163,-0.019266,0.780943,0.01406,0.756996,1
-0.188706,1.322871,0.203026,-2.409543,-0.03362,0.87976,0.025862,0.039404,0.060737,-0.345886,-1
-0.077927,0.748017,-0.011343,-1.492465,0.049779,-0.110398,0.048778,0.286573,0.013981,0.50547,-1
-0.079273,0.603792,0.017388,-1.694691,0.010107,0.500655,0.01768,0.474619,0.049032,0.126784,1
-0.093871,0.633581,0.029928,-1.566898,0.009185,0.740577,-0.000802,0.650331,0.033426,-0.131213,1
-0.092825,1.133321,0.024366,-1.648541,-0.005376,0.781503,0.009337,0.299993,0.062528,-0.426542,1
-0.110158,0.985677,0.058336,-1.896308,-0.024685,0.953008,0.010656,0.384216,0.059877,-0.236953,1
-0.046002,0.623296,-0.04885,-0.724319,0.125122,-1.830791,0.009182,0.372764,0.067452,0.730557,1
-0.091513,1.074497,0.055274,-2.076522,0.010483,0.470256,-0.00086,0.511353,0.063948,-0.200588,1
-0.022822,0.612725,-0.036432,-0.702638,0.101205,-1.73952,-0.013709,0.44588,0.142085,-0.03295,-1
-0.100335,0.960295,0.013922,-1.525503,0.008975,0.633709,-0.000353,0.532882,0.047849,-0.195709,1
-0.084911,0.834567,-0.042483,-0.978023,0.13233,-1.446583,0.011441,0.390962,0.039129,0.839504,1
-0.105892,0.965285,0.076092,-2.18885,-0.000835,0.686568,0.002586,0.486723,0.063491,-0.14887,1
-0.139521,1.676045,0.033449,-1.712633,-0.008268,0.731545,0.005084,0.274656,0.063567,-0.419761,1
-0.057492,1.221197,-0.079305,-0.272692,0.151721,-2.168024,0.005703,0.392707,0.047098,0.328667,-1
-0.179761,1.672756,0.193998,-2.531034,-0.029991,0.8246,-0.000548,0.161035,0.02601,-0.13509,-1
-0.047916,-0.663584,0.156798,-2.217192,-0.008668,0.606017,-0.016259,0.640711,0.111953,-0.046108,1
0.101802,-2.480055,0.03114,-0.973119,0.0584,0.116492,-0.005724,1.048754,0.015004,0.528712,-1
-0.09852,1.195639,-0.058011,-0.40275,0.122353,-1.944348,0.027858,0.234177,0.043566,0.738974,-1
-0.07789,1.808603,0.003363,-0.391327,-0.0475,-0.440602,0.092906,-1.421279,0.073252,0.180145,-1
-0.058105,0.883878,-0.082288,-0.681344,0.118799,-1.350471,0.048353,0.1928,0.042213,0.477836,1
-0.103703,0.831698,0.052,-1.905146,0.014508,0.720233,-0.011528,0.690891,0.056163,-0.286609,1
-0.10829,0.719937,0.054664,-2.040588,0.019843,0.444073,0.010762,0.568829,0.063847,0.082265,1
-0.144353,0.542369,0.197583,-2.629772,-0.009082,0.733277,0.003286,0.551361,0.066356,-0.132115,-1
-0.113097,0.661494,0.189832,-2.605505,-0.030022,0.871401,-0.038623,0.531722,0.131568,-0.644489,1
-0.141161,0.046671,-0.027722,0.907519,-0.0016,0.118326,0.006746,0.103279,0.033026,0.176744,-1
-0.105248,1.187991,0.059918,-1.94729,-0.02178,1.022851,-0.002712,0.35518,0.054258,-0.364267,1
-0.091344,0.540458,0.06937,-2.046842,-0.00029,0.666738,0.021212,0.521861,0.048236,0.022982,1
-0.098626,1.031485,0.024545,-1.682918,0.003961,0.719224,0.000227,0.470046,0.051791,-0.245749,1
-0.078136,0.287438,0.185798,-2.103437,-0.015323,0.429603,-0.018104,0.287693,0.137865,-0.768892,1
-0.0593,-0.389302,0.198519,-2.454134,-0.027616,0.875264,-0.024023,0.610867,0.108361,-0.351574,1
-0.070866,0.95273,-0.069774,-0.69768,0.127665,-1.606518,0.022253,0.516939,0.030591,0.621916,-1
-0.088387,0.709432,0.029705,-1.870614,0.000422,0.437565,0.038468,0.271471,0.051471,0.326188,1
-0.192616,1.925379,0.147345,-2.113116,-0.005711,0.738851,-0.046473,0.351333,0.102467,-0.863476,-1
-0.094597,0.811054,0.026979,-1.728109,0.021918,0.581535,-0.004821,0.660967,0.044529,-0.145376,1
-0.079454,0.647813,0.010726,-1.660789,0.016128,0.573669,0.005278,0.581063,0.0475,-0.00555,1
-0.104487,0.868722,0.050479,-1.75381,-0.011045,0.883179,0.000854,0.507213,0.051168,-0.260693,1
-0.027475,0.95696,-0.090778,-0.16081,0.140687,-2.187231,0.011619,0.375485,0.045661,0.411072,-1
-0.140014,1.554726,0.157672,-2.410131,-0.028581,0.72684,0.004785,0.01342,0.046853,-0.171492,-1
-0.051309,-0.399805,0.141887,-2.290978,0.01228,0.296636,-0.015294,0.568364,0.146694,-0.198308,1
-0.09611,1.416344,-0.041035,-0.948378,0.105152,-1.185097,0.06327,-0.04625,0.019016,0.441551,1
-0.101151,0.580612,0.058979,-1.928221,0.007613,0.656026,0.00354,0.673275,0.040573,0.064487,1
-0.123209,1.098522,0.056443,-2.036102,-0.001823,0.633362,0.010431,0.486191,0.052956,0.010444,1
-0.186943,0.450681,-0.003871,0.58025,-0.004963,0.286332,-0.002425,0.208407,0.0445,0.046213,-1
-0.092358,1.49121,-0.074962,-0.499758,0.120679,-1.699498,0.022613,0.364608,0.051089,0.245901,-1
-0.095041,1.153791,0.001473,-1.463773,0.012879,0.536064,-0.000257,0.469818,0.046137,-0.252043,1
-0.014523,-0.873202,0.066861,-1.932352,0.018069,0.372217,0.067351,0.207173,0.034996,0.792042,1
-0.160452,1.141281,0.187087,-2.720517,-0.018026,0.793113,0.014055,0.315863,0.063649,-0.211682,-1
-0.113419,1.191953,0.057847,-1.989398,0.001972,0.735343,-0.002852,0.3268,0.045035,-0.044074,1
-0.091681,0.893659,0.025998,-1.609358,-0.008789,0.895977,0.013374,0.350953,0.050803,-0.311261,1
-0.096111,0.899563,0.054379,-1.947288,-0.011637,0.795401,0.019682,0.323641,0.05018,-0.091327,1
-0.098054,0.982524,0.038876,-1.669242,-0.022526,0.993901,0.011052,0.359184,0.047802,-0.332948,1
-0.087545,0.854917,-0.051601,-0.895399,0.123299,-1.370808,0.012749,0.436698,0.025049,0.927487,1
-0.088367,1.038284,0.021935,-1.730511,-0.002148,0.683989,-0.007257,0.507489,0.060564,-0.231212,1
-0.106048,0.392134,0.210871,-2.552521,-0.056876,1.201149,-0.029654,0.266249,0.165976,-0.902287,1
-0.108566,1.531053,-0.003744,-1.367499,0.013965,0.423516,0.003548,0.362302,0.059007,-0.498773,1
-0.204296,1.048938,0.015289,0.359991,-0.014065,0.163011,-0.008914,0.064149,0.135725,-0.767283,-1
-0.031924,0.911353,-0.079689,-0.285363,0.15402,-1.979122,-0.007978,0.692598,-0.040168,0.803102,-1
-0.060182,1.168412,-0.091249,-0.23296,0.140463,-2.019069,-0.00497,0.500338,0.070366,0.223539,-1
-0.032873,-0.950699,0.183672,-2.164924,-0.012494,0.710264,-0.002496,0.502693,0.071231,0.08971,-1
-0.115947,1.424359,0.026063,-1.69044,-0.00895,0.732233,0.007219,0.302331,0.04721,-0.232431,-1
-0.096633,1.185887,0.027522,-1.755094,0.006376,0.631316,-0.001141,0.439735,0.05349,-0.287928,1
-0.046598,0.965129,-0.067063,-0.365499,0.11682,-2.017918,0.025034,0.307881,0.043413,0.599559,-1
-0.011575,-1.113521,0.143417,-2.274916,0.013507,0.550755,-0.038671,1.100609,0.071304,0.201354,-1
-0.024017,0.999487,-0.100934,-0.005911,0.141242,-2.189118,0.005564,0.380516,0.048478,0.290775,-1
-0.096046,-0.607229,-0.031677,0.69962,0.012428,-0.08718,0.021436,0.096298,0.089953,0.110775,-1
-0.102939,0.820096,0.02692,-1.528479,0.003868,0.831569,-0.019678,0.709088,0.050067,-0.328776,1
-0.076804,0.231923,0.031929,-1.485577,0.010632,0.936742,-0.018447,0.780075,0.058757,-0.403282,1
-0.080224,1.289288,-0.018606,-1.114985,0.11478,-1.36649,-0.034605,0.594456,0.146457,-0.443579,-1
-0.002957,0.764384,-0.072828,0.032155,0.04628,-1.779443,0.05807,0.008342,0.052481,0.388501,-1
-0.061536,1.080378,-0.055657,-0.427239,0.095645,-1.87582,0.007895,0.632264,0.069299,0.237612,-1
-0.107126,0.881431,0.041313,-1.712823,-0.011546,1.000186,-0.003672,0.532807,0.048591,-0.278975,1
-0.087015,0.488752,0.043755,-1.907276,-0.003076,0.66365,0.028258,0.387325,0.058316,0.154453,1
-0.109301,1.388319,0.033744,-1.428344,0.005651,0.693577,-0.020042,0.587157,0.041747,-0.710944,1
-0.115992,1.205604,0.02208,-1.5903,0.000837,0.728051,0.002541,0.409861,0.048374,-0.236975,1
-0.096632,1.479201,-0.004238,-1.306297,0.007582,0.528288,0.001372,0.266133,0.046583,-0.441868,1
-0.104198,1.147226,0.038654,-1.754456,-0.01517,0.858541,-0.003299,0.498937,0.054711,-0.357021,1
-0.139549,1.407903,0.098154,-2.244029,-0.017453,0.851393,0.004464,0.272562,0.050959,-0.139034,1
-0.134728,1.928625,0.022656,-1.504296,-0.004427,0.597759,-0.000959,0.205783,0.07071,-0.683681,1
-0.087689,0.645049,0.015593,-1.667968,0.032003,0.435125,-0.005566,0.737502,0.054922,-0.099288,1
-0.101772,1.563428,0.011674,-1.606115,0.019979,-0.007346,0.004005,0.410671,0.059007,-0.161815,-1
-0.108317,1.213728,0.059587,-2.050882,-0.008698,0.778749,0.006836,0.314524,0.062597,-0.241027,1
-0.064216,0.786237,-0.062904,-0.938368,0.078923,-0.771962,0.062763,0.264395,0.018455,0.52136,1
-0.097596,1.044894,0.025704,-1.675749,-0.005526,0.791081,0.01071,0.371143,0.053126,-0.277876,1
-0.107559,1.23396,0.017416,-1.540556,0.016147,0.601366,-0.003133,0.521237,0.041964,-0.379384,1
-0.09899,1.420238,-0.005984,-1.392064,0.010813,0.497586,0.000403,0.328168,0.049236,-0.32533,1
-0.06342,0.770679,-0.045901,-1.195883,0.090164,-0.646034,0.001253,0.602193,0.048486,0.33146,-1
-0.074047,-0.332934,0.177291,-2.515305,0.010492,0.413963,-0.003932,0.541282,0.115804,-0.060508,1
-0.068952,0.746,0.006987,-1.525053,-0.001373,0.748325,0.018164,0.339028,0.056705,-0.284614,1
-0.080153,1.610357,-0.071479,0.009695,0.077899,-1.855755,0.027572,0.117762,0.058715,0.153199,-1
-0.078452,0.803266,-0.006226,-1.563672,0.057592,-0.239036,-0.006525,0.822123,0.044398,0.222037,-1
-0.16284,1.848034,0.012926,-1.460277,0.023848,0.195476,0.007375,0.525306,0.065205,-0.469686,-1
-0.050724,0.838058,-0.065794,-0.585628,0.127946,-1.8765,0.021656,0.368807,0.051364,0.63139,-1
-0.070511,0.875398,-0.025076,-1.448881,0.045894,-0.002142,0.012297,0.516809,0.063336,-0.032914,1
-0.100648,0.838525,0.039574,-1.817764,0.009395,0.618147,0.006606,0.591397,0.049251,-0.13515,1
-0.120255,1.344803,0.133542,-2.607311,-0.003109,0.574157,0.001459,0.341385,0.049675,-0.118488,1
-0.123564,-0.278956,-0.0377,0.826976,0.000217,0.061862,0.011022,0.134923,0.123374,-0.313885,-1
-0.067498,1.4428,-0.059109,-0.375766,0.107984,-1.922852,0.021204,0.245889,0.051871,0.244854,1
-0.091781,1.108675,0.025596,-1.44133,0.008971,0.705141,-0.007681,0.46433,0.042598,-0.536961,1
-0.080533,1.153359,-0.040047,-0.822583,0.126029,-1.731263,-0.010197,0.794258,-0.007363,0.843979,1
-0.104973,1.451483,0.034087,-1.760452,-0.018808,0.825757,0.005064,0.292654,0.070641,-0.559167,1
-0.136396,1.780844,0.042447,-1.679298,-0.014159,0.796469,-0.01227,0.361018,0.052688,-0.528091,1
-0.039601,1.36506,-0.075327,-0.026047,0.095693,-2.000143,0.006526,0.279115,0.048715,0.174103,-1
-0.172634,1.245968,0.199789,-2.59044,-0.03799,1.042146,0.001758,0.304536,0.080569,-0.556773,-1
-0.123881,1.532429,-0.059258,-0.768707,0.099101,-0.933434,0.068697,0.04925,0.037885,0.069817,1
