@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute destClass {1,2}

@data
0.004153,-1.060793,0.810077,-1.987514,-0.552611,2.157065,-0.012559,0.021979,0.693309,-0.627372,2
0.005747,-1.406837,0.682,-1.460737,-0.424436,1.419623,0.438947,-0.633631,0.21015,0.712484,1
0.098382,-1.787111,0.731975,-1.687996,-0.17534,1.295568,-0.133592,0.844694,0.429159,-0.127184,2
0.03639,-1.616332,0.764403,-1.762061,-0.18267,1.323653,-0.18829,0.913349,0.591323,-0.433946,2
0.075742,-1.790369,0.620833,-1.487032,-0.091002,0.891141,0.054601,0.862829,0.457893,-0.250275,1
0.008403,-1.17504,0.265644,-1.324228,-0.230805,0.757376,0.574836,-0.723263,0.151071,1.333559,1
0.084466,-0.53022,-0.027374,-0.688906,-0.164242,0.369545,0.036498,-0.725404,0.699831,0.5183,2
0.064044,-1.591812,0.690988,-1.839204,-0.15584,1.406969,-0.144078,0.94239,0.692585,-0.779326,2
0.088995,-1.818138,0.659093,-1.52348,-0.136757,1.014123,0.098769,0.70642,0.465823,-0.276041,1
0.059373,-1.715954,0.760016,-1.565386,-0.21338,1.220541,0.153442,0.266325,0.439596,-0.139706,1
-0.033311,-1.354932,0.513432,-1.553706,-0.160926,1.281664,-0.229895,0.913832,0.595549,-0.17216,2
0.071227,-1.769842,0.705144,-1.528997,-0.123959,1.210294,0.062996,0.389319,0.413054,-0.094859,1
0.052029,-1.588876,0.622047,-1.749694,-0.211856,1.459706,-0.247917,1.099099,0.567868,-0.338732,2
0.038608,-0.677692,0.219254,-1.158392,-0.269369,0.946447,0.075173,-0.769999,0.487021,0.835289,2
0.019978,-0.950854,0.25527,-1.254171,-0.331307,1.189901,0.0869,-0.613281,0.401238,1.114539,2
0.042657,-1.701808,0.687905,-1.671991,-0.197056,1.258771,-0.082405,0.664019,0.55248,-0.078351,2
0.082715,-1.713777,0.634786,-1.735345,-0.076385,1.125143,-0.189646,1.172554,0.643406,-0.598189,2
0.024005,-1.008444,0.039147,-0.782479,-0.251661,0.783411,0.156589,-0.64826,0.074824,1.927745,2
0.029111,-1.624952,0.746573,-1.631003,-0.201414,1.398258,-0.110106,0.555006,0.49943,-0.148523,2
0.067534,-1.793465,0.62257,-1.42924,-0.154081,0.956933,0.235286,0.407239,0.411165,-0.035159,1
0.088481,-1.663881,0.663676,-1.696966,-0.133328,1.372535,-0.26073,1.171062,0.705435,-0.885428,2
0.045085,-1.052534,0.225854,-1.457986,-0.157573,0.769043,0.120806,-0.291947,0.411469,1.087662,2
0.052745,-1.675883,0.719266,-1.661859,-0.226435,1.417664,-0.154509,0.836923,0.432779,-0.102006,2
0.065157,-1.574542,0.674759,-1.820645,-0.130509,1.306014,-0.222143,1.189389,0.654142,-0.753181,2
0.118903,-0.916927,0.158958,-1.524365,-0.189527,0.957823,0.061138,-0.399433,0.516116,0.796305,2
0.045203,-1.680295,0.641685,-1.695255,-0.088508,1.059563,-0.165953,1.015309,0.408689,0.089401,2
0.026042,-1.430617,0.525566,-1.669081,-0.147815,1.270801,-0.180663,0.695964,0.660823,-0.194795,2
0.040077,-1.66062,0.695022,-1.652676,-0.155781,1.089068,0.174954,0.250248,0.366182,0.205214,1
0.061461,-1.656344,0.681636,-1.683311,-0.148884,1.147271,0.037669,0.78134,0.501067,-0.404951,1
0.03114,-1.094505,0.795463,-1.872886,-0.610602,2.339707,-0.011204,-0.102701,0.740931,-0.793215,2
0.068199,-1.754771,0.643073,-1.478537,-0.140205,1.112447,0.018694,0.828299,0.493485,-0.411075,1
0.054416,-1.751365,0.666798,-1.525519,-0.131605,1.049548,0.092123,0.56261,0.403238,-0.029261,1
0.009806,-1.40278,0.304787,-1.358116,-0.213351,0.906016,0.496367,-0.2783,0.269441,0.849925,1
0.0349,-1.687988,0.738207,-1.607525,-0.296423,1.425111,-0.099758,0.706855,0.470656,-0.048823,2
0.019849,-1.599568,0.74757,-1.632444,-0.257164,1.369798,0.020932,0.365063,0.349526,0.215887,1
0.029127,-1.271128,0.260559,-1.266843,-0.226387,0.64677,0.649261,-0.703011,0.197097,1.180092,1
0.05997,-1.725093,0.742328,-1.671342,-0.206791,1.297969,-0.132559,0.741223,0.388572,0.119348,2
0.05335,-1.729798,0.705035,-1.514182,-0.229297,1.267384,0.117863,0.46163,0.457153,-0.220535,1
-0.000732,-1.419766,0.747718,-1.954044,-0.17255,1.214606,-0.070589,0.775387,0.426307,-0.011707,2
0.04002,-1.685537,0.686924,-1.529224,-0.24174,1.323785,0.189084,0.174922,0.42082,0.003022,1
0.014985,-1.202848,0.3715,-1.31084,-0.254184,0.742185,0.757664,-1.183748,0.213134,1.154734,1
0.071225,-1.300085,0.14672,-1.087833,-0.163022,0.485331,0.721373,-0.884056,0.196535,1.209871,1
0.050214,-1.495057,0.720102,-1.879439,-0.17055,1.363727,-0.216572,1.152569,0.670276,-0.819846,2
0.069363,-1.770005,0.655199,-1.495163,-0.164705,1.045995,0.152035,0.568171,0.453191,-0.21443,1
0.001797,-1.563363,0.70696,-1.636866,-0.231033,1.255662,0.166343,0.331532,0.445065,-0.074258,1
0.039465,-1.68418,0.678189,-1.513803,-0.196825,1.057754,0.083437,0.672663,0.404004,-0.071505,1
0.04311,-1.178926,0.296888,-1.303143,-0.253085,0.828609,0.360159,-0.855378,0.161118,1.665229,1
0.08458,-1.69003,0.70468,-1.848128,-0.077257,1.134473,-0.198996,1.129791,0.623849,-0.566296,2
-0.013234,-1.221306,0.493624,-1.648991,-0.182426,1.226907,-0.096579,0.389892,0.726733,-0.165146,2
0.050456,-1.682941,0.698297,-1.591834,-0.142834,1.098199,0.08332,0.661763,0.512135,-0.421706,1
-0.010276,-1.426112,0.615561,-1.717831,-0.307781,1.565162,-0.11725,0.656477,0.666709,-0.296029,2
0.034962,-1.43689,0.659597,-1.600202,-0.396499,1.460624,0.289037,-0.41441,0.14431,0.960577,1
0.028665,-1.595502,0.715823,-1.776726,-0.191786,1.270248,-0.08914,0.805638,0.474412,-0.109073,2
0.041105,-1.606486,0.726277,-1.685719,-0.23995,1.412205,0.083554,0.443836,0.432032,-0.189583,1
0.043583,-1.499261,0.715079,-1.936409,-0.142383,1.284611,-0.2025,1.107423,0.655606,-0.65877,2
0.042838,-1.541221,0.753006,-1.886153,-0.17461,1.360504,-0.17461,0.962174,0.685144,-0.713336,2
0.060279,-1.543449,0.680104,-1.86473,-0.133354,1.298421,-0.176027,1.106392,0.684997,-0.800125,2
0.027248,-0.824647,0.159158,-1.133999,-0.420631,1.457998,0.204631,-0.747473,0.508139,0.608807,2
0.04758,-1.671309,0.706886,-1.641557,-0.163275,1.139886,0.08644,0.655822,0.501098,-0.373519,1
0.0522,-1.673916,0.672981,-1.714528,-0.200512,1.359983,-0.073751,0.793019,0.496479,-0.196672,2
0.193731,-0.631396,-0.318526,-0.106175,-0.040837,-0.269522,0.040837,-0.579881,0.544428,0.860354,2
0.067636,-1.775035,0.682718,-1.595233,-0.186802,1.220146,0.117863,0.348401,0.408959,0.088439,1
0.104485,-0.74092,-0.020064,-0.678835,-0.300961,0.42469,0.120384,-0.478194,0.501602,0.886163,2
0.02891,-1.6356,0.720844,-1.663551,-0.190886,1.219826,0.072838,0.370887,0.341465,0.240401,1
0.016486,-1.393172,0.696422,-1.769203,-0.21268,1.433503,-0.191829,1.174951,0.747387,-1.115406,2
0.053416,-1.552411,0.68308,-1.748532,-0.201754,1.519878,-0.175814,0.97226,0.665496,-0.80288,2
0.056968,-1.572566,0.693999,-1.805318,-0.105151,1.24933,-0.178757,1.086346,0.658113,-0.770494,2
0.051923,-1.548693,0.68791,-1.747838,-0.129523,1.354952,-0.187088,1.032584,0.673881,-0.847298,2
0.06021,-1.716911,0.63082,-1.527859,-0.158586,1.157531,0.072245,0.724063,0.481536,-0.346004,1
0.055022,-1.759419,0.675814,-1.607388,-0.151475,1.198404,-0.053599,0.6997,0.485739,-0.077338,2
0.004528,-1.150739,0.816578,-2.084141,-0.458991,1.897342,0.026686,-0.002669,0.645428,-0.322533,2
0.028139,-1.591604,0.741911,-1.759977,-0.197843,1.376414,-0.151292,0.75961,0.523723,-0.203441,2
0.068568,-1.649259,0.742393,-1.767166,-0.18841,1.388002,-0.163101,0.971813,0.656193,-0.733291,2
0.042828,-1.687905,0.759648,-1.674266,-0.171533,1.288089,-0.100742,0.661856,0.51333,-0.199987,2
0.026926,-1.501517,0.74833,-1.945746,-0.200965,1.386041,-0.118992,0.799012,0.558729,-0.31237,2
0.141446,-0.723783,0.189887,-1.566003,-0.149197,0.563445,0.169542,-0.603004,0.567783,0.67383,2
0.028224,-1.631396,0.751998,-1.706013,-0.188,1.222822,-0.101421,0.58956,0.345438,0.330701,2
0.028959,-1.656877,0.72723,-1.597239,-0.18908,1.334951,-0.116357,0.689171,0.517446,-0.223887,2
0.048329,-1.686503,0.678839,-1.598829,-0.187647,1.256343,0.05519,0.663969,0.499485,-0.354305,1
0.060034,-1.570251,0.696398,-1.865596,-0.138256,1.278437,-0.110092,0.991685,0.674986,-0.766303,2
0.018784,-1.430419,0.591163,-1.874564,-0.173272,1.336062,-0.071347,0.520665,0.61885,-0.072704,2
0.060246,-1.68866,0.684695,-1.704882,-0.184512,1.198401,0.060022,0.731564,0.497786,-0.315312,1
-0.003415,-1.515334,0.733004,-1.626,-0.217754,1.434826,-0.17175,0.784631,0.56625,-0.404213,2
0.033289,-1.644029,0.775171,-1.649645,-0.240151,1.280805,-0.094236,0.514754,0.313237,0.39911,2
0.066053,-1.769893,0.641985,-1.526052,-0.232102,1.397449,-0.138274,0.849293,0.486196,-0.130491,2
0.052606,-1.747329,0.717796,-1.530906,-0.237696,1.377933,-0.042362,0.525992,0.441078,-0.011577,2
0.026884,-1.383012,0.603087,-1.634321,-0.391316,1.533039,0.105886,-0.308449,0.147757,1.237963,2
0.060091,-1.681721,0.784061,-1.651316,-0.265412,1.368048,0.136358,0.194392,0.390518,0.015716,1
0.044245,-1.685456,0.596329,-1.495202,-0.246938,1.242134,0.346764,0.038967,0.416648,0.058401,1
0.062076,-1.635888,0.683855,-1.796568,-0.147782,1.356119,-0.136191,0.892489,0.57184,-0.438546,2
0.069127,-1.731424,0.663721,-1.593032,-0.197267,1.074179,0.215761,0.46183,0.439414,-0.135808,1
-0.024904,-0.951888,0.838471,-2.086895,-0.474938,1.994057,-0.035181,0.082577,0.761869,-0.773107,2
0.065599,-1.732956,0.719746,-1.586869,-0.207927,1.292116,0.109676,0.291326,0.397148,0.028987,1
0.052704,-1.717287,0.62431,-1.457319,-0.178715,1.006561,0.293092,0.258342,0.379777,0.038217,1
0.037006,-1.253826,0.265265,-1.453348,-0.166285,0.787547,0.451346,-0.495227,0.165523,1.303002,1
0.057464,-1.66041,0.740748,-1.799164,-0.120587,1.301641,-0.147657,0.814371,0.649952,-0.561563,2
0.092048,-0.58927,0.152142,-1.444745,-0.159387,0.656263,0.108673,-0.604342,0.695598,0.409846,2
0.08734,-1.215871,0.019844,-1.131104,-0.107157,0.45641,0.254002,-0.194471,0.059484,1.79394,2
0.058883,-1.590909,0.68845,-1.708406,-0.165618,1.383124,-0.233813,1.162301,0.718577,-0.939671,2
0.080136,-1.687397,0.712486,-1.822089,-0.095514,1.167255,-0.201355,1.094974,0.669527,-0.645863,2
0.01647,-1.140136,0.793895,-2.058385,-0.504298,2.065875,-0.009986,0.178502,0.709949,-0.66626,2
0.068236,-1.777584,0.664411,-1.551656,-0.125601,1.051377,0.103757,0.603582,0.46597,-0.211886,1
0.064081,-1.607116,0.700392,-1.844367,-0.137435,1.31665,-0.155936,0.999491,0.682998,-0.735417,2
0.039617,-1.632847,0.704404,-1.775631,-0.185921,1.220051,0.086414,0.533977,0.473941,-0.11541,2
0.050672,-1.069758,0.299173,-1.492804,-0.262433,1.005554,0.041989,-0.275117,0.354786,1.207125,2
0.072743,-1.754102,0.640699,-1.551566,-0.148796,1.095257,0.071772,0.766155,0.479631,-0.329668,1
0.046875,-1.686442,0.815845,-1.714503,-0.218575,1.213389,-0.017791,0.384836,0.366278,0.287965,1
0.002739,-1.338743,0.387448,-1.466459,-0.232469,0.762288,0.535047,-0.278286,0.25318,0.874416,1
0.043777,-1.135993,0.702342,-1.803152,-0.624304,2.410903,0.056755,-0.299146,0.629211,-0.424656,2
0.018559,-1.167693,0.220008,-1.421683,-0.220008,0.921882,0.554803,-0.474692,0.215167,0.960203,1
0.002499,-1.373701,0.48728,-1.585193,-0.248237,1.50398,-0.183879,0.676523,0.687119,-0.258833,2
0.087041,-1.794178,0.665869,-1.548076,-0.181218,1.005828,0.229683,0.424246,0.385539,-0.009759,1
0.046169,-1.609467,0.701596,-1.503181,-0.340775,1.434931,0.32073,0.083285,0.459985,-0.325154,1
0.025497,-1.583226,0.706461,-1.690087,-0.208574,1.225467,0.13905,0.453967,0.405155,-0.070053,1
0.051036,-1.712544,0.690704,-1.699552,-0.158234,1.088383,-0.100466,0.786984,0.330581,0.381054,2
0.070247,-1.567875,0.718474,-1.889814,-0.144878,1.327058,-0.212881,1.13783,0.649408,-0.744514,2
0.0586,-1.714917,0.638861,-1.479709,-0.173541,1.102432,0.1354,0.648555,0.472992,-0.356504,1
0.046772,-1.623391,0.769124,-1.683706,-0.158891,1.388185,-0.128955,0.637483,0.487982,-0.29263,2
0.032903,-1.187008,0.243851,-1.450848,-0.143214,0.616078,0.398677,-0.39029,0.198808,1.334614,1
0.080642,-0.666021,0.239292,-1.569069,-0.259802,0.892216,0.102554,-0.557207,0.669026,0.469318,2
-0.037161,-1.212983,0.677488,-1.639075,-0.427506,1.599826,0.387654,-0.494228,0.249681,0.506002,1
0.039429,-1.605637,0.663712,-1.526697,-0.3652,1.331394,0.396957,-0.065895,0.375343,0.10815,1
0.046745,-1.654796,0.722234,-1.653448,-0.243611,1.516357,-0.171961,0.788391,0.571596,-0.382201,2
0.046801,-1.681726,0.745946,-1.628198,-0.202114,1.105549,0.168776,0.430447,0.471416,-0.218079,1
0.011904,-1.404202,0.69629,-1.658963,-0.434051,1.524075,0.26676,-0.429152,0.213793,0.907881,1
0.058848,-1.596375,0.626132,-1.500766,-0.38896,1.364261,0.49964,-0.280125,0.326467,0.209276,1
-0.003032,-1.274552,0.719037,-1.664292,-0.51062,2.024679,0.026052,-0.226219,0.393474,0.328603,2
0.04022,-1.219163,0.22467,-1.288038,-0.241312,0.966982,0.399413,-0.672276,0.192442,1.365339,1
0.054347,-1.718521,0.675367,-1.503449,-0.179703,1.012393,0.187602,0.510804,0.431015,-0.16903,1
-0.057167,-1.081799,0.375532,-1.516732,-0.137695,1.162062,0,0.110573,0.518989,0.380201,2
-0.036294,-1.072783,0.352935,-1.454408,-0.208779,0.722854,0.581598,-0.59941,0.201032,1.053711,1
0.03332,-1.629451,0.686503,-1.627079,-0.151434,0.957402,0.224123,0.472812,0.451137,-0.188314,1
0.068156,-1.699544,0.674714,-1.705144,-0.211135,1.214026,0.123927,0.61734,0.470585,-0.227321,1
0.058513,-1.714677,0.656848,-1.552417,-0.194113,1.223993,0.117644,0.596556,0.487696,-0.342111,1
0.052767,-1.639249,0.634467,-1.719834,-0.173469,0.908334,0.182974,0.651695,0.418172,0.024411,1
0.058527,-1.611403,0.668526,-1.825475,-0.153098,1.256888,-0.147994,1.037448,0.620709,-0.506949,2
0.023372,-0.991976,0.254357,-1.361224,-0.198523,1.145124,-0.173707,-0.008789,0.411134,0.938717,2
0.0883,-0.604581,0.122931,-1.384779,-0.195243,0.726738,0.122931,-0.574882,0.727467,0.317444,2
0.07867,-1.647016,0.68209,-1.811558,-0.093366,1.259143,-0.197106,1.067224,0.69897,-0.775478,2
0.07818,-1.153023,0.27496,-1.419443,-0.213331,0.723351,0.526217,-0.973818,0.128208,1.566986,1
0.041024,-1.58546,0.676325,-1.73448,-0.196186,1.053423,0.178116,0.464866,0.327277,0.204705,1
0.041622,-1.422147,0.716658,-1.797978,-0.203596,1.611575,-0.198167,0.878629,0.744733,-1.049675,2
-0.024965,-1.244348,0.720089,-1.751767,-0.408179,1.367335,0.51985,-0.534932,0.310599,0.382856,1
0.059399,-0.67574,0.314194,-1.607934,-0.283391,1.090438,-0.012321,-0.388122,0.788144,0.105152,2
0.070847,-1.809793,0.629362,-1.508599,-0.140304,1.064972,0.122265,0.515783,0.418918,0.00667,1
0.127247,-0.422057,-0.096332,-0.591859,-0.210179,0.318918,0,-0.696949,0.684313,0.519109,2
-0.009518,-1.458569,0.691437,-1.716512,-0.174718,1.398674,-0.226762,0.893107,0.61695,-0.43015,2
0.051412,-0.667309,0.00676,-0.99252,-0.108152,0.454013,-0.013519,-0.411203,0.450353,1.105459,2
0.111182,-1.819469,0.663471,-1.66684,-0.142304,0.887246,0.116431,0.787448,0.462101,-0.177338,1
0.010865,-1.312729,0.655512,-1.665922,-0.412272,1.49208,0.474113,-0.659978,0.264707,0.592474,1
0.013701,-1.266356,0.747538,-1.733284,-0.488955,1.774031,0.103433,-0.407463,0.190188,0.920932,2
0.078476,-1.776219,0.634679,-1.577364,-0.133336,1.110688,0.064001,0.758681,0.506323,-0.359209,1
0.04374,-1.657489,0.635204,-1.608185,-0.208263,1.13048,0.216073,0.469244,0.44465,-0.129,1
0.027948,-1.436584,0.771566,-1.98135,-0.156591,1.321295,-0.193603,1.019502,0.674667,-0.731372,2
0.056279,-0.728421,0.335398,-1.089046,-0.634861,1.905581,0.191656,-1.113003,0.737629,-0.077813,2
0.083074,-1.749613,0.758901,-1.79809,-0.20864,1.104533,0.190298,0.389195,0.459874,-0.066094,1
0.061704,-1.650986,0.750558,-1.817772,-0.084221,1.204279,-0.158534,0.877303,0.666615,-0.636477,2
0.057119,-1.485807,0.778895,-1.830132,-0.272341,1.601365,-0.234213,1.007662,0.729579,-0.991027,2
0.045597,-1.687351,0.713008,-1.655054,-0.236064,1.221067,0.171026,0.286448,0.382761,0.154203,1
0.024874,-1.659187,0.702492,-1.507979,-0.210747,1.209786,0.182209,0.287765,0.427351,-0.09568,1
0.034984,-1.105548,0.305731,-1.308863,-0.282915,0.954459,0.470004,-0.980317,0.157585,1.435715,1
0.065469,-1.785911,0.668943,-1.483846,-0.186037,1.13651,0.197912,0.332987,0.448489,-0.117481,1
0.005216,-1.166403,0.100555,-1.062754,-0.078696,0.712268,0.454685,-0.712996,0.192791,1.288945,1
0.04741,-0.777866,0.320232,-1.79053,-0.215541,0.919129,0.098533,-0.300218,0.644914,0.446647,2
0.043315,-1.615858,0.686309,-1.760937,-0.13169,0.893131,0.260848,0.335979,0.409741,0.070592,1
0.051371,-1.762705,0.70365,-1.584018,-0.145082,1.216073,-0.118484,0.737301,0.495351,-0.098994,2
0.036939,-1.695124,0.672631,-1.554679,-0.182536,1.160852,0.10502,0.370697,0.378091,0.180143,1
0.056636,-1.653232,0.690564,-1.641295,-0.237769,1.282229,0.146796,0.55445,0.495778,-0.392056,1
0.042003,-1.670643,0.647285,-1.593802,-0.252772,1.174878,0.222061,0.442548,0.449308,-0.09653,1
0.059076,-1.571871,0.58341,-1.630639,-0.149046,1.469527,-0.234216,1.094782,0.818818,-1.082488,2
0.041999,-1.429218,0.717811,-1.870739,-0.159514,1.484362,-0.236612,1.037724,0.686242,-0.898041,2
0.039274,-1.464512,0.712943,-1.879065,-0.156119,1.399433,-0.30183,1.045563,0.614103,-0.484438,2
0.04594,-1.615824,0.74244,-1.770243,-0.171332,1.322875,-0.09823,0.760905,0.438513,-0.155054,2
0.021667,-1.345362,0.710371,-1.609393,-0.433248,1.559954,0.370798,-0.586772,0.224221,0.621459,1
0.085892,-0.94406,0.433118,-1.864311,-0.17445,1.107358,-0.168435,0.012532,0.722435,0.174379,2
0.073727,-1.096537,0.291067,-1.016208,-0.321386,0.912111,0.169789,-0.967697,0.446029,1.175558,2
-0.009779,-1.153082,0.618885,-1.737596,-0.55963,2.002049,0.059255,-0.196968,0.445343,0.397942,2
0.012101,-1.384158,0.329183,-1.419165,-0.182101,0.801071,0.504281,-0.284533,0.242914,0.918857,1
0.033226,-1.497742,0.805025,-1.969872,-0.235462,1.472962,-0.16546,0.747485,0.602822,-0.386717,2
-0.02758,-0.856368,0.750898,-1.871286,-0.524437,2.252695,-0.053636,0.131109,0.819677,-1.207045,2
0.071767,-1.703608,0.73802,-1.676456,-0.216686,1.219842,0.259594,0.15143,0.412228,-0.072002,1
0.030473,-1.661729,0.729073,-1.654733,-0.203748,1.074994,0.144833,0.377833,0.409405,0.125535,1
0.026506,-1.63826,0.750784,-1.654329,-0.260308,1.414571,-0.134264,0.702148,0.49368,-0.095682,2
0.068111,-1.525366,0.70296,-1.853546,-0.107178,1.355484,-0.204899,1.071778,0.731273,-1.011827,2
-0.089656,-0.499943,0.736606,-2.047588,-0.381456,1.78013,-0.078922,-0.100845,0.781538,-0.698231,2
0.078099,-1.6896,0.67994,-1.633828,-0.307451,1.369735,0.319276,0.098542,0.399605,-0.043868,1
0.019878,-1.626474,0.670479,-1.509244,-0.186244,1.19928,0.12505,0.31595,0.348142,0.151392,1
0.052152,-1.463303,0.745423,-2.0342,-0.164995,1.342302,-0.218029,1.112487,0.714996,-0.795775,2
0.04611,-1.503335,0.695428,-1.846974,-0.136358,1.305631,-0.155449,1.043823,0.692178,-0.848309,2
0.077988,-1.702371,0.701266,-1.733063,-0.201427,1.116762,0.278517,0.256343,0.423979,-0.055732,1
