@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute destClass {0,1}

@data
0.218522,-0.738621,0.173842,1.390345,0.258867,7.448276,0.031478,18.68,0.191281,19.922069,0.695123,25.230345,-0.145419,44.997931,0.15064,43.36,-0.920739,49.697242,0.346453,24.570345,0
0.19468,-5.342759,0.061921,-2.556552,0.168325,1.533103,0.343498,9.373793,-0.03931,18.857241,-0.081576,19.362759,0.253005,13.575172,-0.023744,20.432414,-0.113695,19.305517,0.579557,11.075862,1
-0.143153,-4.613103,-0.057389,-7.903448,0.092414,-7.307586,0.462562,-10.589655,0.407143,3.251724,0.156256,15.150345,-0.044286,20.492414,-0.43798,22.497241,-0.350739,8.944828,0.741921,-2.231724,0
0.633005,-2.810345,0.13202,4.165517,-0.649015,16.348276,-0.118571,3.618621,0.227438,1.34,0.943596,4.927586,-0.108916,30.576552,0.062906,29.360689,-0.827734,38.705517,0.468768,5.382069,0
-0.005172,-3.951724,0.126798,-4.568276,0.045911,-1.956552,0.11931,-1.794483,0.033251,3.610345,0.804926,3.086207,0.259409,26.906207,-0.232956,31.530345,-0.383695,30.133793,0.145074,11.4,0
0.373744,-6.597931,0.200788,0.457931,0.322611,12.235172,-0.170887,19.182069,0.357143,4.675862,0.995862,31.023448,-0.01936,52.453793,-0.024877,48.996552,-0.176552,27.461379,0.404483,20.082069,0
0.179951,-4.64,0.206946,-1.162759,0.590936,2.554483,0.198374,20.788276,0.236749,25.644138,0.061182,35.284829,-0.091478,38.597931,0.085862,36.270345,-0.565025,43.131035,0.412069,22.265517,1
0.97069,0.562069,0.098571,20.554483,0.259803,21.090345,0.039606,25.538621,-0.020739,31.883448,0.329015,32.204138,-0.004631,40.540689,0.019655,42.721379,-0.498768,42.075862,0.328867,37.34069,1
0.291675,-3.773103,0.008128,-0.355172,0.042906,2.361379,0.160296,3.469655,0.596749,10.393793,0.164631,25.136552,-0.154729,29.231724,-0.32064,26.423448,-0.313005,21.561379,0.39931,11.488966,1
0.224631,-2.231034,0.031576,2.226897,0.243103,1.751724,-0.009507,5.105517,0.621379,8.045517,0.036502,27.985517,-0.00202,29.042069,0.142217,29.81931,-0.130345,29.32138,0.383202,22.50069,1
0.132463,-4.761379,0.135025,-6.504138,0.490936,-8.514483,-0.093498,3.546897,0.03399,4.47931,0.285517,3.94069,0.09803,14.589655,0.22,15.59931,0.245025,18.538621,0.493695,20.54,1
0.701823,-0.449655,0.152217,7.510345,-0.156355,12.751034,0.1467,7.93931,0.205123,11.790345,0.300394,15.828966,0.000985,26.289655,-0.300443,30.230345,-0.036355,19.48138,0.23197,18.762759,1
-0.221576,-2.035862,0.062315,-9.341379,0.428719,-4.826207,-0.044089,6.648276,0.652118,2.108276,-0.094434,18.701379,-0.032611,13.915172,-0.03,12.292414,-0.11532,12.055862,0.747931,3.515172,1
0.457438,-7.176552,0.084483,6.427586,-0.257044,7.667586,0.166897,4.142759,0.23798,3.157931,0.150542,11.571724,0.050493,19.286207,0.198916,13.797931,0.274631,18.175862,0.456207,22.664828,1
0.187143,-8.006207,-0.027044,-6.776552,-0.147192,-1.311724,0.592709,-5.753104,0.8933,9.235172,0.115911,33.166896,0.095764,39.304138,-1.032365,40.96,-0.077537,17.495862,0.536552,11.381379,1
-0.253005,5.097242,-0.324532,-2.004828,0.015961,-0.513104,0.274975,3.884828,0.147438,15.649655,0.089655,21.882759,0.288374,20.507586,0.087783,25.946897,-0.029212,21.946896,0.592956,15.936552,1
0.314926,-0.605517,-0.115567,3.811035,0.606404,6.913793,0.001675,20.852414,0.06601,22.510345,-0.102069,24.522069,0.228768,25.428276,0.058867,33.127586,0.287493,28.865271,0.34855,31.351724,1
0.143415,11.884138,0.202906,11.622529,0.160591,13.132184,-0.171133,13.555632,0.292759,12.009425,0.107537,20.795632,0.096847,24.624598,-0.093941,22.954253,0.256946,25.697011,0.367865,27.641839,1
0.336897,-2.557931,0.064828,1.737241,0.062808,2.948276,0.118473,0.737931,0.474286,-1.626207,0.582118,13.181379,0.318818,28.388276,0.087833,35.028965,-0.572463,41.214482,0.423941,26.313103,1
0.127011,1.524138,-0.109163,2.977701,0.263498,-1.415402,0.825911,4.890115,0.060936,38.734253,0.247094,34.238391,-0.431084,47.632873,-0.077291,26.534942,0.301281,26.662529,0.819787,23.145977,1
0.827685,-0.832414,0.174089,13.486897,0.182315,19.44069,0.209507,28.449655,-0.10867,36.269655,0.038966,36.175172,0.149458,38.411034,0.033941,45.669655,-0.256404,48.531034,0.243005,45.735862,0
0.527931,-8.349655,0.139113,-2.023448,0.174335,-2.978621,0.158719,-1.456552,1.283892,-2.767586,0.438522,37.050344,0.226798,45.917931,-1.498867,56.391035,0.159754,24.897931,0.30936,23.668965,1
0.262857,-4.031724,-0.001232,5.544828,-0.032906,-2.222069,0.172906,-3.306897,0.38197,10.683448,0.241527,20.022069,0.097143,24.205517,-0.017291,23.921379,-0.320049,18.539311,0.531281,5.303448,0
-0.101232,2.710345,-0.009507,-8.587586,0.140493,-10.484138,-0.229655,-0.06069,0.467389,-5.081379,0.119704,8.506897,0.257783,13.856552,-0.28197,18.737241,-0.003596,8.791724,0.337389,8.252414,1
0.077241,-5.477931,0.08202,-3.289655,-0.361133,-1.178621,0.014729,-11.071724,0.447635,-13.056552,0.003202,1.1,0.039113,2.235172,-0.027488,5.264138,-0.191675,5.683448,0.539212,-3.176552,1
-0.144089,-3.337931,-0.424187,-12.430345,0.048818,-23.014483,-0.078966,-19.108276,0.060049,-22.213104,0.254483,-15.876552,-0.114778,-4.148276,0.062266,-7.513103,-0.146897,0.987586,0.295566,-9.493103,1
0.136453,-7.137931,0.116207,-3.482069,0.250788,-5.142069,0.09798,0.55931,-0.10601,7.963448,0.652315,13.977931,-0.212512,23.906207,-0.353005,21.166207,-1.397931,21.588276,0.798719,-34.12,1
0.18069,-2.708965,0.299951,-2.406207,0.397044,0.265517,0.176355,12.503448,0.396355,21.333793,-0.152167,29.492414,-0.16867,29.068276,-0.24798,25.406207,-0.03468,20.275172,0.750788,17.44069,1
0.100936,-3.092414,0.029901,-3.191034,0.456847,-5.713103,-0.013103,-1.144138,0.443399,-1.155862,0.260197,10.129655,0.001921,20.255862,-0.553103,28.622759,-0.061773,16.633793,0.690739,8.022759,1
0.598276,-5.986207,-0.050493,-6.051724,-0.249113,-0.433103,0.183448,-4.961379,-0.329163,4.704828,0.285961,-3.324138,0.276502,3.704828,-0.207488,13.908276,0.00266,0.986897,0.702857,-8.546896,1
0.21803,0.64069,-0.020345,6.522759,0.495172,4.012414,0.452562,20.608966,-0.702069,34.353103,0.089803,22.325517,0.03069,25.949655,0.280985,24.617931,-0.079163,35.28069,0.246404,34.529656,0
0.318473,-3.57931,0.363202,2.594483,-0.138079,4.336552,0.416552,-1.942069,0.248374,15.643448,0.62,21.575172,-0.363842,36.311035,-0.418916,33.026896,0.36931,16.250345,0.288177,20.327586,0
0.653941,-6.682759,0.270246,7.737241,-0.001823,13.970345,-0.116108,18.83931,-0.121034,18.211724,-0.092069,10.113103,-0.069015,6.248966,0.188621,1.345517,-0.224138,8.589655,0.401773,1.84069,1
0.464828,-4.08,0.228966,1.035862,0.259901,0.264828,-0.044877,7.752414,-0.011675,13.115172,0.108079,14.85931,0.118079,15.308966,-0.249704,19.664828,-0.317488,17.437931,0.613842,5.785517,1
0.257241,-1.86,-0.226158,0.366207,-0.025123,-9.072414,0.070296,-10.970345,0.564384,-9.735862,0.993251,6.066897,0.319212,27.32069,-0.097488,34.326897,-0.552217,33.64138,0.586699,11.855173,1
-0.159163,-0.923448,0.09601,-3.723448,-0.367833,1.928966,0.651773,-8.145517,0.157734,5.377931,0.453744,3.851034,0.034434,18.821379,-0.0033,19.887586,-0.444581,22.110345,0.646059,4.786207,1
-0.126995,0.505517,0.151527,-7.507586,0.060443,-0.956552,-0.061724,-1.370345,0.303498,-2.355862,0.140246,2.833103,0.069113,10.953103,0.141429,12.826897,-0.437044,19.173793,0.60532,5.370345,1
0.179754,-0.930345,0.082956,6.321379,-0.410837,9.189655,0.388424,-1.42069,0.157094,11.00069,0.355419,9.282759,0.061034,17.500689,-0.039704,16.68,-0.100985,17.413793,0.468473,12.762069,1
-0.06803,-4.644138,-0.100788,-8.182069,0.084483,-11.713793,0.316601,-12.518621,-0.092512,1.433103,0.086601,-1.977931,-0.093448,4.135862,0.116995,-0.872414,-0.074433,-1.044138,0.825961,-7.194483,1
-0.147882,-8.695172,-0.167044,-16.306207,-0.099261,-15.175862,0.128719,-11.691724,1.003695,-13.606897,0.065714,11.990345,-0.283054,14.45931,-0.002217,10.565517,-0.245074,-2.448276,0.278424,-12.894483,1
0.030739,-2.185517,0.358424,-3.062759,0.608768,5.456552,0.282709,23.742069,0.524581,30.152414,0.216404,44.111724,0.114433,50.577242,0.001478,55.444828,-0.821823,48.646897,0.467438,22.793793,1
0.117635,-4.853793,0.031034,-4.503448,0.137537,-5.963448,-0.105074,-3.818621,0.011232,-3.026207,0.067143,-3.357241,0.025616,0.241379,-0.062956,1.222759,0.027389,-4.542069,0.617438,-7.154483,1
0.187715,-5.527186,-0.107537,-5.24769,-0.094877,-7.190448,0.216897,-11.251828,0.367241,-7.473897,0.189901,8.095069,0.187488,10.166793,-0.03798,13.961276,-0.53798,14.540586,0.630708,-5.635986,1
-0.085634,-8.776152,0.10335,-12.369069,0.252069,-11.864931,0.211182,-1.233897,0.040246,3.921276,0.79,1.941965,-0.019704,20.643345,-0.030985,23.280587,-1.040296,23.486793,1.000807,-4.751848,1
0.429803,-6.882759,0.066404,-0.16069,0.019015,6.792414,0.26734,8.267586,-0.092266,15.757241,-0.004335,14.684827,-0.170887,14.482069,-0.040837,10.802759,0.079113,9.764828,0.571034,6.774483,1
1.310837,-0.737931,-0.004778,28.901379,-0.326207,34.835862,0.160591,31.527587,0.290246,36.767587,0.507192,46.202758,-0.058571,63.057931,-0.0867,67.079312,-0.581527,68.462069,0.285271,50.344138,1
-0.031478,-0.797241,-0.189951,0.266207,-0.052463,-4.103448,0.122956,-4.576552,0.673153,-2.28399,0.281363,18.855172,0.059524,27.392857,-0.513465,35.067487,0.020471,18.423645,0.267597,19.873153,1
0.431921,-2.895172,0.111872,3.606207,-0.339606,5.033793,0.072709,1.288966,0.472266,13.736552,0.027143,28.113103,0.026502,27.253103,-0.663301,33.465518,-0.445764,26.44069,0.377291,8.993793,1
0.590345,-3.761379,-0.151626,1.54,0.017537,-2.217931,0.379803,-0.475862,0.282167,8.697931,0.027044,19.542069,0.231675,23.532414,-0.08931,25.633103,-0.240148,19.206896,0.423892,11.106897,1
0.395764,-2.509655,0.232808,6.882069,0.35867,3.39931,-0.572709,19.148965,0.376453,2.850345,0.22064,7.990345,-0.070493,12.673104,0.319409,5.08,-0.492857,16.162069,0.882562,-5.976552,0
0.061576,-3.47931,-0.168719,2.975862,0.064975,-1.64069,-0.161281,4.39931,0.597635,3.012414,-0.050837,22.663448,0.064187,21.194483,-0.60064,26.705517,0.042414,12.861379,0.447241,10.873104,0
-0.079704,5.688276,-0.215025,-3.175862,0.379754,-7.257931,0.189507,3.422759,0.231281,8.765517,0.468325,18.977931,0.294828,26.4,-1.089261,32.325517,-0.08734,11.064138,0.753892,4.466207,0
-0.160788,-6.211034,0.090985,-9.611724,-0.291773,-6.084138,0.305025,-14.504828,0.257833,-11.92,-0.173498,1.204828,0.272906,-2.727586,0.026305,4.683448,-0.042956,5.832414,0.198719,1.352414,0
-0.153695,-3.796552,0.185025,-8.224828,0.017635,-8.550345,0.366404,-5.446897,0.135123,0.98069,0.039606,4.524828,0.250837,2.922759,-0.413054,4.065517,0.171724,-6.783448,0.642611,-9.210345,1
0.440837,-5.961379,-0.01803,2.566207,0.006305,5.215172,0.195714,3.666897,0.561133,12.871724,0.526256,24.142758,-0.057389,38.817242,-0.061133,36.945517,-0.385369,37.771034,0.333645,19.904828,1
0.38931,1.146207,0.299557,-6.817931,0.284581,-0.091035,0.130985,6.635172,0.060296,15.293793,-0.06335,24.693793,0.06266,21.322759,0.099409,19.573793,-0.281527,12.227586,0.602857,-0.422759,0
0.150246,-4.934483,-0.375862,-2.613793,0.336995,-14.290345,0.051626,-3.526207,0.173498,-2.322069,0.578079,9.713793,-0.011527,26.24069,0.085074,26.150345,-0.056355,19.185517,0.50266,11.745518,0
0.535301,1.265228,0.135172,10.781965,-0.125025,11.610931,0.321724,8.646103,0.81197,15.430931,0.360887,37.449552,0.175961,47.724725,-0.691429,55.350931,-0.058966,32.282655,0.216275,28.466083,0
0.388011,-12.583048,0.109901,-4.484931,0.002463,-0.322172,0.075813,-3.152517,0.380591,6.484034,0.08468,14.519897,0.228374,13.580586,-0.18,20.435759,-0.231823,11.526793,0.633615,1.368152,1
0.294039,-6.354483,-0.184926,-5.00069,-0.062857,-7.571724,0.195419,-11.763448,0.449852,-4.43931,0.152611,7.270345,0.442906,11.268276,-0.468522,25.783448,-0.361773,16.885517,0.4433,5.048966,0
0.303399,-8.685517,-0.022759,-6.391724,0.353005,-9.624828,-0.081823,-2.661379,0.043054,-2.785517,0.122315,0.632414,-0.026995,5.626207,0.030542,5.662069,0.054039,8.343448,0.732808,3.406207,0
0.417112,-1.892124,-0.183793,5.178035,0.231921,-0.210931,0.125616,10.949759,0.114335,22.538724,-0.056946,29.350448,-0.01468,28.431137,0.128621,29.304241,-0.357586,32.549069,0.345499,17.307021,0
0.362365,2.199311,-0.333202,10.071724,-0.043498,0.884828,0.216995,-1.393103,0.683202,2.55931,0.047488,25.690345,0.080099,27.647586,-0.361232,32.960689,0.074138,13.286207,0.214581,12.837242,0
-0.085271,-1.613103,0.340099,-8.251034,-0.034335,-2.326207,0.521675,-2.468965,0.709754,15.932414,0.034286,31.192414,-0.101429,31.69931,0.003793,30.929656,-0.767291,30.562758,-0.030443,15.026207,0
0.072167,1.74138,-0.006946,-0.961379,0.163103,-0.076552,-0.300197,4.888966,0.187685,1.596552,-0.031724,6.257931,-0.049606,2.735862,0.138768,1.598621,0.015862,5.915862,0.72468,1.213104,0
0.634483,0.568966,0.064975,14.221379,-0.036158,15.061379,0.241773,12.056552,0.278473,19.794482,0.215468,27.662759,-0.48867,36.541379,0.201921,28.414483,-0.499951,36.502759,0.336305,26.133103,0
-0.060887,-6.216552,0.022463,-8.68,0.135567,-12.387586,0.705369,-10.016552,0.223744,10.481379,0.000493,18.100001,0.430887,9.984828,-0.450739,23.934482,-0.041232,9.201379,0.449754,5.779311,1
0.168867,-3.126207,-0.290739,2.511724,-0.100739,-0.855172,0.155419,-4.213793,0.249754,-4.934483,0.321675,2.458621,0.053421,10.093103,0.056842,11.986207,0.056541,9.500985,0.667351,3.894335,0
0.152463,3.641379,-0.689113,15.185517,0.167241,-4.348276,0.02,-0.566207,0.050383,-2.09803,0.316311,2.808374,0.274959,12.67734,-0.127422,17.063054,0.536015,7.90665,0.011111,13.528572,0
0.413448,9.604828,0.0433,13.645517,0.016798,15.447586,0.035369,19.949655,0.609951,16.636552,0.321872,38.266207,0.197537,44.282759,-0.025123,50.731034,-0.489064,59.374483,0.327044,38.238621,0
-0.251921,-0.252414,-0.221872,-7.328276,-0.29197,-16.671035,0.229163,-25.53931,0.547537,-20.834483,0.611773,0.821379,-0.098768,14.234483,-0.252906,14.54069,-0.754483,10.807586,0.268227,-13.082759,0
-0.557241,-3.436552,-0.072906,-22.217242,-0.125911,-27.602758,-0.047438,-12.063448,0.664335,-12.235173,-0.105665,1.913793,-0.387537,-1.94,0.035074,-12.277241,-0.124384,-13.396552,1.37682,-23.826355,0
0.891872,-2.344827,0.074729,13.177931,-0.436355,22.495172,0.060837,17.644827,0.147143,15.877931,-0.149557,22.273103,-0.0333,24.248965,-0.164286,19.289655,0.32,15.268276,0.46133,9.993104,0
0.085271,-3.107586,0.404778,-6.118621,-0.139557,-3.811724,0.296305,-6.544827,0.429507,3.548966,0.135025,14.830345,-0.040788,19.750345,0.03798,20.088965,-0.388966,12.024827,0.471823,0.718621,0
-0.774089,-14.352414,0.228424,-35.363448,-0.070296,-24.922759,0.183054,-24.797241,-0.456158,-15.086207,-0.047931,-26.370345,0.181232,-28.006207,0.004433,-29.189655,0.113596,-13.85931,0.649704,-15.540689,0
-0.105911,5.686207,1.490345,-11.157931,-0.806995,18.887586,-0.182365,11.646207,0.124286,8.291034,0.361872,19.151035,-0.169409,28.551035,0.060099,26.858621,-0.065222,23.571724,0.086552,22.853793,0
-0.152069,5.084138,-0.073153,-2.903448,0.312315,-5.706897,-0.063498,1.178621,0.355123,3.483448,0.24931,19.844138,-0.200493,21.593103,0.255517,7.764138,-0.472266,19.304828,0.473892,3.175862,0
0.226256,-7.771034,0.104877,-9.761379,0.069754,-0.628276,0.496552,-0.358621,0.648522,13.310345,0.053103,25.801379,0.045567,22.493103,0.070345,21.346207,0.202512,20.192414,0.224433,23.92,0
-0.266601,-4.633103,0.097685,-10.66069,-0.089754,-7.664138,0.539951,-14.462759,0.170936,7.465517,0.02931,8.613793,-0.179655,11.18069,0.269901,8.338621,0.021281,9.243448,0.592512,3.935862,0
0.39266,-3.366207,-0.170197,5.144828,0.168227,3.258621,0.463202,4.46,-0.178177,24.608276,0.243103,21.113793,0.161921,25.336552,-0.043153,26.952414,-0.480394,29.304827,0.663448,8.891035,1
0.158128,-2.627586,-0.579901,9.387586,0.136946,-4.662069,0.01936,0.877241,1.129015,-0.375172,0.100739,30.944828,-0.267044,36.128276,-0.652709,33.720689,-0.2133,15.568965,1.108424,3.813104,1
0.655942,-1.016841,0.020049,12.297138,0.445419,9.197138,0.042365,19.350241,0.130985,24.075069,0.135517,36.142655,0.053941,34.01231,-0.145813,38.188172,-0.827832,44.260586,0.592334,13.646083,0
0.174335,-3.492414,-0.201724,-0.12069,-0.04734,-6.395862,0.605813,-8.791724,0.604138,9.221379,0.026847,33.593103,-0.273251,33.497931,0.008079,25.88,-0.278966,30.436552,0.330493,24.517931,0
0.66601,-0.958621,-0.371281,13.811724,-0.563596,13.18,0.347635,-0.225517,1.090591,2.583448,0.245222,34.584138,0.29532,41.110344,-0.377537,46.37862,-0.684828,40.942758,0.116158,25.128965,1
0.671429,-1.427586,0.049261,18.4,-0.116897,17.008965,0.024926,16.223448,0.633941,13.862759,0.101084,34.543449,0.255566,38.008276,-0.067143,45.381379,-0.123153,44.56207,0.251197,33.580938,0
0.379458,-4.612414,0.139261,0.353793,0.144236,0.173793,0.183842,6.826207,0.090788,18.511724,0.529852,19.078621,0.183251,31.77931,0.00064,35.287586,-0.431133,35.394483,0.395074,23.365517,0
0.36992,2.709945,-0.125813,10.452517,-0.389901,9.453207,0.23069,-2.048862,0.381675,6.975276,0.091478,17.479414,0.243103,18.791138,0.062463,25.468379,-0.652906,25.949069,0.874316,2.617366,1
-0.07803,-8.669655,-0.002266,-13.84069,-0.134286,-12.14069,-0.093547,-14.890345,0.691182,-19.066207,0.424778,-1.512414,-0.113547,7.537931,0.40202,-2.842069,-0.334975,5.258621,0.890493,-14.153103,0
-0.032167,-7.53931,0.185025,-12.711034,-0.216502,-6.97931,-0.22468,0.907586,0.254187,-5.272414,0.410049,4.517931,-0.004384,14.344138,-0.161773,16.788965,-0.578079,15.572414,0.861133,-4.10069,0
-0.400375,-10.292124,0.350099,-22.782655,0.130197,-9.090241,0.168276,-7.457828,0.221232,-0.519897,-0.072266,13.737345,-0.150591,13.199414,-0.145961,11.334586,-0.344089,6.38769,0.396976,-2.355048,0
-0.494769,3.597231,-0.239522,-1.991333,-0.12387,-12.488,0.426478,-13.725333,0.422478,-3.979333,-0.163304,1.111333,-0.248043,0.548333,-0.042043,1.221,-0.242174,2.943333,0.66113,-13.503,0
0.210739,-3.915862,0.008128,-6.313793,-0.212118,-0.088966,0.321281,-5.66,0.326502,5.628966,0.401576,8.850345,-0.227635,26.766207,-0.103831,22.587438,0.087411,15.827094,0.268966,16.683251,0
-0.012906,-3.291724,0.239015,-6.494483,0.263842,-6.355862,0.116158,-1.895172,0.112956,0.58069,0.685566,7.991724,0.503941,18.089655,0.023596,31.931724,-1.512315,31.427586,0.484384,-7.66069,0
0.216601,-2.23931,-0.012562,0.313793,0.443005,1.411724,0.153744,9.651034,0.305025,11.674483,0.607537,17.849656,0.014335,34.813104,-0.117291,36.176551,-0.187389,32.671724,0.188818,31.277242,0
-0.007734,-6.708965,0.157438,-9.20069,-0.145074,-2.97931,0.48734,-9.350345,0.356897,2.058621,0.059458,17.588276,0.106897,18.8,-0.452069,25.049655,-0.363202,12.336552,0.87335,-5.164828,0
-0.319113,2.526207,-0.176699,-8.705517,0.335911,-13.316552,0.412069,-8.358621,0.318768,-3.438621,-0.19,10.125517,-0.011872,3.466207,0.088966,2.154483,-0.487537,16.718621,0.182266,8.9,0
-0.3133,-1.855172,-0.284581,-7.064138,0.168966,-14.944828,0.409901,-11.162759,0.154433,-2.775862,0.183842,1.126207,-0.101281,7.193793,-0.102463,4.310345,-0.02601,1.212414,0.585123,-3.31931,0
0.304975,2.330345,-0.022808,3.412414,0.12798,0.597931,0.113842,9.433793,0.781379,2.46069,0.226305,30.028276,0.188522,33.157241,-0.156502,41.304827,-0.636502,45.073104,0.376958,15.117965,0
0.225271,-1.243448,0.015616,-1.43931,-0.07601,-0.387586,0.199754,-1.717241,0.18798,5.892414,1.210591,4.837931,0.250148,32.61862,0.057635,40.379311,-0.271921,44.934483,0.154631,36.18,0
