@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute destClass {1,2}

@data
-0.020983,1.473067,0.004495,-1.253211,0.016465,0.266509,-0.032712,0.851767,0.038103,-1.574144,1
-0.025631,1.637541,-0.037997,1.021883,0.033613,-1.472408,-0.025084,1.180006,0.04771,-2.045459,2
-0.028839,1.751155,0.021065,-1.908122,0.00319,0.832536,-0.018404,0.021867,0.034551,-1.191288,2
-0.023723,1.704504,-0.021223,0.496237,0.041213,-1.962461,-0.030176,1.449219,0.045757,-2.189068,2
-0.005145,0.330919,-0.039777,1.499563,0.045514,-2.58106,-0.03554,2.355202,0.014019,-0.722213,1
0.029867,-0.570339,-0.032024,1.28367,0.027288,-1.780383,-0.016248,1.664165,-0.002566,-0.879875,2
-0.007814,0.859045,-0.025758,0.767193,0.020875,-1.538942,-0.024012,2.189581,0.025299,-1.790866,2
-0.023779,1.48264,-0.031269,1.015778,0.041206,-1.821611,-0.030485,1.417546,0.048674,-2.275932,2
-0.003996,0.887601,0.024734,-0.870217,-0.017997,-0.403848,0.035965,-1.67443,0.029376,-0.801594,2
-0.019157,1.348755,-0.026656,0.596326,0.032015,-1.100673,-0.039357,1.411522,0.05119,-2.174423,2
0.023275,0.148409,-0.029181,0.634328,0.01292,-0.79065,-0.006702,0.959097,0.009052,-1.356258,2
-0.020512,1.434831,0.005304,-1.257656,0.015824,0.344322,-0.031462,0.734789,0.037256,-1.53715,2
-0.018335,0.036634,0.02064,0.057865,-0.024912,0.509787,0.033977,-1.856255,0.017124,0.065842,1
0.000775,0.813571,0.005844,-0.272361,-0.010127,-0.940866,0.030833,-1.10753,0.028019,-0.813916,2
-0.006277,0.387705,-0.041927,1.776086,0.045435,-2.614909,-0.033753,2.189246,0.014503,-0.810129,1
-0.042885,1.875331,0.029895,-0.969791,-0.018571,0.225161,-0.031925,1.425673,0.043394,-1.699146,2
-0.005997,0.291454,-0.04151,1.729305,0.0457,-2.624638,-0.033733,2.239425,0.011823,-0.635387,1
-0.041272,2.095085,0.019428,-0.939891,0.013572,-1.172509,-0.032257,1.920349,0.047467,-2.190884,1
-0.027138,1.683173,0.016092,-1.597951,0.003106,0.85898,-0.023066,0.106562,0.035716,-1.256657,2
-0.011134,0.862968,-0.028817,1.144311,0.03869,-1.426412,-0.050448,2.394665,0.036191,-2.334238,2
0.02623,-0.025119,-0.038697,1.260905,0.00252,-0.521994,0.019233,-0.286369,-0.008714,-0.454781,2
-0.022509,1.653603,-0.025195,0.541209,0.038378,-1.663348,-0.031564,1.286706,0.048287,-2.130622,2
-0.013743,0.992992,-0.025369,0.813256,0.041368,-2.501134,-0.019836,1.981564,0.013479,-1.113445,2
-0.02186,1.438104,-0.021967,0.754355,0.029826,-2.26873,-0.014746,1.70099,0.020931,-1.286424,1
-0.021662,1.529943,0.004929,-1.274974,0.015688,0.28619,-0.03256,0.853656,0.037756,-1.579369,1
-0.0201,1.373458,0.006233,-1.333131,0.01539,0.349952,-0.0308,0.729892,0.038572,-1.521522,1
-0.01432,1.311035,-0.018722,0.085603,0.033427,-1.039127,-0.041302,1.403628,0.047684,-2.054804,2
-0.004645,-0.268728,0.007757,0.735494,-0.022296,-0.289729,0.032944,-1.194036,-0.019349,1.263958,2
-0.022413,1.409925,-0.000888,-1.033591,0.018365,0.169932,-0.030378,0.751775,0.038632,-1.443731,1
-0.004869,0.581389,0.022101,-0.585141,-0.023124,-0.319427,0.045122,-1.769926,0.010696,0.00103,2
-0.010748,1.069061,-0.032979,1.198643,0.02582,-1.169401,-0.029527,1.863396,0.036584,-2.505921,2
-0.008865,0.747566,-0.027035,0.899187,0.033193,-1.663025,-0.041346,2.64057,0.033457,-2.181221,2
-0.031919,1.728416,0.027525,-1.772785,-0.015867,1.595226,0.002017,-1.129828,0.034803,-1.119361,1
0.006399,0.568842,-0.030302,1.083416,0.007115,-1.185996,0.010773,0.564915,-0.008272,-0.424698,1
-0.004233,0.775529,0.020364,-0.603089,-0.031219,0.416259,0.042697,-2.271956,-0.002343,0.625343,1
-0.002435,0.77994,-0.024133,0.853354,-0.011667,-0.764756,0.043893,-1.400214,-0.007262,0.622183,1
-0.014675,1.307076,-0.024014,0.486081,0.032855,-1.172054,-0.041229,1.601579,0.050716,-2.382474,2
-0.008668,0.716989,-0.024204,0.846624,0.031292,-1.683583,-0.041509,2.694336,0.033262,-2.163513,2
-0.014618,1.425902,-0.01262,-0.415041,0.033818,-0.699603,-0.037904,1.442776,0.031158,-1.762195,2
-0.013222,1.43138,-0.004802,-0.400946,0.006049,-1.320915,0.009524,0.717286,0.012464,-0.836795,2
-0.014567,1.044223,-0.024062,0.767504,0.040493,-2.444572,-0.024958,2.180361,0.015441,-1.225389,2
-0.044812,2.153577,0.008001,-0.579964,0.024766,-1.665991,-0.030747,1.878859,0.044837,-1.864137,1
-0.01171,1.267939,-0.014775,-0.202059,0.019876,-1.615992,-0.01093,1.647231,0.018655,-1.13583,2
-0.039317,1.945453,0.010907,-0.39286,0.015694,-1.250447,-0.035979,2.003755,0.051086,-2.402,1
-0.035951,2.069017,0.020075,-2.255357,0.004774,0.696834,0.004005,-0.324834,0.013761,-0.465309,1
-0.017887,1.161847,-0.027951,1.056812,0.033082,-2.371131,-0.027044,2.174296,0.017175,-1.061889,2
0.002076,-0.453777,0.001438,0.98025,-0.022128,-0.321575,0.030002,-1.147315,-0.019285,1.285405,1
-0.006333,-0.040887,-0.011505,1.638202,-0.006796,-1.073556,0.026448,-1.025656,-0.002812,0.557382,1
0.016756,-0.632906,0.009283,0.131733,-0.027033,-0.163293,0.042549,-1.54225,-0.030229,1.73494,2
-0.002465,-0.246144,0.004701,0.901331,-0.017864,-0.55085,0.032312,-1.179051,-0.019486,1.201916,2
-0.011359,0.724636,-0.053302,1.560196,0.020763,-0.96063,-0.01199,0.629307,0.040923,-1.301555,1
-0.017553,1.370573,-0.024565,0.709982,0.02101,-1.380093,-0.033363,2.300723,0.035258,-2.186238,1
-0.020679,1.481326,0.002065,-1.151406,0.017748,0.185557,-0.032264,0.821551,0.038151,-1.558005,1
-0.017212,1.229309,-0.024156,0.605248,0.024023,-1.408318,-0.036721,2.495096,0.035511,-2.134641,1
0.008501,0.039961,-0.003939,0.358907,-0.009376,-1.036755,0.035562,-0.594069,-0.019925,0.784771,2
-0.008998,0.433463,-0.040149,1.754958,0.044025,-2.62909,-0.032593,2.2148,0.010115,-0.609508,1
-0.016477,1.13386,-0.026894,0.863718,0.040132,-2.545085,-0.030867,2.329958,0.016869,-1.053692,2
-0.026598,1.892108,0.013285,-1.811156,0.010951,0.389681,-0.019885,0.358421,0.028499,-1.099682,1
-0.004149,0.317613,-0.039601,1.591767,0.047093,-2.678554,-0.036423,2.319232,0.012313,-0.67707,2
-0.038894,1.893208,0.04151,-2.603788,-0.027279,1.805863,0.03198,-1.642875,0.006284,-0.016729,2
-0.019875,1.393029,-0.027028,0.583092,0.034441,-1.297993,-0.037827,1.461229,0.050886,-2.164787,2
-0.027204,1.709366,0.015023,-1.606598,0.006988,0.693447,-0.026926,0.391222,0.036114,-1.364273,2
-0.038946,1.996454,0.005877,-0.230499,0.019961,-1.381448,-0.035665,1.962287,0.051438,-2.455032,1
-0.017089,1.117303,-0.041806,1.109404,0.027329,-1.007851,-0.029853,1.171726,0.050337,-1.912839,2
-0.019682,1.491759,0.000847,-1.056514,0.019637,0.111584,-0.033771,0.925893,0.037636,-1.680908,2
-0.017998,1.477274,-0.028266,0.672582,0.031852,-1.935955,0.003852,0.80664,0.017681,-1.312588,2
-0.003154,0.215545,-0.044426,1.863969,0.048153,-2.619155,-0.036576,2.165416,0.01464,-0.727661,1
-0.005666,0.32849,-0.043016,1.801803,0.047398,-2.62488,-0.036236,2.209991,0.013917,-0.721851,1
-0.036731,1.783945,0.042713,-2.24219,-0.026149,1.992357,0.002679,-1.083373,0.019011,-0.517455,1
-0.012368,1.357057,-0.022753,0.254548,0.031485,-1.367389,-0.03141,1.275041,0.053879,-2.314339,1
0.030991,-0.969088,-0.042321,2.278824,0.025442,-2.279657,-0.016611,1.197068,-0.01753,0.606497,1
-0.026122,1.570566,0.015915,-1.56481,0.003762,0.841383,-0.02642,0.26106,0.037739,-1.321333,2
-0.01907,1.451295,-0.000478,-1.02895,0.019161,0.124234,-0.034782,0.984829,0.036917,-1.61577,2
-0.018937,1.595311,-0.004258,-1.249158,0.023457,-0.144275,-0.016683,0.466485,0.011766,-0.480408,2
-0.045674,2.155666,0.008326,-0.723387,0.033305,-1.814398,-0.04251,2.252719,0.034666,-1.367693,1
-0.027018,1.802233,0.00928,-1.398433,0.012187,0.460303,-0.028073,0.534308,0.034868,-1.460117,2
-0.023765,1.211317,-0.041679,1.72384,0.044714,-2.334179,-0.01549,0.856664,0.039544,-1.58849,1
-0.015832,1.152714,-0.025492,0.798876,0.0406,-2.092663,-0.036245,2.380254,0.031134,-1.996645,2
-0.02849,1.60705,0.02102,-1.76549,0.000358,1.018891,-0.020454,-0.033965,0.034339,-1.118828,2
-0.04419,2.137477,0.000267,-0.440317,0.037226,-1.972817,-0.037745,2.039061,0.039469,-1.549491,1
-0.015799,1.231379,-0.033677,0.978337,0.046797,-2.581725,-0.014717,1.391164,0.021575,-1.192516,2
0.001381,0.143082,-0.041482,1.60492,0.045818,-2.668486,-0.034486,2.239585,0.012881,-0.651561,2
-0.016048,1.130621,-0.023564,0.814961,0.039881,-1.653233,-0.048321,2.470647,0.038275,-2.360958,1
-0.034544,1.71525,0.03464,-1.97296,-0.018813,1.708418,0.000286,-1.062716,0.031001,-0.919168,1
-0.018035,1.446651,-0.005097,-0.832789,0.023072,-0.107195,-0.035039,1.072009,0.037324,-1.682901,2
-0.026639,1.683113,0.01454,-1.614447,0.009975,0.619052,-0.024848,0.339148,0.033842,-1.326271,2
-0.023753,1.985146,0.00818,-1.267241,0.02235,-0.729826,-0.040316,1.717122,0.036706,-1.849703,2
-0.019352,1.593213,-0.006046,-0.743363,0.015164,-0.046583,-0.037478,1.126706,0.046852,-1.897934,2
0.000366,-0.218531,0.018182,0.133927,-0.023679,-0.258412,0.034213,-1.448309,-0.023319,1.55353,1
-0.004589,0.801672,-0.020608,0.806432,0.037011,-2.488923,0.00423,0.888038,-0.002211,-0.594516,2
-0.018622,1.410695,-0.022402,0.596828,0.031276,-1.583784,-0.038489,2.362857,0.036199,-2.281142,1
-0.016852,0.700001,-0.031345,1.592228,0.042841,-2.244605,-0.024711,1.605884,0.042509,-2.17611,2
-0.03329,1.818991,-0.017685,-0.420117,0.033212,-1.023642,-0.03493,1.566321,0.032694,-1.093129,1
0.024315,-1.143849,0.010214,0.028781,-0.027798,0.035072,0.041066,-1.522215,-0.034547,2.04678,2
-0.019812,1.344292,0.005642,-1.329693,0.016033,0.322209,-0.030667,0.730359,0.037954,-1.462155,1
-0.038957,1.80832,0.043156,-2.29677,-0.021982,1.831456,0.000974,-0.990558,0.01907,-0.450361,1
-0.016964,1.240986,-0.02444,0.519406,0.024917,-1.526041,-0.027913,2.219058,0.034043,-2.009548,1
-0.01376,1.244889,-0.002087,-0.964381,0.019753,0.095217,-0.036046,1.05853,0.037478,-1.671659,2
-0.004615,-0.158802,-0.000116,1.131416,-0.01346,-0.789711,0.030999,-1.055414,-0.015856,1.011708,2
-0.015432,1.131928,-0.019348,0.727677,0.033023,-1.663619,-0.041818,2.531236,0.034639,-2.357341,1
-0.002999,0.284816,-0.044495,1.7517,0.047269,-2.574154,-0.036039,2.169535,0.016009,-0.779466,1
-0.009381,0.666297,-0.029536,1.151525,0.040926,-2.57023,-0.019482,1.985896,0.006582,-0.774101,2
-0.039611,2.014841,0.016083,-0.63033,0.010236,-1.071416,-0.031525,1.821992,0.051108,-2.394579,1
-0.022989,1.46929,0.007905,-1.377233,0.012961,0.465475,-0.028452,0.55416,0.038167,-1.439855,1
-0.007257,0.072776,-0.028066,1.957439,-0.029547,0.115085,0.026366,-1.309424,-0.014364,1.419362,1
-0.018292,1.48944,-0.017333,0.102548,0.036971,-1.422507,-0.037603,1.466457,0.049797,-2.212848,2
-0.031302,1.668269,0.018315,-1.64139,0.002823,0.846925,-0.021824,0.04316,0.036931,-1.129578,1
0.016191,-0.953113,0.014409,-0.043025,-0.033704,0.449867,0.044118,-1.877069,-0.032495,2.070248,2
-0.021909,1.114955,-0.041448,1.854189,0.041977,-2.317766,-0.018322,1.085611,0.037982,-1.655933,1
-0.015031,1.266561,-0.020926,-0.291664,0.032328,-0.673753,-0.033511,1.360016,0.027675,-1.268409,2
0.004982,0.258397,-0.010479,0.521632,0.014332,-1.821994,0.010336,0.786603,-0.01255,-0.024176,1
-0.024887,1.716541,-0.015996,0.034948,0.032334,-1.10446,-0.042165,2.134043,0.039977,-2.334032,1
-0.027021,1.633724,0.007019,-1.301619,0.011047,0.477361,-0.028261,0.49693,0.038477,-1.364822,2
-0.01467,1.080218,-0.009322,-0.716144,0.026318,-0.195713,-0.03553,1.197548,0.037346,-1.549086,2
-0.008901,1.110298,-0.014431,0.278939,0.0395,-1.904836,-0.041203,1.656171,0.054675,-2.400499,1
0.016156,-0.28129,0.007329,-0.054874,-0.019235,-0.532485,0.047216,-1.513315,-0.023517,1.209184,2
