@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute slope11 numeric
@attribute intercept11 numeric
@attribute slope12 numeric
@attribute intercept12 numeric
@attribute slope13 numeric
@attribute intercept13 numeric
@attribute slope14 numeric
@attribute intercept14 numeric
@attribute slope15 numeric
@attribute intercept15 numeric
@attribute slope16 numeric
@attribute intercept16 numeric
@attribute slope17 numeric
@attribute intercept17 numeric
@attribute slope18 numeric
@attribute intercept18 numeric
@attribute slope19 numeric
@attribute intercept19 numeric
@attribute slope20 numeric
@attribute intercept20 numeric
@attribute destClass {2,1}

@data
0.753273,-2.308491,0.060924,0.032943,-0.042532,0.196175,-0.032186,-0.036028,-0.010346,-0.224548,-0.011495,-0.260183,0.120699,-0.306164,-0.573609,-0.994724,0.216109,-2.647729,0.151736,-1.924683,0.275884,-1.122321,0.242548,-0.069364,0.014944,0.737597,0.040233,0.843353,0.062074,1.037621,0.027588,1.261777,-0.059775,1.358336,-0.131045,1.06291,-0.105756,0.582412,0.497625,-0.141706,1
0.786895,-2.245611,0.009482,0.249713,-0.037926,0.192823,-0.009482,0.014569,-0.011378,-0.101106,-0.028445,-0.118173,-0.445635,0.166275,-0.113779,-2.801465,0.339441,-2.471505,0.25221,-1.212349,0.170669,-0.222471,0.07206,0.598636,0.030341,0.803438,0.049304,0.936181,0.037926,1.133398,-0.062579,1.269933,-0.121364,0.964625,-0.106194,0.458308,-0.060682,0.058185,0.587682,-0.449911,2
0.789253,-2.233411,0.033091,0.116531,-0.012727,0.386346,-0.044545,0.205621,-0.053454,0.000714,-0.012727,-0.181284,-0.021636,-0.222011,-0.435268,0.325256,-0.11709,-2.372898,0.15018,-2.264718,0.244361,-1.807813,0.235452,-0.715824,0.141271,0.335438,0.043272,0.733797,0.076363,0.881432,0.042,1.15252,-0.003818,1.29761,-0.128544,1.179248,-0.138726,0.653616,0.528801,-0.294124,1
0.79776,-2.191436,0.054501,0.234545,-0.095679,0.457393,-0.013322,0.127966,-0.038756,-0.016158,-0.008478,-0.12516,0.043601,-0.206305,-0.812667,0.366558,0.007267,-2.598283,0.084779,-2.108987,0.320949,-1.775927,0.267659,-0.593866,0.035123,0.560339,0.0218,0.674185,0.046023,0.795297,0.046023,0.989078,0.018167,1.167114,-0.087201,1.213136,-0.136857,0.781975,0.505993,-0.203711,1
0.789759,-2.316843,-0.011871,0.243556,-0.037987,0.08686,-0.046296,-0.065087,0.00831,-0.260957,-0.001187,-0.258582,-0.625595,0.351581,-0.026116,-2.438075,0.092593,-2.09382,0.300333,-1.82079,0.250475,-0.606399,0.077161,0.484534,0.037987,0.694649,0.053419,0.840661,0.062916,1.046027,0.029677,1.268012,-0.090219,1.349921,-0.125831,0.946311,-0.100902,0.437051,0.549159,-0.314859,1
0.771674,-2.28024,0.017321,0.157954,-0.038491,0.115614,-0.013472,-0.022954,-0.003849,-0.134577,-0.011547,-0.142276,-0.502307,0.184897,0.028868,-2.930945,0.255965,-2.318939,0.29638,-1.316249,0.171285,-0.180767,0.075057,0.637166,0.026944,0.858489,0.051963,0.989358,0.032717,1.201058,-0.069284,1.32038,-0.134718,0.975886,-0.107775,0.473579,-0.051963,0.086745,0.592978,-0.452273,2
0.808003,-2.232474,0.012342,0.355678,-0.051835,0.343336,-0.041961,0.084163,-0.009873,-0.124409,-0.018512,-0.139219,-0.215977,0.224857,-0.391227,-1.90653,0.265344,-2.669238,0.203636,-1.762133,0.244363,-0.740253,0.10984,0.310014,0.032088,0.6889,0.069113,0.750607,0.048132,1.001141,-0.003702,1.21465,-0.099967,1.192435,-0.122181,0.756778,-0.103669,0.300141,0.5792,-0.449246,1
0.846858,-2.136027,0.035461,0.487288,-0.037825,0.440007,-0.016549,0.269793,-0.026005,0.116128,-0.028369,0.042842,0.01182,-0.058814,-0.739957,-1.129741,0.203311,-2.810601,0.2435,-1.966625,0.224587,-0.874421,0.226952,0.002652,-0.009456,0.688235,0.014184,0.711876,0.023641,0.851357,0.016549,1.00975,-0.070922,1.064124,-0.130024,0.721332,-0.113476,0.205963,0.625974,-0.645555,2
0.763186,-2.353295,-0.041511,0.050912,-0.009884,-0.178385,-0.031627,-0.170478,-0.01186,-0.249546,0.007907,-0.249546,-0.709635,0.080563,0.150229,-2.825187,0.19767,-2.076017,0.274761,-1.237897,0.227321,-0.237686,0.02372,0.73485,0.001977,0.841592,0.047441,0.956241,0.073138,1.140074,-0.02965,1.422742,-0.120579,1.262629,-0.138369,0.809965,-0.057324,0.317767,0.543343,-0.263875,2
0.761311,-2.209001,0.020319,0.07087,-0.023029,0.328248,-0.024383,0.092544,-0.043348,-0.182444,0.010837,-0.426276,-0.002709,-0.41273,-0.692212,0.225297,-0.025738,-2.339003,0.09076,-2.012539,0.276343,-1.68472,0.280407,-0.590186,0.05283,0.462356,0.054185,0.693996,0.092114,0.935119,0.079923,1.200625,-0.010837,1.428201,-0.113788,1.243973,-0.101597,0.727862,0.466758,-0.04614,1
0.801174,-2.218662,-0.016243,0.292465,-0.032485,0.154403,-0.020303,0.032584,0,-0.085174,-0.022334,-0.087205,-0.536005,0.26201,-0.020303,-2.866714,0.357336,-2.570287,0.263942,-1.32367,0.176638,-0.314601,0.077152,0.499558,0.010152,0.747257,0.038576,0.836591,0.044667,1.035563,-0.006091,1.218292,-0.109637,1.114745,-0.136031,0.682287,-0.069031,0.201101,0.573876,-0.437304,2
0.609707,-1.539097,0.020928,0.109251,-0.009301,0.290628,-0.039531,0.151108,-0.018603,0.055768,-0.030229,-0.025619,-0.032555,-0.039571,-0.03488,-0.053523,-0.616216,-1.390596,0.202305,-2.723018,0.244161,-1.809158,0.20463,-0.790657,0.183702,0.106926,0.002325,0.611526,0.046507,0.64408,0.053483,0.848711,0.013952,1.123101,-0.06511,1.160307,-0.106966,0.827783,0.450664,0.021965,2
0.803358,-2.182206,0.032822,0.183463,-0.017376,0.395839,-0.044406,0.276136,-0.02703,0.135196,-0.011584,-0.042428,-0.021238,-0.148616,-0.494258,0.121681,-0.059852,-2.909509,0.318564,-2.521439,0.287673,-1.3553,0.173762,-0.252874,0.042475,0.513612,0.025099,0.641037,0.059852,0.762671,0.05599,0.98084,-0.015446,1.141087,-0.108119,0.990493,-0.108119,0.527127,0.54266,-0.318608,2
0.831016,-2.123041,0.046286,0.352651,-0.071358,0.541653,-0.009643,0.221506,-0.028929,0.127005,-0.003857,-0.002211,0.028929,-0.065854,-1.027941,-0.013782,0.258432,-3.327109,0.277718,-1.986735,0.285432,-0.956865,0.19286,-0.007997,0.005786,0.624583,0.028929,0.676655,0.054001,0.798156,0.011572,0.987158,-0.09643,1.120232,-0.115716,0.686298,-0.104144,0.186791,0.626499,-0.634594,2
0.739009,-2.279787,0.031072,-0.0045,-0.025246,-0.031688,0.005826,-0.144324,0.00971,-0.20841,0,-0.18899,-0.201968,-0.041398,-0.234982,-2.346551,0.367038,-2.647561,0.256344,-1.360015,0.18449,-0.2958,0.14565,0.43245,0.034956,0.807256,0.062144,0.941254,0.06797,1.15099,-0.025246,1.378204,-0.11652,1.14128,-0.102926,0.620824,-0.04855,0.22854,0.558766,-0.315514,2
0.749182,-2.298282,0.068832,-0.073682,-0.050477,0.394374,-0.058125,0.100692,-0.079539,-0.107333,0.010707,-0.330654,0.006118,-0.350538,-0.725028,0.294951,0.045888,-2.574569,0.071891,-1.898488,0.331922,-1.569625,0.240146,-0.422429,0.056595,0.533567,0.082598,0.766066,0.108601,1.059748,0.079539,1.336604,-0.105542,1.549218,-0.156019,1.055159,-0.120838,0.48615,0.559584,-0.332018,1
0.714979,-2.340674,0.079342,-0.187933,-0.041622,0.246496,-0.036419,-0.031851,-0.028615,-0.250366,-0.009105,-0.315401,0.15218,-0.414253,-0.73749,-0.477987,0.356388,-2.928481,0.119663,-1.832002,0.304361,-1.101016,0.225019,-0.009739,0.053328,0.677023,0.029916,0.965776,0.035119,1.205102,0.005203,1.37029,-0.104055,1.35208,-0.110558,0.909846,-0.065034,0.48062,0.500928,-0.087456,1
0.733724,-2.307225,0.048829,-0.095068,-0.03296,0.210114,-0.035401,0.012356,-0.041505,-0.139014,-0.007324,-0.257425,0.051271,-0.320903,-0.814226,0.296786,0.095217,-2.57803,0.106203,-1.999405,0.299079,-1.562384,0.286871,-0.457624,0.064699,0.614175,0.043946,0.825361,0.064699,1.02312,0.03418,1.273369,-0.042726,1.422298,-0.124514,1.194022,-0.118411,0.687419,0.498166,-0.142749,1
0.82677,-2.235414,-0.019581,0.41553,-0.034966,0.169371,-0.054547,-0.012451,-0.019581,-0.185882,0.058743,-0.296374,-0.825193,0.309234,0.048952,-2.599921,0.127276,-2.039069,0.246159,-1.507589,0.275531,-0.534141,0.051749,0.493854,0.051749,0.668683,0.048952,0.889666,0.067134,1.13163,-0.027973,1.463106,-0.167836,1.330236,-0.160843,0.686865,-0.081121,0.123216,0.628669,-0.5994,1
0.638692,-1.541438,0.035547,0.143361,-0.037638,0.411012,-0.012546,0.130815,-0.006273,0.045083,0,-0.095015,-0.004182,-0.109652,-0.023001,-0.107561,-0.543666,-1.485546,0.152645,-2.597971,0.236286,-1.928843,0.234195,-0.895877,0.20492,0.026264,-0.010455,0.668208,0.025092,0.693301,0.066913,0.756031,0.056458,0.954679,-0.039729,1.109414,-0.108733,0.935859,0.440001,0.054251,2
0.746879,-2.388701,0.027504,-0.016046,-0.039606,0.021359,-0.026404,-0.134863,-0.0022,-0.262482,-0.005501,-0.260281,-0.20573,0.034561,-0.178226,-2.077743,0.176025,-2.317578,0.216731,-1.809305,0.237634,-0.726749,0.154022,0.311801,0.026404,0.761766,0.055008,0.867381,0.051707,1.078612,0.038506,1.246936,-0.059409,1.34155,-0.100114,1.031305,-0.093513,0.592342,0.501741,-0.121707,1
0.550366,-1.544161,0.001878,-0.066867,0.022538,0.053335,-0.033807,0.045822,0.03005,-0.136358,-0.011269,-0.158896,-0.015025,-0.153261,0.075126,-0.260316,-0.813238,-0.716705,0.257306,-2.885965,0.261062,-1.75532,0.214109,-0.750512,0.184058,0.045822,0.011269,0.680636,0.05071,0.729468,0.075126,0.857182,0.07137,1.116366,-0.026294,1.234689,-0.133348,1.052509,0.408019,0.21267,2
0.661229,-2.478229,0.048484,-0.480402,-0.026262,-0.173339,0.00202,-0.338991,-0.032322,-0.270306,0.00404,-0.334951,-0.00202,-0.290508,-0.575743,0.135744,0.086867,-2.696509,0.218176,-1.848045,0.256559,-1.031904,0.157572,-0.080412,0.046463,0.667044,0.046463,0.818556,0.062625,1.046833,0.040403,1.327634,-0.052524,1.517528,-0.109088,1.27915,-0.078786,0.895322,0.387554,0.338643,2
0.726667,-2.345454,0.055708,-0.149383,-0.047138,0.176296,-0.023569,-0.014397,-0.021426,-0.157953,0.001071,-0.221161,0.08999,-0.292938,-0.845265,0.041311,0.136057,-2.635898,0.096418,-1.963114,0.314966,-1.482095,0.257115,-0.356146,0.036425,0.639103,0.036425,0.751591,0.044995,0.872649,0.04071,1.066556,0.021426,1.218683,-0.058922,1.266892,-0.101775,0.988351,0.386191,0.282725,1
0.723306,-2.394122,0.052104,-0.228214,-0.042084,0.084413,-0.014028,-0.115989,-0.032064,-0.132021,-0.002004,-0.242242,0.012024,-0.268294,-0.815635,0.116477,0.150301,-3.166103,0.408819,-2.045857,0.23447,-0.627013,0.136273,0.336919,0.008016,0.739727,0.054108,0.815879,0.086173,0.968185,0.042084,1.244739,-0.070141,1.322896,-0.134269,0.908064,-0.046092,0.395036,0.49654,-0.107001,2
0.771346,-2.302294,0.02603,0.087976,-0.029749,0.091694,-0.001859,-0.049611,0.005578,-0.138857,-0.016734,-0.123982,-0.304922,0.099131,-0.178491,-2.498285,0.314219,-2.609842,0.282611,-1.460806,0.176632,-0.283881,0.133868,0.472847,0.027889,0.822392,0.053919,0.950682,0.042763,1.153344,-0.040904,1.283494,-0.13015,1.045506,-0.092964,0.5435,-0.044623,0.210688,0.561682,-0.317467,2
0.775552,-2.257314,0.052976,0.110546,-0.033355,0.134091,-0.003924,-0.042496,-0.003924,-0.158258,-0.007848,-0.171993,-0.127535,-0.066041,-0.284501,-2.234138,0.310008,-2.591237,0.243298,-1.568993,0.182473,-0.482001,0.162853,0.351882,0.04709,0.765881,0.051014,0.916961,0.054938,1.166145,-0.025507,1.34077,-0.115763,1.113169,-0.113801,0.60499,-0.049052,0.179219,0.586818,-0.408201,2
0.671644,-1.895253,0.029041,0.021448,-0.017871,0.253777,0.012287,0.001343,-0.05138,0.057191,-0.004468,-0.102535,-0.01117,-0.120407,-0.067018,0.052723,-0.443435,-1.669637,0.269189,-2.67714,0.184299,-1.907551,0.26137,-0.897814,0.168662,0.176706,0.022339,0.655884,0.037977,0.744124,0.037977,0.911669,0.02569,1.066927,-0.029041,1.19091,-0.093825,1.01443,0.384247,0.286161,1
0.773562,-2.29097,0.032722,0.170421,-0.040357,0.220596,-0.035994,0.022081,-0.007635,-0.165526,-0.009817,-0.20043,-0.065444,-0.059725,-0.346855,-1.753644,0.241054,-2.610966,0.184335,-1.893259,0.261778,-0.959585,0.214876,0.078799,0.017452,0.715792,0.030541,0.827047,0.045811,0.97866,0.026178,1.160813,-0.034904,1.241528,-0.100348,0.996112,-0.098167,0.572905,0.518708,-0.1892,1
0.679102,-2.445316,0.030934,-0.377077,-0.01203,-0.084922,-0.017186,-0.177724,-0.017186,-0.212095,0.003437,-0.285993,-0.003437,-0.267089,-0.34543,0.061155,-0.049838,-2.581986,0.283562,-2.197029,0.256065,-1.193392,0.173574,-0.124449,0.089365,0.659214,0.039527,0.927309,0.042964,1.111194,0.02406,1.30711,-0.051557,1.420535,-0.115143,1.167907,-0.092802,0.752016,0.43618,0.132984,2
0.789632,-2.249193,0.054786,0.19216,-0.026509,0.220436,-0.015906,0.093192,-0.003535,-0.037587,-0.021207,-0.046424,-0.151986,-0.009311,-0.383501,-2.237856,0.381733,-2.771576,0.263325,-1.511502,0.20147,-0.398113,0.120175,0.421907,0.031811,0.748854,0.049484,0.854892,0.045949,1.045758,-0.024742,1.195977,-0.125477,1.015714,-0.106037,0.522642,-0.060088,0.144443,0.583692,-0.432017,2
0.683216,-1.89404,0.008472,0.066246,0.053656,0.255454,-0.073424,0.391006,-0.040948,0.004118,-0.04236,-0.138495,0.01412,-0.258515,0.09178,-0.258515,-0.584569,-1.189025,0.350177,-2.859424,0.168028,-1.88373,0.235804,-0.933452,0.234392,0.011178,0.064952,0.653639,0.048008,0.897915,0.046596,1.164784,-0.015532,1.328576,-0.142612,1.180316,-0.14826,0.680467,0.530665,-0.285177,1
0.759426,-2.28974,0.003982,0.133897,-0.017921,0.018407,-0.003982,-0.033365,0.021903,-0.15682,-0.009956,-0.109031,-0.109516,-0.019426,-0.402224,-1.905099,0.211068,-2.586092,0.240936,-1.739829,0.201112,-0.654621,0.185182,0.265316,0.005974,0.743206,0.021903,0.808916,0.043807,0.890555,0.029868,1.085693,-0.047789,1.227069,-0.105534,1.02994,-0.09956,0.597848,0.501971,-0.118448,2
0.63385,-1.529922,0.015616,0.181049,0.003904,0.333303,0,-0.010244,-0.02928,0.032699,-0.023424,-0.068803,-0.027328,-0.082467,-0.00976,-0.123458,-0.571927,-1.466413,0.185437,-2.602459,0.206909,-1.848999,0.204957,-0.826167,0.210813,0.009276,-0.001952,0.645618,0.013664,0.690513,0.054655,0.760784,0.044895,0.975501,-0.025376,1.178505,-0.12883,1.006732,0.418667,0.117956,2
0.759329,-2.341211,-0.047417,0.122495,-0.009879,-0.114592,-0.021733,-0.114592,0.011854,-0.225233,0.007903,-0.209427,-0.474175,0.138301,0.039515,-2.68699,0.219306,-2.359019,0.276602,-1.511432,0.205476,-0.466272,0.098786,0.513689,0.039515,0.711262,0.025684,0.825854,0.04149,1.009597,0.029636,1.205194,-0.049393,1.274345,-0.096811,0.98984,-0.071126,0.561107,0.493822,-0.075663,2
0.794753,-2.310881,-0.05187,0.174957,0.004323,-0.11033,-0.036742,-0.049815,-0.021613,-0.136265,0.010806,-0.190297,-0.806153,0.170635,0.123192,-2.76869,0.168579,-2.161374,0.291771,-1.378995,0.231256,-0.369682,0.038903,0.669888,0.028096,0.767145,0.043225,0.847112,0.038903,1.04811,0.025935,1.240463,-0.090773,1.285849,-0.133999,0.864402,-0.071322,0.375955,0.552659,-0.281373,2
0.86024,-2.113473,-0.033576,0.588495,-0.029846,0.383306,-0.035442,0.256463,-0.011192,0.101639,-0.011192,0.027025,-0.667795,0.433671,0.026115,-3.134741,0.335763,-2.507984,0.279802,-1.267527,0.152959,-0.181894,0.042903,0.547457,0,0.644455,0.02798,0.709743,0.037307,0.840317,-0.029846,1.006333,-0.106325,0.929854,-0.067153,0.446728,-0.054095,-0.025205,0.659648,-0.755965,2
0.586052,-1.892897,0.040922,-0.269082,0.026041,-0.008671,-0.038442,0.01365,-0.027281,-0.166158,0.00992,-0.333565,0.00744,-0.336045,-0.013641,-0.133916,-0.322415,-1.670346,0.205849,-2.369737,0.164927,-1.722428,0.249251,-0.863069,0.153767,0.2319,0.032241,0.699402,0.063243,0.860609,0.063243,1.083819,0.039682,1.32067,-0.075643,1.440955,-0.121525,1.122261,0.387931,0.303135,1
0.732357,-2.351231,-0.00579,0.006025,-0.027019,-0.075033,-0.01158,-0.156091,0.0193,-0.231359,-0.00772,-0.239079,-0.01737,-0.18118,-0.505647,-1.586185,0.256684,-2.695907,0.274053,-1.646013,0.206505,-0.58454,0.167906,0.245339,0.01737,0.722037,0.025089,0.778006,0.065618,0.886083,0.038599,1.109957,-0.025089,1.258564,-0.106147,1.148556,-0.073338,0.756776,0.436856,0.133587,2
0.75173,-2.306971,0.071687,-0.094517,-0.049629,0.332845,-0.046872,0.059885,-0.046872,-0.188262,-0.011029,-0.276491,0.121316,-0.3854,-0.732031,-0.363342,0.232982,-2.686266,0.073065,-1.846705,0.296397,-1.292512,0.277096,-0.291656,0.048251,0.685764,0.057901,0.902203,0.049629,1.211007,0.016543,1.426067,-0.143373,1.486725,-0.147509,0.938046,-0.079958,0.371446,0.556402,-0.317024,1
0.76719,-2.216226,0.037669,0.152311,-0.050226,0.236021,-0.010464,0.047674,-0.014649,-0.038129,-0.014649,-0.06952,-0.008371,-0.105097,-0.872676,0.307174,0.094174,-2.984717,0.259501,-2.285739,0.263686,-1.23518,0.175791,-0.192992,0.027206,0.568768,0.010464,0.656663,0.039762,0.748744,0.058597,0.934999,-0.002093,1.177757,-0.100452,1.184035,-0.127658,0.811527,0.43933,0.077768,2
0.803247,-2.287813,-0.0529,0.272489,-0.022381,0.00799,-0.02645,-0.077464,-0.002035,-0.189368,0.048831,-0.260579,-0.870813,-0.335859,0.242118,-2.93609,0.189219,-1.778397,0.272638,-1.03373,0.217703,-0.101879,0.020346,0.748587,0.040692,0.840145,0.097661,0.968325,0.056969,1.212478,-0.071211,1.420008,-0.15463,1.021225,-0.10173,0.412877,-0.034588,0.052751,0.592252,-0.470264,2
0.801713,-2.43545,-0.013165,0.246148,-0.052659,0.07764,-0.056608,-0.143528,-0.014481,-0.309403,0.057925,-0.408138,-0.779351,0.090804,0.090836,-2.547405,0.084254,-1.889169,0.296206,-1.459999,0.254079,-0.442367,0.072406,0.560785,0.047393,0.792484,0.04476,1.046563,0.086887,1.272996,-0.047393,1.448087,-0.102685,1.188742,-0.101368,0.643723,-0.06714,0.269845,0.569178,-0.340868,1
0.910794,-2.046825,-0.082323,0.769991,-0.002111,0.373154,-0.031663,0.297164,-0.010554,0.155738,0.02533,0.043864,-0.964651,0.278167,0.208973,-3.107612,0.221638,-2.197842,0.295517,-1.258521,0.249078,-0.207325,0.010554,0.651784,0.031663,0.64123,0.037995,0.763659,0.027441,0.921971,-0.023219,0.997961,-0.124539,0.801654,-0.113985,0.252837,-0.07599,-0.215768,0.723087,-0.994751,2
0.635557,-1.896498,0.017598,-0.106848,0.039256,0.050177,-0.058207,0.131396,-0.018951,-0.120385,-0.013537,-0.270641,-0.005415,-0.303129,0.138074,-0.355922,-0.510331,-1.024631,0.194927,-2.437854,0.111,-1.858487,0.26261,-1.239863,0.246366,-0.112263,0.033842,0.710764,0.052793,0.810935,0.0555,1.064069,0.075805,1.267119,-0.066329,1.50401,-0.15161,1.168301,0.385854,0.236942,1
0.650136,-2.584278,0.003139,-0.517708,0.00157,-0.586777,0.003139,-0.577358,0.032965,-0.520848,0.053371,-0.4455,-0.703244,-0.071902,0.189939,-2.498722,0.191508,-1.665189,0.262147,-0.943108,0.185229,0.023852,0.026686,0.791456,0.034534,0.909187,0.050232,1.097555,0.045523,1.281215,-0.05808,1.420922,-0.092615,1.19017,-0.051801,0.830699,-0.025116,0.661167,0.389376,0.36391,2
0.82014,-2.256381,0.018574,0.391213,-0.074298,0.331203,-0.050008,0.042585,-0.017146,-0.191738,0.037149,-0.244604,-0.785841,0.046872,0.090015,-2.620701,0.057152,-1.896299,0.33434,-1.569103,0.245754,-0.364623,0.050008,0.654112,0.058581,0.798421,0.07144,1.075609,0.030005,1.327078,-0.118591,1.449955,-0.165741,0.959876,-0.104303,0.321202,-0.042864,-0.074576,0.636871,-0.625368,1
0.789554,-2.257137,0.038434,0.202371,-0.045423,0.27691,-0.031446,0.048633,-0.010482,-0.162175,-0.005823,-0.209927,0.085022,-0.194786,-0.521777,-1.290752,0.235266,-2.647606,0.149079,-1.965103,0.252736,-1.075286,0.237595,-0.036389,0.029117,0.651938,0.039599,0.767241,0.05474,0.933791,0.043093,1.12014,-0.039599,1.299501,-0.12928,1.093352,-0.117633,0.551775,0.529947,-0.266231,1
0.691115,-2.443715,0.041506,-0.360605,-0.004883,0.003186,-0.041506,-0.099359,-0.029299,-0.272709,0.002442,-0.36915,0.020753,-0.381358,-0.515167,0.175315,-0.058597,-2.304077,0.076909,-1.82065,0.297869,-1.550859,0.208752,-0.315436,0.069584,0.613573,0.062259,0.862611,0.040286,1.158038,0.037844,1.387544,-0.043948,1.513283,-0.119636,1.236168,-0.083013,0.772274,0.434504,0.136311,1
