@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute destClass {1,3,2}

@data
-0.070268,1.266902,0.093186,-0.517898,-0.023036,-0.210129,-0.02158,-0.222863,0.001798,-0.162468,-0.033747,-0.135638,0.005678,-0.54812,-0.053065,-0.029768,0.038251,-0.134969,0.14919,0.196351,3
-0.020659,1.368092,0.03951,-0.242421,-0.022154,-0.075882,-0.006714,-0.217842,0.04075,-0.602117,-0.020321,-0.271981,-0.020774,-0.367137,-0.020157,-0.329914,-0.002398,-0.0311,0.205486,-0.433816,1
0.111952,0.302323,-0.00654,0.302385,-0.021873,0.005309,-0.032447,0.104902,0.074875,-0.865048,-0.015878,-0.172018,-0.015599,-0.319564,0.000253,-0.511435,-0.027669,0.040403,0.247008,-1.252118,1
-0.061604,0.842021,0.100034,-0.48687,-0.006051,-0.393695,-0.01495,-0.29621,-0.002385,-0.184581,-0.046524,0.034821,-0.003522,-0.292062,-0.067915,0.064484,0.059281,-0.274054,0.126484,0.525638,3
-0.071414,1.508209,0.06673,-0.43393,-0.018617,-0.20263,-0.007125,-0.270085,0.024249,-0.395831,-0.024672,-0.23901,-0.010674,-0.390271,-0.032911,-0.133494,0.026862,-0.208784,0.183862,-0.133678,3
0.107618,0.397346,-0.012867,0.415458,-0.02835,-0.006137,-0.015332,0.029506,0.074089,-0.91547,-0.033846,-0.105006,-0.042457,-0.180436,-0.008972,-0.66582,-0.033017,0.199177,0.218358,-0.819833,3
0.108374,-0.143631,-0.02155,0.744367,-0.022833,-0.052971,-0.030718,0.177409,0.082864,-0.970317,-0.065269,0.278325,-0.054062,0.041476,-0.021679,-0.625895,0.00811,-0.099335,0.196589,-0.625371,3
0.144285,-0.108463,-0.021269,0.617843,-0.022504,-0.0198,-0.027222,0.14901,0.08807,-1.058243,-0.047189,0.083087,-0.054664,0.004113,-0.00729,-0.689581,-0.009101,-0.031077,0.224304,-0.92744,2
-0.019846,0.450905,0.03778,0.229182,-0.034318,-0.109373,-0.023185,-0.00009,0.033598,-0.455673,-0.090396,0.436912,-0.0476,0.132801,-0.084957,0.047698,0.045313,-0.316993,0.134633,0.148544,3
0.025395,0.173023,0.012562,0.523313,-0.014796,-0.151005,-0.030963,0.107345,0.057733,-0.708263,-0.078949,0.402524,-0.051178,0.143135,-0.059172,-0.323358,0.05768,-0.473756,0.158477,-0.126509,3
0.165957,-0.339727,-0.005048,0.506103,-0.038877,-0.06194,-0.036388,0.152786,0.084023,-0.905872,-0.072692,0.282262,-0.064416,0.306998,-0.045239,-0.45,-0.027366,0.192605,0.19806,-0.810386,2
0.11104,0.36784,-0.012201,0.421786,-0.023547,-0.040303,-0.020853,0.049484,0.075152,-0.960858,-0.033011,-0.076008,-0.04679,-0.075246,-0.00246,-0.698545,-0.033074,0.167475,0.23181,-0.971788,2
0.07822,0.615691,0.00047,0.249398,-0.029896,-0.0702,-0.006893,-0.094209,0.070351,-0.902654,-0.035042,-0.044043,-0.051025,0.105079,-0.004619,-0.669143,-0.021785,0.049478,0.224843,-0.88157,1
0.018921,1.130135,0.019155,-0.012172,-0.02438,-0.045598,-0.010328,-0.152525,0.057206,-0.774963,-0.021964,-0.235109,-0.032226,-0.244498,-0.007657,-0.524546,-0.013119,0.029452,0.208937,-0.560851,3
0.146768,-0.02153,-0.02257,0.609063,-0.02258,-0.055202,-0.0243,0.08965,0.08589,-1.040846,-0.053112,0.125087,-0.054254,0.003762,-0.011457,-0.666398,-0.020785,0.091751,0.221134,-0.942013,3
0.146688,0.003834,-0.019133,0.576459,-0.024331,-0.030533,-0.023216,0.078163,0.085902,-1.028538,-0.051821,0.12416,-0.055798,0.032864,-0.018352,-0.64208,-0.015051,0.012753,0.222036,-0.950173,2
0.148882,-0.353197,-0.008314,0.578034,-0.039297,-0.016659,-0.036587,0.161293,0.081419,-0.88024,-0.077184,0.322415,-0.065332,0.286266,-0.045416,-0.448,-0.019591,0.136747,0.186483,-0.647501,3
0.025576,0.180385,0.013304,0.520097,-0.023571,-0.164645,-0.030679,0.090121,0.059857,-0.734703,-0.077307,0.397582,-0.046043,0.166138,-0.057304,-0.26959,0.054989,-0.456542,0.166354,-0.229653,3
0.098898,0.418879,-0.00108,0.2373,-0.019665,-0.027775,-0.032204,0.080312,0.071701,-0.825161,-0.010199,-0.239786,-0.010574,-0.358205,0.000093,-0.483754,-0.030086,0.064294,0.245778,-1.219722,1
-0.086369,1.44086,0.079928,-0.52787,-0.009877,-0.320682,-0.010843,-0.278189,0.009326,-0.263791,-0.031582,-0.148136,-0.005196,-0.419223,-0.042391,-0.047168,0.020899,-0.075924,0.173422,0.055928,1
0.12202,0.111019,-0.002976,0.416887,-0.029244,-0.100182,-0.021564,0.076152,0.085481,-0.977004,-0.053272,0.166463,-0.065038,0.284903,-0.026681,-0.59515,-0.020961,0.067581,0.224001,-0.99565,3
-0.034861,0.558045,0.05996,0.038593,-0.021493,-0.281682,-0.017926,-0.126672,0.02099,-0.385137,-0.070875,0.30367,-0.017361,-0.170057,-0.071191,-0.034143,0.066613,-0.423345,0.133678,0.33649,1
-0.069698,0.985627,0.100261,-0.525791,-0.008207,-0.378954,-0.016568,-0.296287,-0.00146,-0.188935,-0.044619,0.00741,0.001376,-0.356357,-0.065983,0.07672,0.055714,-0.255565,0.131148,0.477992,3
0.01356,0.284383,0.018912,0.477646,-0.018557,-0.210413,-0.030012,0.076679,0.054289,-0.721803,-0.073659,0.376659,-0.051914,0.176139,-0.049395,-0.37964,0.041894,-0.299193,0.162184,-0.139997,1
0.140925,-0.315977,0.003127,0.469076,-0.040104,-0.03867,-0.035486,0.170501,0.086467,-0.897549,-0.071127,0.296754,-0.069441,0.417703,-0.054315,-0.34766,-0.009137,0.007775,0.202351,-0.842672,3
0.164134,-0.24376,-0.024364,0.661023,-0.022148,-0.03228,-0.026115,0.129521,0.08765,-1.052092,-0.053546,0.150547,-0.050164,-0.05387,-0.014164,-0.669141,-0.012346,0.019095,0.217854,-0.888453,1
0.146108,-0.018536,-0.022177,0.599526,-0.02028,-0.04619,-0.024473,0.10455,0.082869,-1.011285,-0.049044,0.08741,-0.05332,-0.004127,-0.009075,-0.694018,-0.02141,0.082437,0.226599,-0.994006,3
0.02524,1.10005,0.020617,-0.030887,-0.025033,-0.045357,-0.011258,-0.146386,0.055959,-0.750289,-0.020046,-0.268167,-0.032358,-0.260815,-0.012904,-0.451067,-0.004373,-0.065028,0.211329,-0.569326,3
-0.066742,0.932839,0.100556,-0.51595,-0.007379,-0.385531,-0.015928,-0.298309,-0.00209,-0.184147,-0.045174,0.015665,-0.000128,-0.335864,-0.066869,0.075404,0.057014,-0.261061,0.129297,0.498448,3
0.151178,-0.121065,-0.023559,0.648919,-0.025785,-0.021566,-0.024207,0.099905,0.087828,-1.037016,-0.053578,0.147789,-0.059527,0.092142,-0.019756,-0.648655,-0.008155,-0.034837,0.216702,-0.900875,2
0.033162,0.196986,0.003733,0.595425,-0.01995,-0.159325,-0.029002,0.111613,0.0639,-0.798141,-0.07138,0.362197,-0.056192,0.208026,-0.046843,-0.440768,0.039413,-0.311622,0.174346,-0.317048,2
0.094679,0.517571,-0.010133,0.367217,-0.026067,-0.0046,-0.012803,-0.004394,0.070157,-0.878306,-0.026945,-0.159954,-0.04042,-0.223078,-0.007863,-0.658771,-0.020694,0.078601,0.217322,-0.775444,1
-0.080005,1.146901,0.093219,-0.558846,-0.014891,-0.363997,-0.007254,-0.285597,-0.004865,-0.163048,-0.043579,-0.048374,-0.009511,-0.323693,-0.060695,0.128554,0.025545,-0.030043,0.148385,0.320793,3
0.148584,-0.042801,-0.021187,0.606967,-0.025021,-0.025085,-0.023457,0.085462,0.086915,-1.034099,-0.052336,0.132681,-0.057383,0.055535,-0.018235,-0.650454,-0.012707,-0.00349,0.220217,-0.935101,2
0.083653,-0.079712,-0.014169,0.709596,-0.021421,-0.083145,-0.022372,0.101443,0.078562,-0.909879,-0.068011,0.330532,-0.059775,0.197193,-0.033112,-0.542572,0.023413,-0.234351,0.196274,-0.624574,2
0.146438,-0.058572,-0.022545,0.627442,-0.021142,-0.060464,-0.022874,0.096725,0.085586,-1.034326,-0.047441,0.088508,-0.055786,0.046546,-0.015846,-0.664795,-0.026814,0.144117,0.226491,-1.003722,3
-0.062908,0.794403,0.097842,-0.46127,-0.005366,-0.348135,-0.011239,-0.297364,-0.001599,-0.218897,-0.051767,0.073064,-0.009523,-0.246611,-0.066369,0.045656,0.062346,-0.292571,0.125923,0.537222,3
0.146604,-0.197823,-0.025615,0.707631,-0.023812,-0.045585,-0.025225,0.113927,0.086661,-1.031478,-0.059136,0.196018,-0.060772,0.091376,-0.014413,-0.661817,-0.001291,-0.061524,0.209886,-0.816491,3
0.133447,-0.012617,-0.001304,0.433127,-0.029185,-0.104743,-0.021839,0.050875,0.0842,-0.948186,-0.059438,0.205853,-0.06708,0.358597,-0.037695,-0.475699,-0.021722,0.071846,0.227596,-1.088276,2
-0.054592,0.667779,0.096734,-0.345869,-0.03375,-0.154764,-0.018267,-0.122796,-0.002166,-0.052861,-0.064207,0.13391,-0.008318,-0.284977,-0.087137,0.218482,0.066896,-0.367246,0.128495,0.312135,3
0.079695,-0.072245,-0.008908,0.680077,-0.023973,-0.097402,-0.026184,0.106139,0.077223,-0.879195,-0.07269,0.355419,-0.057389,0.23513,-0.034972,-0.503186,0.02751,-0.274025,0.190439,-0.58976,3
-0.06832,0.84219,0.097689,-0.491258,-0.017742,-0.327812,-0.00293,-0.313427,-0.005115,-0.149832,-0.054401,0.04396,-0.020207,-0.193208,-0.064911,0.120041,0.044637,-0.175872,0.129212,0.539577,2
-0.007082,0.342792,0.034706,0.350406,-0.020373,-0.233545,-0.027034,0.011858,0.045893,-0.574427,-0.082197,0.443093,-0.039952,0.147974,-0.064426,-0.243479,0.051124,-0.363456,0.154024,-0.057744,2
0.082393,0.526974,0.003239,0.260584,-0.032381,-0.062779,-0.008855,-0.044107,0.075266,-0.907163,-0.037566,-0.029021,-0.053144,0.146454,-0.018667,-0.59592,-0.014967,-0.001379,0.218205,-0.847853,3
0.131478,0.059646,-0.00969,0.479934,-0.026301,-0.10235,-0.021134,0.050351,0.085872,-1.012814,-0.051538,0.142926,-0.063525,0.285124,-0.017317,-0.640822,-0.024687,0.087159,0.232194,-1.082581,2
-0.014081,0.392202,0.058882,0.081227,-0.032418,-0.169799,-0.025926,0.006943,0.032354,-0.398467,-0.078789,0.352966,-0.038148,0.125042,-0.080055,0.020804,0.061017,-0.451786,0.151398,-0.049953,3
-0.076687,1.133988,0.098146,-0.553537,-0.008193,-0.342427,-0.017055,-0.299689,0.000461,-0.207628,-0.043384,-0.016251,0.008347,-0.423597,-0.058819,0.024652,0.042845,-0.162372,0.140368,0.355037,3
0.165825,-0.253663,-0.01573,0.603039,-0.032879,-0.022123,-0.02777,0.111703,0.085122,-0.976325,-0.057286,0.143818,-0.066027,0.210418,-0.020296,-0.682065,-0.025985,0.17647,0.212731,-0.907519,3
-0.08597,1.384295,0.082529,-0.443604,-0.021001,-0.256677,-0.016372,-0.279849,0.007719,-0.228856,-0.031317,-0.135184,0.007444,-0.518115,-0.049106,-0.067267,0.038398,-0.159869,0.150261,0.239315,1
-0.080679,1.178937,0.100155,-0.558802,-0.02444,-0.201644,-0.022813,-0.159,-0.004297,-0.018775,-0.03381,-0.197117,0.014682,-0.685145,-0.068724,0.187048,0.040642,-0.116113,0.140656,0.27208,3
0.160352,-0.198055,-0.022677,0.638803,-0.021298,-0.04784,-0.026382,0.124069,0.085724,-1.035823,-0.049665,0.129885,-0.048664,-0.02695,-0.01576,-0.637072,-0.013221,0.008119,0.225756,-0.993756,3
-0.054852,0.771264,0.095752,-0.385697,-0.005678,-0.386717,-0.009729,-0.309081,0.000978,-0.23548,-0.053221,0.095958,-0.008796,-0.260054,-0.064652,-0.009398,0.061162,-0.293444,0.128659,0.499054,3
-0.071423,0.972766,0.100093,-0.541225,-0.017933,-0.339979,-0.005507,-0.390362,-0.007654,-0.120733,-0.044085,0.005752,0.00082,-0.361456,-0.061122,0.041787,0.045322,-0.130307,0.129987,0.516101,1
0.099472,0.396485,0.001745,0.296892,-0.028948,-0.087496,-0.019478,0.039216,0.077756,-0.961079,-0.038488,-0.005267,-0.058737,0.215343,-0.016212,-0.605771,-0.021553,0.045086,0.230537,-0.988325,3
0.144831,-0.276891,-0.023971,0.727182,-0.018779,-0.038857,-0.025489,0.140784,0.085442,-1.011099,-0.058526,0.196005,-0.062593,0.110241,-0.011654,-0.704428,0.006247,-0.136822,0.209529,-0.806166,3
0.085543,-0.114704,-0.014793,0.734779,-0.022958,-0.074082,-0.031645,0.171122,0.075308,-0.874328,-0.073401,0.351477,-0.058072,0.159295,-0.041095,-0.49146,0.03204,-0.298357,0.182788,-0.463438,3
0.121188,0.147783,0.001874,0.363037,-0.030369,-0.096568,-0.022033,0.058784,0.082774,-0.968519,-0.049848,0.113158,-0.065805,0.305797,-0.028592,-0.531925,-0.023827,0.091022,0.228223,-1.042199,3
0.094418,-0.140227,-0.016152,0.731026,-0.018601,-0.063337,-0.031477,0.195267,0.079095,-0.913206,-0.066628,0.297465,-0.058475,0.133079,-0.028749,-0.585029,0.025888,-0.266788,0.192484,-0.595211,2
0.019206,0.206571,0.01606,0.490799,-0.0143,-0.162087,-0.030655,0.096922,0.054903,-0.683926,-0.079229,0.403523,-0.050037,0.136171,-0.06106,-0.301026,0.059292,-0.478902,0.1557,-0.085281,3
0.134098,-0.293913,-0.014071,0.656754,-0.039203,0.015191,-0.03543,0.157485,0.078294,-0.862715,-0.082179,0.357277,-0.063936,0.207338,-0.044999,-0.465155,-0.017176,0.152032,0.176457,-0.518116,1
0.091464,-0.121285,-0.007339,0.622002,-0.042484,0.021274,-0.032475,0.151454,0.074625,-0.80224,-0.08122,0.364561,-0.065643,0.272965,-0.054633,-0.316234,0.004412,-0.055509,0.169687,-0.440835,2
0.125316,0.221349,-0.012907,0.459042,-0.024623,-0.034156,-0.027204,0.10104,0.07808,-0.979654,-0.03723,-0.027796,-0.046183,-0.040057,-0.010184,-0.653483,-0.03045,0.142818,0.233608,-1.022825,1
-0.059713,0.774016,0.097714,-0.440448,-0.008306,-0.350191,-0.009334,-0.333807,-0.000694,-0.229479,-0.052023,0.089783,-0.010201,-0.219336,-0.063229,-0.008114,0.051696,-0.193905,0.123746,0.553132,2
-0.053471,0.677153,0.081231,-0.205363,-0.009829,-0.317891,-0.01242,-0.232388,0.005866,-0.285,-0.064677,0.231277,-0.019585,-0.160064,-0.069667,0.000272,0.071033,-0.423801,0.126259,0.479479,3
0.13795,0.097571,-0.019002,0.539908,-0.023539,-0.049076,-0.025177,0.106011,0.082197,-1.007178,-0.04746,0.049327,-0.043002,-0.131298,-0.009906,-0.668127,-0.034475,0.218232,0.223364,-0.934704,3
0.063219,-0.024332,-0.005369,0.674215,-0.014862,-0.122795,-0.032319,0.148558,0.072226,-0.846141,-0.075005,0.367336,-0.054794,0.158444,-0.047315,-0.383881,0.037045,-0.341154,0.175678,-0.4096,3
0.033157,0.129331,0.003533,0.60383,-0.018673,-0.14382,-0.029978,0.126058,0.063434,-0.772589,-0.072819,0.371471,-0.056948,0.211987,-0.05042,-0.400863,0.046437,-0.382468,0.169318,-0.261425,3
0.039464,0.823492,0.016902,0.066428,-0.042691,0.052525,-0.012136,-0.1122,0.067755,-0.795841,-0.0267,-0.146811,-0.046275,0.023296,-0.011287,-0.578206,0.007124,-0.090904,0.181801,-0.47635,1
0.161603,-0.176784,-0.023438,0.633682,-0.021834,-0.034838,-0.026003,0.121323,0.08677,-1.047547,-0.052584,0.134932,-0.048192,-0.07718,-0.01285,-0.670999,-0.017252,0.055919,0.220683,-0.920485,1
0.060918,0.827767,0.002733,0.162561,-0.028255,0.006959,-0.005943,-0.13124,0.065548,-0.832807,-0.016741,-0.288531,-0.034905,-0.250014,-0.00787,-0.554568,-0.001715,-0.102297,0.21331,-0.646739,3
0.114542,0.314551,-0.015536,0.475158,-0.022234,-0.056493,-0.021465,0.064845,0.078927,-0.973937,-0.036975,-0.038542,-0.048162,-0.049471,-0.00361,-0.691087,-0.028724,0.1031,0.231552,-0.982854,3
0.129228,-0.248387,-0.024323,0.742731,-0.02316,-0.030494,-0.025184,0.126701,0.085325,-1.012888,-0.057088,0.219159,-0.066136,0.180191,-0.013066,-0.68652,0.009615,-0.150235,0.208795,-0.768132,3
-0.077419,1.220132,0.097437,-0.534502,-0.019199,-0.275237,-0.021253,-0.231364,0.001909,-0.150315,-0.035809,-0.125355,0.008274,-0.56649,-0.062732,0.086784,0.041453,-0.13194,0.142795,0.300604,3
-0.032621,0.503187,0.073932,-0.096454,-0.039433,-0.090432,-0.020122,-0.045088,0.016558,-0.21231,-0.074658,0.253016,-0.024671,-0.080029,-0.091983,0.164167,0.06503,-0.421213,0.134823,0.155418,3
-0.032576,1.397153,0.043907,-0.235671,-0.02314,-0.11606,-0.009284,-0.227088,0.043529,-0.617743,-0.021708,-0.244677,-0.018925,-0.355282,-0.018012,-0.355613,-0.000512,-0.006752,0.195671,-0.333571,3
-0.053833,1.437958,0.064841,-0.415408,-0.021678,-0.155495,-0.008599,-0.269561,0.026414,-0.411403,-0.025259,-0.259804,-0.007023,-0.445277,-0.044956,-0.055322,0.023861,-0.187076,0.180404,-0.125482,2
0.051283,0.048255,-0.002319,0.644653,-0.023967,-0.118417,-0.029564,0.118339,0.07089,-0.842754,-0.073303,0.370832,-0.051284,0.183596,-0.04774,-0.362988,0.046765,-0.419523,0.178975,-0.403175,3
-0.021819,0.442464,0.039374,0.222543,-0.035884,-0.095486,-0.021921,0.013771,0.034411,-0.42597,-0.080697,0.321777,-0.04679,0.134868,-0.083629,0.063418,0.06966,-0.544805,0.132469,0.166669,3
0.139453,-0.103169,-0.002441,0.442129,-0.031973,-0.093543,-0.024342,0.080531,0.086381,-0.967222,-0.05996,0.225025,-0.068799,0.407352,-0.03779,-0.490679,-0.026387,0.126485,0.22772,-1.09674,3
-0.070387,0.896088,0.108736,-0.552062,-0.026065,-0.19563,-0.01306,-0.224017,-0.012443,0.053308,-0.044406,-0.059367,0.009794,-0.572444,-0.079482,0.228283,0.070228,-0.378975,0.126143,0.454248,1
-0.049751,0.62745,0.083373,-0.214178,-0.034738,-0.144097,-0.013362,-0.107661,0.005404,-0.156259,-0.074477,0.246506,-0.027646,-0.081748,-0.091052,0.222881,0.069526,-0.452524,0.126677,0.296106,3
0.148409,0.00012,-0.01771,0.534373,-0.023243,-0.040495,-0.025242,0.091858,0.083026,-1.016317,-0.047225,0.089111,-0.041283,-0.091257,-0.010447,-0.659969,-0.021423,0.061301,0.231336,-1.024777,1
0.059744,0.021602,-0.00693,0.680891,-0.022468,-0.100205,-0.031154,0.149269,0.073194,-0.864729,-0.072783,0.37097,-0.048184,0.0758,-0.0401,-0.4733,0.038564,-0.336683,0.178894,-0.378601,1
0.097871,0.472065,-0.009501,0.391907,-0.023199,-0.049656,-0.015262,-0.020734,0.07142,-0.912095,-0.031522,-0.106571,-0.047573,-0.04339,-0.001818,-0.699783,-0.032172,0.161957,0.227281,-0.926623,3
0.039563,0.113753,0.003244,0.558449,-0.042304,0.005317,-0.028364,0.119736,0.061182,-0.659267,-0.085103,0.399626,-0.060212,0.249107,-0.070817,-0.205851,0.024656,-0.193875,0.152859,-0.187332,3
0.023069,1.120026,0.017259,-0.023675,-0.025348,-0.026221,-0.006662,-0.16827,0.056018,-0.763442,-0.016433,-0.29267,-0.030627,-0.282152,-0.010538,-0.477323,-0.014216,0.0309,0.215051,-0.610169,1
-0.007987,0.361475,0.043768,0.260928,-0.024184,-0.215854,-0.028982,0.002564,0.040949,-0.51467,-0.080477,0.405646,-0.034458,0.074327,-0.068347,-0.161545,0.05951,-0.42201,0.147909,0.011227,3
-0.071419,1.010194,0.098027,-0.523149,-0.018686,-0.329759,-0.010498,-0.328,-0.005352,-0.116858,-0.047273,0.015648,0.011789,-0.535083,-0.06148,0.100889,0.046269,-0.171805,0.137142,0.451482,3
0.049049,0.031227,0.013922,0.453739,-0.049261,0.014909,-0.028543,0.143495,0.061356,-0.624138,-0.091009,0.446739,-0.056315,0.256913,-0.073928,-0.092274,0.022906,-0.210975,0.154664,-0.292187,1
0.141961,-0.082758,-0.006018,0.481584,-0.028882,-0.117612,-0.021578,0.066847,0.083675,-0.926938,-0.066705,0.245116,-0.065896,0.315442,-0.035985,-0.523927,-0.027094,0.14781,0.217435,-0.990662,1
-0.065093,0.898139,0.10367,-0.660852,-0.012321,-0.354571,-0.009165,-0.2678,-0.013988,-0.039456,-0.045054,-0.049161,-0.00406,-0.389734,-0.069194,0.215356,0.031941,-0.063385,0.137943,0.470502,1
0.030977,1.05418,0.016601,0.006208,-0.027589,-0.028497,-0.009131,-0.138733,0.058989,-0.781067,-0.016984,-0.294117,-0.033832,-0.231495,-0.01056,-0.490283,-0.004491,-0.055471,0.211358,-0.59432,3
0.014171,0.273992,0.014827,0.504387,-0.010204,-0.192689,-0.031655,0.101658,0.055031,-0.698134,-0.074381,0.360909,-0.052262,0.165925,-0.056531,-0.340969,0.044568,-0.342002,0.163548,-0.192923,3
-0.0713,0.867086,0.105158,-0.580034,-0.019486,-0.315417,-0.003425,-0.303777,-0.011424,-0.019445,-0.04766,-0.032432,-0.004472,-0.319669,-0.074168,0.237108,0.064291,-0.358475,0.127279,0.508485,3
0.021914,0.198816,0.006065,0.569683,-0.023737,-0.140337,-0.03278,0.118805,0.064006,-0.751754,-0.082175,0.435368,-0.05176,0.174862,-0.063427,-0.229379,0.051634,-0.435979,0.16138,-0.171668,2
0.157319,-0.24716,-0.023928,0.697252,-0.019981,-0.049709,-0.022704,0.095834,0.08706,-1.034256,-0.052523,0.140699,-0.0609,0.095381,-0.016155,-0.690551,-0.015206,0.055035,0.21862,-0.922267,3
-0.020398,0.441451,0.037774,0.245889,-0.029952,-0.161318,-0.019702,-0.035017,0.032688,-0.483231,-0.085592,0.422158,-0.050309,0.174784,-0.077693,-0.076003,0.048757,-0.314295,0.135094,0.199143,3
0.132468,-0.168127,-0.001425,0.511935,-0.03361,-0.108569,-0.031461,0.126984,0.084606,-0.92415,-0.072873,0.315086,-0.069155,0.407901,-0.046546,-0.418158,-0.021844,0.119067,0.204761,-0.881376,2
-0.036354,0.551843,0.044869,0.161502,-0.026956,-0.203642,-0.019863,-0.016953,0.030267,-0.437744,-0.078422,0.309315,-0.044826,0.059968,-0.079603,0.022844,0.045621,-0.265176,0.1303,0.276659,1
0.14273,-0.119361,-0.000043,0.443633,-0.036488,-0.077012,-0.031665,0.118409,0.082674,-0.88482,-0.068852,0.259518,-0.065005,0.339833,-0.048813,-0.391086,-0.02851,0.165953,0.211849,-0.980825,2
0.06651,0.766563,-0.00196,0.250314,-0.025794,-0.017658,-0.004505,-0.124565,0.064097,-0.836415,-0.020647,-0.207374,-0.034493,-0.225598,0.001821,-0.668401,-0.011739,-0.033546,0.220437,-0.771423,3
0.153304,-0.102034,-0.023238,0.624537,-0.019362,-0.046343,-0.023462,0.101251,0.084034,-1.02278,-0.050387,0.106036,-0.054998,0.009669,-0.009624,-0.69617,-0.018501,0.059357,0.225009,-0.983043,3
-0.078259,1.114467,0.105964,-0.59687,-0.019915,-0.235506,-0.021325,-0.171588,-0.00929,0.011255,-0.036832,-0.164136,0.014493,-0.665147,-0.076791,0.22693,0.045849,-0.151661,0.135203,0.354445,3
0.029663,0.1998,0.006754,0.565855,-0.021059,-0.158477,-0.031169,0.118403,0.061048,-0.771321,-0.073513,0.368889,-0.052842,0.164713,-0.04244,-0.432574,0.050301,-0.402831,0.17285,-0.26587,2
