@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute slope11 numeric
@attribute intercept11 numeric
@attribute slope12 numeric
@attribute intercept12 numeric
@attribute slope13 numeric
@attribute intercept13 numeric
@attribute slope14 numeric
@attribute intercept14 numeric
@attribute slope15 numeric
@attribute intercept15 numeric
@attribute slope16 numeric
@attribute intercept16 numeric
@attribute slope17 numeric
@attribute intercept17 numeric
@attribute slope18 numeric
@attribute intercept18 numeric
@attribute slope19 numeric
@attribute intercept19 numeric
@attribute slope20 numeric
@attribute intercept20 numeric
@attribute slope21 numeric
@attribute intercept21 numeric
@attribute slope22 numeric
@attribute intercept22 numeric
@attribute slope23 numeric
@attribute intercept23 numeric
@attribute slope24 numeric
@attribute intercept24 numeric
@attribute slope25 numeric
@attribute intercept25 numeric
@attribute slope26 numeric
@attribute intercept26 numeric
@attribute slope27 numeric
@attribute intercept27 numeric
@attribute slope28 numeric
@attribute intercept28 numeric
@attribute slope29 numeric
@attribute intercept29 numeric
@attribute slope30 numeric
@attribute intercept30 numeric
@attribute slope31 numeric
@attribute intercept31 numeric
@attribute slope32 numeric
@attribute intercept32 numeric
@attribute slope33 numeric
@attribute intercept33 numeric
@attribute slope34 numeric
@attribute intercept34 numeric
@attribute slope35 numeric
@attribute intercept35 numeric
@attribute slope36 numeric
@attribute intercept36 numeric
@attribute slope37 numeric
@attribute intercept37 numeric
@attribute slope38 numeric
@attribute intercept38 numeric
@attribute slope39 numeric
@attribute intercept39 numeric
@attribute slope40 numeric
@attribute intercept40 numeric
@attribute slope41 numeric
@attribute intercept41 numeric
@attribute slope42 numeric
@attribute intercept42 numeric
@attribute slope43 numeric
@attribute intercept43 numeric
@attribute slope44 numeric
@attribute intercept44 numeric
@attribute slope45 numeric
@attribute intercept45 numeric
@attribute slope46 numeric
@attribute intercept46 numeric
@attribute slope47 numeric
@attribute intercept47 numeric
@attribute slope48 numeric
@attribute intercept48 numeric
@attribute destClass {-1,1}

@data
2.000319,-2.515776,0.536559,1.511395,-0.785491,1.877468,-0.646066,0.352316,0.435211,-0.115363,-0.105716,0.204671,0.018766,0.229271,-0.375421,0.186262,0.082183,-0.539317,-0.120416,-0.559559,-0.02585,-0.53093,-0.084185,-0.707902,-0.083555,-0.808478,-0.209245,-1.18285,-0.22937,-1.423006,-0.014062,-1.855268,-0.192048,-2.260112,-0.050345,-2.206117,0.216003,-2.178145,0.316121,-1.838828,0.337272,-1.355376,0.128949,-0.473439,0.378348,-0.173695,0.020644,0.298816,0.192736,0.588737,-0.005893,0.653471,-0.033714,0.816012,0.054991,0.769995,-0.140372,0.677924,0.02893,0.535577,-0.070689,0.553765,-0.033552,0.437565,0.086542,0.39547,-0.041703,0.517355,0.091638,0.538209,0.046171,0.617724,0.243928,0.864144,-0.148971,1.238233,0.090737,0.841671,-0.484295,0.893136,0.058955,0.299466,0.116139,0.169404,-0.288604,0.321712,-0.064236,0.006841,0.238777,-0.306191,-0.155712,0.225012,0.148133,0.058896,4.061548,0.133022,1
1.747584,-2.500613,0.563292,0.937189,-0.365559,2.245614,-0.642015,1.222635,0.089044,-0.013877,-0.42427,0.324509,0.171967,-0.169222,-0.200497,-0.068163,-0.088965,-0.873906,-0.338677,-0.638823,0.228775,-1.071537,-0.102495,-1.157641,-0.268831,-1.185376,-0.208407,-1.691787,0.110789,-1.680684,-0.125391,-2.014987,0.037256,-2.025566,-0.251707,-1.814227,0.584868,-2.173482,0.124732,-1.371625,0.193871,-0.880639,0.20139,-0.401839,0.10314,-0.07154,0.132419,0.080319,0.141931,0.335186,-0.048357,0.537911,0.014252,0.517599,0.005412,0.483821,-0.086911,0.510519,0.209169,0.495132,-0.121212,0.56047,0.031818,0.581439,0.028747,0.63715,0.016006,0.633874,0.054397,0.707019,0.029436,0.754734,0.041784,0.918505,0.082462,0.91393,-0.190526,1.020683,-0.014293,0.753721,-0.090467,0.532564,-0.058716,0.506246,0.009091,0.427997,0.038057,0.341994,-0.114494,0.36801,0.005276,0.292693,0.105783,0.316972,3.933223,0.261347,1
1.394333,-2.709563,-0.432175,0.182429,-0.304657,-1.21801,-0.042798,-1.506447,-0.088629,-1.598753,-0.075366,-1.393888,0.273444,-1.580087,0.001882,-1.320601,0.155992,-1.393075,-0.110256,-1.316551,-0.029154,-1.328874,-0.098608,-1.349077,0.125685,-1.42336,0.135769,-1.105374,0.382362,-0.78654,0.163715,-0.231227,0.277369,0.144967,-0.176306,0.533702,-0.066395,0.527896,-0.049899,0.36335,0.26522,-0.022949,0.010349,-0.002212,-0.071154,0.02534,-0.09614,0.315075,0.22351,0.307555,0.067151,0.417393,0.135527,0.568695,-0.044757,0.676209,-0.126684,0.806072,0.117789,0.573433,-0.026883,0.709025,0.017381,0.606146,0.256295,0.536663,-0.092525,1.107221,-0.494013,1.172808,-0.088085,0.570239,0.080097,0.335188,0.001394,0.263463,0.03,0.199642,-0.123502,0.326274,0.050347,0.181542,-0.120717,0.385914,0.091181,0.246848,0.210882,0.120955,0.888961,0.641164,0.207016,3.122059,-1.496935,2.651406,4.560859,-0.366289,1
2.91239,-2.651638,-1.074167,3.714661,-0.674584,0.078303,0.044134,0.82601,0.03303,0.808917,-0.516062,0.604822,-0.04802,-0.591734,-0.437568,-0.583437,-0.105593,-0.871821,0.027338,-1.087455,-0.164012,-1.23219,0.134615,-1.418962,-0.05741,-1.617879,-0.165036,-1.500421,-0.071121,-1.854048,-0.08483,-1.526108,0.440051,-1.660496,0.468677,-1.030547,0.096432,-0.141,0.235307,0.407305,0.436482,0.526292,-0.249911,1.116012,-0.16152,1.108613,-0.096586,0.904893,-0.094912,0.861969,0.258427,0.577827,0.13742,0.421824,-0.191601,0.741539,0.114023,0.524401,-0.079208,0.475811,-0.211892,0.544401,0.079554,0.366283,0.127683,0.078194,-0.225844,0.333776,0.024603,0.003255,-0.046332,0.287213,-0.020537,0.693611,0.015454,0.490916,0.154489,0.100691,-0.326631,-0.080269,-0.268876,-0.171421,-0.052451,-0.320508,0.183414,-0.425267,0.287511,-0.690952,-0.265072,-0.293752,-0.365131,-0.194398,0.398908,-0.705879,4.417043,-0.222473,1
1.871791,-2.466523,0.583811,0.779813,-0.049838,2.504033,-0.097892,2.220327,-0.534391,1.916524,-0.514594,0.735449,0.107711,-0.048817,-0.016717,0.370642,-0.21321,-0.05694,0.214215,-0.030288,-0.219665,0.034146,0.036055,-0.176941,-0.225005,-0.338274,0.132811,-0.531839,-0.228026,-0.470855,-0.061219,-0.86422,0.038629,-0.920406,-0.258345,-0.943237,-0.026871,-1.469527,-0.155314,-1.412496,-0.085154,-1.91209,0.157085,-1.738899,-0.081361,-1.716598,0.178631,-1.629614,0.00441,-1.427837,0.179876,-1.312423,0.211675,-0.929641,0.121637,-0.538653,0.160342,-0.294519,-0.017362,-0.029799,0.147281,-0.059706,0.061301,0.295971,0.054381,0.305298,0.069674,0.536311,-0.028929,0.521414,-0.015145,0.563844,0.072328,0.459775,0.093443,0.753075,-0.055368,0.755136,-0.077135,0.736764,-0.034619,0.458897,-0.015959,0.575147,0.004732,0.353284,0.105074,0.605889,-0.05478,0.61971,0.005705,0.556114,-0.018476,0.658187,3.951952,0.242618,-1
3.27346,-2.351793,-1.012476,3.167828,1.262877,0.374881,-0.125978,1.28189,-0.589346,1.183896,-0.382073,-0.051952,-0.143932,-0.379415,0.004735,-0.718352,-0.039265,-0.820393,-0.126769,-1.007587,-0.056273,-1.071294,-0.185298,-1.315655,-0.148575,-1.504776,0.070761,-1.880261,-0.104923,-1.880783,0.212447,-1.979598,0.182601,-1.431281,0.426627,-0.924439,0.347506,-0.151658,0.163262,0.360769,0.073854,0.780915,-0.041735,0.867016,-0.05556,0.779844,0.003904,0.650735,0.043772,0.524169,-0.147008,0.719155,-0.005482,0.500071,0.001481,0.51412,0.016152,0.405268,-0.091266,0.410075,-0.009065,0.315818,-0.153394,0.251679,0.082113,0.058457,-0.06383,0.073921,0.042295,0.017524,-0.034689,-0.005754,0.147006,0.084528,0.01804,0.384147,-0.153139,0.392849,-0.068523,0.052599,0.002608,-0.19546,-0.084858,-0.349802,-0.049034,-0.230867,0.042712,-0.399367,-0.065278,-0.252179,0.099407,-0.351956,-0.015899,-0.275749,4.400006,-0.205437,1
2.55177,-2.75392,-0.56997,3.22639,-1.506391,0.620834,0.250408,0.247773,0.067156,-0.097881,-0.733676,0.344292,-0.424651,-0.619349,0.42182,-1.039744,-0.019091,-1.176935,-0.293225,-1.086704,-0.027711,-1.295565,-0.160149,-1.499424,0.019194,-1.831101,-0.184458,-1.672028,-0.046877,-1.99614,0.262048,-1.894404,0.177099,-1.341313,0.404685,-0.90609,0.346539,-0.14373,0.030734,0.673026,0.47919,0.636076,0.469039,0.668741,-0.46473,1.241742,-0.229236,0.93549,0.031366,0.887583,-0.087644,0.744881,0.42374,0.404889,-0.167243,0.747474,-0.146343,0.626303,0.102159,0.564888,-0.117771,0.568148,-0.077556,0.458009,0.049221,0.349075,-0.08505,0.227727,0.094269,0.109702,0.168099,0.101734,0.234707,0.454024,-0.423295,0.928376,0.083126,0.363311,-0.249565,0.289815,0.118942,-0.202282,0.115947,-0.158435,0.032745,-0.193185,0.042086,-0.207654,0.002016,-0.185788,-0.251148,-0.026019,0.085617,-0.128294,4.371519,-0.176949,1
2.602378,-2.667139,-0.690476,3.48499,-1.238355,0.560244,0.390714,0.736843,0.341503,0.615691,-0.851146,0.846777,-0.045768,-0.490493,-0.106026,-0.755793,0.004932,-0.921582,-0.054872,-1.033283,-0.069648,-1.106821,-0.226126,-1.335745,-0.083257,-1.44071,-0.121252,-1.805884,0.129773,-1.948329,0.026265,-1.75675,0.37264,-1.67373,0.27609,-1.039481,0.178115,-0.340871,0.072242,0.239876,0.552648,0.536004,-0.013772,0.832106,-0.110107,0.90139,-0.117078,0.888909,-0.081528,0.746372,0.18094,0.519678,-0.161218,0.825749,0.260189,0.422705,-0.413509,0.777934,0.251218,0.656856,-0.315561,0.726825,0.174274,0.241261,-0.048305,0.323568,0.018442,0.203869,-0.232238,0.316599,0.023169,0.35301,0.156265,0.659268,-0.369631,0.679557,0.23627,-0.206158,-0.194697,0.093872,0.022715,-0.288751,-0.325671,-0.151893,-0.047651,-0.224872,-0.03254,-0.48379,0.432832,-0.57396,-0.289848,-0.447708,-0.090019,-0.398389,4.42679,-0.232221,1
2.289245,-2.410024,0.061304,1.308878,-0.455638,1.682589,-0.679286,0.343969,-0.2204,-0.72932,-0.050114,-1.015929,-0.044091,-1.163375,-0.09013,-1.234712,0.033715,-1.364944,-0.01414,-1.356372,-0.044237,-1.333925,-0.005673,-1.395286,-0.010969,-1.492015,-0.045359,-1.553505,-0.051843,-1.464568,0.138312,-1.645835,0.013668,-1.400292,0.188497,-1.224093,0.218028,-0.888895,0.195489,-0.500359,0.053902,-0.042426,0.156905,0.101493,-0.03416,0.137344,0.029417,0.259428,0.081448,0.375612,-0.079026,0.246083,-0.078772,0.341072,0.144481,0.220482,-0.000073,0.288353,-0.037765,0.402727,0.045865,0.431089,0.146667,0.340082,-0.134254,0.740876,0.237244,0.645316,-0.145041,0.705738,-0.112295,0.538151,0.182967,0.596396,-0.10905,0.732811,-0.051183,0.490632,-0.05738,0.254884,-0.151675,0.400719,0.155341,0.209621,0.114478,0.129844,-0.03761,0.585254,1.057494,1.093302,-0.391194,2.385066,-0.491068,1.760286,3.795466,0.399103,-1
2.011177,-2.504556,0.25579,1.894004,-0.119468,2.087025,-0.763601,1.514055,-0.343235,0.1154,0.202518,-0.201112,-0.273096,-0.090393,0.013316,-0.434952,0.140206,-0.383902,-0.305674,-0.293304,-0.002012,-0.792398,0.041618,-0.742233,-0.270089,-0.841459,0.017235,-1.189314,-0.180368,-1.332192,-0.069059,-1.560419,-0.061661,-1.753626,-0.00117,-1.817194,0.020672,-1.830732,0.153335,-1.699105,0.020121,-1.456666,0.147689,-1.409505,0.387838,-0.914411,-0.105023,-0.396444,0.318822,-0.450288,-0.024634,0.069686,0.138108,0.124838,0.066211,0.242814,-0.16024,0.459185,0.224437,0.096623,-0.195107,0.551178,0.219914,0.195364,-0.161184,0.572908,0.122848,0.330657,-0.059818,0.458641,0.113643,0.494015,-0.036657,0.631894,0.071691,0.532747,-0.141812,0.687899,0.360406,0.58014,-0.128769,1.017478,0.01009,1.029047,0.000687,0.778874,-0.191655,0.851211,0.19954,0.631275,-0.087181,0.827094,-0.017155,0.824094,3.699518,0.495051,-1
1.1965,-2.531046,-0.005009,-0.608181,0.069778,-0.39221,-0.317136,-0.578616,0.183744,-0.994036,-0.272413,-0.741833,0.216594,-1.072268,-0.421093,-1.092213,0.203103,-1.393067,-0.345315,-1.539874,-0.155702,-1.759383,0.341023,-2.075205,-0.278779,-1.916958,0.238654,-1.756495,0.190852,-1.584204,0.312408,-1.002499,0.371207,-0.488449,-0.098628,0.251934,0.410305,0.139819,-0.228053,0.546983,0.115902,0.508203,0.017464,0.596972,-0.010484,0.47942,-0.148428,0.638802,0.172667,0.338709,-0.081551,0.582615,0.044748,0.445269,-0.021186,0.570291,0.08104,0.622292,0.129055,0.706977,0.067946,0.976057,0.086568,1.099771,-0.034566,1.284123,-0.142187,1.165132,-0.119307,0.810322,0.019921,0.56913,-0.02142,0.703033,-0.361235,0.597731,0.280734,0.113968,0.04114,0.348351,-0.302663,0.456276,0.185148,0.181115,0.258319,0.298203,0.385527,0.968292,0.275122,2.188596,-0.724182,1.645511,-0.760271,0.270066,4.646676,-0.452106,1
