@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute slope11 numeric
@attribute intercept11 numeric
@attribute slope12 numeric
@attribute intercept12 numeric
@attribute slope13 numeric
@attribute intercept13 numeric
@attribute slope14 numeric
@attribute intercept14 numeric
@attribute slope15 numeric
@attribute intercept15 numeric
@attribute slope16 numeric
@attribute intercept16 numeric
@attribute slope17 numeric
@attribute intercept17 numeric
@attribute slope18 numeric
@attribute intercept18 numeric
@attribute slope19 numeric
@attribute intercept19 numeric
@attribute slope20 numeric
@attribute intercept20 numeric
@attribute slope21 numeric
@attribute intercept21 numeric
@attribute slope22 numeric
@attribute intercept22 numeric
@attribute slope23 numeric
@attribute intercept23 numeric
@attribute slope24 numeric
@attribute intercept24 numeric
@attribute slope25 numeric
@attribute intercept25 numeric
@attribute slope26 numeric
@attribute intercept26 numeric
@attribute slope27 numeric
@attribute intercept27 numeric
@attribute slope28 numeric
@attribute intercept28 numeric
@attribute slope29 numeric
@attribute intercept29 numeric
@attribute slope30 numeric
@attribute intercept30 numeric
@attribute slope31 numeric
@attribute intercept31 numeric
@attribute slope32 numeric
@attribute intercept32 numeric
@attribute slope33 numeric
@attribute intercept33 numeric
@attribute slope34 numeric
@attribute intercept34 numeric
@attribute slope35 numeric
@attribute intercept35 numeric
@attribute slope36 numeric
@attribute intercept36 numeric
@attribute slope37 numeric
@attribute intercept37 numeric
@attribute slope38 numeric
@attribute intercept38 numeric
@attribute slope39 numeric
@attribute intercept39 numeric
@attribute slope40 numeric
@attribute intercept40 numeric
@attribute slope41 numeric
@attribute intercept41 numeric
@attribute slope42 numeric
@attribute intercept42 numeric
@attribute slope43 numeric
@attribute intercept43 numeric
@attribute slope44 numeric
@attribute intercept44 numeric
@attribute slope45 numeric
@attribute intercept45 numeric
@attribute slope46 numeric
@attribute intercept46 numeric
@attribute slope47 numeric
@attribute intercept47 numeric
@attribute slope48 numeric
@attribute intercept48 numeric
@attribute destClass {2,3,7,6,4,5,1}

@data
0.007268,-0.261886,-0.006668,-0.069805,-0.004312,-0.353371,-0.003893,-0.514534,-0.001431,-0.612254,-0.00223,-0.698786,-0.00201,-0.788954,0.002647,-0.85432,0.002878,-0.732749,0.002407,-0.61861,0.002933,-0.518177,0.00094,-0.425994,0.001615,-0.341488,0.003473,-0.258001,0.001101,-0.088743,0.000149,-0.052712,-0.000242,-0.054431,-0.001733,-0.07199,-0.004307,-0.133919,-0.005277,-0.317584,-0.006649,-0.535119,-0.004857,-0.800911,-0.009547,-0.995802,-0.006726,-1.352915,-0.000934,-1.624391,0.006185,-1.675659,0.015909,-1.421913,0.029352,-0.816544,0.040346,0.395877,0.030329,2.02365,-0.016467,3.14776,-0.013637,2.483954,-0.00695,1.976713,-0.005534,1.723916,-0.006163,1.529314,-0.007454,1.288331,-0.009263,1.034688,-0.004218,0.667472,-0.005532,0.526355,-0.00423,0.35159,-0.005804,0.186338,-0.003524,-0.068985,0.002166,-0.158239,0.002676,-0.045452,0.00001,0.06203,-0.003226,0.055301,0.004346,-0.146803,0.018984,-0.263774,5
0.004018,-0.644751,-0.002549,-0.601381,-0.003419,-0.702787,-0.002096,-0.830872,0.00034,-0.913667,0.000885,-0.878594,0.002275,-0.848771,0.002674,-0.742687,0.003897,-0.63145,0.002928,-0.487607,0.00217,-0.356055,0.002182,-0.264342,0.000774,-0.184577,0.000341,-0.165702,0.000285,-0.152857,-0.000109,-0.140122,-0.001874,-0.141157,-0.003562,-0.20794,-0.003036,-0.322671,-0.003951,-0.440199,-0.004232,-0.611725,-0.005816,-0.796838,-0.004277,-1.039461,-0.000853,-1.215343,0.008637,-1.255142,0.016105,-0.901962,0.021422,-0.256218,0.025232,0.547308,0.025452,1.629571,-0.005332,2.565296,-0.010122,2.281433,-0.004268,1.892529,-0.000456,1.722567,-0.001122,1.697564,-0.001999,1.626407,-0.00324,1.540964,-0.004161,1.449914,-0.007724,1.291035,-0.011785,0.984434,-0.012644,0.509429,-0.009696,0.021814,-0.006726,-0.348171,-0.00307,-0.595271,-0.000663,-0.733274,0.002848,-0.773818,0.003264,-0.673865,0.001526,-0.500132,0.018415,-0.675658,5
0.001604,-0.814205,-0.001759,-0.853793,0.000098,-0.923144,0.000677,-0.935904,0.000488,-0.92302,0.002063,-0.909252,0.002086,-0.819427,0.002221,-0.738053,0.002171,-0.660829,0.001665,-0.574438,0.001401,-0.516147,-0.000415,-0.464627,0.000563,-0.484278,0.000896,-0.443577,0.003421,-0.418285,0.003711,-0.300231,0.003991,-0.152009,0.004531,0.01722,0.000391,0.177865,-0.003303,0.202342,-0.008029,0.056144,-0.00837,-0.276135,-0.004132,-0.645729,0.004561,-0.827422,0.017909,-0.624315,0.033452,0.040977,0.037044,1.407274,0.010716,3.001621,-0.01679,3.209463,-0.014167,2.538558,-0.009631,2.000978,-0.008191,1.649095,-0.008374,1.298632,-0.008511,0.978248,-0.007067,0.641383,-0.007077,0.350338,-0.00475,0.08699,-0.005606,-0.068246,-0.004044,-0.263984,-0.003328,-0.415007,-0.002368,-0.521106,0.001771,-0.619305,0.000815,-0.5526,0.001057,-0.528103,0.00123,-0.464916,0.003322,-0.399245,-0.000474,-0.290544,0.013261,-0.54455,2
0.004675,0.081946,-0.00889,0.123252,-0.0077,-0.229518,-0.004708,-0.535706,-0.001286,-0.739592,0.000119,-0.785012,0.000804,-0.783016,0.003128,-0.770212,0.002668,-0.647214,0.003988,-0.535899,0.00259,-0.390288,0.000634,-0.294591,-0.000161,-0.276353,-0.000973,-0.276935,-0.000763,-0.320654,-0.00102,-0.341131,-0.000506,-0.377249,-0.001537,-0.383664,-0.002344,-0.443865,-0.002462,-0.535211,-0.006009,-0.615723,-0.007861,-0.868331,-0.008538,-1.172053,-0.002968,-1.511342,0.001709,-1.631663,0.014283,-1.554432,0.034906,-1.02454,0.051648,0.420902,0.020427,2.667192,-0.020338,3.165099,-0.00811,2.370128,-0.008911,2.111509,-0.012556,1.745634,-0.011278,1.242302,-0.008499,0.792484,-0.006427,0.475558,-0.004665,0.221187,-0.004746,0.075771,-0.000169,-0.150161,0.001966,-0.16248,0.003413,-0.09236,0.002668,0.057994,0.002037,0.170604,0.003048,0.301027,-0.000553,0.400026,0.000649,0.380582,-0.003751,0.42681,0.01051,0.066318,3
0.000744,-0.646848,-0.00401,-0.722401,-0.00177,-0.882375,-0.00075,-0.95543,-0.000041,-0.985223,0.001371,-0.996008,0.003288,-0.928691,0.00394,-0.802481,0.003046,-0.639472,0.002883,-0.504993,0.002029,-0.392962,0.000491,-0.312703,-0.000283,-0.304804,0.000584,-0.317098,0.001215,-0.30153,0.002604,-0.26148,0.002131,-0.171727,0.001715,-0.074913,0.00039,-0.003808,-0.002525,0.019277,-0.00633,-0.075054,-0.007642,-0.325528,-0.008372,-0.624142,-0.006184,-0.964015,-0.000073,-1.212687,0.011465,-1.202843,0.023915,-0.784592,0.037504,0.197496,0.034265,1.709081,-0.009157,3.087678,-0.011668,2.625549,-0.006396,2.171066,-0.004929,1.926114,-0.007056,1.738761,-0.007339,1.461515,-0.006779,1.181048,-0.006635,0.921671,-0.00805,0.690915,-0.006785,0.383698,-0.004761,0.108401,-0.003224,-0.08496,-0.00187,-0.239757,-0.001071,-0.304137,-0.000097,-0.350254,-0.000674,-0.38875,-0.001009,-0.421885,-0.001584,-0.451115,0.01715,-0.776938,4
0.005764,-0.637629,-0.003898,-0.507696,-0.003457,-0.653576,-0.002011,-0.772388,-0.000237,-0.859993,-0.00071,-0.86734,-0.001544,-0.880274,-0.000787,-0.937141,0.00009,-0.9612,0.001164,-0.963713,0.001663,-0.912993,0.002974,-0.861701,0.003124,-0.765419,0.001308,-0.659546,0.001501,-0.60751,0.001341,-0.558434,0.002033,-0.510806,0.004488,-0.446386,0.005743,-0.2789,0.003927,-0.045932,0.002135,0.110772,0.000241,0.199928,-0.004205,0.222956,-0.008796,0.05568,-0.010144,-0.315008,-0.004137,-0.737607,0.006226,-0.909646,0.015744,-0.663123,0.032886,-0.057569,0.037857,1.265337,0.01068,2.897443,-0.016221,3.151094,-0.014109,2.528608,-0.010023,1.979633,-0.007079,1.611407,-0.008199,1.34304,-0.007583,1.016603,-0.006712,0.714008,-0.005816,0.464413,-0.003558,0.228382,-0.002882,0.093846,-0.003339,-0.012129,-0.002564,-0.117842,-0.000602,-0.22593,-0.001193,-0.255344,-0.000782,-0.30268,0.000045,-0.327522,0.019663,-0.541007,4
0.006029,-0.395254,-0.003679,-0.273235,-0.004218,-0.410205,-0.003713,-0.582107,-0.001073,-0.726596,0.000374,-0.762873,0.002177,-0.749614,0.00195,-0.662553,0.001151,-0.575351,0.001615,-0.542617,0.000693,-0.466946,0.001527,-0.430977,0.001928,-0.38124,0.001291,-0.297758,0.001331,-0.246349,0.000582,-0.1802,0.000045,-0.153851,-0.00039,-0.145683,-0.002759,-0.159299,-0.005344,-0.257209,-0.005075,-0.456312,-0.005828,-0.662955,-0.005788,-0.892579,-0.00471,-1.119356,-0.000582,-1.324683,0.008206,-1.336785,0.017064,-0.992424,0.029169,-0.29326,0.036955,0.839161,0.003269,2.472667,-0.011319,2.424643,-0.002475,2.005497,-0.002237,1.912876,-0.002551,1.841078,-0.003644,1.736057,-0.004178,1.592857,-0.005799,1.437357,-0.005942,1.237935,-0.006812,1.015502,-0.009527,0.744774,-0.009187,0.367695,-0.008858,0.019722,-0.006204,-0.331054,-0.003835,-0.54539,-0.003165,-0.688385,-0.000048,-0.814871,0.002122,-0.806398,0.023543,-1.000494,5
0.009632,0.543285,-0.00323,0.759534,-0.00379,0.622646,-0.005288,0.469732,-0.004429,0.264369,-0.003334,0.086956,-0.001879,-0.047527,-0.000325,-0.123261,-0.000054,-0.133183,-0.000145,-0.12589,0.00031,-0.126311,0.000159,-0.118377,-0.000308,-0.098946,-0.000416,-0.100277,-0.001047,-0.114991,-0.000965,-0.155163,-0.000893,-0.195293,-0.000829,-0.232258,-0.001101,-0.261651,-0.000142,-0.298971,0.000123,-0.303036,-0.00012,-0.295225,-0.000128,-0.291385,-0.000016,-0.292183,-0.000254,-0.287669,0.000007,-0.293024,-0.00007,-0.295811,-0.000277,-0.298538,-0.000743,-0.312853,-0.001622,-0.345045,-0.002175,-0.406062,-0.004717,-0.485558,-0.004635,-0.683528,-0.005294,-0.877873,-0.004943,-1.059249,-0.003197,-1.249603,-0.000902,-1.372512,0.000945,-1.40758,0.004915,-1.373793,0.008148,-1.171742,0.013807,-0.84835,0.020708,-0.303237,0.027032,0.526453,0.026443,1.595884,0.010118,2.731327,-0.011492,3.045699,-0.00778,2.5759,0.004807,2.208451,1
0.007431,0.253638,-0.004303,0.409658,-0.004866,0.229497,-0.005521,0.028507,-0.003828,-0.17902,-0.002862,-0.316381,-0.000898,-0.439059,-0.000065,-0.478671,0.000335,-0.48199,0.000264,-0.462509,0.000886,-0.443676,0.000432,-0.407717,-0.000098,-0.392429,-0.00027,-0.393324,-0.000426,-0.399506,-0.000252,-0.42748,0.000179,-0.435474,0.000181,-0.433583,0.000802,-0.424082,0.000889,-0.394005,0.000865,-0.354432,0.000491,-0.327742,0.00163,-0.321973,0.00055,-0.252537,-0.000046,-0.230193,0.000108,-0.230958,-0.000348,-0.22705,-0.00083,-0.23405,-0.001242,-0.272728,-0.0013,-0.305078,-0.002508,-0.360105,-0.004262,-0.443368,-0.003348,-0.606394,-0.004961,-0.749301,-0.003516,-0.939248,-0.001165,-1.057133,0.000993,-1.111997,0.004484,-1.083442,0.008493,-0.888488,0.013809,-0.550658,0.022007,-0.000172,0.02327,0.875294,0.019951,1.79117,0.007758,2.576338,-0.005339,2.844846,-0.004776,2.609044,-0.00532,2.431246,0.000281,2.10403,3
0.010385,0.050998,0.00018,0.321566,-0.006733,0.290356,-0.007069,0.02047,-0.004722,-0.209546,-0.003775,-0.430567,-0.000803,-0.585045,-0.001775,-0.601033,-0.001188,-0.663989,0.000464,-0.736626,0.003346,-0.729467,0.003255,-0.566487,0.002775,-0.456548,0.003124,-0.36871,0.004287,-0.251244,0.002551,-0.071264,0.000194,0.019427,-0.000238,0.045675,-0.005661,0.033472,-0.006227,-0.194493,-0.007903,-0.454673,-0.008695,-0.787819,-0.009095,-1.078426,-0.007324,-1.469769,-0.006761,-1.729315,-0.000617,-2.002443,0.006764,-2.040236,0.016063,-1.81193,0.029751,-1.217131,0.043146,-0.004047,0.011341,1.914861,-0.010717,2.145041,0.000416,1.78532,-0.000374,1.813099,-0.00814,1.819912,-0.00781,1.491404,-0.001815,1.201414,-0.002095,1.124437,-0.004186,1.041514,-0.00539,0.884039,-0.004232,0.669168,-0.00579,0.521446,-0.002694,0.340604,0.000163,0.226548,-0.006423,0.30035,0.000275,0.073481,0.001782,0.095404,0.017944,0.00527,4
0.007629,-0.147927,-0.004308,0.047227,0.004619,-0.111498,0.003456,0.075959,0.006469,0.141792,-0.006587,0.396516,-0.005387,0.120024,-0.006362,-0.099951,-0.008596,-0.33071,-0.001157,-0.646923,-0.000288,-0.695211,0.000629,-0.709428,0.00163,-0.7045,0.003371,-0.648083,0.002869,-0.466602,0.001921,-0.37331,0.001602,-0.304184,0.001224,-0.238697,0.00164,-0.197094,0.000556,-0.120358,-0.000118,-0.114514,-0.000326,-0.124597,-0.003885,-0.113916,-0.003186,-0.281609,-0.009902,-0.421063,-0.009941,-0.819499,-0.007609,-1.195042,-0.00893,-1.470578,-0.004216,-1.822055,0.000405,-1.978245,0.007726,-1.987873,0.015598,-1.700574,0.030731,-1.117215,0.045709,0.10183,0.002484,2.07272,-0.01004,1.93353,0.00062,1.611074,-0.000438,1.643189,-0.003761,1.649663,-0.003773,1.470833,-0.001132,1.33206,-0.000245,1.28653,-0.003344,1.260836,-0.005462,1.115014,-0.006018,0.892563,-0.00404,0.675588,-0.004537,0.526219,0.010742,0.162124,3
