@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute destClass {2,3,4,1}

@data
0.026678,-0.290998,-0.027524,0.076284,0,1.419883,-0.23674,0.63075,0.177607,-1.578386,0.01748,-0.065708,-0.036548,0.192562,-0.151225,0.455348,0.23674,-2.210131,-0.028678,1.503661,3
0.072845,-0.584533,-0.02279,0.146365,-0.117432,0.377932,0,-1.471265,0,1.423236,-0.100497,0.837253,0.029063,-0.14909,0.075268,0.783891,-0.238558,0.628044,0.180405,-1.261656,2
0.091841,-0.738242,0.190151,-0.333097,-0.382964,1.886117,0.0499,-0.439584,0.030024,-0.221307,0.011486,-0.057379,-0.072518,0.364025,0.344668,-2.747748,-0.167169,1.656088,0.080514,-0.424457,3
0.113803,0.564351,-0.30108,1.211632,0.172332,-1.76643,-0.192966,0.297362,0.2509,-0.695206,-0.011975,0.136007,-0.026362,0.232357,0.014847,-0.142242,0.015188,-0.23463,0.067723,-0.217656,3
0.048131,-0.546812,-0.214099,2.059156,0.192559,-1.825885,-0.009057,0.023687,0.000774,0.052682,0.002385,0.079505,0.212346,-2.485507,-0.194772,2.251654,0.009799,-0.074613,0.082533,-0.317452,3
0.073713,-0.526614,-0.002934,0.037588,0.005588,-0.04139,0,1.581841,-0.262315,0.707458,-0.00762,-1.44852,-0.098113,1.323151,-0.036496,0.123523,0.034835,-0.136938,0.074571,-0.307474,3
0.057789,-0.495281,-0.01912,0.105429,0.005506,-0.157558,0.019827,-0.087352,-0.134698,0.331027,0.352774,-1.962876,-0.148172,1.336277,-0.143834,-0.185312,0.352774,-2.198058,-0.085668,1.770643,4
0.093857,-0.797601,0.02117,-0.231108,-0.141388,-0.230469,0.326966,-1.598868,-0.174153,1.831494,0.022848,-0.23248,0.113723,0.514131,-0.179831,0.068658,0.016095,-0.196946,0.043577,0.016007,2
0.050206,-0.44622,-0.014195,0.178932,0.009809,-0.06489,0.025033,-0.141098,0.03776,-0.299535,0.069236,-1.665552,-0.160017,2.042668,0.179561,-0.540919,-0.260263,2.416289,0.181113,-2.189129,2
0.041736,-0.468502,0.008281,-0.051346,-0.105999,-0.520829,0.27932,-1.150733,-0.155554,1.491852,0.010731,0.075105,0.013798,-0.016937,0,-1.430054,0.232767,-0.654164,-0.105973,1.410967,4
0.083668,-0.724613,0.003348,-0.112527,-0.007077,0.185036,-0.017021,0.190051,0.173481,-0.163526,-0.350902,1.966591,0.120251,-1.694799,0.183806,-2.177394,-0.118606,1.880114,0.085378,-0.286884,3
0.070769,-0.494868,0.006749,0.002803,-0.156423,0.196786,0.292184,-2.335268,-0.138156,1.913776,0.124837,-0.247213,-0.243487,2.242285,0.12986,-1.90545,0.00206,-0.026847,0.084061,-0.380727,2
0.050825,-0.443344,0.024315,-0.149698,0.00394,0.050164,0.063665,-0.266293,-0.20158,2.363697,0,-1.6679,0.384834,-2.437568,-0.115525,1.175788,0.002615,-0.000682,0.079173,-0.377729,3
-0.034105,-0.23125,0.102458,-1.928688,0,1.554893,-0.026341,0.368242,-0.117891,-0.523622,-0.155072,2.017382,0.002733,-0.055393,-0.009811,0.107281,0.016921,-0.106744,0.061861,-0.246618,4
0.19795,-0.17058,-0.361381,2.049453,0.18449,-2.049334,-0.003124,0.104188,0.047073,-0.34866,-0.135699,-0.366477,-0.184894,2.114676,0.0128,0.013989,0.004713,-0.09218,0.064884,-0.21594,3
0.071757,-0.500613,-0.036772,0.270677,-0.010642,0.161145,-0.012241,-0.003915,0.009643,-0.019915,0.070312,-0.446128,-0.111741,2.096487,0.204858,-2.410392,-0.391093,2.208228,0.121419,-0.848581,1
0.047491,-0.424344,-0.015554,0.10216,0.033826,-0.123759,0.000273,-0.047107,0.020721,-0.113685,0,-1.462891,-0.052724,1.717474,-0.059027,-0.970995,0.246185,-0.642275,-0.090516,1.181375,4
0.042672,-0.555419,-0.00618,0.076953,0.141118,0.202919,-0.248626,0.678233,0.015583,-0.26727,0.010108,-0.100622,0.118774,0.461258,-0.331501,1.639587,0.180963,-1.859122,0.058763,-0.166554,1
0.071552,-0.342124,-0.006124,-0.066216,0.033165,-0.367252,-0.001296,0.018089,0.215279,-0.100745,0.074064,-1.962203,0.420903,-2.368675,-0.051892,0.501113,0.012451,-0.023503,0.084837,-0.406114,3
0.057615,-0.549875,-0.058579,0.291447,-0.146374,0.576508,0.24304,-2.227042,-0.132652,1.927724,0.126185,-0.367879,-0.097216,1.856033,0,-1.449314,0.044419,-0.372856,0.06913,-0.318146,2
0.074775,-0.489614,-0.002032,-0.001412,-0.010487,0.024996,0.032402,-0.246148,0.004298,-0.058166,-0.103635,-0.662458,0.310393,-1.237399,-0.171885,1.682693,0.258661,-2.375509,-0.120834,1.733091,4
0.066046,-0.613622,0.016699,-0.165086,0.011943,-0.028814,0.174026,-0.37949,-0.382355,2.404041,0.19724,-1.941028,0.053234,-0.490619,0.190551,-0.300586,-0.209784,0.496761,0.061174,-0.0542,1
0.086264,-0.593481,0.035541,-0.279682,-0.014604,0.108352,-0.049549,-1.180142,0.195333,-0.03039,-0.139788,1.270484,0.319635,-2.516443,-0.177649,1.541405,-0.030154,0.090269,0.045626,-0.0343,4
0.104826,-0.802206,-0.006531,-0.113282,0.003431,0.085906,-0.103906,0.330521,0.182481,-2.112634,-0.083363,1.829158,0.181312,-0.526031,-0.298605,2.399617,0.139962,-1.891055,0.080428,-0.400193,2
0.076022,-0.547413,-0.016567,0.078369,0.008764,-0.101799,0.046941,1.070758,-0.244671,0.64636,0.158689,-1.404813,-0.093032,-0.692467,0.244671,-0.691176,-0.109871,1.036884,0.063739,-0.202809,3
0.026998,-0.420296,0.005256,0.06291,-0.003092,0.010965,-0.015189,0.137981,-0.017658,0.16433,0.024505,-0.074274,-0.150994,0.536791,0.397607,-2.543621,-0.284005,0.75084,-0.068286,1.883531,4
-0.103952,-0.476106,0.334775,-1.915026,-0.177757,1.884479,0.000949,-0.063761,0.018474,-0.066136,0,1.432727,-0.09565,-0.671575,0.092775,-0.740449,0.020926,-0.036114,0.051214,-0.198554,2
0.047203,-0.620451,0.023524,-0.059077,-0.053609,-1.061173,0.183112,-0.04302,-0.153023,1.281545,-0.037357,-1.19661,-0.046361,1.691743,-0.037632,0.180838,0.000359,0.01193,0.026201,0.099779,4
0.067054,-0.60417,-0.019686,0.131701,0.05662,-0.385595,-0.014841,0.104818,-0.0015,0.246526,-0.206751,0.455998,0.200639,-0.49688,0,-1.568786,0.189366,-0.05386,-0.089644,1.082711,4
0.015457,-0.30516,0.016148,-0.061077,-0.007403,0.08574,0.031656,-0.25376,-0.060983,0.303135,0,-1.50053,0.098981,0.677042,0.046165,0.611024,-0.346432,2.194744,0.242335,-1.966699,2
0.1267,-0.851159,0.015123,-0.058837,0.004353,0.105831,-0.017321,0.017205,0.149531,-0.134723,-0.306246,2.137461,0.189563,-2.049686,0,1.371845,-0.091874,-0.649382,0.204136,-1.532342,1
0.078658,-0.556858,-0.019797,0.094214,0.003269,0.071927,-0.018062,0.113773,-0.039314,0.172825,-0.04064,0.101766,0.111064,-2.079528,-0.051852,1.886763,0.295356,-2.319553,-0.121889,1.33392,4
0.046898,-0.361033,0.022439,-0.112061,-0.062694,0.293664,-0.013711,0.119031,0.148121,-0.451166,-0.367947,2.049176,-0.125729,-0.391415,0.367947,-2.36619,-0.16279,2.026521,0.080199,-0.402923,3
0.0455,-0.469498,0.021605,-0.159067,-0.130176,-0.270729,0.283821,-1.125524,-0.159392,1.325282,0.015137,-0.103342,0.032075,1.193114,-0.283821,1.176583,0.179002,-1.769503,0.07936,-0.295983,2
0.065412,-1.595579,-0.155977,1.947535,-0.018503,0.030784,-0.003092,0.002855,0.045371,1.165253,-0.305869,1.237475,0.185895,-1.895545,0.024609,-0.145313,0.042369,-0.235719,0.055866,-0.128224,2
0.100712,-0.687452,0,1.44611,0,-1.514755,0.040839,-0.395657,0.008246,-0.006909,0.005253,-0.065045,0.004943,0.046385,0.075024,0.806297,-0.244027,0.632686,0.197488,-1.392517,1
0.068658,-0.644729,0.056311,-0.316879,0.011708,-0.142123,0.029813,-0.251956,-0.040211,0.334841,-0.121253,-0.612894,-0.092968,1.486875,0.371872,-2.603714,-0.148379,1.678861,0.059913,-0.101067,4
0.102881,-0.787337,0.012766,-0.150944,0.028398,-0.093771,-0.002271,0.10117,0.001438,0.005238,-0.187825,0.274496,0.367939,-2.33086,-0.336853,2.435167,0.367939,-2.085567,-0.065935,0.901545,4
-0.100409,-0.487285,0.371392,-2.338431,-0.196997,2.029102,0.027327,-0.147251,-0.003429,0.261244,-0.169176,0.35621,0.353707,-1.73713,-0.061058,0.473552,0.034151,-0.187467,0.083569,-0.256995,4
0.048171,-0.398084,0.152828,-0.55947,-0.39894,2.220783,0.127297,-1.067006,-0.160066,-0.186269,0.284957,-0.818763,0.02104,-0.012108,-0.048528,0.352013,0.004327,0.056488,0.051016,-0.080187,3
0.064268,-0.498827,-0.031564,0.16774,-0.170954,-0.186752,0.199582,-0.089583,-0.056187,0.501823,0.005704,-0.10061,0.138098,0.409919,0.14388,-2.141653,-0.039944,0.290373,0.070252,-0.291237,2
-0.103696,-0.487714,0.084155,0.348455,0,-1.558301,0.104561,0.742047,-0.097348,0.77837,0.004371,-0.052964,0.006469,0.062208,0.022806,-0.138179,0.050362,-0.247859,0.087735,-0.402554,4
0.04859,-0.59228,-0.009267,0.162102,-0.008113,0.03406,0.007064,-0.087309,-0.143921,0.389557,0.182859,-2.166247,0,1.490942,0.136597,-0.155876,-0.349095,2.189132,0.211863,-1.723536,2
0.058993,-0.534491,-0.020323,0.13637,0.005335,-0.093897,-0.006222,0.103432,0.010748,-1.11491,-0.272645,2.368286,0,-1.510693,0,1.536033,-0.127784,1.181842,0.072311,-0.394444,4
0.076129,-0.482252,0.034682,-0.196123,0,1.403091,-0.169837,0.044397,0.141034,-1.376155,-0.075619,-0.764365,0.277915,-1.12902,-0.137997,1.561741,0.007795,-0.098177,0.077738,-0.354165,3
0.062778,-0.575936,0.007838,-0.086063,-0.006155,0.034801,0.000427,0.080054,-0.062244,0.215953,0.259909,-2.371914,-0.146641,1.972886,-0.140627,-0.08256,0.363873,-2.025368,-0.111911,1.474669,4
0.033705,-0.300279,-0.01942,-0.151329,0.000232,0.029784,0.002716,0.024555,-0.040362,0.250364,-0.178152,0.007687,0.340712,-1.358939,-0.068575,0.761708,0.169825,0.187565,0.246891,-2.376546,2
-0.022605,-0.277804,0,-1.557054,0,1.603734,-0.059681,0.540087,-0.018724,0.064779,-0.001008,-0.005857,0.020185,0.035164,-0.010373,-0.001324,0.110518,-1.527285,-0.125783,1.770391,4
0.082057,-0.684333,-0.040438,0.16956,0.087364,0.673763,-0.235884,0.637297,0.115426,-1.21911,-0.00734,0.10178,0.138597,-0.228977,-0.172982,2.021151,0,-1.438483,0.059733,-0.191844,1
0.080699,-0.677801,-0.032125,0.166788,-0.010893,-0.051161,-0.163826,0.665469,0.262721,-2.44827,-0.102289,1.900979,0.129856,-0.573709,-0.315265,2.490882,0.210548,-1.96256,0.059435,-0.223777,2
0.104897,-0.682677,0.033436,-0.07965,0.016905,-0.056229,-0.00703,0.025088,-0.024524,0.085679,-0.174539,0.448996,0.31427,-2.517774,-0.100679,1.824713,-0.31427,2.475628,0.248658,-2.10651,2
0.064522,-0.576495,-0.017893,0.071887,-0.153641,0.061454,0.350366,-1.955757,-0.185036,1.739981,-0.028387,0.260836,0.015681,-0.059474,0.03946,1.219071,-0.183525,0.079703,0.189661,-1.388451,2
0.051161,-0.348948,-0.026785,0.281932,0.03454,-0.292112,0.020999,-0.170195,-0.078947,0.255908,0.188338,-2.196204,-0.15575,2.020019,-0.067372,-0.984149,0.10273,0.714476,0.000884,0.300488,4
0.103138,-0.598628,0.192846,-0.239577,-0.374252,2.390943,0.189497,-2.108378,-0.109847,0.344866,0.374252,-2.349579,-0.105238,0.888471,0.00113,-0.109761,0.016114,-0.003074,0.042863,-0.198295,3
0.098981,-0.754624,0.164613,0.104844,-0.357092,1.758373,0.16073,-1.646834,-0.009615,0.105081,-0.020683,0.127118,0.321383,-2.562442,-0.188321,1.793524,-0.01458,0.054868,0.079699,-0.390601,3
0.03892,-0.495403,0.116055,-0.430199,-0.332117,2.669248,0.194736,-1.855688,0.012182,-0.072665,0.061937,-0.438817,0.02237,-0.038741,-0.203159,0.373846,0.332117,-1.316161,-0.037978,0.374215,3
0.044632,-0.383815,0.075299,-0.111424,-0.38352,2.419584,0.127235,-1.252559,-0.039476,0.221093,0.021899,-0.033812,0,1.652545,0.056783,-1.879496,-0.005909,0.031001,0.044013,-0.308849,1
0.059017,-0.564208,0.025722,-0.276556,0.023424,-0.07492,-0.019282,0.243648,0.045417,-0.24531,-0.089357,0.204063,0.389813,-2.49855,0,1.659454,-0.204188,0.025952,0.073278,-0.29664,2
0.164305,-0.736981,0,1.378756,0,-1.420155,0.094803,-0.762398,0.078166,-0.111136,0,1.378756,0,-1.420155,0.114687,-1.074558,-0.014568,0.112827,0.087777,-0.495972,1
0.089248,-0.690977,-0.044313,0.312732,0.088364,-0.290281,0,1.419382,-0.093298,-0.633181,0.144736,-1.389284,0.007608,0.074469,-0.155944,0.156529,0.310994,-2.188153,-0.071817,1.575306,3
0.060429,-0.527584,0.003274,-0.130505,0.024478,0.047148,-0.029065,0.141404,0.029482,-0.123377,0.017527,-0.104459,0,-1.570696,0.263877,-0.691105,-0.352775,2.0639,0.22977,-0.586707,4
0.043862,-0.438443,-0.16955,0.14886,0.315165,-1.259526,-0.052733,0.37644,-0.006889,0.05806,0.128975,0.427612,-0.315165,1.296811,0.14684,-1.359487,-0.008182,0.009549,0.047027,-0.035982,2
0.048774,-0.373676,-0.029014,0.294776,0.002142,-0.008297,-0.017423,0.193938,-0.049054,-1.069224,0.293034,-1.18497,-0.176741,1.848104,-0.080058,0.075048,0.244195,-2.259429,-0.097288,1.65232,4
-0.076113,-0.434607,0.353554,-1.980806,-0.131725,1.325541,-0.042821,0.344137,-0.003859,-0.041469,-0.032529,0.226361,-0.176875,0.402629,0.303046,-2.384867,-0.115088,1.921274,0.080909,-0.329188,4
0.059043,-0.508135,0.037346,-0.234154,-0.029744,0.229033,0.02155,-0.12397,-0.027403,0.141217,-0.126238,0.492689,0.277606,-2.531304,-0.19256,2.268393,-0.202775,0.528861,0.238927,-0.597131,4
0.063391,-0.450399,-0.003507,0.131218,-0.156255,0.544859,0.260641,-2.404596,-0.125176,2.000297,-0.007823,0.049312,0.027884,-0.247269,0.091196,-0.264312,-0.364897,2.321685,0.212317,-1.667411,2
0.043275,-0.36859,0.028289,-0.060996,-0.00277,-0.075059,-0.187687,0.442614,0.262218,-2.365338,-0.046435,1.825596,-0.020757,0.099754,-0.042761,0.16532,-0.152536,-0.059207,-0.133077,1.909356,4
0.07565,-0.641224,0.024883,-0.098647,-0.014759,0.116175,0.179112,-0.501823,-0.316887,2.52154,0.141453,-2.000608,-0.010411,-0.057304,0.155281,0.203673,0.000123,-1.085049,0.061644,-0.233264,1
0.078598,-0.575575,0.016692,-0.26637,-0.005031,0.041281,-0.025042,0.206528,0.143492,0.079171,-0.323692,2.065105,0.148143,-1.812848,-0.152784,0.164735,0.27745,-2.189129,-0.024839,1.489182,3
0.071744,-0.553569,-0.03283,0.255819,0.121042,-0.287043,-0.096343,1.804199,0,-1.471448,0.084034,-0.674458,-0.004489,0.066178,-0.18201,0.332543,0.337199,-1.921047,-0.102278,1.272424,3
0.089446,-0.620112,0.021285,-0.200032,0.026222,-0.261468,-0.010383,-0.037765,-0.01117,-0.139308,0.138177,-0.396477,-0.360806,2.551211,0.176581,-1.641896,0.032551,1.377935,0.159147,-2.198384,1
0.069027,-0.520714,-0.032485,0.05194,0.033066,-0.22012,-0.010383,0.028656,-0.078002,1.297845,0.054952,-1.461285,0.201046,-2.329518,-0.089363,2.000804,0.002342,0.047775,0.076893,-0.257934,3
0.057346,-0.484422,0.051274,-0.353378,-0.00806,-0.055525,0.029347,-0.181388,0.026854,-0.100782,0.097188,0.820424,-0.269313,0.750556,0.120351,-1.090342,0.035088,0.777298,0.222158,-2.255834,1
0.085558,-0.650614,0.015968,-0.228547,-0.027387,0.302323,0,-1.412478,0.233012,-0.635769,-0.186466,1.65775,0.007382,-0.07861,0.147545,-0.103389,-0.310683,2.191449,0.205289,-2.063414,2
-0.093792,-0.239619,0.299919,-1.257715,0.0136,1.097934,0.242454,-2.414605,0.002431,0.058918,-0.037523,0.243282,-0.018595,0.091297,0.014717,-0.114064,-0.003185,-0.117865,0.066555,-0.267048,2
0.079036,-0.593905,0.013859,-0.049974,0.084678,0.316227,0.182319,-2.065977,-0.192313,0.14813,0.374346,-1.851815,-0.172417,1.584086,-0.04758,0.33472,0.016163,-0.020308,0.082111,-0.322397,3
0.049782,-0.621403,0.005797,0.053943,0.146209,-0.412525,-0.346719,2.437785,0.162158,-1.767762,0.144142,-0.340778,-0.312047,2.472457,0.147896,-1.934585,-0.003526,-0.010608,0.044968,-0.108469,1
0.054107,-0.285642,-0.00465,0.08259,0.024951,-0.271778,-0.073129,0.190658,0.391615,-2.266117,-0.176375,0.933188,0.279725,-2.639084,-0.140408,2.03374,0.046176,-0.307442,0.012281,0.044128,4
0.178007,-0.789858,-0.314987,2.486353,0.20246,-2.005325,-0.001715,-0.091425,-0.037953,0.223492,0.174199,-0.464803,-0.349985,2.451355,0.172362,-1.934069,0.026671,-0.240043,0.08497,-0.439857,1
0.079156,-0.659711,-0.030141,0.194812,-0.012694,0.067573,0.020813,-0.096093,0.035576,-0.233161,0.1358,0.373825,0.159888,-2.015765,-0.176877,-0.011827,0.357454,-1.770764,-0.129248,1.512755,3
0.261294,-0.717744,-0.331585,1.363576,0.116789,-1.032315,-0.001622,-0.109879,-0.010348,-0.084698,0.029975,-0.118302,0.147638,-0.34108,-0.368428,1.842533,0.037452,-0.316994,0.06839,-0.18242,1
0.045451,-0.633103,0.027106,0.008141,-0.194142,0.634612,0.242812,-2.2479,-0.037824,1.613907,0.003517,-0.033664,0.010591,-0.014661,-0.119082,0.602916,0.178062,-2.086026,-0.078302,1.686655,4
0.093956,-0.667098,-0.030207,0.335416,0.012937,-0.261734,-0.108813,2.036315,0,-1.66334,0.362711,-2.570119,-0.143859,1.440964,0.061148,-0.383314,0.013365,-0.088698,0.095222,-0.317151,3
0.03222,-0.455606,0.003954,0.120202,-0.025516,0.221816,0.035936,-0.108348,0.010566,-0.153806,-0.116758,0.509851,0.33586,-2.3821,-0.302274,1.211602,0.352653,-2.247756,-0.055055,1.654637,4
0.03237,-0.380941,-0.021713,0.212366,0.000296,0.103136,0.01074,-0.120113,0.195066,-0.226432,-0.365549,1.781122,0.346781,-2.271244,-0.365549,1.781122,0.019787,-0.163236,0.066251,-0.226657,1
0.026283,-0.404836,0.006424,-0.012841,0.017823,-0.126332,-0.004722,0.016481,-0.00298,0.237765,-0.227956,0.462671,0.290959,-0.817058,-0.015034,0.106712,-0.198039,0.368156,0.25062,-0.690989,4
0.057031,-0.448633,-0.114132,-0.512575,0.303755,-1.20121,-0.133998,1.371344,0.01597,-0.221466,-0.012411,-0.003487,0.170421,-0.108874,-0.337506,1.70134,0.116763,-1.205786,0.072055,-0.198327,2
0.070159,-0.6361,0.009423,-0.053094,0.002346,-0.121676,-0.034124,0.193654,0.172779,-0.33641,-0.340592,2.179784,0.283282,-2.195944,-0.097312,1.855411,0,-1.453194,0.078939,-0.30183,1
0.077992,-0.545132,0.019188,-0.204271,0.001973,0.018432,-0.181162,-0.047307,-0.048234,1.319025,-0.013311,0.220507,0.002341,-0.063542,-0.236169,0.767022,0.39727,-1.955923,0.039172,0.136832,4
0.093579,-0.672867,-0.000465,0.010355,-0.035826,0.322976,-0.056033,0.11995,0.178006,-2.094798,-0.12106,1.843425,-0.136584,-0.233647,0.33983,-2.159527,-0.128795,1.873782,0.07327,-0.245176,4
0.085344,-0.481449,-0.031003,-0.046144,-0.041235,0.261569,0.001917,0.028123,0.018874,-0.043076,0.01585,-0.073839,0.105687,-0.36044,-0.424709,2.676792,-0.064558,-0.910994,0.12341,0.212003,3
0.075827,-0.435855,-0.00345,0.012965,-0.005433,-0.042255,0.003588,-0.090184,0.04631,-0.333419,0.157868,-0.377586,-0.362526,1.762987,0.138138,-0.542512,-0.271894,2.488038,0.213445,-2.393415,1
0.152621,-0.816525,-0.097001,1.780343,0,-1.517686,0.130665,-0.544872,-0.177835,2.039012,0.09459,-1.848725,-0.02652,0.273036,-0.002056,-0.025853,-0.02213,0.281118,0.053052,-0.252163,1
0.04899,-0.405365,0.031909,-0.271293,-0.011459,0.095378,0.013584,-0.159105,0.139771,-0.325185,-0.182892,2.135731,0.049095,-1.702123,0.045859,1.121764,0.10139,-1.873351,0.051829,-0.344898,1
0.246858,-1.144518,-0.371086,1.842357,0.093291,-0.555022,-0.010535,0.03342,0.027562,0.01422,-0.014861,0.033107,-0.078891,0.145432,0.278314,-2.573566,-0.193796,2.180708,0.058875,-0.190533,3
0.095368,-0.580347,0.054382,-0.14651,0.010528,-0.190839,0.046561,-0.215984,0,1.494558,0,-1.457081,-0.089043,-0.559702,0.340574,-1.911179,-0.163247,1.684976,0.028312,-0.058496,3
0.080227,-0.461003,-0.017073,0.123156,0.018632,-0.173931,-0.165813,0.562266,0.183698,-2.203946,0,1.47001,-0.169394,0.209649,0.300596,-1.268757,-0.07548,0.67554,0.047884,-0.15264,4
0.011139,-1.694253,-0.104674,2.073379,-0.0048,0.060206,-0.019467,0.165799,-0.013978,0.034569,-0.104387,-0.706522,-0.138064,2.153984,-0.029709,0.235692,-0.001239,0.056704,0.074011,-0.392544,4
0.023918,-0.433437,0.161585,0.07227,0.037658,-1.283888,0.021435,1.43398,0.063006,-1.95457,0.003131,0.01463,-0.000937,0.08649,-0.008135,0.011557,-0.058699,0.306148,0.067542,-0.116197,1
0.041857,-0.423022,-0.017934,-0.051748,0.009992,-0.111053,-0.035241,0.296698,0.017435,0.013002,-0.046291,0.175155,0.103951,-1.96998,-0.060524,1.786275,0.157202,0.181404,0.067887,-1.32673,2
0.079218,-0.638776,0.181625,-0.274564,-0.331092,1.342427,0.057017,-0.525148,-0.041203,0.332309,-0.004435,0.085669,-0.021014,0.013682,-0.14748,0.577774,0.36788,-2.593888,-0.154686,1.765539,3
0.023153,-0.351958,-0.103312,-0.697125,0.102697,0.682977,-0.024988,0.236799,-0.010883,0.05939,-0.028125,0.131467,0.099071,0.693416,-0.188279,0.03256,0.097954,-0.755775,0.046898,-0.116858,2
0.088038,-0.546647,-0.196142,0.428965,0.299431,-1.247601,-0.089638,0.765631,-0.012322,0.153787,-0.03274,0.080016,-0.052745,0.244103,0,-1.547032,0.182986,-0.083147,-0.098973,1.224563,4
-0.003068,-0.22074,0.026972,-0.258642,-0.000557,0.001599,-0.006842,0.049054,-0.000353,0.030634,0.021912,-0.130335,0.023317,-0.10736,-0.296634,2.753909,0,-1.794476,0.002317,1.073974,3
0.081345,-0.65266,0.008869,-0.024358,-0.023459,0.063388,0.020353,-0.291659,-0.082998,1.362879,0,-1.571953,0.353193,-2.454937,-0.1414,2.037471,0.064916,-0.346761,0.051493,-0.115275,3
0.04666,-0.547584,-0.036521,0.181394,0.010786,-0.066263,-0.017462,0.222873,-0.13409,-0.28833,0.247488,-0.640671,-0.263739,0.885603,0.329984,-1.597624,-0.168674,1.545887,0.050208,-0.083122,4
0.045845,-0.507163,-0.020834,0.128394,-0.009916,0.013876,-0.016903,0.008165,0.174173,-0.795154,-0.340103,2.745032,0.194894,-2.065735,-0.019807,0.069588,-0.340103,2.745032,0.244145,-1.810372,1
0.0707,-0.631384,-0.003287,0.036918,-0.019874,0.110684,-0.009809,0.11259,-0.017444,0.017293,0.050196,1.058115,-0.175401,0.073205,-0.04544,-0.847126,0.318911,-2.222953,-0.059364,1.637537,3
0.239223,-1.101602,-0.380553,2.675443,0.201946,-2.04155,0.01052,-0.153346,-0.04526,0.260855,0.002552,-0.042811,-0.005538,-0.051205,-0.283182,2.219205,0.17526,-1.566064,0.024059,0.166913,1
0.157656,-1.019193,0,1.395948,-0.170587,0.031249,0.159974,-1.291321,-0.012848,0.047476,-0.022225,0.087419,0.026558,-0.202988,0,1.395948,-0.170587,0.031249,0.210873,-1.548661,1
0.05718,-0.503116,0.004516,-0.010629,-0.011055,-0.120904,0.015622,-0.038692,0.020555,-0.189823,0.015292,-0.046226,0.156991,-2.030161,-0.190584,2.190613,0.194461,-0.181915,0.000925,-0.652554,2
