@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute destClass {2,1}

@data
0.025254,-1.070267,1
0.021198,-0.901932,2
0.015657,-0.671988,2
0.020706,-0.88153,1
0.016341,-0.700371,2
0.02588,-1.096235,2
0.021578,-0.917736,1
0.015691,-0.673406,2
0.020224,-0.861531,1
0.013544,-0.584308,2
0.013186,-0.56946,1
0.017779,-0.760078,1
0.016688,-0.71477,2
0.018229,-0.778738,1
0.017935,-0.766521,1
0.017648,-0.754619,2
0.021856,-0.929262,2
0.016556,-0.709288,1
0.025903,-1.097188,2
0.018292,-0.781333,1
0.020596,-0.87697,1
0.020104,-0.856547,2
0.015286,-0.65661,2
0.014414,-0.620399,2
0.026916,-1.139227,2
0.018433,-0.787199,2
0.012734,-0.550707,1
0.023749,-1.007799,2
0.020046,-0.854129,1
0.021311,-0.906656,1
0.015055,-0.647004,1
0.021907,-0.931356,1
0.029175,-1.232978,2
0.008337,-0.368226,2
0.017258,-0.738445,1
0.016373,-0.701713,2
0.016701,-0.715319,2
0.019892,-0.847755,2
0.035158,-1.481272,2
0.019667,-0.83843,2
0.016519,-0.707763,1
0.016564,-0.709647,2
0.021032,-0.895071,1
0.014519,-0.624769,2
0.020949,-0.891628,1
0.019176,-0.818026,1
0.02183,-0.928189,1
0.032255,-1.360829,2
0.027007,-1.143014,1
0.020992,-0.893379,2
0.020191,-0.860139,1
0.016605,-0.711349,2
0.018671,-0.797063,1
0.01477,-0.635197,1
0.019928,-0.849252,2
0.013742,-0.592544,1
0.018595,-0.793926,2
0.0199,-0.848085,2
0.015341,-0.658868,1
0.021316,-0.906864,2
0.020799,-0.885388,2
0.02574,-1.090424,1
0.021241,-0.903741,1
0.022675,-0.963231,2
0.017003,-0.727859,1
0.020549,-0.875032,1
0.019387,-0.826806,1
0.024202,-1.026626,1
0.013282,-0.57343,2
0.015331,-0.658455,2
0.00877,-0.386183,2
0.019204,-0.819202,1
0.020356,-0.867007,1
0.024308,-1.03102,2
0.017594,-0.752389,1
0.010024,-0.438225,2
0.024077,-1.021427,2
0.018464,-0.788489,2
0.018575,-0.793092,1
0.01389,-0.598674,2
0.011407,-0.495635,2
0.017415,-0.744957,1
0.012432,-0.538142,2
0.006345,-0.285532,2
0.016743,-0.717067,1
0.0171,-0.731891,1
0.019908,-0.848433,1
0.022967,-0.975353,1
0.017059,-0.730164,2
0.021113,-0.89844,1
0.024745,-1.049156,1
0.015961,-0.684598,2
0.018462,-0.788397,2
0.018225,-0.778557,1
0.02707,-1.145639,2
0.011529,-0.500694,2
0.011032,-0.480046,2
0.022334,-0.949082,1
0.0195,-0.831486,1
0.0202,-0.86053,2
0.016319,-0.699474,2
0.01701,-0.728132,2
0.018834,-0.803833,1
0.023052,-0.978904,2
0.022155,-0.941661,1
0.025047,-1.061699,1
0.01566,-0.672125,2
0.021719,-0.923553,2
0.020953,-0.891794,1
0.023102,-0.98096,1
0.023761,-1.008327,1
0.014205,-0.611754,2
0.023948,-1.016056,2
0.015401,-0.661359,1
0.021369,-0.90906,1
0.00557,-0.25338,2
0.018356,-0.783996,1
0.018194,-0.777286,1
0.019794,-0.843691,2
0.016893,-0.723279,1
0.015661,-0.67216,1
0.017954,-0.767317,2
0.013423,-0.579296,1
0.019022,-0.811664,2
0.017225,-0.737062,1
0.02167,-0.92155,2
0.019662,-0.83822,2
0.025946,-1.098982,2
0.01909,-0.814477,1
0.012439,-0.538468,2
0.016752,-0.717427,1
0.015317,-0.657887,1
0.018922,-0.807502,1
0.013571,-0.585436,1
0.020781,-0.884624,1
0.019655,-0.837914,2
0.016951,-0.725705,1
0.019854,-0.846181,1
0.019079,-0.813998,2
0.008235,-0.363966,2
0.021022,-0.894639,2
0.019153,-0.817067,1
0.012813,-0.553953,1
0.019733,-0.841134,2
0.022578,-0.959201,2
0.017512,-0.748993,1
0.011351,-0.493294,2
0.013031,-0.563034,2
0.017818,-0.761677,1
0.016963,-0.726196,1
0.019289,-0.822736,1
0.022611,-0.960583,1
0.017944,-0.766914,1
0.01833,-0.782921,2
0.018286,-0.781116,1
0.009474,-0.415382,2
0.015719,-0.674576,2
0.018642,-0.795857,1
0.021836,-0.928426,1
0.019569,-0.834357,1
0.02088,-0.88874,1
0.018609,-0.794489,1
0.02305,-0.978811,1
0.014267,-0.614306,1
0.013671,-0.58958,2
0.014213,-0.612065,1
0.014203,-0.611668,2
0.0178,-0.760948,1
0.015409,-0.661704,1
0.019345,-0.825067,1
0.01999,-0.851802,2
0.017319,-0.740956,2
0.01426,-0.614016,1
0.010096,-0.441214,2
0.014598,-0.628031,2
0.019403,-0.827471,1
0.016925,-0.724618,1
0.008611,-0.379593,2
0.016248,-0.696515,1
0.023352,-0.991345,1
0.027872,-1.178911,2
0.01901,-0.811144,2
0.017669,-0.755498,2
0.019442,-0.829068,2
0.016905,-0.723785,2
0.023108,-0.98123,1
0.019876,-0.847086,1
0.017573,-0.751516,2
0.024491,-1.038602,1
0.020988,-0.893253,1
0.016967,-0.726354,1
0.023327,-0.990302,2
0.011718,-0.508544,2
0.021186,-0.901454,2
0.018432,-0.787157,1
0.013726,-0.591858,1
0.015948,-0.684071,2
0.024573,-1.041998,2
0.010876,-0.473578,2
0.006895,-0.308373,2
0.022397,-0.951703,2
0.022137,-0.940919,1
0.016279,-0.697811,1
0.018256,-0.779844,1
0.014622,-0.62903,1
0.019815,-0.84457,1
0.021249,-0.904079,1
0.022964,-0.975257,1
0.02222,-0.944368,1
0.014452,-0.621991,2
0.021977,-0.93428,1
0.012416,-0.537478,2
0.021361,-0.908719,1
0.011287,-0.490657,2
0.019235,-0.820467,2
0.017576,-0.751622,1
0.012701,-0.549332,2
0.02036,-0.867191,1
0.015922,-0.682976,2
0.015708,-0.674128,1
0.015724,-0.674757,2
0.026987,-1.142197,1
0.020077,-0.855447,2
0.027596,-1.167448,2
0.021068,-0.896558,1
0.019709,-0.840134,1
0.020107,-0.85668,1
0.020154,-0.858602,1
0.006422,-0.288754,2
0.006455,-0.290116,2
0.012798,-0.553362,2
0.0148,-0.636426,2
0.018376,-0.784851,1
0.020874,-0.8885,1
0.022337,-0.949226,2
0.02403,-1.019495,2
0.021296,-0.906013,1
0.008894,-0.391317,2
0.022381,-0.951049,1
0.023895,-1.013894,1
0.018564,-0.792616,2
0.021694,-0.922525,1
0.022253,-0.945747,1
0.017412,-0.744827,1
0.020904,-0.889765,1
0.010989,-0.478254,2
0.022785,-0.967829,1
0.01968,-0.838941,2
0.012462,-0.539386,2
0.022049,-0.937249,2
0.024399,-1.034809,1
0.028659,-1.211584,2
0.01929,-0.822766,1
0.020211,-0.860989,2
0.012101,-0.524428,2
0.01646,-0.705328,1
0.020962,-0.892172,2
0.021246,-0.903939,1
0.018351,-0.783808,2
0.019888,-0.847574,1
0.020469,-0.87169,1
0.009774,-0.427833,2
0.015547,-0.667425,2
0.018738,-0.799869,2
0.020378,-0.867904,2
0.018294,-0.781424,2
0.018495,-0.789766,1
0.022459,-0.954268,1
0.016461,-0.705354,2
0.00829,-0.366253,2
0.021817,-0.927646,1
0.010347,-0.451621,2
0.018404,-0.785986,2
0.019052,-0.8129,1
0.018966,-0.809315,1
0.021777,-0.925982,1
0.024987,-1.059184,1
0.008351,-0.368782,2
0.021159,-0.900347,1
0.011083,-0.482181,2
0.03526,-1.485517,2
0.019391,-0.826956,1
0.022558,-0.95839,1
0.019012,-0.811212,1
0.02047,-0.871743,2
0.020523,-0.873938,1
0.012479,-0.540093,2
0.012748,-0.551257,1
0.023269,-0.987913,2
0.019181,-0.818229,2
0.016072,-0.689223,2
0.020847,-0.887368,1
0.015125,-0.649933,2
0.02083,-0.886693,2
0.014943,-0.642377,1
0.01843,-0.787081,1
0.023127,-0.98202,1
0.019047,-0.8127,2
0.013712,-0.591298,2
0.025237,-1.069563,1
0.016814,-0.720014,2
0.011416,-0.495988,1
0.019956,-0.85041,2
0.02026,-0.863034,2
0.023348,-0.991189,1
0.019709,-0.840172,1
0.019596,-0.835471,1
0.026139,-1.106984,2
0.02636,-1.116171,2
0.017785,-0.760313,2
0.025423,-1.077283,1
0.027379,-1.158453,2
0.015576,-0.668635,2
0.019758,-0.842187,1
0.022732,-0.965601,2
0.015956,-0.684423,1
0.015502,-0.665569,1
0.017072,-0.730738,2
0.022311,-0.948119,2
0.012849,-0.555479,1
0.017081,-0.731084,1
0.011532,-0.500788,2
0.014751,-0.634385,1
0.020329,-0.865878,1
0.010324,-0.450663,2
0.016965,-0.726274,2
0.027179,-1.150151,2
0.021968,-0.933899,2
0.01688,-0.722746,2
0.018158,-0.775802,2
0.020884,-0.888936,1
0.020152,-0.858519,1
0.02687,-1.137319,2
0.014031,-0.604519,1
0.017771,-0.759743,2
0.015306,-0.657427,2
0.021154,-0.900108,1
0.015741,-0.675468,2
0.016241,-0.696251,1
0.022766,-0.967012,1
0.028715,-1.213913,2
0.018277,-0.78072,2
0.017735,-0.758214,1
0.018554,-0.792206,2
0.019854,-0.846163,2
0.024913,-1.056103,1
0.009004,-0.395896,2
0.010868,-0.473257,1
0.018745,-0.800148,1
0.006933,-0.309964,2
-0.00451,0.164945,2
0.021917,-0.931793,1
0.023028,-0.977893,1
0.018209,-0.777904,2
0.020586,-0.876553,1
0.022142,-0.941134,1
0.021899,-0.931047,1
0.023161,-0.983424,1
0.017344,-0.74199,1
0.018417,-0.786518,1
0.007364,-0.32783,2
0.019086,-0.8143,1
0.020187,-0.859983,1
0.019363,-0.825813,1
0.02505,-1.0618,2
0.023783,-1.009209,1
0.013706,-0.591021,2
0.01904,-0.81238,2
0.013774,-0.593854,2
0.019351,-0.825278,1
0.009822,-0.429848,2
0.021224,-0.903041,1
0.017263,-0.738659,1
0.020174,-0.859444,1
0.015614,-0.670229,1
0.015762,-0.67636,1
0.020429,-0.870031,1
0.005908,-0.267402,2
0.019902,-0.848164,1
0.020806,-0.88567,1
0.021554,-0.916738,2
0.020475,-0.871964,2
0.027168,-1.149722,2
0.015964,-0.684743,2
0.017742,-0.758523,1
0.01437,-0.618567,1
0.019562,-0.834034,2
0.013536,-0.583965,2
0.022216,-0.944206,1
0.020538,-0.874557,1
0.019934,-0.849472,1
0.019743,-0.841565,1
0.020297,-0.864547,1
0.021798,-0.926832,1
0.015832,-0.679266,1
0.018648,-0.796121,1
0.018788,-0.801947,2
0.024698,-1.047177,1
0.019145,-0.816739,2
0.02068,-0.880459,2
0.02311,-0.981294,1
0.022444,-0.95365,2
0.025386,-1.07576,1
0.018347,-0.783625,2
0.019822,-0.844852,2
0.010108,-0.441726,2
0.016779,-0.718573,2
0.026752,-1.132422,2
0.017207,-0.736304,1
0.020495,-0.872777,1
0.023926,-1.015155,1
0.018276,-0.780678,1
0.020816,-0.886087,1
0.017453,-0.74652,2
0.021979,-0.934352,1
0.021926,-0.932162,2
0.022686,-0.963711,1
0.01339,-0.577907,2
0.018997,-0.810588,2
0.010754,-0.468507,2
0.016924,-0.72458,1
0.023889,-1.013635,2
0.008509,-0.375335,2
0.012979,-0.560841,2
0.023641,-1.003334,2
0.016114,-0.69095,1
0.016763,-0.717909,2
0.026633,-1.127521,2
0.026706,-1.130534,2
0.035116,-1.479538,2
0.016926,-0.724663,1
0.019621,-0.836506,2
0.01802,-0.770053,1
0.018749,-0.800326,2
0.023028,-0.977904,2
0.016717,-0.71599,1
0.021062,-0.896286,1
0.018879,-0.805706,2
0.022237,-0.945078,2
0.017155,-0.734145,2
0.013435,-0.579768,1
0.015823,-0.678899,2
0.019695,-0.839591,2
0.014742,-0.634005,2
0.015274,-0.656109,2
0.020003,-0.852352,1
0.024934,-1.056986,2
0.019911,-0.848536,1
0.013703,-0.590918,1
0.019722,-0.840693,2
0.023043,-0.978533,1
0.017998,-0.769159,1
0.012931,-0.558864,2
0.017719,-0.757575,1
0.013572,-0.585487,2
0.018352,-0.783835,2
0.021826,-0.92802,2
0.023415,-0.993968,1
0.01691,-0.724013,1
0.024684,-1.046622,1
0.012126,-0.52545,1
0.023711,-1.006252,1
0.024206,-1.026779,2
0.017431,-0.745603,2
0.019611,-0.836074,1
0.012614,-0.545693,2
0.017182,-0.735273,1
0.026487,-1.12144,2
0.02012,-0.857208,1
0.02252,-0.956802,1
0.009597,-0.420495,2
0.00607,-0.274123,2
0.023675,-1.004761,1
0.015823,-0.678903,2
0.016428,-0.703974,1
0.020873,-0.888442,2
0.024456,-1.037144,1
0.020642,-0.878877,1
0.017027,-0.728842,1
0.018032,-0.770564,2
0.006296,-0.28353,2
0.016989,-0.727273,2
0.007948,-0.352068,2
0.018329,-0.782904,1
0.024496,-1.038825,2
0.023776,-1.008948,1
0.019301,-0.823202,2
0.016127,-0.691501,2
0.020531,-0.874269,2
0.021094,-0.897641,2
0.01688,-0.722767,1
0.01799,-0.768818,2
0.020876,-0.888602,1
0.022277,-0.946726,1
0.021975,-0.934206,1
0.020586,-0.876569,2
0.016273,-0.697548,2
0.020948,-0.891578,1
0.01962,-0.836479,1
0.019635,-0.837085,2
0.015142,-0.650639,1
0.019998,-0.852147,2
0.02184,-0.928596,1
0.019795,-0.843705,1
0.021743,-0.924585,1
0.021357,-0.908534,1
0.016901,-0.723632,1
0.014749,-0.634323,2
0.018962,-0.809133,1
0.023184,-0.984369,1
0.019543,-0.833268,1
0.017534,-0.749903,2
0.016967,-0.726351,2
0.021969,-0.933958,2
0.016025,-0.687281,1
0.016313,-0.699211,1
0.019653,-0.837849,2
0.012568,-0.543813,2
0.011791,-0.511548,2
0.016667,-0.71391,2
0.021114,-0.898473,1
0.014909,-0.640962,2
0.023842,-1.011675,1
0.019878,-0.847178,1
0.023916,-1.014747,1
0.018676,-0.797294,2
0.016227,-0.69565,2
0.01948,-0.830663,2
0.013967,-0.601874,2
0.019771,-0.842719,2
0.012251,-0.530631,1
0.019006,-0.810975,1
0.016443,-0.704633,1
0.019632,-0.836978,1
0.01921,-0.819437,1
0.015148,-0.650873,2
0.021067,-0.896514,2
0.020517,-0.873696,2
0.00439,-0.204427,2
0.022785,-0.967793,1
0.00912,-0.400702,2
0.016696,-0.715103,2
0.021567,-0.917273,2
0.005633,-0.255982,2
0.014492,-0.623666,2
0.018627,-0.795239,2
0.016245,-0.696408,1
0.017892,-0.764768,2
0.020225,-0.861564,2
0.01356,-0.584952,2
0.021436,-0.911826,1
0.02112,-0.898729,1
0.01633,-0.699914,2
0.024754,-1.049524,1
0.015418,-0.662065,2
0.02013,-0.857624,1
0.022327,-0.948789,2
0.023552,-0.999658,2
0.020401,-0.86886,1
0.022185,-0.942927,2
0.016267,-0.697318,1
0.02003,-0.85346,1
0.021329,-0.907368,1
0.020549,-0.874994,1
0.021709,-0.923149,1
0.011406,-0.495586,2
0.004815,-0.222068,2
0.003726,-0.176847,2
0.016954,-0.725831,2
0.018375,-0.78481,2
0.020579,-0.876256,1
0.018428,-0.786977,1
0.01944,-0.828986,1
0.020124,-0.857372,1
0.022974,-0.975669,1
0.023671,-1.004579,1
0.01248,-0.540158,2
0.020818,-0.886162,1
0.021311,-0.906627,2
0.023101,-0.980942,1
0.023243,-0.986811,2
0.020494,-0.872745,2
0.024247,-1.028492,2
0.0225,-0.955991,2
0.018497,-0.789836,1
0.020854,-0.887688,1
0.008203,-0.362636,2
0.015794,-0.677702,2
0.020132,-0.857705,2
0.007256,-0.323353,2
0.016996,-0.727577,2
0.018726,-0.799351,1
0.019504,-0.831651,1
0.018966,-0.809302,2
0.017664,-0.75529,1
0.016108,-0.690695,1
0.014665,-0.630813,1
0.019545,-0.833343,1
0.021297,-0.906069,1
0.014137,-0.608912,2
0.016306,-0.698938,1
0.015359,-0.659635,1
0.024002,-1.018303,2
0.015525,-0.666531,1
0.021857,-0.929276,1
0.021269,-0.904897,1
0.011653,-0.50584,2
0.022853,-0.970628,1
0.020696,-0.881095,2
0.0192,-0.819022,1
0.024421,-1.035706,2
0.017599,-0.752587,1
0.019221,-0.81992,1
0.015719,-0.674579,1
0.019433,-0.828683,2
0.025523,-1.08142,2
0.020101,-0.856403,1
0.017107,-0.73219,2
0.016669,-0.713992,1
0.020793,-0.885155,1
0.021322,-0.907105,2
0.025222,-1.068934,2
0.025062,-1.062318,2
0.020908,-0.889929,2
0.015268,-0.655865,2
0.018117,-0.77407,2
0.015813,-0.678462,1
0.021761,-0.92533,2
0.017126,-0.732939,2
0.020986,-0.89313,1
0.024374,-1.033745,2
0.015128,-0.650054,2
0.017998,-0.769137,1
0.019448,-0.829316,1
0.020494,-0.872744,1
0.013453,-0.580546,1
0.020358,-0.867076,2
0.019751,-0.841879,1
0.016296,-0.698514,1
0.007335,-0.326637,2
0.013375,-0.577277,2
0.025146,-1.065769,1
0.026119,-1.106186,2
0.022212,-0.944029,1
0.019252,-0.821182,1
0.021608,-0.918971,1
0.020193,-0.860242,2
0.011482,-0.498744,2
0.014385,-0.619227,1
0.019298,-0.823088,2
0.015649,-0.671674,2
0.021496,-0.914324,1
0.01815,-0.775464,2
0.024053,-1.020418,2
0.019127,-0.816003,1
0.021632,-0.919943,1
0.013284,-0.573528,2
0.012929,-0.558786,2
0.010918,-0.475315,1
0.025094,-1.063638,1
0.02287,-0.971334,2
0.014313,-0.616204,2
0.024693,-1.046983,1
0.021169,-0.900738,2
0.011622,-0.504563,2
0.014327,-0.616793,2
0.024278,-1.029751,2
0.020123,-0.857355,1
0.019295,-0.822974,1
0.017286,-0.739585,1
0.021689,-0.922345,2
0.012475,-0.539952,2
0.01466,-0.630625,2
0.017462,-0.746924,1
0.01422,-0.612363,1
0.009067,-0.398517,2
0.013367,-0.576962,2
0.023766,-1.008532,2
0.016885,-0.72297,1
0.021169,-0.900752,1
0.021446,-0.91222,1
0.016681,-0.714484,1
0.020692,-0.880967,1
0.02092,-0.890422,1
0.018037,-0.770749,2
0.018419,-0.786603,1
0.012081,-0.523581,2
0.018801,-0.802483,1
0.023196,-0.98486,2
0.018442,-0.787593,1
0.014925,-0.641626,2
0.018119,-0.774184,2
0.017813,-0.761459,1
0.016225,-0.695566,1
0.015487,-0.664938,1
0.007965,-0.352793,2
0.011205,-0.487255,2
0.009654,-0.42288,2
0.019264,-0.821672,2
0.022494,-0.955719,2
0.018519,-0.790771,2
0.030767,-1.299047,2
0.017731,-0.758065,2
0.02421,-1.026965,2
0.027317,-1.155879,1
0.015612,-0.670134,2
0.017711,-0.757247,1
0.022667,-0.962892,2
0.019395,-0.827129,1
0.017066,-0.73049,2
0.028244,-1.194362,2
0.022483,-0.95528,1
0.017953,-0.767272,1
0.016241,-0.696246,1
0.01605,-0.688299,2
0.020987,-0.893209,1
0.013824,-0.59593,2
0.017697,-0.756639,2
0.022968,-0.9754,2
0.009266,-0.406768,2
0.027418,-1.160092,2
0.022683,-0.963572,1
0.014457,-0.6222,2
0.019226,-0.820112,2
0.011207,-0.487315,2
0.017943,-0.766849,1
0.019152,-0.817038,1
0.017833,-0.762308,2
0.024633,-1.044509,1
0.017999,-0.769205,2
0.020634,-0.878521,1
0.026408,-1.118176,2
0.01182,-0.512749,2
0.017638,-0.75421,2
0.018763,-0.800912,1
0.021208,-0.902353,1
0.018739,-0.799903,1
0.013497,-0.582351,2
0.01905,-0.81282,2
0.019545,-0.833337,2
0.021864,-0.929593,1
0.019872,-0.846914,2
0.016736,-0.716775,2
0.009164,-0.402554,2
0.018149,-0.7754,2
0.027913,-1.180633,2
0.018205,-0.777724,1
0.024259,-1.028988,1
0.021334,-0.907597,2
0.011569,-0.502347,2
0.018381,-0.785049,1
0.022685,-0.963671,2
0.012339,-0.534291,1
0.019679,-0.838927,1
0.025085,-1.063258,1
0.020442,-0.870557,1
0.011914,-0.516651,2
0.023447,-0.995264,1
0.015207,-0.653338,1
0.019036,-0.812213,1
0.014672,-0.631114,1
0.01541,-0.661742,2
0.027667,-1.170419,2
0.019853,-0.846124,2
0.018227,-0.778657,1
0.027247,-1.15299,2
0.019634,-0.837038,1
0.015639,-0.671238,1
0.022068,-0.938062,1
0.021751,-0.924909,1
0.019031,-0.811999,2
0.018619,-0.794924,2
0.021624,-0.919639,2
0.016836,-0.720945,2
0.008886,-0.390999,2
0.017807,-0.761206,2
0.021791,-0.92654,2
0.0153,-0.65719,1
0.012994,-0.561486,2
0.015093,-0.648602,2
0.023265,-0.987745,1
0.025064,-1.062376,2
0.017602,-0.752694,1
0.016186,-0.693932,1
0.020668,-0.879953,1
0.021811,-0.927385,1
0.018783,-0.801712,2
0.021696,-0.922612,2
0.019283,-0.822462,1
0.018918,-0.807312,1
0.019974,-0.851156,1
0.022243,-0.945301,2
0.017515,-0.749107,1
0.013287,-0.573637,2
0.015984,-0.685551,1
0.023131,-0.982152,2
0.021358,-0.908603,1
0.017902,-0.765182,2
0.011633,-0.50498,1
0.014572,-0.626987,2
0.017726,-0.757872,1
0.025061,-1.062252,1
0.018393,-0.785561,1
0.018483,-0.789263,2
0.017367,-0.74296,1
0.019259,-0.821465,2
0.015893,-0.681791,2
0.019229,-0.820235,1
0.020528,-0.874129,1
0.020454,-0.871085,2
0.014559,-0.626427,2
0.024051,-1.020354,1
0.017753,-0.758985,2
0.017005,-0.727943,1
0.02262,-0.960967,2
0.01761,-0.753043,1
0.013491,-0.582097,1
0.012555,-0.543249,2
0.023833,-1.011292,1
0.025879,-1.096213,1
0.013229,-0.571241,2
0.018532,-0.791326,1
0.022668,-0.962934,1
0.016355,-0.700975,1
0.020645,-0.879015,2
0.018808,-0.802772,1
0.021757,-0.925152,2
0.023024,-0.977719,2
0.024274,-1.029588,1
0.022546,-0.957892,2
0.025786,-1.09237,1
0.016612,-0.711615,1
0.019178,-0.818122,1
0.016692,-0.714964,1
0.015821,-0.678791,1
0.021766,-0.925534,2
0.021387,-0.909771,1
0.01862,-0.79498,1
0.019026,-0.811805,1
0.018361,-0.784203,2
0.013814,-0.595518,2
0.017609,-0.753006,1
0.016208,-0.694865,1
0.013181,-0.569241,2
0.015392,-0.661001,2
0.017744,-0.758598,1
0.016414,-0.703402,1
0.01419,-0.611122,2
0.023669,-1.004497,1
0.012874,-0.556482,2
0.016547,-0.708921,1
0.017931,-0.766355,2
0.020428,-0.869999,1
0.027024,-1.143729,2
0.013991,-0.602837,2
0.010011,-0.437707,2
0.021282,-0.905424,2
0.021218,-0.902762,1
0.009154,-0.402116,2
0.020456,-0.871151,2
0.016549,-0.709016,2
0.02346,-0.995825,1
0.03219,-1.358112,2
0.01817,-0.776294,1
0.013767,-0.593546,2
0.016863,-0.722048,1
0.020136,-0.857861,1
0.018204,-0.777694,1
0.01621,-0.694948,1
0.019035,-0.812172,1
0.01292,-0.558396,2
0.017392,-0.744007,1
0.021257,-0.904404,1
0.026102,-1.105477,2
0.022963,-0.9752,2
0.017308,-0.740504,1
0.009384,-0.411646,2
0.018644,-0.795971,1
0.016912,-0.724086,1
0.019999,-0.852191,2
0.014791,-0.636051,2
0.022448,-0.953827,1
0.017269,-0.738895,2
0.016589,-0.710676,2
0.015867,-0.680731,2
0.021768,-0.925617,1
0.018072,-0.772212,1
0.018202,-0.777615,1
0.021515,-0.915084,1
0.018798,-0.802328,2
0.016234,-0.695924,1
0.017362,-0.742736,2
0.013529,-0.583675,2
0.018676,-0.797305,2
0.017014,-0.728306,2
0.016773,-0.718305,2
0.017958,-0.76748,1
0.007313,-0.325734,2
0.019255,-0.821312,1
0.020559,-0.875433,1
0.015548,-0.66747,2
0.025206,-1.068288,1
0.026178,-1.108622,1
0.018249,-0.779579,1
0.014107,-0.607657,1
0.019514,-0.83207,2
0.024664,-1.045806,2
0.022267,-0.946299,1
0.004585,-0.212517,2
0.025009,-1.06012,2
0.02684,-1.136103,1
0.01998,-0.85142,2
0.006101,-0.275415,2
0.02069,-0.880858,1
0.007638,-0.339217,2
0.018631,-0.795433,1
0.021395,-0.91013,1
0.015127,-0.650006,2
0.029,-1.225724,2
0.014495,-0.623773,2
0.021926,-0.93215,1
0.011206,-0.487292,2
0.016776,-0.71842,2
0.017963,-0.767713,2
0.017912,-0.765589,1
0.018395,-0.785611,1
0.023219,-0.985824,1
0.013458,-0.580737,1
0.011452,-0.497491,2
0.014512,-0.624479,1
0.014139,-0.609014,1
0.018172,-0.776382,1
0.023148,-0.982886,2
0.020153,-0.858587,1
0.016012,-0.686729,2
0.023044,-0.978556,2
0.003212,-0.155513,2
0.021672,-0.921601,1
0.01621,-0.694933,1
0.021341,-0.907899,1
0.014454,-0.622055,1
0.018243,-0.779317,1
0.022882,-0.971821,1
0.021837,-0.928467,1
0.020377,-0.867867,1
0.0238,-1.00995,1
0.008555,-0.377259,2
0.019554,-0.833714,1
0.023952,-1.016247,2
0.020071,-0.855197,2
0.016326,-0.699757,2
0.016693,-0.714999,2
0.018164,-0.776043,1
0.01586,-0.680409,2
0.025119,-1.064655,2
0.017774,-0.759872,2
0.016625,-0.712189,1
0.016081,-0.689591,1
0.019765,-0.842476,2
0.02405,-1.02032,2
0.014119,-0.608184,2
0.018264,-0.780194,1
0.017846,-0.76282,1
0.016412,-0.703335,1
0.019367,-0.825943,1
0.019508,-0.831804,2
0.02116,-0.900373,2
0.019374,-0.826246,1
0.017362,-0.742772,2
0.021815,-0.927552,2
0.025571,-1.083429,1
0.017735,-0.758249,1
0.017499,-0.748447,1
0.019128,-0.816059,1
0.020473,-0.871865,1
0.021175,-0.901006,2
0.01426,-0.614041,2
0.015311,-0.657638,2
0.010634,-0.463546,2
0.02306,-0.979227,1
0.023784,-1.009276,1
