@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute slope11 numeric
@attribute intercept11 numeric
@attribute slope12 numeric
@attribute intercept12 numeric
@attribute slope13 numeric
@attribute intercept13 numeric
@attribute slope14 numeric
@attribute intercept14 numeric
@attribute slope15 numeric
@attribute intercept15 numeric
@attribute slope16 numeric
@attribute intercept16 numeric
@attribute slope17 numeric
@attribute intercept17 numeric
@attribute slope18 numeric
@attribute intercept18 numeric
@attribute slope19 numeric
@attribute intercept19 numeric
@attribute slope20 numeric
@attribute intercept20 numeric
@attribute slope21 numeric
@attribute intercept21 numeric
@attribute slope22 numeric
@attribute intercept22 numeric
@attribute slope23 numeric
@attribute intercept23 numeric
@attribute slope24 numeric
@attribute intercept24 numeric
@attribute slope25 numeric
@attribute intercept25 numeric
@attribute slope26 numeric
@attribute intercept26 numeric
@attribute slope27 numeric
@attribute intercept27 numeric
@attribute slope28 numeric
@attribute intercept28 numeric
@attribute slope29 numeric
@attribute intercept29 numeric
@attribute slope30 numeric
@attribute intercept30 numeric
@attribute slope31 numeric
@attribute intercept31 numeric
@attribute slope32 numeric
@attribute intercept32 numeric
@attribute slope33 numeric
@attribute intercept33 numeric
@attribute slope34 numeric
@attribute intercept34 numeric
@attribute slope35 numeric
@attribute intercept35 numeric
@attribute slope36 numeric
@attribute intercept36 numeric
@attribute slope37 numeric
@attribute intercept37 numeric
@attribute slope38 numeric
@attribute intercept38 numeric
@attribute slope39 numeric
@attribute intercept39 numeric
@attribute slope40 numeric
@attribute intercept40 numeric
@attribute slope41 numeric
@attribute intercept41 numeric
@attribute slope42 numeric
@attribute intercept42 numeric
@attribute slope43 numeric
@attribute intercept43 numeric
@attribute slope44 numeric
@attribute intercept44 numeric
@attribute slope45 numeric
@attribute intercept45 numeric
@attribute slope46 numeric
@attribute intercept46 numeric
@attribute slope47 numeric
@attribute intercept47 numeric
@attribute slope48 numeric
@attribute intercept48 numeric
@attribute destClass {0,1}

@data
4.867857,-15.760714,-1.214286,10.757143,-0.554286,6.819048,-0.962857,6.890476,-0.351429,1.228571,0.405714,-1.147619,-0.137143,1.37619,-0.434286,-0.180952,2.082857,-1.52381,-1.257143,16.576191,-0.625714,9.280952,0.971429,6.871429,0.565714,20.885714,-0.362857,22.157143,-0.082857,20.590477,-0.025714,19.880952,0.211428,15.371429,-0.094286,19.585714,0.008572,22.661905,0.18,20.066666,-0.925714,20.147619,-0.54,17.2,0.522857,19.642857,1.357143,22.490476,0.765715,30.919047,-0.514286,34.319049,0.437143,32.12381,0.037143,36.82381,0.388571,38.861905,0.448572,40.695238,-0.291429,41.061906,0.197142,39.957143,0.454286,38.814286,0.368572,40.028571,-0.191428,41.195237,0.037143,40.82381,-0.317143,43.842858,-0.174286,43.419049,-0.082857,42.390475,-0.005714,44.114286,0.108571,41.961905,0.142857,43.109523,-0.222857,43.657142,-0.631428,41.72857,-0.774286,33.785714,0.177143,27.290476,-0.365715,30.280953,8.177143,14.357143,0
5.775,-18.296428,-4.632143,18.925,-0.257143,-6.590476,1.282857,-6.42381,1.6,-6.966667,0.405714,-1.147619,0.345714,-2.347619,-1.305714,-0.852381,0.151429,-5.861905,-0.305714,-5.952381,0.517143,-6.576191,0.122857,-3.257143,0.12,-3.366667,0.771429,-2.195238,-0.168571,1.904762,7.711429,-1.761905,-6.32,45.400001,-0.591429,1.895238,-0.402857,-1.842857,0.1,-1.8,-0.105714,-1.652381,1.082857,-0.257143,0.291429,6.604762,1.425715,37.05238,-0.602857,13.057143,-0.557143,10.709524,0.968571,9.728572,1.562857,19.642858,1.494286,28.980952,0.348572,35.795238,-1.025714,33.680952,0.328571,27.028571,0.302858,31.17619,-0.102857,31.357143,-0.28,29.366666,0.808571,27.128572,-1.462857,34.257143,-0.068571,27.804762,0.66,26.700001,0.754286,30.347619,-0.528571,24.471429,-2.245714,30.347618,0.265714,17.485714,-1.071429,16.928572,0.085714,9.719048,0.34,7.4,1.534286,30.580953,7.637143,5.657143,0
8.775,-19.325,-1.117857,19.725001,-0.331429,17.728572,-0.382857,20.72381,-0.122857,11.490476,0.971428,13.704762,0.322857,19.576191,0.02,22.1,0.365714,21.119048,-0.917143,12.376191,3.114286,2.780952,4.1,23.133333,1.231429,3.404762,-0.568571,8.904762,0.085714,11.752381,0.365714,7.252381,2.057143,8.457143,0.448571,12.761905,-0.328571,15.971429,-1.874286,16.652381,4.28,8.3,0.028571,7.095238,-0.905714,14.714286,-0.342857,8.890476,-0.537143,11.709523,0.571429,6.071429,1.194286,9.647619,0.665714,14.152381,0.242857,16.942857,0.405714,20.585714,-0.214286,22.419048,-0.202857,20.557142,0.94,18.033333,0.042857,23.542857,-0.34,24.5,0.56,21.533334,0.234286,24.314286,0.085714,28.352381,-0.462857,28.82381,-2.628571,28.871428,-0.245714,14.480953,0.248572,14.561905,0.891429,17.138095,-0.531428,24.261904,-1.088571,21.171429,-0.142857,13.357143,-0.771429,12.128571,10.422857,-3.423809,0
5.228571,-18.857142,-0.278571,8.092857,-2.025714,5.647619,0.08,-1.633333,1.057143,-3.276191,0.091429,1.904762,-0.417143,-2.82381,-0.634286,-5.780952,0.065714,-9.480952,0.788571,-6.071429,0.788571,-4.138095,-0.282857,1.857143,2.542857,-5.223809,2.031429,-0.961905,4.222857,7.542857,2.2,21.766667,-4.78,36.666667,-1.582857,27.557143,1.72,21,-0.042857,25.190476,0.497143,19.957143,-0.994286,30.019047,1.837143,27.357142,-0.897143,29.709523,0.497143,26.657143,0.608571,28.461905,-0.254286,34.019048,-0.031429,31.861905,-0.185714,29.514286,-0.091429,32.695238,-1.2,33.433333,-0.362857,30.723809,-0.645714,31.980952,0.845714,31.185714,-0.242857,32.923809,1.002857,35.209525,-1.548572,40.304763,-1.894285,35.385713,-1.097143,32.509524,-0.325714,34.24762,-0.034286,34.785715,-0.1,32.599999,0.068571,33.495239,0.162857,32.109524,-1.148571,36.904762,-0.014286,30.819047,-0.582857,31.457142,6.994285,20.214287,1
4.653571,-17.960714,1.189286,-2.267857,-0.645714,2.447619,-1.4,3.6,-1.22,1.166667,-1.637143,-0.390476,0.951429,-11.195238,-0.637143,-9.190476,0.288571,-12.871428,-0.637143,-7.190476,-0.022857,-11.042857,0,-13.233333,0.165714,-13.780952,-0.117143,-11.62381,0.062857,-13.12381,0.245714,-11.414286,-0.614286,-9.647619,-0.22,-11.233333,0.371428,-12.628571,0.582857,-10.42381,0.234286,-5.852381,0.917143,-6.37619,0.008571,1.428571,0.08,3.666667,-0.008571,1.171429,0.097143,-0.17619,0.628571,1.828571,0.737143,3.157143,0.18,4.666667,0.265714,5.852381,-0.482857,7.357143,-0.391429,5.961905,0.031429,4.104762,0.625714,6.352381,-0.134286,5.419048,0.257143,4.42381,0.717143,3.157143,0.005714,5.119048,0.22,5.133333,0.591429,3.904762,-0.525714,8.414286,-0.051429,1.395238,-0.24,-0.033333,0.168571,-2.471429,0.045714,-2.414286,0.502857,-1.523809,-0.002857,-0.27619,11.545714,-15.247619,1
4.171428,-17.7,-1.103571,1.510714,-0.177143,-4.42381,0.402857,-5.72381,1.24,-4.8,-0.845714,2.247619,0.102857,-0.057143,0.154286,0.080952,0.365714,2.485714,-1.42,3.266667,-0.508571,-4.161905,0.3,-2.666667,0.842857,1.57619,0.917143,5.790476,0.985714,12.452381,0.517143,16.690476,-0.605714,20.047619,0.68,16.633333,0.365714,20.885714,0.005714,25.252381,-0.785715,22.84762,-0.365714,20.647619,0.305714,18.585715,0.502857,17.009524,0.188572,18.961905,-0.154286,21.119048,0.314286,22.014285,0.002857,24.442857,0.917143,25.957143,-1.114286,29.919048,-0.282857,23.823809,0.622857,22.942857,0.417143,26.323809,-0.814286,26.885714,0.254286,23.347619,-0.617143,22.109523,0.114286,21.580953,-0.594286,22.185714,0.354286,20.414286,-0.317143,24.842857,-0.351429,22.095238,1.325714,19.519048,0.18,25.366668,-0.728571,24.471429,-0.528571,21.338095,0.642857,20.042857,-0.011429,23.895238,7.72,11.433334,1
7.957143,-18.414285,-0.210714,7.503571,0.185714,4.819048,-1.405714,6.847619,0.42,2.633333,0.714286,4.047619,0.371429,5.138095,-0.9,7.133333,-0.574286,6.519048,0.708571,0.161905,-0.077143,4.442857,0.757143,6.190476,-1.628571,8.971429,1.045714,1.285714,-0.211429,5.628571,0.137143,5.423809,1.368571,7.561905,-0.185714,10.114286,1.082857,11.242857,0.777143,12.657143,-0.025714,11.514286,-0.188571,9.438095,1.011429,11.504762,-0.322857,18.32381,0.365714,20.452381,0.554286,19.614286,0.971429,19.871428,0.725714,20.852381,1.228571,20.495238,0.837143,23.92381,-2.177143,27.709524,1.34,18.933333,0.208571,26.728572,-0.071429,26.528572,1.114286,21.714285,0.362857,20.109524,1.834286,18.580952,0.091429,21.304762,1.885714,18.685715,-0.34,25.866667,1.008571,21.695238,-0.937143,27.57619,-1.282857,26.057143,-1.768571,24.171428,0.937143,14.723809,-0.868572,20.938096,0.137143,18.22381,8.825714,9.052382,0
5.139286,-17.846428,-0.014286,5.228572,-0.462857,6.290476,0.434286,0.480952,-0.934286,3.519048,0.974286,1.314286,-0.18,3.2,-0.025714,4.780952,-0.654286,6.552381,0.022857,7.009524,1.262857,6.57619,-0.4,12.633333,-0.66,13.166666,0.745714,10.719048,0.174286,17.214286,0.134286,18.880952,-0.831429,24.261905,0.002857,17.809523,0.188572,18.528571,-1.968572,27.171428,-0.971429,22.161905,0.285714,21.285714,0.957143,20.057144,0.908572,24.728571,0.914286,26.614286,1.34,25.233333,1.245714,35.65238,0.051428,40.104762,0.96,40.733335,-0.814286,48.319049,0.08,40.466666,-1.142857,45.957143,-0.634286,42.352381,-0.4,44.366665,0.305715,43.485713,-0.242857,44.957144,-1.7,51.666666,-0.205715,47.04762,-0.739999,47.233332,-1.834286,51.819048,-3.308572,47.238096,-1.522857,33.490477,-0.465714,28.914286,-0.234286,28.519047,-0.097143,27.909524,-0.491428,28.795237,-0.414286,28.285715,7.814285,16.980953,0
3.560714,-17.396428,-0.139286,-0.425,0.671429,-1.595238,-0.385714,-1.119048,0.457143,-4.142857,-0.045714,-2.285714,0.217143,-1.742857,-0.311429,-1.304762,-0.305714,-1.352381,-0.06,2.166667,-0.22,2.533333,0.057143,4.457143,0.222857,4.07619,0.771429,3.338095,0.911429,6.404762,0.071429,12.671429,0.54,13.6,-0.177143,15.276191,1,15.833333,-0.228571,20.038095,0.088571,17.761905,-0.465714,19.214285,0.2,16.633334,-0.18,19.233333,-1.054286,22.219047,0.505714,17.452381,0.185714,17.319048,-0.214286,17.352381,-0.411429,19.161904,-0.342857,16.557143,-0.048571,15.171428,0.502857,13.842857,1.617143,13.257143,-1.517143,28.809523,-0.64,21.533334,-0.114286,20.385715,-0.282857,18.690477,1.588571,16.095239,-1.188571,23.871428,-0.602857,20.12381,0.34,15.633333,-0.451429,18.828571,-0.568571,18.471428,-0.031429,14.761905,0.271428,16.038095,0.588572,16.228571,0.34,16.266666,8.76,7.233333,1
3.685714,-17.585714,-0.267857,-3.253571,-1.271429,-1.104762,-0.231429,-10.038095,-0.251429,-9.204762,0.325714,-8.247619,-0.154286,-6.547619,0.037143,-10.209524,0.051429,-9.395238,0.402857,-9.957143,0.022857,-6.523809,0.348571,-5.304762,0.24,-6.566667,0.057143,-5.842857,0.311429,-7.028571,0.585714,-10.147619,0.608571,-7.471429,1.368571,-6.971429,-0.502857,5.02381,0.122857,3.542857,0.602857,7.609524,-0.2,7.366667,1.205714,7.719048,0.6,13.833334,-0.434286,17.052381,0.085714,14.585715,0.548571,17.728571,-0.014286,19.252381,-0.014286,18.419048,0.865714,18.052381,0.005714,21.885714,-0.68,20.066667,0.125714,19.419047,0.34,18.899999,-0.445714,21.080952,-0.411428,19.928571,-0.4,16.366667,-0.514286,12.352381,-0.797143,10.509524,0.025714,6.885714,-0.362857,5.257143,0.165714,4.085714,-1.508571,2.738095,0.351429,0.671429,0.408571,2.828571,0.168571,6.528572,0.117143,6.557143,10.62,-6.533333,0
4.596428,-18.960714,1.807143,2.821429,-1.057143,13.509524,-1.202857,15.323809,0.457143,4.257143,-0.117143,7.609524,-0.62,3.9,1.005714,1.285714,0.971428,7.571429,0.842857,8.442857,-0.771428,14.528571,-1.231429,15.128572,-1.625714,8.247619,0.38,-2.4,2.205714,-3.914286,-1.645714,8.814286,0.485714,0.185714,0.822857,-0.290476,-0.02,-0.1,-0.285714,1.114286,0.531429,0.371429,1.074286,7.414286,-1.48,9.2,0.108571,4.628571,1.145714,3.685714,1.082857,13.176191,0.688571,18.195239,1.205714,22.852381,0.808571,27.195238,0.037143,30.757143,0.657143,26.42381,0.431429,27.538095,-0.82,30.266667,-0.054286,28.585714,0.377143,28.657143,0.705714,29.785714,-0.794286,31.519047,-0.277143,31.309524,0.111429,31.171428,0.265714,32.819048,0.445715,32.685713,-3.291429,35.095238,-2.808571,20.638095,-1.068571,15.238095,-0.908571,9.871429,0.945714,6.319048,-1.174286,11.919047,11.354286,-6.052381,0
3.546429,-16.139285,0.257143,-2.628571,-0.328571,-0.361905,-0.168571,-6.728571,-0.02,-4.733334,-0.285714,-1.085714,1.522857,-10.22381,-1.451429,1.361905,2.622857,-4.890476,0.748571,-7.971429,-0.542857,-0.17619,-0.082857,2.790476,-0.657143,0.542857,-0.311429,-1.404762,0.682857,-2.42381,0.034286,-0.119048,-0.58,0.866667,-0.088571,-4.095238,2.862857,-2.557143,1.262857,-0.190476,-1.474286,10.119048,0.02,2.666667,1.134286,-0.052381,-0.097143,5.509524,-0.145714,5.314286,3.062857,1.809524,0.637143,17.490476,-0.025714,21.847619,0.982857,19.009524,1.06,25.3,-0.188571,32.338095,0.145714,30.419048,0.228572,32.628571,0.268571,31.561906,-1.128571,35.171429,1.194286,22.547619,-0.902857,28.857143,0.122857,25.842857,0.322857,29.642857,0.505714,25.185714,-0.002857,26.157143,-0.677143,22.87619,-1.425714,25.214286,-1.528571,22.004762,0.362857,8.342857,0.317143,11.590476,-2.82,16.933334,10.425714,-7.314285,0
