@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute destClass {1,2}

@data
-0.001663,0.551053,0.024242,-1.989366,0.003984,-0.449735,2
-0.00431,0.758079,0.023754,-1.899492,0.006788,-0.722225,2
-0.007572,0.587492,0.017931,-1.140566,0.026366,-2.045457,1
-0.021635,1.68892,0.007868,-1.088253,-0.013433,1.323503,1
-0.007133,0.803664,0.025664,-2.153767,-0.014689,1.067356,2
-0.023915,1.631402,0.013714,-0.474576,0.015034,-1.498432,2
0.007771,0.061208,-0.005058,-0.583283,0.009959,-0.373329,2
-0.005786,0.725294,0.027852,-2.122414,0.010852,-0.938737,2
-0.007836,0.531346,-0.004791,0.374391,0.00747,-0.538823,2
-0.014103,1.103827,0.016279,-1.102632,0.023109,-1.788888,1
0.001693,0.077069,-0.022125,0.778177,-0.003516,0.844594,1
-0.024945,1.722801,0.008393,-0.108902,0.017966,-1.711301,2
-0.002638,0.591614,0.026856,-1.715689,-0.003204,-0.376663,2
-0.009007,0.731871,0.006211,-0.397452,0.004939,-0.487954,1
-0.006269,0.854638,0.02563,-1.648774,-0.002732,-0.394944,1
0.008891,-0.495506,-0.018703,0.56935,-0.011432,1.43023,2
0.017614,-0.913007,-0.010182,-0.191619,0.001288,0.487286,1
-0.017444,1.519728,0.020026,-1.927843,-0.015576,1.321585,2
-0.010515,1.143749,0.024622,-1.76322,-0.005389,-0.007837,1
0.001363,0.273812,0.024047,-2.14884,0.008032,-0.497776,1
0.007074,-0.442389,-0.018024,0.465539,-0.003565,1.008031,1
-0.010134,1.054662,0.024582,-2.022788,-0.012933,0.850781,1
0.000834,0.178661,0.031385,-2.489278,-0.002488,0.195695,1
-0.011654,1.171286,0.026145,-1.91173,-0.004868,0.049831,1
-0.011545,1.07768,0.024322,-1.82929,-0.00861,0.447426,1
-0.003006,0.495918,-0.007095,-0.394858,0.002618,0.432982,2
-0.010063,0.974867,0.029664,-2.382268,-0.007651,0.552358,2
-0.023595,1.638438,0.01419,-0.515578,0.014887,-1.510736,2
0.001852,0.260428,-0.000055,-0.869754,-0.021981,2.031868,2
0.000885,0.426607,0.023973,-2.458176,-0.001566,0.375991,1
-0.026079,1.92573,0.015896,-1.459636,0.01183,-0.57823,1
0.007342,-0.147088,-0.004923,-0.648087,-0.012009,1.471552,2
-0.00491,0.938376,0.01551,-1.722875,-0.023595,1.692689,1
-0.023667,1.529037,0.011293,-0.289886,0.017659,-1.611008,1
-0.010937,1.007757,0.023346,-2.075251,-0.013552,1.140257,1
0.015107,-0.999766,-0.019874,0.692994,-0.001914,0.78179,1
-0.00414,0.586516,0.028765,-2.388616,-0.006995,0.544323,2
0.009575,-0.567981,-0.015187,0.270365,-0.011952,1.540645,2
0.020335,-1.023631,-0.00837,-0.228951,-0.000534,0.440612,1
-0.007402,0.867434,0.02624,-2.20114,-0.014571,1.020528,2
-0.014236,1.446914,0.007476,-1.365394,-0.018149,1.67783,1
0.006034,-0.223729,-0.013663,0.150736,-0.015082,1.679289,2
-0.003058,0.585421,0.02345,-1.833269,0.012696,-1.099402,2
0.003762,0.127386,0.023716,-1.944899,0.002168,-0.290122,2
-0.014472,1.310983,0.023138,-1.647371,0.011416,-1.088627,2
0.005208,0.065297,0.003068,-1.037115,-0.022274,1.954321,2
-0.024379,1.620704,0.008201,-0.049022,0.018267,-1.716689,2
-0.011738,0.652847,-0.011965,0.496358,-0.013425,1.481014,2
0.01418,-0.701711,-0.014944,0.18109,-0.006938,1.065169,2
-0.00519,0.659479,-0.018792,0.506267,-0.005481,0.924219,1
0.000734,0.282483,0.023111,-1.910867,0.009525,-0.739482,1
-0.02233,1.457133,0.011001,-0.261309,0.019122,-1.745273,2
-0.012233,1.242345,0.025252,-1.677534,-0.003177,-0.271511,1
0.004295,0.077396,-0.006537,-0.523668,-0.014847,1.653458,1
0.010184,-0.803271,-0.022806,0.994012,-0.00424,1.006447,2
0.000855,0.227401,0.030522,-2.460969,-0.004302,0.306195,1
0.000726,0.369544,0.000273,-0.911957,-0.020143,1.891985,1
-0.023785,1.548446,0.011903,-0.319427,0.016995,-1.589173,1
-0.012153,1.211886,0.024129,-1.986881,0.008268,-0.661646,2
-0.025217,1.54945,0.002196,0.3605,0.020804,-1.746999,2
-0.010891,1.218387,0.023301,-1.882395,0.005493,-0.608806,2
-0.001221,0.304096,0.030276,-2.45681,-0.005828,0.498437,1
0.001414,0.476524,0.021078,-1.823375,-0.021394,1.253484,2
-0.008807,0.953093,0.022223,-1.869994,-0.015635,1.063452,2
-0.007351,0.921526,0.024289,-1.907069,0.007121,-0.723594,2
-0.008004,0.923885,-0.018921,0.570404,0.008357,-0.171796,2
-0.010634,1.060617,0.022618,-1.59202,0.015609,-1.425089,2
-0.011497,1.406523,0.015973,-1.436251,-0.017468,0.938487,2
-0.023087,1.498319,0.011019,-0.233009,0.017665,-1.659711,2
0.013885,-1.13395,-0.023792,1.349093,0.013581,-0.468748,1
-0.012809,1.30159,-0.01112,-0.10418,0.003315,0.268453,2
0.001334,0.229758,0.028555,-2.386333,-0.006174,0.467035,1
-0.008252,0.576665,-0.006441,0.484423,0.008929,-0.650422,2
0.002072,0.115724,0.029613,-2.443056,-0.005878,0.489701,1
-0.014017,1.057244,0.008438,-0.641958,0.001961,-0.160475,1
-0.023559,1.501856,0.002552,0.344176,0.0223,-1.932085,2
-0.004086,0.676442,0.02609,-1.585799,0.000587,-0.701865,2
-0.006425,1.177243,0.009458,-1.253902,-0.0188,1.182893,2
-0.01222,1.276209,0.023512,-1.843347,0.011071,-1.019691,2
-0.008194,0.858756,0.02504,-2.126651,-0.015612,1.169984,2
-0.008659,0.998237,0.020294,-1.992859,-0.012746,1.065434,1
-0.024344,1.599908,0.011666,-0.30661,0.016633,-1.571488,1
-0.023296,1.461368,0.010769,-0.221141,0.018237,-1.641937,1
-0.013785,1.266083,0.022723,-1.497549,0.016852,-1.597007,2
0.015986,-1.000098,-0.017981,0.60098,-0.004618,0.867238,2
-0.022848,1.428866,0.012968,-0.439266,0.018798,-1.618335,1
-0.002504,0.420988,-0.020114,0.579674,0.000131,0.597372,2
-0.007237,1.00525,0.022379,-1.628549,-0.008535,0.143786,2
-0.005683,0.692526,0.027784,-1.94646,-0.007766,0.227118,2
-0.020251,1.239802,-0.0112,1.231187,0.023707,-1.913855,1
-0.004895,0.980551,0.013063,-1.61268,-0.023191,1.684605,1
-0.007799,0.856771,-0.026058,1.167743,0.006068,-0.048693,1
-0.004179,0.828356,-0.001345,-1.07372,-0.00746,1.165063,1
-0.011142,1.175516,0.023696,-1.638428,0.012612,-1.323496,2
-0.005131,0.648514,0.026763,-1.893319,-0.008307,0.289616,2
-0.021627,1.681884,0.021455,-1.128434,0.006724,-1.022006,2
-0.020037,1.678178,0.008507,-1.22889,-0.015705,1.476224,2
-0.008097,0.866713,0.026045,-2.14825,-0.014322,1.014053,2
-0.013768,1.010785,0.014449,-1.177547,0.003674,-0.142676,1
-0.018955,1.532215,0.019684,-1.844905,-0.013849,1.236207,2
-0.010227,0.873721,0.00984,-0.733894,0.003519,-0.3641,1
-0.030852,1.809664,0.005175,0.013088,0.007135,-0.505603,1
-0.006391,0.817297,0.024246,-2.195664,-0.011121,0.892524,2
0.01849,-1.053623,-0.014984,0.303979,-0.00303,0.715009,1
0.01746,-0.841558,-0.008891,-0.188657,0.002061,0.276593,1
0.007692,-0.344711,-0.018146,0.46575,-0.007948,1.182947,2
0.016713,-0.935011,-0.016172,0.403641,-0.005217,0.861245,2
-0.008101,0.747163,0.020856,-1.948909,0.009156,-0.350202,1
-0.011887,1.224946,0.022985,-1.799125,-0.00828,0.365559,1
-0.023791,1.574453,0.012495,-0.395287,0.017298,-1.602281,1
-0.012311,1.123556,0.024662,-1.82052,-0.007565,0.349093,1
0.002976,0.180001,-0.00262,-0.758131,-0.018095,1.829556,2
0.002376,0.135348,0.028358,-2.391448,-0.007487,0.599411,1
-0.008343,0.901911,0.027757,-2.342635,-0.009804,0.750996,2
-0.029816,1.951489,0.008155,-0.151946,0.014661,-1.300009,1
0.000167,0.270322,0.030138,-2.451565,-0.005075,0.384747,2
-0.023596,1.227611,-0.017169,1.433971,0.003378,-0.006692,2
-0.010932,1.084624,0.02413,-1.75096,0.014338,-1.286399,2
-0.024382,1.556786,0.005185,0.179991,0.020103,-1.796647,2
-0.010083,0.930795,0.012472,-0.956807,0.003454,-0.391077,1
-0.01098,0.997473,0.023227,-1.813267,0.014556,-1.083245,2
-0.023426,1.606771,0.013449,-0.442807,0.015436,-1.549969,2
-0.014797,1.414522,0.01743,-1.762453,-0.016482,1.321175,2
0.002247,0.145113,0.030422,-2.441421,-0.001593,0.086024,1
0.001624,0.186195,0.030134,-2.43708,-0.003083,0.210439,1
-0.018294,1.010038,-0.017382,1.740854,0.017612,-1.463981,1
-0.014731,1.422788,0.021503,-1.711403,0.012131,-1.051714,1
0.012371,-0.21903,0.016625,-1.884559,-0.010016,0.748424,1
-0.022315,1.384162,0.00323,0.324109,0.022916,-1.974248,2
-0.023452,1.594363,0.014011,-0.491214,0.015498,-1.531413,2
-0.028684,1.923888,0.017402,-0.906899,0.008586,-0.825732,2
-0.014524,0.995747,0.019403,-1.362793,0.005641,-0.379921,1
-0.025204,1.695937,0.008438,-0.078153,0.017287,-1.652075,2
-0.000354,0.440471,0.022593,-2.108913,0.005713,-0.315631,1
-0.008604,0.940522,0.027508,-2.035505,-0.0076,0.283899,2
-0.02221,1.318791,0.000305,0.544563,0.023118,-1.943009,2
-0.014245,1.033659,0.021803,-1.615072,0.007108,-0.458948,1
-0.011662,1.16463,0.024509,-2.215679,-0.009536,0.809325,2
-0.000291,0.313193,0.029726,-2.482123,-0.005081,0.434888,2
-0.006746,0.834284,0.026791,-1.720804,-0.000388,-0.516009,1
-0.018524,1.051687,-0.013934,1.459646,0.022475,-1.795664,1
-0.023251,1.630389,0.016216,-0.698968,0.014234,-1.441353,2
-0.024421,1.55019,0.00614,0.136207,0.018862,-1.723904,2
-0.027549,2.082071,0.015887,-0.858082,0.007545,-0.933605,2
-0.022735,1.697422,0.015549,-0.828571,0.018927,-1.698466,2
0.010634,-0.614435,-0.021732,0.862362,-0.002292,0.702472,1
-0.00457,0.810321,0.017485,-1.824687,-0.021319,1.598206,2
-0.012378,1.233929,0.025015,-1.784208,-0.00611,0.078479,1
0.00525,-0.033044,0.022064,-1.814427,-0.001554,0.014158,2
-0.021884,1.429917,0.025933,-1.722151,0.011963,-0.841562,1
0.01014,-0.670541,-0.018841,0.596276,-0.007984,1.256871,2
-0.023118,1.435673,0.01133,-0.268617,0.0185,-1.639592,1
-0.018295,0.953939,-0.015749,1.642117,0.018319,-1.474555,1
-0.013397,1.173904,0.023614,-1.865394,-0.010023,0.669488,1
-0.022504,1.544533,0.014787,-0.545222,0.015217,-1.530337,2
0.016906,-0.913311,-0.013478,0.187588,-0.005045,0.838489,2
-0.006048,0.817791,0.024982,-1.715128,-0.007358,0.065739,1
0.000029,0.29522,0.03028,-2.459094,-0.002559,0.189553,1
-0.002782,0.49947,0.025203,-2.209518,-0.01722,1.330095,2
-0.011263,0.948058,0.006815,-0.560056,0.002828,-0.275047,1
-0.023295,1.450266,0.009048,-0.105132,0.019598,-1.720507,1
0.01392,-0.604539,-0.011176,-0.152042,0.004844,0.221286,1
-0.013383,1.27508,0.023393,-1.658723,0.013425,-1.278763,2
-0.021919,1.282758,0.001581,0.407287,0.024375,-1.969139,1
0.010182,-0.75173,-0.023335,1.009835,-0.003809,0.946125,2
0.001545,0.349145,0.022487,-2.092154,0.003031,-0.179634,1
-0.021034,1.507254,0.02591,-1.554948,0.009695,-0.987042,2
0.000562,0.382291,0.011268,-1.466445,-0.022836,1.852971,1
-0.018156,1.505212,0.023982,-1.449793,0.000929,-0.540742,1
-0.0236,1.489146,0.008371,-0.102616,0.021338,-1.814598,2
-0.020813,1.318835,0.019007,-0.87393,0.014795,-1.364841,2
-0.009827,1.113848,0.020684,-1.582382,0.013519,-1.260496,1
0.002659,0.131351,-0.013632,0.035645,-0.012681,1.507473,2
-0.02341,1.550249,0.027003,-1.753891,0.009033,-0.69154,2
-0.025254,1.744552,0.009676,-0.214945,0.017813,-1.68526,2
-0.006709,0.864302,0.026694,-1.768301,-0.003088,-0.303788,2
-0.007303,0.832341,0.025947,-1.777835,-0.008879,0.242215,2
-0.006254,0.591856,0.021027,-1.63559,0.017388,-1.233961,1
-0.013787,1.221062,0.022117,-1.846921,0.016582,-1.137344,1
-0.009323,1.269946,0.016435,-1.731842,-0.021087,1.440331,1
-0.023231,1.535572,0.010625,-0.207404,0.017623,-1.681526,2
0.001619,0.283645,0.028704,-2.463331,-0.004709,0.356021,2
-0.019792,1.505796,0.028841,-2.217467,0.005003,-0.285959,1
-0.025516,1.738833,0.008794,-0.102805,0.016716,-1.633322,2
-0.0059,0.621443,0.031655,-2.369528,-0.002062,0.061338,1
-0.00067,0.460797,-0.002708,-0.793889,-0.016703,1.751651,1
-0.018522,1.612971,0.019125,-1.395852,0.007657,-0.804507,1
-0.013272,0.974559,0.010858,-0.824382,0.003487,-0.227404,1
-0.011774,0.91039,0.019243,-1.433,0.00466,-0.339132,1
0.000448,0.369534,0.029248,-2.433612,-0.005968,0.373135,2
-0.027849,1.755666,-0.005779,0.761966,0.012069,-0.984706,2
0.001667,0.300809,0.028012,-2.435054,-0.00833,0.611595,2
0.014357,-0.827915,-0.018004,0.556736,-0.005834,0.942156,2
-0.014637,1.301048,0.021355,-1.757465,-0.011014,0.752872,1
-0.007848,0.897198,0.02634,-1.674293,-0.000696,-0.493446,1
0.018261,-1.039242,-0.014613,0.31086,-0.005668,0.869298,2
0.001255,0.197352,0.030309,-2.437977,-0.005501,0.384487,1
-0.023229,1.465534,-0.000145,0.564333,0.022364,-1.952495,1
-0.012476,1.193158,0.026433,-1.806977,-0.002098,-0.234788,1
-0.023746,1.618113,0.012216,-0.354444,0.016334,-1.602691,2
-0.024201,1.67476,0.013481,-0.48281,0.015622,-1.53822,2
-0.024238,1.714429,0.012627,-0.424454,0.015876,-1.591019,2
-0.01823,1.327168,0.018769,-1.245486,0.023792,-1.801017,1
0.000643,0.339732,0.024264,-2.016069,-0.000018,-0.094386,2
-0.008669,0.996944,0.026591,-1.747187,-0.000874,-0.467201,1
-0.026505,1.997609,0.017854,-0.944806,0.00894,-1.074854,2
-0.011395,1.103923,0.029264,-2.160992,-0.008434,0.378629,2
-0.01456,1.431487,-0.010918,-0.067359,0.003744,0.181095,2
-0.021745,1.336524,0.011882,-0.363719,0.020711,-1.73755,1
-0.019164,1.651556,0.025506,-1.659077,-0.001355,-0.353284,2
-0.023927,1.557682,0.005911,0.110169,0.020435,-1.834978,2
-0.004831,0.762562,0.026506,-1.690167,-0.000877,-0.556693,2
0.002102,0.39256,0.020769,-1.797743,-0.0226,1.3701,2
0.001746,0.219486,0.029663,-2.43189,-0.004745,0.313852,1
-0.008352,0.698368,0.018149,-1.252711,0.021817,-1.68326,1
-0.023116,1.611988,0.026795,-1.684171,0.0078,-0.743203,2
0.002056,0.157553,0.030013,-2.4355,-0.003129,0.218759,1
-0.007949,0.95215,-0.017432,0.428128,0.008229,-0.15826,2
-0.00802,0.829755,0.031041,-2.539895,-0.000034,0.075613,2
0.016992,-1.04804,-0.016628,0.474773,-0.004878,0.89227,2
-0.01139,0.927311,0.004615,-0.343059,0.003673,-0.365768,1
-0.00404,0.711648,0.022344,-1.879537,0.000806,-0.192411,2
0.011377,-0.442335,0.014323,-1.559016,-0.005148,0.537935,1
-0.007352,0.909599,0.026254,-1.839877,-0.005156,-0.054077,2
-0.013941,1.06316,0.017285,-0.947147,0.023232,-1.996727,2
-0.021705,1.414061,0.015715,-0.608982,0.016148,-1.523745,2
0.017701,-0.978715,-0.014858,0.290405,-0.000669,0.534118,1
-0.025178,1.695041,0.009468,-0.159886,0.01688,-1.615669,2
0.003635,0.042873,0.024308,-1.918001,0.00317,-0.335933,2
-0.007419,0.865081,0.027307,-1.803326,-0.004697,-0.148983,2
-0.004744,0.602829,0.011412,-1.409702,-0.014362,1.345344,2
-0.023819,1.637421,0.015183,-0.577163,0.013758,-1.423104,2
-0.008056,0.824748,0.026885,-1.85953,-0.007069,0.191288,2
-0.00239,0.472286,0.031623,-2.507396,-0.003684,0.216042,1
-0.024247,1.717976,0.014605,-0.588218,0.014826,-1.496461,2
-0.012576,0.997583,0.004826,-0.474124,0.003931,-0.253089,1
-0.00368,0.374084,-0.00138,-0.335785,-0.008111,0.892084,2
-0.010715,1.103697,0.012303,-1.768073,-0.000883,0.614858,1
-0.017291,1.665426,0.022878,-1.794682,-0.009657,0.408574,1
0.0091,-0.597596,-0.018559,0.608011,-0.009711,1.347545,2
-0.013192,1.359932,-0.022834,0.923236,0.012597,-0.614313,1
0.001384,0.115977,0.030258,-2.380505,-0.003321,0.249265,1
-0.02345,1.633609,0.015368,-0.623581,0.014791,-1.484944,2
-0.023904,1.444026,-0.000007,0.4958,0.02249,-1.832349,1
-0.008832,0.963945,0.026738,-1.893092,-0.006621,0.119265,2
-0.02579,1.996915,0.020309,-1.200147,0.005654,-0.811997,2
0.008274,-0.481132,-0.020443,0.713532,-0.007618,1.170197,2
-0.008695,0.764694,0.012685,-0.9269,0.00397,-0.40476,1
-0.002486,0.507984,0.023679,-1.831453,0.021566,-1.705826,1
-0.022073,1.35809,0.010776,-0.241586,0.020055,-1.733444,1
0.006466,-0.196419,-0.010757,-0.0481,-0.017902,1.81224,2
0.01864,-0.994684,-0.014496,0.27126,0.000999,0.3589,1
-0.024345,1.676135,0.012848,-0.492063,0.017748,-1.624533,2
0.014491,-0.844447,-0.021934,0.777918,0.000979,0.527256,1
-0.00962,0.993131,0.024184,-1.831975,0.014183,-1.199434,2
-0.023925,1.676042,0.014761,-0.583872,0.01491,-1.498713,2
-0.018442,1.302305,0.014876,-1.092581,0.000376,0.014266,1
-0.017713,1.525336,0.017373,-1.38579,0.012685,-1.013428,2
-0.018033,0.944167,-0.010892,1.317758,0.02383,-1.892644,1
-0.008483,0.998975,0.025768,-1.63772,0.001243,-0.68313,1
-0.008919,0.601117,-0.000728,0.140908,0.00965,-0.740812,2
-0.00806,0.698909,0.008507,-0.57958,0.008561,-0.758593,1
0.016049,-0.95466,-0.017224,0.532166,-0.004658,0.834963,2
0.009741,-0.381538,-0.012686,-0.000928,-0.011984,1.437667,2
0.000518,0.266737,0.029872,-2.449391,-0.005743,0.427106,1
0.000257,0.374687,0.030349,-2.481863,-0.003902,0.205854,2
-0.006426,0.797293,0.019334,-1.921196,-0.013114,1.130499,2
-0.001929,0.511777,0.011918,-1.513554,-0.023056,1.91719,1
-0.005801,1.008588,0.017166,-1.778415,-0.023146,1.59148,1
0.015952,-0.900172,-0.016721,0.362221,-0.003731,0.856816,2
-0.010933,1.182354,0.024654,-1.859011,-0.006365,0.14609,1
-0.009808,1.032545,0.027004,-2.063052,-0.007196,0.312637,1
-0.016504,1.526372,0.019953,-1.763393,-0.011467,0.797529,2
0.007355,-0.390955,-0.019163,0.582857,-0.011465,1.456374,2
-0.003781,0.259641,-0.003512,0.06705,-0.001263,0.278493,2
-0.014047,1.280473,0.022392,-1.758519,-0.010352,0.611618,1
0.017473,-0.904838,-0.013108,0.144872,-0.005675,0.850328,2
-0.022343,1.413317,0.008379,-0.047445,0.020665,-1.836928,2
-0.006716,0.707926,0.027228,-2.047652,0.015366,-1.20364,2
-0.0078,0.945568,0.025997,-1.738255,-0.00376,-0.240684,2
-0.009784,0.92011,0.029667,-2.032629,-0.002982,-0.094021,2
0.012334,-0.581372,-0.016724,0.275567,-0.005422,1.001167,2
-0.017003,1.390515,0.015462,-0.893329,0.021764,-1.92778,2
-0.029819,1.813951,0.012646,-0.509017,0.00916,-0.73495,2
0.001046,0.245621,-0.005876,-0.612837,-0.012986,1.627706,1
-0.008462,1.059005,0.021129,-2.103936,0.007893,-0.412804,1
-0.012322,1.1645,0.025299,-2.057803,-0.012079,0.820404,2
0.002365,0.158646,0.028929,-2.387899,-0.005039,0.359725,1
0.001758,0.106297,0.027111,-2.029637,0.009475,-0.798138,2
-0.023539,1.65331,0.014557,-0.553999,0.014671,-1.502011,2
-0.017358,1.438993,0.020592,-1.842181,-0.009754,0.859526,1
0.003841,0.034273,0.028,-2.345269,-0.006996,0.540929,1
-0.024124,1.605091,0.013514,-0.483831,0.016686,-1.54984,1
-0.006201,1.090439,0.016591,-1.745518,-0.02249,1.49944,1
-0.011399,1.125748,0.028023,-2.199536,-0.01003,0.596924,2
0.00096,0.281512,0.026401,-2.109563,0.003189,-0.343114,2
-0.004453,0.597332,0.024947,-2.198806,-0.011212,0.934976,2
-0.002822,-0.423137,-0.025014,2.020611,0.010827,-0.384656,1
-0.023374,1.612191,0.013418,-0.458912,0.015941,-1.576273,2
-0.002234,0.488716,0.023737,-2.191452,0.005872,-0.239632,1
-0.006601,0.74896,0.025589,-2.150123,-0.015949,1.174878,2
-0.009527,0.90226,0.000511,-0.797054,-0.018614,1.84804,1
-0.014895,1.347134,0.022148,-1.58334,0.013148,-1.210626,2
-0.014078,1.157973,0.018372,-1.203551,0.011111,-1.047365,2
-0.01294,1.19092,0.027633,-2.217691,-0.008233,0.560976,1
-0.017746,1.319859,0.030452,-2.021985,0.005994,-0.626882,2
-0.008243,0.74047,0.013131,-0.956079,0.006603,-0.600823,1
-0.008102,0.96338,0.025738,-1.620603,0.001349,-0.697169,1
-0.008408,0.983371,0.025475,-1.669232,-0.002777,-0.336775,1
-0.003142,0.388528,-0.001999,-0.504695,-0.013583,1.439254,2
-0.010316,0.910865,0.009109,-1.257036,-0.019171,1.783584,1
-0.023056,1.521549,0.013557,-0.455239,0.016541,-1.563684,2
-0.025224,1.687299,0.008369,-0.065182,0.017581,-1.670817,2
-0.001239,0.476414,-0.001086,-0.822794,-0.019704,1.901285,1
-0.011896,0.806586,0.025184,-1.776117,0.007289,-0.490512,1
-0.008297,0.776023,0.024525,-1.822831,0.018744,-1.43052,2
-0.011181,1.184204,0.005888,-1.438922,-0.001072,0.707595,2
-0.008511,0.874119,0.024562,-1.779684,-0.010985,0.535829,2
0.000917,0.286094,0.025501,-2.027442,0.005371,-0.516812,2
0.002821,0.112986,0.026693,-2.307734,-0.008773,0.715524,1
0.017112,-0.978383,-0.014668,0.262451,-0.004772,0.879732,2
-0.016265,1.217441,0.021794,-1.520033,0.001104,-0.171367,1
-0.010502,1.061517,0.028724,-2.142816,-0.009511,0.453688,2
0.018038,-0.924214,-0.003657,-0.626676,-0.000423,0.560509,1
-0.024435,1.57992,0.009144,-0.155393,0.018915,-1.677745,1
-0.012015,1.078747,0.033257,-2.442661,-0.000698,-0.098931,1
-0.022215,1.393018,0.012234,-0.319736,0.017872,-1.630071,1
-0.023187,1.801307,0.017204,-0.801306,0.009389,-1.244129,2
