@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute slope11 numeric
@attribute intercept11 numeric
@attribute slope12 numeric
@attribute intercept12 numeric
@attribute slope13 numeric
@attribute intercept13 numeric
@attribute slope14 numeric
@attribute intercept14 numeric
@attribute slope15 numeric
@attribute intercept15 numeric
@attribute slope16 numeric
@attribute intercept16 numeric
@attribute slope17 numeric
@attribute intercept17 numeric
@attribute slope18 numeric
@attribute intercept18 numeric
@attribute slope19 numeric
@attribute intercept19 numeric
@attribute slope20 numeric
@attribute intercept20 numeric
@attribute destClass {1,2}

@data
0.035446,0.92309,-0.020222,1.269715,-0.02322,0.815587,-0.031214,0.258551,-0.021435,-0.401274,0.009074,-0.6286,-0.047141,-0.595672,0.034503,-1.620026,0.052318,-0.897659,0.043594,0.144556,-0.007234,1.133867,-0.005888,1.004898,-0.006987,0.881029,-0.053195,0.585635,-0.037087,-0.53131,-0.027332,-1.331093,0.033337,-1.912042,0.057917,-1.126041,0.050787,0.149405,0.032248,1.238112,2
0.018588,1.038243,-0.034064,0.976485,-0.020211,0.129669,0.01534,-0.538574,0.053613,0.201449,-0.0298,1.348249,-0.083963,0.361345,-0.045826,-1.612403,0.040558,-2.36181,0.064326,-1.463716,0.039063,0.161499,-0.030183,0.619499,0.016204,0.017083,0.033605,0.485718,-0.048035,1.008518,-0.033963,-0.173281,-0.001694,-0.808475,0.033944,-1.072705,0.060216,-0.298457,0.049064,1.029712,1
0.026405,0.85144,-0.036994,0.94701,0.000463,0.275921,-0.031848,0.112,-0.035795,-0.681387,-0.00262,-1.497241,0.031764,-1.45898,0.040093,-0.730524,0.03794,0.174329,0.029754,0.894665,0.000167,1.440323,-0.03978,1.519145,-0.037352,0.666386,-0.040466,-0.110178,-0.02734,-0.965702,0.008209,-1.482011,0.037197,-1.382365,0.038724,-0.552383,0.042146,0.220412,0.032954,1.115579,1
0.022676,0.856424,-0.014607,0.82559,-0.026304,0.429385,-0.0304,-0.196472,-0.030933,-0.908342,0.010347,-1.604277,0.035053,-1.320945,0.04031,-0.526529,0.035482,0.386363,0.022078,1.075091,-0.000419,1.443534,-0.040531,1.336119,-0.037087,0.491625,-0.040507,-0.289229,-0.017357,-1.170015,0.006229,-1.425775,0.043181,-1.231898,0.035464,-0.328497,0.03382,0.388085,0.026742,1.127908,1
0.030926,1.015939,-0.026598,1.311417,0.010838,0.423582,-0.038561,1.062172,-0.050559,-0.035834,0.03222,-0.979546,0.04686,0.0504,-0.073681,0.871345,-0.067176,-0.770055,0.062617,-2.19494,-0.040274,-0.526592,0.01159,-1.785257,0.06117,-1.281483,0.051239,-0.2154,0.003159,0.673344,-0.03028,0.968396,-0.035733,0.091081,0.022027,-0.821008,0.073474,-0.188382,0.033237,1.437535,2
0.027228,0.973756,-0.018425,1.173961,-0.003913,0.584162,-0.005055,1.107012,-0.075315,0.607295,0.029733,-1.013737,0.04474,-0.116839,-0.053801,0.75789,-0.05588,-0.260895,-0.00149,-1.671216,0.023987,-1.144208,-0.063122,-1.060589,0.076851,-2.236376,0.057345,-0.539189,0.031817,0.403243,-0.018078,0.840341,-0.03348,0.124703,0.011136,-0.558952,0.064805,-0.204414,0.04011,1.283172,1
0.021665,0.446576,-0.0552,0.368013,0.032254,-0.815899,0.055998,-0.114838,0.007833,1.270127,-0.056161,1.041548,-0.04765,-0.262435,-0.041615,-1.1561,0.026712,-2.20433,0.063115,-1.806237,0.057718,-0.507562,0.039207,0.7617,0.011266,1.584068,-0.055646,1.885687,-0.050659,0.573496,0.007553,-0.590927,0.001225,-0.241256,-0.017054,-0.452022,0.027325,-0.637468,0.073628,-0.131163,1
0.018264,-1.130724,0.026603,-0.860489,0.041047,-0.294327,0.014893,0.811658,-0.050453,0.958202,0.004469,-0.179174,0.034789,0.1178,-0.035317,1.021575,-0.038056,0.188615,-0.015133,-0.606047,-0.046724,-0.907692,0.003456,-2.00614,0.052589,-1.781103,0.053916,-0.679396,0.043304,0.515544,0.028679,1.448091,-0.014394,1.891323,-0.051047,1.40217,-0.045052,0.316018,0.036057,-0.940029,2
0.045946,-0.841213,0.021445,-0.018156,0.036566,0.488739,-0.047467,1.193006,-0.006012,0.056684,0.036877,0.106142,-0.034234,0.850284,-0.053033,0.222465,-0.02191,-0.666766,-0.010514,-1.083946,-0.030199,-1.505746,0.051339,-2.096988,0.052997,-1.007186,0.055208,0.108938,0.041866,1.300894,-0.024146,2.098318,-0.053452,1.507578,-0.049241,0.387017,-0.012021,-0.743618,0.052475,-0.99922,2
0.007496,0.571677,-0.040276,0.345725,-0.049833,-0.614047,-0.014545,-1.752277,0.048296,-1.842428,0.047885,-0.787727,0.047729,0.266769,0.038362,1.271928,-0.044023,2.061762,-0.043542,1.122939,-0.039312,0.20663,-0.027092,-0.629013,0.002719,-1.16864,0.037003,-1.042256,0.036679,-0.249349,-0.033579,0.625172,-0.003893,-0.238128,0.031859,-0.139292,0.03851,0.33617,0.014261,1.12344,1
0.038267,0.786563,-0.038174,1.181608,0.001193,0.384886,-0.036154,0.24216,-0.03847,-0.553514,-0.000171,-1.471565,0.027125,-1.42095,0.039967,-0.796768,0.040553,0.088755,0.026951,0.869991,0.014149,1.271232,-0.030439,1.53864,-0.040696,0.828953,-0.042208,-0.008623,-0.033281,-0.915969,0.016146,-1.642514,0.023702,-1.339419,0.041475,-0.758964,0.030437,0.144505,0.04315,0.800877,2
0.020067,1.390419,-0.048911,1.250914,-0.043404,0.178252,-0.013061,-0.756897,0.032115,-0.622499,0.029763,-0.229573,-0.0195,0.840527,-0.029456,0.300853,-0.038025,-0.297361,0.001656,-1.259471,0.044185,-1.074479,0.050584,-0.170195,0.032196,0.892458,-0.035879,1.753298,-0.05893,0.818329,-0.066585,-0.364638,0.003724,-1.942982,0.057125,-1.571228,0.05709,-0.370938,0.064091,0.787394,1
0.019466,-0.376137,-0.023545,-0.316332,0.018755,-0.826719,0.039224,-0.426665,0.04831,0.502523,0.015406,1.538835,-0.04258,1.851664,-0.056436,0.870718,-0.04731,-0.3401,-0.031449,-1.395728,0.033029,-2.129241,0.02038,-1.539818,0.047357,-1.042377,0.010922,0.172766,0.044833,0.042972,0.025961,1.050938,-0.043634,1.505167,-0.042157,0.61915,-0.001197,-0.309874,0.053592,-0.513567,2
0.026844,0.87859,-0.040537,0.985158,0.029185,0.073776,-0.036299,0.52837,-0.041697,-0.29642,-0.021199,-1.253763,0.025126,-1.723686,0.039761,-1.143685,0.041824,-0.263617,0.027417,0.680833,0.007262,1.361802,-0.022927,1.64596,-0.039806,1.052631,-0.040267,0.23043,-0.032893,-0.66133,0.002346,-1.380909,0.025616,-1.434555,0.041379,-0.799627,0.038659,0.023795,0.044133,0.84893,1
0.027531,1.222709,-0.046811,1.404899,-0.022526,0.234904,-0.011475,0.275628,0.002124,-0.587086,0.072014,-0.332564,-0.018194,1.466569,-0.025726,0.705769,-0.071535,0.165826,-0.022818,-1.429985,0.041506,-1.614696,-0.035067,-1.128349,0.050752,-1.77587,0.033118,-0.73702,0.022412,0.033304,-0.03856,0.775911,-0.018761,-0.211253,0.022947,-0.752182,0.065835,-0.050555,0.040571,1.45488,2
0.054454,-0.888086,0.035069,0.0335,0.019116,1.012421,-0.052611,1.135563,-0.020592,-0.143314,0.044702,-0.439025,-0.028001,0.787488,-0.052298,0.092278,-0.008997,-1.121585,-0.035356,-1.099366,0.008832,-1.959542,0.051679,-1.483189,0.049627,-0.436304,0.037347,0.721634,0.028511,1.440066,-0.039357,2.074255,-0.050892,1.224556,-0.03935,0.119242,0.003507,-0.70617,0.045707,-0.970768,1
0.016407,1.404094,-0.051148,1.224951,-0.043728,0.079371,-0.025052,-0.778873,0.05732,-1.168641,0.011475,-0.033923,0.024002,0.473219,-0.043398,0.777977,-0.034908,-0.150476,-0.024403,-0.919293,0.048043,-1.321391,0.051298,-0.350723,0.036976,0.799033,-0.033388,1.664341,-0.059938,0.76966,-0.067291,-0.432421,0.02713,-2.083694,0.057138,-1.329455,0.045437,-0.095592,0.061617,0.876098,1
0.000736,-0.274333,-0.014004,-0.724963,0.030256,-0.882086,0.040298,-0.260494,0.02287,0.888043,0.004151,1.46074,-0.052679,1.25435,0.007121,-0.130442,-0.059728,0.383764,-0.054782,-0.858498,-0.007587,-2.010234,0.02796,-1.772008,0.045819,-1.262574,0.041423,-0.184178,0.042679,0.143757,0.009499,1.284283,-0.033559,1.749124,-0.041026,0.909047,-0.00732,-0.047323,0.046929,-0.278412,2
0.056983,0.641729,-0.030952,1.321138,-0.034836,0.696343,0.024864,-0.108016,-0.012834,0.726357,-0.041698,0.23404,-0.02545,-0.810126,0.008058,-0.943768,-0.011668,-1.105501,0.039925,-1.265645,0.03898,-0.391329,0.004559,0.503542,0.05169,0.953836,-0.049131,2.155007,-0.054914,1.073004,-0.054731,-0.082224,-0.035895,-1.317233,0.041567,-1.829139,0.058179,-0.927505,0.065055,0.05039,1
0.04612,-0.732988,0.049154,-0.019545,-0.000954,1.189508,-0.054138,1.056443,-0.01215,-0.180929,0.034927,-0.531064,-0.004575,0.597429,-0.048611,0.411176,-0.017243,-0.722585,-0.024128,-1.084159,-0.008276,-1.890842,0.044463,-1.838479,0.054827,-0.84571,0.055643,0.318578,0.043324,1.529765,-0.058506,2.265961,-0.052395,1.026165,-0.023124,-0.146169,-0.001179,-0.448224,0.04304,-0.731291,2
0.021639,-0.869134,0.021728,-0.554982,0.040187,-0.040582,-0.007388,1.122259,-0.045242,0.612009,0.034808,-0.256335,0.015632,0.803363,-0.051362,0.811992,-0.018343,-0.398016,-0.021057,-0.854725,-0.029829,-1.426933,0.019634,-2.251596,0.058321,-1.571403,0.053111,-0.325632,0.035962,0.195828,0.031334,1.108804,-0.002481,1.835368,-0.058635,1.498723,-0.04303,0.218903,0.047554,-0.810666,2
0.040417,0.954661,-0.039712,1.32058,-0.03201,0.449074,-0.036656,-0.28183,-0.005297,-1.154036,-0.013964,-1.001443,0.033912,-1.478243,0.038971,-0.725707,0.035317,0.161495,0.028182,0.820629,0.01116,1.240188,-0.035677,1.421804,-0.036601,0.63405,-0.040153,-0.115526,-0.027611,-0.967722,0.017399,-1.529315,0.033312,-1.277412,0.037851,-0.531026,0.036843,0.245438,0.041374,1.029597,1
0.064335,-1.017244,0.032913,0.237641,0.035882,0.945828,-0.018031,1.901369,-0.039751,1.350148,-0.04208,0.500709,-0.019907,-0.419013,-0.027763,-0.928224,0.013858,-1.499814,0.039187,-1.247648,-0.02285,-0.448667,0.042918,-0.437992,0.002528,0.651277,0.038172,0.688359,-0.006079,1.43657,-0.041709,1.134811,-0.042221,0.267417,-0.036277,-0.64851,0.002668,-1.453866,0.070559,-1.604477,1
0.0544,0.807759,-0.044844,1.530927,-0.039212,0.461896,-0.043595,-0.411744,-0.026196,-1.430496,0.034362,-1.951792,0.019212,-1.289954,0.048149,-0.70592,0.023517,0.429544,0.017149,1.045905,-0.00265,1.427549,-0.048874,1.244386,-0.043621,0.222071,-0.032079,-0.792627,0.032385,-1.340826,0.022249,-0.469075,0.008514,-0.144907,0.011561,0.078521,0.012581,0.347883,0.053869,0.492425,2
0.056124,0.66104,-0.046648,1.344598,-0.031539,0.334005,0.035564,-0.334188,-0.036231,0.756189,-0.052999,-0.132425,0.012545,-1.400389,0.012087,-1.007297,-0.027465,-0.667217,0.024682,-1.200495,0.04177,-0.574603,0.046801,0.297821,0.044099,0.896641,-0.009107,1.881586,-0.056285,1.622495,-0.0553,0.43645,-0.049802,-0.763696,0.022836,-1.729928,0.064049,-1.072253,0.064823,0.072421,1
0.007327,-0.225801,-0.023858,-0.427362,0.035871,-0.960599,0.021573,-0.27898,0.054546,0.452431,0.019031,1.360651,-0.048646,1.714157,-0.026213,0.651999,-0.062607,-0.146917,-0.0282,-1.501176,0.039805,-2.347384,0.016449,-1.460613,0.047934,-1.033525,-0.009433,0.281757,0.045329,0.075093,0.027324,1.102393,-0.044997,1.52036,-0.041371,0.632018,0.006985,-0.240996,0.043483,-0.139107,2
0.009747,0.005358,-0.030634,-0.189329,0.008802,-0.912179,0.054536,-0.779796,0.055345,0.467169,0.011737,1.808067,-0.050242,1.743296,-0.045006,0.726517,-0.027056,-0.340177,-0.050843,-1.174215,0.031229,-2.339149,0.021807,-1.329688,0.033887,-1.049273,0.013307,-0.104996,0.032449,-0.344267,0.046471,0.510181,-0.033892,1.401549,-0.02248,0.677197,0.000706,0.023822,0.04678,-0.037258,1
0.028358,0.872893,-0.019772,1.06783,-0.029373,0.626363,-0.020797,-0.056774,0.049597,-0.283405,-0.043931,0.834331,-0.067993,-0.254023,0.010272,-1.898697,0.041858,-1.58915,0.078727,-0.592969,-0.011275,1.077095,-0.019535,0.920939,0.004909,0.77839,-0.043663,1.092454,-0.045998,-0.044491,-0.030054,-0.990817,0.010418,-1.717861,0.054856,-1.32561,0.062786,-0.151441,0.03788,1.192832,2
0.013479,0.906257,-0.038552,0.839531,-0.023538,0.010619,0.066099,-0.78116,0.030265,0.825745,-0.083549,1.337699,-0.067756,-0.597173,0.005427,-2.300579,0.049601,-1.970492,0.088733,-0.869705,-0.024008,0.955331,0.026138,0.102392,-0.02625,0.594623,0.03119,0.281538,-0.068257,1.010281,-0.020552,-0.453744,-0.012548,-0.845192,0.047077,-1.07924,0.065101,-0.127615,0.035609,1.290689,1
0.063247,-0.626199,0.044403,0.533143,-0.03225,1.55691,-0.040073,0.713365,0.015512,-0.467115,0.018002,0.159338,-0.044718,0.368312,-0.022649,-0.539382,-0.042031,-1.066138,0.0342,-2.12041,0.045975,-1.340832,0.047507,-0.367762,0.022633,0.762734,0.035278,1.110425,-0.017142,1.851487,-0.046575,1.341913,-0.0462,0.366726,-0.028809,-0.633071,-0.00202,-1.162452,0.077207,-1.358099,1
0.063194,0.162936,-0.031744,1.155488,-0.026359,0.557065,0.013046,-0.098185,0.021423,0.443955,-0.044557,0.726883,-0.037575,-0.339855,0.009886,-1.175025,0.012554,-1.173077,0.036933,-0.831847,0.045161,-0.027399,0.047089,0.924392,-0.021435,2.147464,-0.049837,1.520898,-0.049553,0.479853,-0.04934,-0.555646,-0.015031,-1.769183,0.046553,-1.850523,0.038775,-0.768996,0.06703,-0.346686,2
0.018665,0.735466,-0.035388,0.765897,-0.021339,-0.069093,0.049495,-0.716903,0.035094,0.564405,-0.024638,1.267753,-0.074625,0.501112,-0.042345,-1.206536,0.030288,-2.072465,0.056244,-1.455991,0.064903,-0.181583,-0.005568,0.958483,0.016035,0.752528,0.003236,1.120987,-0.061885,0.896188,-0.039605,-0.360039,-0.01941,-1.243224,0.04872,-1.562564,0.063221,-0.548353,0.053048,0.700052,2
0.058644,0.235215,-0.031427,1.086221,-0.022909,0.508418,0.013011,-0.063439,0.018157,0.478684,-0.043074,0.754569,-0.041494,-0.263677,0.000043,-1.152908,0.024652,-1.17973,0.04017,-0.631979,0.04392,0.209305,0.045845,1.135517,-0.031653,2.049818,-0.047931,1.30827,-0.047866,0.302279,-0.047772,-0.695394,-0.007432,-1.902709,0.043329,-1.81093,0.035583,-0.793194,0.068869,-0.327091,2
0.021647,0.173065,-0.020494,0.050894,0.044984,-0.164811,0.039066,0.946573,-0.057499,1.804389,-0.054308,0.559374,-0.03003,-0.652967,-0.045873,-1.210189,0.011831,-2.082569,0.060122,-1.886089,0.06227,-0.658521,0.032872,0.59754,0.022222,1.264285,-0.034271,1.665825,-0.062676,0.779711,0.012228,-0.752994,0.031801,-0.360974,-0.037029,0.229029,0.007874,-0.583955,0.075916,-0.513165,2
0.063806,-0.870768,0.041926,0.236207,-0.016169,1.331652,-0.049537,0.82586,0.023195,-0.389467,0.020904,0.431976,-0.045479,0.571051,-0.002569,-0.627542,-0.028414,-0.769209,-0.042474,-1.450125,0.051566,-2.088362,0.05095,-1.018686,0.05091,0.047863,0.015525,1.007883,0.017635,1.594749,-0.050121,1.902114,-0.048639,0.8503,-0.036764,-0.19921,-0.006012,-0.916776,0.06955,-1.395108,1
0.032199,0.699919,-0.015729,1.082738,-0.023181,0.757997,-0.030805,0.25758,0.036542,-0.34923,-0.037292,0.59082,-0.05831,-0.39894,0.016409,-1.790927,0.039507,-1.411575,0.071371,-0.555998,0.003406,1.019874,-0.008727,1.081259,-0.001136,1.083867,-0.055126,0.834734,-0.041243,-0.342911,-0.031823,-1.175788,0.030348,-1.969196,0.053865,-1.208136,0.060614,-0.026345,0.028459,1.1467,2
0.028982,0.494203,-0.062326,0.585163,0.029279,-0.759504,0.053827,-0.098038,-0.017947,1.378247,-0.055353,0.701528,-0.041332,-0.547879,-0.038411,-1.239197,0.015955,-2.03627,0.059585,-1.82568,0.064167,-0.585718,0.036013,0.782532,0.011493,1.582885,-0.057676,1.988446,-0.059149,0.691971,0.008124,-0.632231,0.009178,-0.25027,-0.012307,-0.346782,0.020775,-0.402199,0.071711,-0.068078,1
0.021908,-0.331484,-0.028029,-0.213649,0.016064,-0.903362,0.016704,-0.320593,0.050784,0.039517,0.018266,1.296117,-0.032566,1.992988,-0.053163,1.230908,-0.056126,0.019511,-0.03347,-1.213876,0.017126,-2.14851,0.012986,-1.525792,0.042247,-1.190422,0.034377,-0.174229,0.041231,0.052583,0.015246,1.045617,-0.035443,1.567323,-0.041095,0.765532,-0.006155,-0.202615,0.054185,-0.498966,2
0.039989,0.99993,-0.039934,1.398371,-0.032996,0.492555,-0.03378,-0.252979,-0.023882,-0.98647,0.011512,-1.520703,0.031515,-1.236059,0.037708,-0.519076,0.030232,0.35323,0.021343,0.960706,0.001648,1.275828,-0.037709,1.289025,-0.035663,0.493156,-0.037843,-0.253197,-0.026251,-1.05985,0.017751,-1.46797,0.024024,-1.140617,0.036861,-0.539882,0.034528,0.220777,0.04629,0.90726,2
0.025957,1.295695,-0.030766,1.421335,-0.022048,0.604856,0.018263,0.68055,-0.079055,0.819069,0.011201,-1.215735,0.082155,-0.779879,-0.042472,1.097664,-0.039099,0.177217,-0.048447,-0.480834,0.024921,-1.624613,-0.055131,-0.536472,0.021773,-2.213462,0.057434,-1.296213,0.010922,0.12913,0.028388,0.181839,-0.049745,0.669579,0.004539,-0.244951,0.056196,-0.251054,0.060937,1.037199,1
0.013531,0.608875,-0.034234,0.554876,-0.019118,-0.302652,0.050821,-0.879165,0.041959,0.410004,-0.023536,1.302591,-0.073589,0.586507,-0.041589,-1.116042,0.027871,-1.890572,0.049811,-1.334005,0.070016,-0.22203,-0.023536,1.355967,0.017967,0.909292,-0.014493,1.400532,-0.064811,0.874658,-0.041924,-0.408343,-0.012808,-1.373676,0.049079,-1.540822,0.063966,-0.500535,0.047214,0.7491,2
