@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute slope11 numeric
@attribute intercept11 numeric
@attribute slope12 numeric
@attribute intercept12 numeric
@attribute slope13 numeric
@attribute intercept13 numeric
@attribute slope14 numeric
@attribute intercept14 numeric
@attribute slope15 numeric
@attribute intercept15 numeric
@attribute slope16 numeric
@attribute intercept16 numeric
@attribute slope17 numeric
@attribute intercept17 numeric
@attribute slope18 numeric
@attribute intercept18 numeric
@attribute slope19 numeric
@attribute intercept19 numeric
@attribute slope20 numeric
@attribute intercept20 numeric
@attribute destClass {2,1}

@data
1.577712,-5.425121,-0.028288,-0.733599,-0.005061,-0.865424,0.23682,0.094532,0.044362,1.280623,0.702817,-2.283622,0.005211,0.568682,-0.029558,0.609043,-0.046275,0.490802,-0.151676,0.120721,0.053622,0.214467,-0.015125,0.362002,-0.0281,0.298487,-0.076661,0.267615,-0.049329,0.034195,-0.080429,-0.114246,-0.047936,-0.403331,-0.012476,-0.549098,0.196911,-0.401124,2.50242,-1.25764,1
1.716083,-5.272982,0.037161,-0.138131,0.083238,-0.090842,0.038356,-0.038926,0.015019,0.171118,0.095913,0.471555,-0.031147,0.952942,-0.094784,0.756521,-0.069275,0.634481,-1.876817,1.737045,-0.031014,0.540368,-0.047295,0.50801,-0.057103,0.293279,-0.06801,0.149102,-0.069203,-0.146383,-0.104498,-0.513576,0.043849,-0.880645,1.67995,-4.17351,0.077681,-0.086181,2.511968,-1.43296,2
1.711967,-5.180337,-0.012157,-0.042909,0.186123,-0.472432,0.044391,0.786345,0.018777,0.942827,0.020028,1.003018,0.01041,1.05953,0.047417,1.154082,0.008371,1.290285,0.021736,1.393685,-0.753054,1.658394,-0.018188,-0.812793,0.10964,-1.074576,-0.172677,-0.622283,-0.088933,-1.19575,0.058724,-1.325873,0.056731,-1.156533,-0.025307,-0.907536,-0.005832,-0.969455,2.880361,-2.927125,2
1.400323,-5.746564,-0.048395,-1.622208,0.365975,-2.028292,0.173565,0.027458,0.057273,0.771545,0.106541,1.087772,0.004147,1.606176,-0.062381,1.529241,-0.103816,1.202801,-0.076247,0.780287,-0.081419,0.442556,-0.032784,0.125328,-0.049395,0.018251,-0.050676,-0.160357,-0.054087,-0.324924,-0.024338,-0.584342,-0.054519,-0.666762,0.006124,-0.891123,0.32015,-0.932752,2.537715,-1.335823,1
1.493869,-5.586167,-0.039074,-1.167145,-0.023334,-1.368143,0.792271,-0.949535,-0.28025,1.796739,0.028741,0.652961,-0.011076,0.8467,0.004341,0.81531,-0.098594,0.804036,-0.03284,0.378172,-0.049577,0.229064,-0.05536,-0.010147,-0.075125,-0.233916,-0.024862,-0.480305,-0.061077,-0.588564,-0.038835,-0.834719,-0.020783,-0.999286,0.382353,-1.296562,-0.008926,1.846054,2.251536,-0.394936,1
1.560024,-5.273492,0.437437,-2.08169,-0.863387,1.063286,0.209585,0.917636,-0.019991,0.806843,0.013957,0.736829,-0.00206,0.829405,-0.003587,0.808476,-0.05541,0.797682,-0.015962,0.687734,-0.103589,0.579314,-0.054215,0.20541,-0.054415,-0.031914,0.149874,-0.43412,-0.171686,-0.048991,-0.093517,-0.686705,-0.018069,-1.236861,0.117676,-1.306344,0.17011,-0.77197,2.62146,-1.700243,2
1.863099,-4.862367,-0.500302,0.656896,0,-1.012529,0.33593,-0.621117,-0.187826,0.671094,0.196474,0.410769,0.579913,-0.125366,-0.049925,1.008688,-0.040645,0.84396,-0.041304,0.658458,0.199671,0.737309,-0.143056,1.638015,0.784992,-0.342333,0,-1.012529,0,-1.012529,0,-1.012529,0,-1.012529,0,-1.012529,0,-1.012529,2.867091,-2.923923,1
1.51871,-5.545652,-0.013712,-1.036113,0.09606,-1.181378,0.26437,-0.356702,0.133563,0.960038,0.022802,1.644184,-0.060294,1.632463,-0.060565,1.472635,-0.260054,1.026456,-0.102565,0.182849,-0.065843,-0.188113,-0.049014,-0.417633,-0.036597,-0.619354,-0.043901,-0.766659,-0.03272,-0.935405,-0.028087,-1.058188,0.111514,-1.214549,0.25383,-0.533196,0.174613,0.475099,2.243576,-0.305584,1
1.66876,-5.410433,0.057277,-0.404541,0.062621,-0.042485,0.022601,0.235813,0.033944,0.292082,-0.006561,0.432317,0.007818,0.470539,-0.091275,0.489323,-0.014321,0.074162,-0.58807,-0.624148,0.047382,0.0907,-0.024506,0.184074,0.038049,0.116559,0.044632,0.29472,0.021048,0.475527,-0.696552,-0.086102,-0.215635,0.40032,-0.054741,-0.221305,0.132044,-0.31969,2.531007,-1.548434,2
1.434464,-5.112016,-0.066544,-0.350007,-0.010637,-0.448055,0.062176,-0.111059,0.279967,-0.534035,0.119323,0.659189,-0.104223,1.596624,-0.026263,0.987698,0.01018,0.949929,-0.019523,0.96095,0.009617,0.885836,-0.049223,0.929446,-0.021284,0.883749,-0.16155,0.75657,-0.113692,-0.005426,-0.124101,-0.479161,-0.273573,-0.971145,-0.07795,-1.669532,-0.004354,-1.46138,3.008308,-3.642994,2
1.680721,-5.329318,0.00658,-0.253632,0.029244,-0.193461,0.02281,-0.075465,0.028089,0.031303,0.210239,-0.093293,0.046575,1.048179,0.292696,1.23143,0.007231,2.02325,-0.081799,2.009588,-0.301242,1.264948,-0.153889,0.080971,-0.238051,0.06137,0.034899,-1.265128,0.026097,-1.106646,0.007887,-1.061056,0.010292,-1.063106,0.0509,-1.071752,0.014803,-0.874856,2.803987,-2.633032,2
1.552153,-5.38554,-0.055522,-0.845849,-0.034371,-1.136156,0.588093,-1.449499,0.158396,0.763336,-0.058062,1.462772,-0.025326,1.459164,-0.224794,1.401338,-0.087099,0.629179,-0.090312,0.257854,-0.040877,-0.061822,-0.024334,-0.230643,-0.050761,-0.341529,-0.05159,-0.520178,-0.049795,-0.710078,-0.028113,-0.882297,-0.065141,-1.026606,0.713505,-1.802919,0.034657,1.235371,2.155964,0.182755,1
1.510061,-5.0989,-0.261432,-0.051171,-0.062304,-0.72356,0.322263,-0.926953,0.197084,-0.130882,0.125581,0.85103,-0.141564,1.209344,0.104086,0.456145,0.062138,0.803516,0.018524,1.081945,0.010453,1.108921,-0.095193,1.256955,-0.028667,0.90949,-0.233082,0.773049,-0.101891,-0.229973,-0.125646,-0.659494,-0.176878,-1.2187,-0.267836,-1.678331,0.043225,-0.691274,2.822104,-2.95723,2
1.62435,-4.469727,-0.013656,-0.276409,0.225052,-0.81106,0.065248,0.35711,0.05962,0.574185,0.061815,0.941993,-0.037226,1.167387,0.015759,1.136268,-0.013771,1.122042,-0.05998,1.079078,-0.196844,0.53059,-0.149064,-0.204899,-0.034187,-0.756458,-0.154737,-0.861034,-0.176717,-1.556849,0.066311,-2.352325,0.465687,-1.867743,0.129112,-0.372615,0.06326,0.147873,2.444471,-1.229004,2
1.499476,-5.580587,-0.031166,-1.163608,-0.017944,-1.328401,0.393404,-0.362618,-0.150672,1.795302,0.032393,1.306226,-0.067066,1.417265,-0.079729,1.138055,-0.241906,0.745319,0.05947,0.003558,-0.060498,0.047916,-0.058378,-0.183788,-0.031141,-0.397444,-0.010238,-0.533382,-0.069502,-0.625282,-0.03223,-0.870638,-0.020252,-0.991218,0.445401,-1.343651,0.192585,1.074187,2.422865,-0.824977,1
1.654367,-5.231411,-0.019929,-0.348842,0.011577,-0.463959,0.965512,-0.210718,-0.980175,2.877801,0.123176,0.098004,0.020931,0.790557,-0.22989,0.79662,-0.008619,-0.414452,0.103918,0.287935,-0.019489,0.620725,-0.07775,0.480165,-0.084983,0.178469,-0.170092,-0.172474,-0.115996,-0.810712,-0.078539,-1.23003,-0.039718,-1.566392,0.727963,-1.951267,0.113445,-0.256691,2.38456,-0.851867,1
1.65656,-5.613098,0.059125,-0.313796,0.063056,-1.525613,0.05353,0.185233,0.169118,0.421553,-0.135015,-0.24538,0.133637,0.079991,0.048252,0.370956,0.055831,0.5815,-0.003443,0.778681,0.018119,0.788543,0.026819,0.799887,-0.220749,0.799398,0.028881,-0.637395,0.068789,-1.113796,0.088704,-0.91297,0.141954,-0.607058,0.150837,0.044105,0.060251,0.030315,2.459429,-1.413573,2
1.547147,-5.506515,0.073796,-0.824583,0.10747,-0.404318,0.206109,0.714059,0.047526,1.340892,0.272319,-0.243604,-0.387614,0.340738,-0.023647,0.680528,1.11756,-1.981099,0.004825,0.62911,0.030799,0.827317,-0.16652,0.56923,-0.157419,-0.151136,-0.146795,-1.009611,0.128223,-0.408673,-0.129948,-0.551574,0.096705,-0.762663,0.122123,-0.339275,-0.137369,0.138902,2.618972,-1.940858,2
1.758178,-5.040279,0.415503,-1.637638,0.024779,-0.820444,0.087511,0.318613,0.013148,0.680414,0.282555,-0.941558,-0.285778,0.474115,-0.009931,0.765376,0.271697,-0.374552,-0.272543,0.457711,0.018618,0.777737,-0.003298,0.891366,-0.135597,0.163569,0.139344,-0.935466,0.056707,-1.257949,0.029456,-0.141428,0.258824,-0.840964,0.630127,-1.400463,0.210582,-0.008328,2.299802,-0.559197,2
1.476162,-5.432197,-0.478713,1.486161,-0.133295,0.134754,0.273239,0.140489,-0.017476,1.004461,0.00385,0.907348,0.017286,0.9376,0.027869,0.957939,0.025922,1.08545,0.032453,1.207686,0.016066,1.307899,-0.38403,0.111026,-0.224638,-1.199549,0.107778,-0.990079,-0.033122,-0.951841,0.012301,-1.110244,0.064941,-1.043435,0.00971,-0.810605,-0.048066,-0.92113,2.879006,-2.970004,2
1.767165,-5.291745,0.044875,0.272993,0.058809,0.423824,-0.020386,0.736722,-0.010737,0.584228,0.000965,0.500432,-0.00327,0.535007,0.001733,0.539059,0.047129,0.675274,-0.013423,0.816818,-0.095853,0.766351,-0.305171,0.01027,-0.020167,-1.063548,-0.009397,-1.307806,0.197329,-1.315547,-0.586844,-1.217871,0.044992,-0.337344,0.021196,-0.160825,0.018235,-0.125485,2.584292,-1.793707,2
1.648973,-5.306426,-0.006926,-0.406162,0.064942,-0.34067,0.081681,0.086389,1.317694,-3.356309,-0.041001,-0.789303,-0.014219,0.599371,-0.028244,0.501264,-0.116132,0.316416,0.232636,-0.169327,-0.009452,0.497625,-0.010454,0.444386,-0.015147,0.384426,-0.038308,0.337751,-0.055697,0.142581,-0.029556,-0.065536,-0.022388,-0.164202,0.177429,-0.640772,0.113678,0.030495,2.448169,-1.209146,1
1.48579,-5.46742,-0.067179,-1.13077,-0.023071,-1.525805,0.246379,-0.768931,0.258006,-0.063515,0.11257,1.104656,0.126577,1.618985,-0.160307,1.621567,-0.131937,1.082907,0.027086,0.440343,-0.093235,0.594466,-0.041865,0.141409,-0.053703,-0.039606,-0.032439,-0.326801,-0.051161,-0.473425,-0.096383,-0.797206,0.015082,-1.142438,0.246474,-1.136134,0.310233,0.025152,2.268862,-0.349039,1
1.512631,-5.531741,-0.010869,-1.044395,0.092196,-1.147924,0.239072,-0.501235,0.111446,0.71349,0.079305,1.247392,0.014562,1.977173,-0.119745,1.941651,-0.294024,1.256502,-0.103486,0.299942,-0.04958,-0.086031,-0.062413,-0.295451,-0.045095,-0.544772,-0.047063,-0.723646,-0.035169,-0.898191,-0.02896,-1.038254,0.110934,-1.192242,0.218755,-0.650325,0.159647,0.266608,2.329727,-0.637425,1
1.574863,-5.397238,-0.035569,-0.755637,0.020753,-0.984713,0.337699,0.061716,-0.030221,1.49188,0.094953,1.282518,0.014276,1.685788,-0.07141,1.705531,-0.588415,0.939872,-0.109337,-1.014597,-0.089966,-1.270407,0.400185,-1.807728,0.017461,-0.455785,0.007615,-0.412327,-0.013242,-0.398398,0.000776,-0.445282,0.065005,-0.241737,0.124919,0.203592,-0.131882,0.305222,2.498493,-1.533204,1
1.805012,-4.86359,-0.028873,0.517409,0.019867,0.151593,0.08329,0.158513,0.009882,0.415413,0.001,0.428588,0.009409,0.565745,-0.019082,0.583642,-0.031936,0.471739,-0.016159,0.305058,-0.044184,0.163234,-0.037037,0.023275,-0.069465,-0.278985,-0.026092,-0.522872,0.537434,-2.723483,-0.481449,-1.170073,0.055495,-0.412143,0.050069,-0.08108,0.039124,0.078177,2.508848,-1.473434,2
1.586721,-5.233097,-0.092472,-0.667587,-0.064435,-1.153291,0.665759,-1.551311,0.289785,-0.51003,0.189423,0.565736,-0.057323,1.486494,-0.008627,0.943823,-0.001664,0.449758,0.015794,0.999418,-0.131039,1.016009,-0.099064,0.449126,-0.103396,0.074904,-0.10242,-0.341167,-0.054163,-0.708381,-0.057604,-1.026915,-0.016608,-1.243612,0.132326,-1.359598,0.512165,-0.417044,2.086209,0.731938,1
1.535741,-5.376452,-0.006731,-0.480444,0.271707,-0.844824,0.244997,-0.244149,0.047732,0.721447,-0.03198,0.92452,0.169045,0.978587,-0.035104,1.677132,-0.164637,1.490036,-0.027857,1.023764,-0.045036,0.817958,-0.223254,0.744655,-0.194502,-0.318793,-0.190179,-1.273364,0.045804,-1.675866,0.097001,-1.516929,0.010521,-1.203707,0.133377,-1.128436,0.192774,-0.322005,2.467157,-1.197872,2
1.562084,-5.431872,-0.035303,-0.81845,0.088104,-1.067974,0.295988,-0.242616,0.17683,1.12094,0.052583,2.022062,-0.083629,2.186444,-0.632701,2.112897,0.1106,-0.763938,-0.099416,-0.349549,-0.007528,-0.831818,0.040587,-0.613495,-0.00137,-0.489018,-0.009354,-0.507955,-0.017622,-0.555305,0.08449,-0.682903,0.095229,-0.429114,0.045717,-0.401788,0.063224,-0.090136,2.535646,-1.621852,1
1.556192,-5.481722,-0.025709,-0.881576,-0.005684,-1.010712,0.343588,-0.434924,0.137626,1.038707,0.037701,1.525815,-0.041516,1.700433,-0.128396,1.395544,-0.124041,0.904758,-0.120559,0.398873,-0.078728,-0.054649,-0.062067,-0.368896,-0.048214,-0.594959,-0.038887,-0.774027,-0.049217,-0.944695,-0.035872,-1.12367,-0.01982,-1.279819,0.412099,-0.919343,0.104788,0.497796,2.28701,-0.499372,1
1.755888,-4.434585,-0.072526,-0.295802,0.002619,-0.196438,0.136148,0.446286,-0.101054,1.319569,0.051295,0.79668,0.026911,1.000861,-0.083957,1.114384,-0.02401,0.910973,-0.102214,0.724818,-0.001022,0.338255,-0.105816,0.339275,-0.277842,-0.365354,-0.131876,-1.337507,-0.003345,-1.84015,0.066619,-1.841703,0.158552,-1.613004,0.136131,-0.915873,0.172819,-0.211225,2.462989,-1.24361,2
1.577302,-5.47244,0.056202,0.706846,0.010935,0.901919,0.013942,0.980376,0.041919,1.034945,0.03119,1.256793,0.036359,1.416358,0.01891,1.518971,-0.734518,1.119169,-0.0783,-0.936215,0.156082,-1.080319,-0.062165,-0.859983,-0.032346,-1.090063,0.02533,-1.225201,0.133285,-1.068797,0.016966,-0.654762,-0.013746,-0.550071,0.016648,-0.598828,-0.003393,-0.536688,2.730664,-2.380895,2
1.419074,-5.963092,0.138534,-1.262691,0.140091,-0.577373,0.069421,0.052254,0.089519,0.374368,0.027554,0.769073,0.081635,0.963706,0.041621,1.194574,-0.008361,1.272924,0.024296,1.261451,0.002122,1.458734,-0.561927,1.175739,-0.105446,-0.784416,0.004417,-1.18531,-0.013452,-1.196275,0.061967,-1.219468,0.087849,-1.07136,0.165284,-0.590653,0.079865,0.038785,2.471673,-1.290295,2
1.663392,-5.310915,0.055576,0.009012,0.250252,-0.369071,0.106659,0.697508,-0.137868,1.580154,-0.013622,0.990596,-0.001471,0.970067,-0.008196,0.922662,-0.005351,0.934785,0.027801,0.814121,-0.067566,0.880987,-0.17889,0.508498,-0.111331,-0.097959,-0.06517,-0.563955,0.087249,-1.612162,0.191659,-1.639319,-0.066677,-1.192369,-0.066155,-1.537193,0.1348,-1.590309,2.858045,-2.721943,2
1.580262,-5.322676,-0.064011,-0.733137,0.080643,-1.141504,0.292764,0.066818,0.038752,1.370672,0.046856,1.556186,-0.073941,1.602546,-0.07016,1.218894,-0.107604,0.923145,-0.034639,0.501996,-0.046437,0.327739,-0.106478,0.15504,-0.071264,-0.229272,-0.09385,-0.56943,-0.061671,-0.918271,-0.046085,-1.153396,-0.042338,-1.346383,0.098188,-1.515702,0.164439,-0.206669,2.586556,-1.639315,1
1.47636,-5.60431,-0.046045,-1.226216,-0.017235,-1.475774,0.617714,-0.790376,-0.310787,1.847319,0.009184,0.277875,0.100471,0.344973,0.278123,0.669073,-0.084675,1.506466,-0.245175,1.070822,-0.076261,0.388328,-0.068142,0.093044,-0.052312,-0.181623,-0.033631,-0.371332,-0.070644,-0.507234,-0.0462,-0.765465,-0.012153,-0.978508,0.627366,-1.38463,0.072844,1.602637,2.562227,-1.546321,1
1.558546,-5.606122,0.172007,-0.894983,0.120869,-0.477784,0.199547,0.24507,-0.242676,1.378829,0.039918,1.208482,0.154083,1.481145,-0.592152,2.304998,-0.026609,0.492396,0.011095,0.412901,0.006988,0.453816,0.039014,0.431545,-0.128422,0.377298,-0.050285,0.084062,-0.169301,-0.250887,-0.088009,-0.823625,-0.079043,-1.191384,0.121964,-1.679498,-0.002894,-1.480317,2.986102,-3.347025,2
1.667724,-5.312108,0.028631,-0.279963,-0.051371,-0.013368,0.533521,-0.720177,-0.224155,0.969629,0.094608,1.440668,-0.373405,2.136562,-0.076052,0.938406,-0.057533,0.471235,-0.001866,0.298903,-0.016204,0.19735,-0.008596,1.020989,-0.192763,0.661623,-0.341464,-0.278416,0.486188,-1.503389,0.103971,-0.171137,0.027869,-1.813561,0.101897,-1.713562,0.155946,-1.29282,2.713795,-2.98649,2
1.761462,-5.141672,0.003293,0.180826,0.16546,0.176934,0.010394,0.964169,0.010768,0.998127,-0.114024,0.962665,-0.022328,0.60254,-0.001805,0.522801,-0.001408,0.51167,0.063857,0.497162,-0.055716,0.589995,-0.025498,0.387365,0.010545,0.246413,0.032679,0.405307,-0.712833,0.961551,-0.407838,-0.644676,-0.059822,-1.673409,-0.061058,-1.772288,0.061058,-1.957523,3.056967,-3.78519,2
1.369126,-5.799393,0.074248,-1.706649,0.260282,-1.318096,-0.033782,1.698461,0.030959,1.129063,-0.129477,1.345362,-0.026261,0.790568,-0.0467,0.713052,-0.001594,0.593875,0.009997,0.631996,-0.088034,0.810778,0.004405,0.763851,-0.346732,0.512239,0.116812,-0.659784,0.20958,-0.178423,-0.145841,-0.948475,0.171738,-1.144869,-0.146812,-0.160503,-0.17796,-0.551547,2.854878,-2.891681,2
1.74061,-5.110372,-0.008065,0.054429,0.124399,0.094513,0.139586,0.726078,-0.183776,1.125582,0.025561,0.462892,0.034115,0.552972,0.052345,0.780363,-0.007626,0.992549,0.052358,0.905607,-0.048625,1.047522,-0.019067,0.919042,-0.367185,0.836611,-0.215317,-0.584521,-0.077336,-1.423373,0.017725,-1.681849,-0.005486,-1.578612,0.004819,-1.576388,0.189136,-1.592102,2.799618,-2.522614,2
1.533894,-5.519056,-0.010301,-0.947555,0.019023,-1.028587,0.330103,-0.644142,0.171742,0.966878,0.040573,1.747714,-0.117099,1.812152,-0.098725,1.20347,-0.178029,0.775143,-0.086287,0.058136,-0.050461,-0.274672,-0.034312,-0.472705,-0.032112,-0.612562,-0.026698,-0.725771,-0.019396,-0.867717,-0.029594,-0.956457,0.021467,-1.07953,0.315151,-0.779243,0.222542,0.443972,2.189453,-0.093107,1
1.552138,-5.4427,-0.048828,-0.87104,0.175165,-1.254382,0.353069,0.014402,0.081391,1.565173,-0.04038,2.062027,-0.168109,1.71338,-0.135853,1.045869,-0.119921,0.512004,-0.033098,0.087499,-0.048256,-0.078361,-0.041455,-0.294329,-0.045364,-0.442512,-0.047913,-0.676396,-0.025074,-0.863129,-0.028483,-0.981754,-0.011705,-1.128128,0.288966,-1.256561,0.000487,0.182241,2.431494,-1.140024,1
1.532596,-5.410229,-0.050263,-1.072494,0.291822,-1.099829,0.08612,0.241386,0.041187,0.631838,0.039606,0.915079,-0.023311,1.05137,-0.00384,0.99956,0.000626,0.974349,0.007,0.999195,0.030118,1.038003,-0.11518,1.122243,-0.097868,0.686843,-0.233018,0.462308,-0.300454,-0.678776,-0.139673,-1.367258,0.029485,-1.941774,0.325896,-1.624191,0.070275,-0.618382,2.665777,-2.060486,2
1.627879,-5.28327,-0.035084,-0.394021,-0.010132,-0.50721,0.197553,-0.176199,0.028547,0.643611,0.11209,1.196876,-0.035924,1.740834,-0.14686,1.512915,-0.263181,0.556351,0.41324,-0.298339,-0.045296,0.679181,-0.054431,0.431194,-0.104154,0.161625,-0.138274,-0.528881,-0.097598,-1.050384,-0.111972,-1.413451,-0.025274,-1.880585,0.40829,-1.506969,0.60282,-1.097634,2.362198,-0.626484,1
1.50376,-5.610696,-0.026162,-1.13143,0.159948,-1.383692,0.257783,-0.174927,0.163285,1.110935,0.002975,1.841447,-0.043217,1.668278,-0.179672,1.298463,-0.134993,0.675672,-0.057728,0.166426,-0.055702,-0.066859,-0.032237,-0.281195,-0.03915,-0.442556,-0.03519,-0.594406,-0.011146,-0.751089,-0.029541,-0.808557,-0.025228,-0.921046,0.154392,-1.07645,0.300418,-0.120265,2.28371,-0.380402,1
1.568404,-5.379176,-0.071077,-0.789619,-0.025602,-1.13056,0.211219,0.297859,0.056403,0.793093,0.124648,0.516885,0.035115,1.893093,-0.148541,1.472664,-0.248179,0.780828,0.172425,-0.023829,-0.078971,0.268354,-0.052951,-0.06392,-0.02722,-0.25422,-0.077221,-0.467352,-0.053281,-0.739092,-0.014207,-0.878782,-0.025143,-0.955326,-0.024974,-1.1302,0.598067,-1.102775,2.157801,0.312498,1
1.532763,-5.525426,-0.017652,-0.934268,-0.025299,-1.053334,0.226616,-0.488869,0.161264,0.314196,0.186322,0.848772,-0.482295,2.213031,0.324614,0.529695,-0.005625,1.075545,-0.467426,1.444992,-0.069241,0.054522,-0.040588,-0.183457,-0.044867,-0.358004,-0.039342,-0.540447,-0.051627,-0.69827,-0.02962,-0.889573,-0.040067,-1.0062,-0.00844,-1.137467,0.533422,-0.126009,2.096539,0.473724,1
