@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute slope11 numeric
@attribute intercept11 numeric
@attribute slope12 numeric
@attribute intercept12 numeric
@attribute slope13 numeric
@attribute intercept13 numeric
@attribute slope14 numeric
@attribute intercept14 numeric
@attribute slope15 numeric
@attribute intercept15 numeric
@attribute slope16 numeric
@attribute intercept16 numeric
@attribute slope17 numeric
@attribute intercept17 numeric
@attribute slope18 numeric
@attribute intercept18 numeric
@attribute slope19 numeric
@attribute intercept19 numeric
@attribute slope20 numeric
@attribute intercept20 numeric
@attribute destClass {2,3,4,1}

@data
0.173721,-0.695828,-0.079312,0.147467,-0.050272,0.170336,0.304907,-0.671604,0,1.419883,0,1.419883,0,-1.452563,0,-1.452563,0.185102,-0.728554,-0.059997,0.216098,0.040255,-0.083615,-0.018002,0.214495,-0.042447,0.103571,0.089477,-0.330485,-0.00949,-0.020018,0,-1.452563,0,-1.452563,0.656559,-1.178996,0,1.419883,-0.068696,1.400326,3
0.183931,-0.837779,0.127054,-0.283559,-0.016009,0.009584,0.015046,-0.071028,0.053433,-0.121063,-0.143677,-0.848666,0,-1.471265,0.62025,-1.678015,0,1.423236,-0.261082,1.654542,-0.098973,0.199444,-0.008379,0.046361,0.166939,-0.44688,0.236472,-0.213934,0,1.423236,0,1.423236,-0.4135,0.044902,0,-1.471265,0.387593,-1.37767,0.315192,-0.522409,2
0.229785,-1.08215,0.033885,-0.047922,0.137974,-0.160101,0,1.732932,-0.74678,1.981858,0.38022,-2.315407,0.055703,-0.252758,-0.082218,0.136597,0.087249,-0.204999,0.058096,-0.151024,0.042049,-0.224726,-0.002752,0.173984,0.017689,0.091978,-0.326897,-0.426938,0,-1.752042,0,1.732932,-0.507431,1.965465,-0.030911,0.181875,-0.027247,-0.09196,0.266041,-0.342138,3
0.369861,-0.090018,0,1.512712,-0.652339,1.730158,0,-1.531539,0.276292,-1.753463,0.065086,-0.087111,-0.304854,-0.133239,0.32617,-2.075155,0,1.512712,-0.207948,1.16365,0.01085,0.010264,0.10126,-0.028026,0.121881,-0.432851,-0.149079,0.322244,-0.092736,0.145686,-0.097482,0.171091,-0.009117,-0.061694,0.033154,-0.151308,-0.080135,0.140672,0.249719,-0.179944,3
0.205989,-0.972881,-0.091581,0.075087,0,1.761422,-0.627387,1.134035,0.391782,-1.889465,-0.005885,-0.023176,0.077286,-0.199707,0.086627,-0.268716,0.062053,-0.146102,-0.045721,0.201912,-0.023959,0.048087,-0.503949,0.22723,0,-1.751946,0.50191,-0.078914,-0.22797,2.065381,0.003924,-0.088102,0.1411,-0.345623,-0.179364,0.423109,0.11226,-0.160905,0.424201,-0.762568,3
0.197084,-0.803693,0.074306,-0.157227,0.050515,-0.071613,0.064428,-0.221427,0.003797,-0.088581,0.33089,-0.276709,0,1.581841,-0.341009,2.150189,0,-1.600911,0,-1.600911,-0.198108,-0.874515,0.818422,-2.05559,-0.252189,1.918092,0.105127,-0.415997,-0.097291,0.083596,-0.054586,-0.041564,0.037833,-0.016675,-0.000552,0.113497,0.006846,0.006477,0.356269,-0.58123,3
0.119131,-0.654407,0.047644,-0.075064,0.001965,0.017013,0.017842,-0.194755,0.066005,-0.276009,0.064429,-0.222586,0.105019,-0.439838,-0.088638,0.314107,-0.282513,0.453494,0,-1.492511,0.436767,-0.036621,-0.098171,1.695754,0.025108,0.020626,-0.008935,-0.039134,-0.201058,-0.755298,0,-1.492511,0.436767,-2.074868,0,1.564859,0,1.564859,-0.089563,1.120944,4
0.235244,-1.173101,-0.03367,0.098255,0.093252,-0.347612,0.137587,-0.398982,-0.149235,-0.821395,0,-1.468081,0.531319,-0.936762,0,1.507307,-0.36313,1.645091,-0.102047,0.162148,-0.038886,0.105313,0.264234,-0.324924,0,1.507307,-0.425056,2.074048,0,-1.468081,0.207396,-1.744609,-0.077106,0.36393,0.076113,-0.292258,-0.012641,0.281974,0.387406,-0.656976,2
0.243446,-0.9324,0.047207,-0.143926,-0.012175,0.090007,-0.062653,0.188401,0.059094,-0.11522,-0.070059,0.12874,0.000641,-0.001926,-0.124468,0.289009,-0.046568,0.071882,-0.373039,0.242714,0,-1.57441,0.451122,-0.070669,-0.231797,1.89251,0.001801,-0.120722,0.086328,-0.016015,0,1.583447,0,1.583447,-0.721796,1.282699,0,-1.57441,0.656481,-2.193037,2
0.209828,-0.873476,0.03416,-0.270603,0.040006,-0.126607,0.057115,-0.0619,0,-1.430054,0,-1.430054,0.302597,0.082932,0,1.394186,-0.097974,0.60761,0.081299,-0.24641,0.070182,0.029836,-0.003507,0.051287,0.067578,-0.140903,-0.442824,0.478739,0,-1.430054,0,-1.430054,0.403463,-0.085178,0,1.394186,-0.194368,1.653343,0.235311,-0.308616,4
0.180367,-0.960804,0.004214,-0.057274,-0.046414,0.048078,0.004005,0.003923,-0.029493,0.247868,0.046506,0.006823,-0.00117,0.079161,-0.044309,0.077344,0.180595,0.716146,0,1.498722,-0.43445,0.050555,0,-1.542429,0.427473,-1.811184,-0.279407,-0.410713,0,-1.542429,0.69512,-1.252795,0,1.498722,-0.326038,1.369044,-0.024422,0.016462,0.301531,-0.241444,3
0.258165,-0.990352,-0.043228,0.218019,0.04293,-0.053786,0.009176,-0.068739,-0.235271,0.224035,0,-1.49118,0.316533,-2.018735,0,1.463127,-0.142301,1.700296,0.057551,-0.186854,0.277316,-0.187731,0,1.463127,0,1.463127,0,-1.49118,0,-1.49118,0.196782,-0.695397,0.006525,-0.103819,-0.213979,0.472741,0.004374,0.00887,0.20398,-0.143624,2
0.196452,-0.853608,-0.143021,0.340947,-0.053574,0.182891,0.055655,-0.009588,-0.033856,-0.005597,-0.094296,0.408316,0.027896,-0.087113,0.286271,0.339777,0,1.667331,0,-1.6679,0,-1.6679,0,-1.6679,0.857631,-2.144361,0,1.667331,0.078368,-0.08902,-0.006011,0.145766,-0.03584,0.036983,0.045179,0.016442,-0.021723,-0.180153,0.337328,-0.467878,3
0.238882,-1.045193,-0.392426,0.474479,0,-1.553008,0.665979,-2.218987,0,1.554893,-0.293851,1.97696,0.057347,-0.074612,-0.258369,0.571791,0,-1.553008,0.554982,-0.998026,-0.336078,1.922732,0.027038,-0.064758,0.003641,-0.181991,0.007214,0.154167,0.123226,-0.269319,0.018156,-0.140578,-0.097236,0.164503,-0.09595,0.315145,-0.048265,0.155343,0.297502,-0.465101,4
0.519918,-1.014485,0,1.567612,-0.55928,2.350603,0,-1.564353,0.162429,-1.835068,0.005319,0.034958,-0.0819,0.32705,-0.141487,0.321011,-0.031657,-0.001099,-0.362779,0.83102,0,-1.564353,0.715878,-1.266071,-0.234883,1.880789,0.066577,-0.331473,0.020316,0.112052,0.046788,-0.097051,0.101089,-0.264433,0.071912,-0.281501,0.045795,-0.062841,0.30573,-0.446874,3
0.297173,-0.97109,0.212691,-0.618558,-0.070683,0.251302,0.010256,-0.017966,-0.105297,0.399573,0.015095,0.109869,0.0388,-0.335601,0.019168,-0.106573,-0.027511,0.184251,-0.039502,-0.029553,-0.014815,-0.115818,0.241874,0.799898,0,1.686771,-0.774736,1.363964,0,-1.702701,0.774736,-1.379894,-0.774736,2.493788,0,-1.702701,0.047386,-0.32425,0.179895,-0.220317,1
0.193539,-0.810116,0.001945,0.004169,-0.042633,0.141312,0.000221,-0.12846,-0.012656,0.143915,-0.016363,0.267413,0.030692,-0.302395,-0.012763,0.043914,-0.085169,0.172009,-0.337625,0.105688,0,-1.462891,0.682753,-1.17841,0,1.524152,-0.671245,1.740612,0,-1.462891,0,-1.462891,0.42672,-0.040489,0,1.524152,-0.368858,1.769631,0.33876,-0.565467,4
0.212348,-1.020472,-0.071382,0.013034,-0.080845,0.347439,0.104826,-0.239311,0.304502,0.097183,0,1.506987,0,-1.509676,0.320562,-1.824352,-0.074675,0.221496,0.058248,-0.373248,-0.023271,0.137597,0.274426,-0.459489,0,1.506987,0,1.506987,-0.689523,1.219686,0,-1.509676,0.174369,-1.742168,-0.138998,0.458823,0.116959,-0.148257,0.23353,-0.302352,1
0.291818,-0.966184,-0.14406,0.689328,-0.058145,0.012614,-0.117556,0.131232,0.062523,-0.245293,-0.012511,0.010528,0.031016,-0.153463,-0.072477,0.102341,0,1.840357,-0.651398,1.188959,0.447513,-2.29867,0,-1.80747,0.833789,-1.460058,-0.423697,2.280891,-0.010993,0.040501,-0.101974,0.3414,-0.038978,0.142494,0.019445,-0.02401,-0.093319,0.120487,0.308302,-0.383497,3
0.211036,-0.986432,-0.078108,0.205172,-0.062448,0.326555,0.091973,-0.459567,-0.130558,0.342664,-0.189793,-0.626876,0,-1.449314,0,1.499574,-0.157154,1.761497,0.058886,-0.205956,0.181984,-0.129814,0,1.499574,0,1.499574,-0.674032,1.218728,0,-1.449314,0.156607,-1.658123,0.034184,0.035486,-0.055973,0.057717,-0.042418,0.06733,0.328683,-0.54236,2
0.180313,-0.776947,-0.072043,0.321625,-0.05343,0.168789,-0.046917,0.207068,-0.004608,-0.077931,-0.038537,-0.027462,0.051698,-0.13137,-0.002095,-0.036727,0.008081,-0.022766,-0.323663,0.335164,0,-1.547793,0,-1.547793,0,1.590629,0,1.590629,-0.287678,1.346955,-0.360545,0.373684,0,-1.547793,0.717354,-1.248896,0,1.590629,0.257939,-0.316401,4
0.208171,-0.96769,-0.001114,-0.090882,0.021759,-0.137105,0.011597,-0.053357,0.106498,-0.225357,-0.027802,0.052664,0.257128,-0.219755,0,1.639331,-0.710089,1.876027,0,-1.674416,0.24632,-0.875713,-0.163546,0.0177,-0.148127,0.319772,-0.028937,0.208808,0.468268,-0.489562,0,1.639331,-0.473392,0.061356,0.433909,-2.1249,0.081073,0.005529,0.284277,-0.276142,1
0.118572,-0.698158,-0.00419,0.230042,0.07185,-0.403968,0.084165,-0.118794,-0.012031,-0.010879,-0.270806,0.345214,0,-1.593052,0.57712,-2.401019,0,1.638818,-0.240778,1.980996,-0.015798,0.011931,-0.395157,-0.033279,0.461696,-2.208646,0,1.638818,-0.316463,1.060609,0.073895,-0.172185,0.066914,-0.198048,0.158769,-0.57482,-0.07388,0.263205,0.279104,-0.316331,4
0.178144,-0.993452,0.026881,0.063541,0.024018,-0.236046,0.00584,-0.158859,-0.049109,0.309971,0.032063,0.024482,0.0541,-0.316491,-0.131375,-0.912953,0,-1.482246,0,1.536981,0,1.536981,-0.076329,0.14375,0.284537,-0.15378,0,1.536981,0,1.536981,0,-1.482246,0,-1.482246,0.159065,-0.778039,-0.019923,-0.004637,0.273149,-0.371036,2
0.279433,-1.057879,0.003318,0.044572,0.021823,0.005409,0.006448,-0.218361,-0.01737,0.077044,0.270546,-0.420234,0,1.461932,-0.318073,1.992053,0,-1.506747,0.130719,-1.724612,-0.002001,0.046768,-0.293686,0.314286,0,-1.506747,0,-1.506747,0,1.461932,0,1.461932,-0.217676,0.80759,0.088302,-0.079579,0.034844,-0.175064,0.219897,-0.146224,3
0.246744,-0.973983,-0.000306,-0.244645,-0.115104,0.374324,-0.054845,0.298229,0.046795,-0.097424,0.021017,-0.094629,-0.003796,0.110844,-0.017219,0.108383,0.035672,-0.045642,0.004511,-0.051191,0.22153,-0.38582,0.057554,-0.102107,-0.052367,0.155814,0,-1.748407,0.787641,-2.568866,0,1.697524,-0.492276,0.056605,0.492276,-2.404774,0,1.697524,-0.128534,1.534161,4
-0.161944,-0.297836,0,-1.468659,0.518105,-2.194005,0,1.432727,-0.164166,1.706336,-0.023917,-0.11733,-0.058136,0.181271,0.010648,-0.071398,-0.016535,0.049396,0.204625,0.502401,0,1.432727,-0.746071,1.84721,0,-1.468659,0.288418,-1.853216,0.000779,-0.0961,-0.034925,0.182334,0.053115,-0.055235,0.016396,0.047744,0.008493,0.045406,0.29303,-0.537387,2
0.203868,-1.01383,0.011947,-0.277771,-0.055431,0.153127,-0.207468,0.607317,0,-1.507915,0.324607,-2.048927,0,1.521753,-0.139804,1.754759,-0.141684,0.424711,-0.308302,0.001777,0,-1.507915,0.692495,-1.219375,0,1.521753,-0.24035,1.246401,-0.015338,-0.037595,0.071138,-0.267197,-0.042592,0.047984,0.062279,-0.101821,-0.019076,0.325048,0.246108,-0.351838,4
0.180099,-0.904119,0.023391,-0.041922,0.021976,-0.018424,-0.092428,0.046365,0.028883,-0.100927,-0.046894,0.256788,0.010135,0.065772,0.127725,-0.334668,0.00068,0.254251,-0.020784,0.268283,-0.181793,-0.902211,0.447592,-2.165575,0,1.564357,-0.755757,1.596043,0,-1.568786,0,-1.568786,0,1.564357,0,1.564357,-0.525336,1.923758,0.281371,-0.394062,4
0.212135,-0.791486,0.020568,-0.288936,-0.021841,0.001912,-0.001243,0.16222,0.022605,-0.013033,-0.058915,-0.011488,-0.005384,0.059666,-0.035284,0.177534,-0.002476,0.011621,-0.182914,-0.707904,0,-1.50053,0.772048,-1.929446,0,1.50188,0,1.50188,0.252115,-0.458444,0,1.50188,-0.428916,2.073768,0,-1.50053,0.212809,-1.784275,0.249828,-0.23305,2
0.179216,-0.998961,0.055106,0.192601,0.053012,-0.246259,0.077625,-0.030315,-0.019731,0.025398,-0.023601,0.241749,-0.007634,-0.099026,0.008887,-0.042193,0.23672,0.276572,0,1.371845,-0.716617,1.769965,0,-1.414998,0,-1.414998,0.260789,0.415617,0,1.371845,-0.39812,1.902672,0,-1.414998,0,-1.414998,0.317442,-1.569885,0.240078,-0.254384,1
0.251811,-0.985409,0.025852,0.009607,-0.066288,0.183003,-0.006399,-0.05184,0.005843,0.16941,0.036106,-0.038617,-0.095183,0.187151,-0.022126,0.230006,0.003053,-0.217855,-0.007214,0.011723,0.199579,-0.567425,-0.258704,-0.723711,0,-1.672294,0.770042,-1.351443,0,1.69664,-0.716609,2.294322,0,-1.672294,0.481276,-0.06804,-0.490034,2.065453,0.305454,-0.581173,4
0.162894,-0.679828,-0.088245,0.249841,0.01976,-0.048376,-0.037039,0.246576,-0.09469,0.282814,0.050341,-0.337926,-0.064442,0.252523,0.010937,-0.07089,0.180807,-0.139317,0,1.558579,-0.455554,0.040067,0.374073,-1.763972,-0.212797,-0.85004,0,-1.630296,0.728886,-2.389552,0,1.558579,0,1.558579,-0.192129,0.703218,0.104041,-0.386266,0.35324,-0.613829,3
0.20334,-0.841074,0.043531,-0.277082,0.080398,-0.308999,0.024634,0.032559,-0.135498,-0.822186,0,-1.409345,0.307473,0.128021,0,1.460405,0.010891,-0.121933,0.015805,-0.121498,0.04831,-0.199589,0.338173,0.034022,0,1.460405,0,1.460405,-0.409964,0.093857,0,-1.409345,0.212819,-1.693103,-0.051256,0.22193,-0.095183,0.230787,0.339112,-0.420072,2
-0.08666,-1.088178,0.552264,-2.322502,0,1.543344,-0.011124,0.218907,0.055006,-0.280611,0.045144,-0.244529,0.078456,-0.197605,0.334867,-0.381066,0,1.543344,-0.331358,2.095608,0,-1.549333,0,-1.549333,0.45425,-1.792436,0.042602,-0.099209,0.041439,-0.232244,-0.118634,0.350908,0.116052,-0.283441,0.080743,-0.039434,-0.126063,0.29475,0.314631,-0.375344,2
0.249846,-0.997672,0.279965,-0.539654,0,1.44611,-0.528726,2.186326,0,-1.514755,0.260772,-1.882341,-0.049093,0.143184,0.00931,-0.056429,-0.013854,0.015608,-0.107527,0.298968,-0.041805,0.223178,0.08622,-0.267658,-0.009694,0.206002,0.256426,-0.349909,0,1.44611,0,1.44611,-0.422981,0.036175,0,-1.514755,0.279251,-1.313498,0.226158,-0.147347,1
0.201058,-1.010395,-0.063028,0.126773,0.088567,-0.392303,-0.139519,0.544836,0.037479,-0.083511,0.060956,-0.293153,0.067406,-0.385461,-0.07684,0.440269,-0.096371,0.262591,-0.349501,0.534834,0,-1.674034,0.87018,-2.157468,0,1.709998,-0.483433,0.098554,0.483433,-2.318612,0,1.709998,-0.479073,1.992185,-0.096816,0.603296,-0.045426,0.233787,0.299822,-0.327032,4
0.185041,-1.036392,-0.042616,0.293468,0.12685,-0.420777,0.018974,-0.207031,0.074504,-0.085255,0.015916,0.047986,-0.015524,0.133168,-0.012659,0.114157,-0.06684,0.06015,-0.127875,0.486345,-0.263328,-0.629447,0,-1.594983,0.819977,-2.050526,0,1.593818,-0.297123,1.906331,0,-1.594983,0.728869,-2.354221,0,1.593818,-0.391145,1.479984,0.288138,-0.391905,4
0.051998,-0.812099,0,-1.595647,0.344864,-2.17042,0,1.623083,-0.29901,2.030796,-0.018648,0.008976,-0.016063,-0.019543,-0.007415,0.271542,-0.075077,0.451319,-0.055962,0.213977,-0.41555,0.198017,0,-1.595647,0.459819,-0.062919,-0.386752,2.038762,-0.023523,0.021222,-0.175524,0.325406,-0.053491,0.159336,-0.080018,0.257517,0.158371,-0.171351,0.284403,-0.328386,4
0.1691,-0.742126,-0.067453,0.230576,0.050958,-0.216542,0.291479,0.339762,-0.740889,2.429751,0.168983,-2.050259,0.040325,-0.210525,-0.085892,0.100598,-0.270441,-0.596712,0.617408,-2.632992,0,1.688862,-0.348922,1.463552,0.097199,-0.091841,0.056222,0.149529,0.008763,-0.021529,0.088064,-0.245868,-0.11195,0.217916,0.015598,0.164868,0.017807,0.090632,0.295767,-0.41345,3
0.267794,-1.034025,-0.036754,0.139523,-0.031084,0.117075,0.033462,-0.031409,-0.192139,-0.853639,0.353805,-2.275914,0,1.615937,-0.341988,1.973894,0.002672,0.051897,0.030463,-0.15681,0.068719,-0.17734,0.307536,-0.58228,0,1.615937,-0.849131,2.087676,0,-1.68624,0.236309,-0.773005,-0.030604,0.235224,0.063432,-0.180787,0.092901,-0.351755,0.329525,-0.506897,2
-0.04945,-0.577187,0,-1.558301,0.339824,0.14082,-0.633835,2.103455,0,-1.558301,0.566374,-2.351225,0,1.613392,-0.321858,2.057747,0.046749,-0.085041,0.00558,-0.20071,0.017073,0.056384,0.102167,-0.255526,-0.096961,0.317665,0.01467,0.016495,-0.008116,-0.049355,-0.07182,0.264141,0.228218,-0.613203,-0.043669,0.293025,0.070425,-0.292518,0.293959,-0.354235,4
0.260046,-1.148517,0.007175,-0.161621,0.020314,0.06399,0.046492,-0.099422,-0.137613,0.327437,-0.009371,0.036622,0.006865,-0.082618,0.004039,-0.015846,-0.261539,0.357651,0,-1.534551,0,-1.534551,0,1.490942,0,1.490942,-0.320133,1.667534,0.150359,-0.053559,0,1.490942,-0.432213,2.067226,0,-1.534551,0.399238,-1.964127,0.159959,-0.158216,2
0.16349,-0.791502,0.060263,-0.172588,-0.001555,0.004489,-0.004723,0.053556,-0.014622,-0.139733,0.069982,-0.147768,-0.047781,0.159964,-0.30709,0.535327,0,-1.510693,0.326435,0.121481,-0.547261,2.178591,0,-1.510693,0,-1.510693,0.783444,-1.94594,0,1.536033,0,1.536033,-0.158405,0.817761,0.01845,-0.134443,-0.007943,-0.066132,0.304603,-0.536078,4
0.247816,-0.941557,-0.058083,0.317398,-0.033112,0.024855,0.329954,-0.484628,0,1.403091,-0.301074,1.904881,0,-1.406935,0,-1.406935,0.150156,-0.546934,-0.250573,0.013731,0,-1.406935,0,-1.406935,0,1.403091,0,1.403091,-0.352666,1.644499,-0.025382,0.141997,-0.036566,0.061508,0.025065,-0.1553,-0.008919,0.021168,0.33412,-0.532887,3
0.242083,-1.040192,-0.036249,0.022097,0.034776,-0.122824,-0.007573,-0.003465,-0.084405,0.226802,0.052067,-0.053621,0.058706,-0.114,-0.023121,-0.021558,-0.000882,0.255008,0,-1.540204,0.450509,-2.140884,0,1.613361,-0.374704,2.001086,-0.252886,0.693776,-0.318823,-0.016385,0,-1.540204,0.720815,-2.291053,0,1.613361,-0.342907,1.992321,0.301496,-0.417412,4
0.238875,-0.822381,0.013894,-0.069112,-0.023349,-0.275999,0.069576,-0.383156,-0.000692,0.016271,0.014147,0.007007,0.08375,-0.190362,0.065712,-0.119378,-0.120194,0.30681,0.031572,-0.148502,0,-1.699651,0,-1.699651,0,1.745323,-0.265742,2.099647,0.050457,-0.13232,-0.081899,0.436036,0.433514,0.04705,-0.492139,2.401509,0,-1.699651,0.476092,-1.146899,2
0.191609,-0.919219,-0.340249,0.374894,0,-1.557054,0.564426,-2.347251,0,1.603734,-0.20829,1.950884,0.083859,-0.426602,-0.009247,0.22079,-0.062892,-0.052816,-0.0323,0.15695,0.048578,-0.093324,0.021096,-0.021813,0.090079,-0.116082,-0.087248,0.35299,-0.117141,0.204104,-0.01025,-0.080895,0,-1.557054,0.812774,-2.008595,0,1.603734,0.220763,-0.222258,4
0.244749,-1.094035,0.005595,-0.026832,-0.128826,0.383022,-0.022943,-0.062434,0,1.423578,0,1.423578,0,-1.438483,0,-1.438483,-0.00057,-0.028363,0.080541,-0.365822,-0.047233,0.309334,0.104835,-0.165654,0.411141,-0.598458,0,1.423578,0,1.423578,-0.654185,1.151001,0,-1.438483,0.246876,-1.76765,-0.004176,0.005282,0.338987,-0.529719,1
0.207546,-0.995673,0.03894,-0.083074,-0.018722,0.104831,-0.021583,-0.111108,0.014408,-0.043672,0.156386,-0.467465,-0.016165,-0.011101,0,-1.607563,0.341537,-2.176792,0,1.580117,-0.226282,1.881826,-0.13503,0.29618,-0.031583,0.177021,0.210419,0.808581,0,1.580117,0,-1.607563,0.415861,-2.058269,0.18119,-0.410737,0.01459,-0.01669,0.30816,-0.50523,2
0.167386,-0.863621,-0.026215,0.3317,0.055517,-0.088606,-0.06863,0.269686,-0.071625,0.304802,-0.05241,0.200789,0.016125,0.043175,0.039273,-0.170759,-0.082768,0.138912,0.027478,-0.109357,-0.404514,0.245441,0,-1.609883,0.453946,-2.215143,0,1.567736,0,1.567736,0.371077,-0.111999,0,1.567736,-0.453946,0.054584,0.247018,-1.93924,0.344036,-0.601632,2
0.215207,-0.967899,-0.025106,0.023282,-0.0057,0.074983,-0.047497,-0.058496,-0.345021,0.387688,0,-1.488602,0.65068,-1.705496,0,1.547903,-0.221941,0.989145,0.032379,0.015951,-0.028121,0.094586,-0.004628,-0.075591,0.026938,0.104039,0.350509,-0.315792,0,1.547903,0,1.547903,0,-1.488602,0,-1.488602,0.334713,-1.466233,0.186057,-0.130309,2
