@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute destClass {-1.0,1.0}

@data
-0.431602,5.329278,0.117208,-0.855277,0.016401,0.446894,1.0
-0.347005,3.350741,0.173061,-1.73608,0.020852,1.01112,1.0
-0.369922,4.984504,0.213153,-2.678263,-0.004611,0.407961,1.0
-0.181205,-0.156225,-0.006336,2.383614,0.162604,-1.593858,-1.0
-0.174418,-0.523395,-0.031044,2.450817,0.093623,0.080178,1.0
-0.416256,5.637849,0.191021,-2.573167,0.006141,0.588104,1.0
-0.232323,2.386953,0.313816,-6.905955,0.13598,1.333056,1.0
-0.345969,3.296592,0.168476,-1.566175,0.036424,0.709539,1.0
-0.317311,4.600521,0.32515,-6.861088,0.034762,1.791512,1.0
-0.203345,2.664875,0.351791,-7.589859,-0.022001,3.098224,1.0
-0.336828,2.679893,0.175777,-1.743989,0.042969,1.155937,1.0
-0.240971,3.732201,0.325136,-7.762031,0.052113,2.088353,-1.0
-0.235413,0.044982,0.074859,0.515628,0.047447,1.464661,-1.0
-0.375211,4.550679,0.195828,-2.153428,0.000026,0.61459,1.0
-0.445078,5.68091,-0.045963,1.835683,0.067048,-0.559497,-1.0
-0.2457,3.899448,0.226923,-5.878147,0.288048,-1.985308,-1.0
-0.409139,5.150167,0.188592,-2.26233,0.024454,0.40968,1.0
-0.311102,2.232032,-0.047865,1.893394,0.093539,0.347845,-1.0
-0.449043,5.968902,0.180643,-2.465158,0.044982,0.244092,1.0
-0.378228,5.098337,0.318856,-5.439424,-0.027681,1.886964,1.0
-0.447408,5.829632,0.141505,-1.498231,0.043571,0.030234,1.0
-0.058558,-2.520392,0.350079,-5.559876,0.087951,2.288527,-1.0
-0.39767,4.760172,0.170753,-1.875655,0.017838,0.619864,1.0
-0.372162,4.120269,0.207382,-2.669644,0.030476,0.878392,1.0
-0.23755,0.891355,-0.015496,2.591147,0.183046,-2.124216,-1.0
-0.219527,3.237628,0.320828,-7.599427,0.051817,2.15255,-1.0
-0.396309,4.565812,0.197898,-2.585121,0.019232,1.062249,1.0
-0.345106,3.149471,0.170581,-1.67834,0.01655,1.23424,1.0
-0.389067,5.416296,0.177592,-2.170453,-0.014562,0.495913,1.0
-0.33539,3.808468,-0.072612,1.976688,0.080835,-0.357783,-1.0
-0.28518,5.500638,0.290678,-6.797373,0.006978,1.266352,1.0
-0.321304,2.656232,0.170797,-1.442631,0.006673,1.257153,1.0
-0.301486,2.02195,0.255319,-3.284796,0.001865,2.164772,1.0
-0.0221,-3.800136,0.01104,1.303914,0.185694,0.00753,-1.0
-0.315693,2.202459,0.208144,-2.483653,0.01852,1.907641,1.0
-0.393018,3.395905,0.060949,0.605515,0.049761,0.709865,1.0
-0.409032,4.959495,0.19696,-2.496543,0.023969,0.714955,1.0
-0.414882,5.725824,0.188954,-2.624538,0.025835,0.256778,1.0
-0.253066,2.372082,0.320482,-6.45722,0.004218,3.164814,1.0
-0.374335,4.266771,0.149492,-1.286068,0.017336,0.494762,1.0
-0.22421,2.74389,0.295032,-6.505687,-0.045466,3.544593,-1.0
-0.316131,2.358481,0.209765,-2.373772,-0.00143,1.924081,1.0
-0.352618,3.163248,0.170827,-1.150398,-0.009716,1.203189,1.0
-0.314816,2.386943,0.138914,-1.216118,0.068245,0.765381,1.0
-0.386514,5.186006,0.159999,-1.602962,-0.009412,0.315751,1.0
-0.347107,3.29511,0.144261,-0.974207,0.006691,0.979566,1.0
-0.402537,5.979161,0.194868,-2.564372,-0.015451,0.270916,1.0
-0.289994,3.196538,0.300376,-6.339152,0.079091,1.973001,1.0
-0.402213,3.594513,0.092917,-0.466552,0.063463,1.021808,1.0
-0.101001,-1.937094,-0.095977,3.921021,0.179596,-1.450225,1.0
-0.393278,5.069704,0.161971,-1.858293,0.022625,0.282779,1.0
-0.333106,3.487866,0.337452,-4.761705,0.053026,0.549117,-1.0
-0.266148,4.181935,0.339601,-7.77432,0.056684,1.743144,-1.0
-0.312077,4.403035,0.324002,-6.873174,0.109312,0.785314,-1.0
-0.189368,0.861509,-0.095552,2.61067,0.176864,-1.491822,-1.0
-0.372383,4.231239,0.12377,-0.884266,0.01253,0.584316,1.0
-0.425637,4.411315,0.049027,0.342469,0.121588,-0.443815,-1.0
-0.396886,3.83062,0.012234,1.263011,0.109623,-0.47816,1.0
-0.23323,3.789448,0.220142,-6.543109,0.125932,1.232802,-1.0
-0.282131,1.514955,0.231276,-2.913078,0.013174,2.204892,1.0
-0.35406,4.422809,0.24538,-3.34151,-0.000246,0.810309,1.0
-0.124852,-0.967922,0.364926,-6.29853,0.061634,2.706067,-1.0
-0.323738,4.02494,0.242965,-4.947286,-0.031207,2.89369,1.0
-0.245956,3.53915,0.351319,-7.641101,0.059497,1.697216,1.0
-0.223107,0.865947,-0.100531,3.59057,0.037068,0.298762,-1.0
-0.316149,2.886241,0.266047,-4.400006,-0.007998,2.640796,-1.0
-0.306298,2.296709,0.218192,-2.806785,0.030613,1.635598,1.0
-0.273035,1.782757,0.186634,-1.481188,-0.045726,1.952789,1.0
-0.372385,4.285788,0.16614,-1.655293,0.015966,0.572095,1.0
-0.343694,3.075215,0.123831,-0.704674,0.023554,0.946042,1.0
-0.229554,2.665732,0.289021,-6.83732,0.190624,0.495389,1.0
-0.419076,4.492581,0.169535,-1.801566,0.031997,0.973621,1.0
-0.226491,3.191918,0.244959,-6.260709,0.252578,-0.925907,-1.0
-0.326715,3.153161,0.202376,-2.215791,-0.005278,1.296348,1.0
-0.261907,2.574042,0.326619,-6.562756,0.14966,0.853115,1.0
-0.379953,3.396444,0.144674,-1.040258,0.041177,0.940667,1.0
-0.420733,5.263845,0.151134,-1.552838,0.029238,0.294771,1.0
-0.268631,4.739123,0.317562,-7.534891,0.085027,0.886928,-1.0
-0.318957,3.045165,-0.072872,2.951021,0.013638,0.199294,-1.0
-0.042325,-3.530891,0.004429,1.620678,0.137365,0.598012,1.0
0.185798,-7.300961,0.203777,-1.479737,-0.037607,3.339091,-1.0
-0.228058,3.226674,0.264274,-6.739265,0.128162,1.167372,-1.0
-0.282124,6.253717,-0.124712,-0.880002,0.260411,-2.736144,-1.0
-0.293859,3.790518,0.339895,-7.154009,0.066619,1.80405,1.0
-0.316093,2.446467,0.200716,-1.63627,-0.004416,1.265998,1.0
-0.323329,2.02455,0.198133,-2.1551,0.049479,1.562349,1.0
-0.173075,-1.037538,-0.011061,2.339007,0.025664,1.427395,-1.0
-0.233051,0.709487,-0.049012,2.641016,0.136058,-0.781638,1.0
0.203652,-4.942725,-0.03585,1.160738,0.068167,0.203919,-1.0
-0.385469,4.211499,0.126586,-0.583462,0.021518,0.323686,1.0
-0.29185,1.59211,0.159786,-1.292515,0.001716,1.975233,1.0
-0.362075,3.710937,0.183904,-1.781039,0.009745,0.928674,1.0
-0.102693,-0.722619,-0.10506,2.98354,0.127221,-0.749473,1.0
-0.065474,-2.791986,-0.062338,3.150377,0.094752,0.400753,1.0
-0.278193,3.531421,0.347611,-7.39656,0.047294,2.236549,-1.0
-0.340188,2.692491,0.182878,-2.623439,0.062582,1.684905,1.0
-0.35309,4.006787,-0.015213,2.210867,0.116242,-2.007638,-1.0
-0.322474,2.713026,0.221968,-2.304288,-0.018362,1.651917,1.0
-0.323031,2.616927,0.235259,-2.772136,0.01447,1.513064,1.0
-0.309841,2.560533,0.148458,-0.910316,0.001246,1.07091,1.0
-0.241968,4.423399,0.31142,-7.78359,0.083007,1.161705,-1.0
-0.377388,4.28829,-0.044628,2.037394,0.075885,-0.607242,-1.0
-0.124811,-2.005227,0.037123,0.628636,0.194248,-0.017434,1.0
-0.338951,4.855521,0.267428,-5.755724,0.027142,1.814683,1.0
-0.28148,1.401613,0.179815,-1.46303,-0.004661,1.940258,1.0
-0.377499,3.379898,0.167221,-1.683574,0.029619,1.387911,1.0
0.157053,-4.482333,-0.025304,1.365208,0.077132,-0.025803,-1.0
-0.323979,5.188183,0.306694,-7.096992,0.051549,1.583717,-1.0
-0.363618,4.244109,0.217546,-2.698854,-0.000964,0.959974,1.0
-0.098816,-2.758889,0.134755,-1.371354,0.045261,3.095696,1.0
-0.308553,1.741135,-0.02094,2.279282,0.035763,0.865334,-1.0
-0.386395,4.006615,0.150362,-1.178009,0.058801,0.192921,1.0
-0.324536,3.122362,0.164959,-1.405326,-0.00846,1.122982,1.0
-0.354917,3.241564,0.143279,-1.165904,0.025627,1.082666,1.0
-0.337325,3.373373,0.137562,-0.861531,-0.009016,0.974832,1.0
-0.266261,2.653094,0.32584,-6.593663,0.117126,1.390577,1.0
-0.385141,4.217175,0.19438,-2.209084,0.036573,0.637786,1.0
-0.172821,-0.471627,-0.134161,4.36635,0.206341,-2.023553,1.0
-0.398542,5.435089,0.202979,-2.779622,-0.008449,0.746164,1.0
0.079621,-2.410788,-0.052727,1.253396,0.176656,-1.859282,-1.0
-0.25546,4.298093,0.334706,-7.166659,-0.059181,2.697015,-1.0
-0.269564,4.531602,0.334953,-7.756894,0.121574,0.49185,-1.0
0.075456,-5.234768,-0.0291,2.435246,0.078226,1.038705,-1.0
-0.398801,4.847648,0.16825,-1.914161,0.015208,0.672286,-1.0
-0.380951,4.377633,0.197749,-2.241769,0.017098,0.681927,1.0
-0.247849,4.009818,0.261486,-6.97017,0.090053,1.561104,-1.0
-0.028449,-4.188291,0.096343,0.61269,0.065682,1.678077,-1.0
-0.24429,4.726792,0.305621,-7.693834,0.074111,1.028143,-1.0
0.23912,-6.296698,0.010042,0.103109,0.163787,-0.133661,-1.0
-0.291362,2.33048,0.191192,-1.460025,-0.01397,1.100459,1.0
-0.197988,0.251965,0.193708,-1.05538,-0.024114,1.405004,1.0
-0.342719,4.870919,0.28071,-5.747546,0.212853,-1.242966,-1.0
-0.202702,4.199549,0.141335,-5.856142,0.062118,1.887159,-1.0
-0.257013,4.083965,0.249182,-6.637419,0.058202,1.989393,-1.0
-0.311693,2.554677,0.161678,-0.970565,-0.005367,1.054061,1.0
-0.296637,1.621104,0.17261,-1.83815,0.052497,1.587453,1.0
-0.353029,4.574898,0.150721,-0.994286,-0.07441,0.924519,1.0
-0.356322,3.802609,0.18335,-1.859422,0.011295,0.803502,1.0
-0.393209,5.547227,0.183138,-2.366664,-0.00361,0.369085,1.0
-0.368559,3.990148,0.161165,-1.402982,-0.000264,0.886949,1.0
-0.413327,4.266519,0.076251,0.196138,0.047973,0.340576,1.0
-0.440828,6.423175,0.140174,-1.625729,0.022376,-0.207164,1.0
-0.301705,2.176551,0.255564,-2.991198,0.005282,1.649979,1.0
-0.42194,5.833,0.207056,-3.640174,0.031305,0.928074,-1.0
-0.410601,4.429775,0.140137,-1.12281,0.047854,0.440761,1.0
-0.298686,3.318226,0.307816,-6.129992,-0.024464,3.257071,1.0
-0.354581,3.70313,0.174854,-1.74502,0.006005,0.982514,1.0
-0.357518,4.101205,0.204417,-2.153678,-0.037918,1.23363,1.0
-0.394374,5.276241,0.207135,-2.805918,0.013505,0.460222,1.0
-0.323599,3.460915,0.331022,-5.860571,0.058551,1.573697,-1.0
-0.081868,-2.905912,0.023137,1.271056,0.151416,0.438125,1.0
-0.332874,3.330478,0.190558,-2.105219,0.003886,1.154337,1.0
-0.267312,5.513358,0.182372,-6.053402,0.077695,0.883231,-1.0
-0.336861,3.234493,0.289205,-4.684739,-0.002306,2.446703,-1.0
-0.397823,5.039167,0.197817,-2.848743,-0.041245,1.809599,-1.0
-0.258601,3.528927,0.304005,-7.188113,0.119045,1.308246,-1.0
-0.364445,3.961013,0.284892,-4.53854,0.035192,1.491049,1.0
-0.327173,2.678791,0.195589,-1.94886,-0.009208,1.690104,1.0
-0.443428,4.721387,0.054242,0.499374,0.039011,0.55829,1.0
0.216479,-5.681329,0.00023,0.393864,0.183249,-0.834271,-1.0
-0.293788,5.415374,0.243512,-6.618045,0.07492,1.036016,1.0
-0.328443,3.875503,0.171788,-1.378443,-0.038306,0.731422,1.0
-0.298753,4.105502,0.315236,-6.737378,0.008905,2.429817,1.0
-0.425062,5.463575,0.144132,-1.462477,0.014386,0.414815,1.0
-0.420534,5.680645,0.133687,-1.113588,0.002788,0.1065,1.0
-0.274443,5.807465,0.209643,-6.410571,0.068427,0.759604,-1.0
-0.273015,1.47122,-0.074228,3.412952,0.032895,0.311919,-1.0
-0.334686,4.569955,0.287068,-5.70455,-0.025457,2.473519,1.0
