@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute slope11 numeric
@attribute intercept11 numeric
@attribute slope12 numeric
@attribute intercept12 numeric
@attribute slope13 numeric
@attribute intercept13 numeric
@attribute slope14 numeric
@attribute intercept14 numeric
@attribute slope15 numeric
@attribute intercept15 numeric
@attribute slope16 numeric
@attribute intercept16 numeric
@attribute slope17 numeric
@attribute intercept17 numeric
@attribute slope18 numeric
@attribute intercept18 numeric
@attribute slope19 numeric
@attribute intercept19 numeric
@attribute slope20 numeric
@attribute intercept20 numeric
@attribute slope21 numeric
@attribute intercept21 numeric
@attribute slope22 numeric
@attribute intercept22 numeric
@attribute slope23 numeric
@attribute intercept23 numeric
@attribute slope24 numeric
@attribute intercept24 numeric
@attribute slope25 numeric
@attribute intercept25 numeric
@attribute slope26 numeric
@attribute intercept26 numeric
@attribute slope27 numeric
@attribute intercept27 numeric
@attribute slope28 numeric
@attribute intercept28 numeric
@attribute slope29 numeric
@attribute intercept29 numeric
@attribute slope30 numeric
@attribute intercept30 numeric
@attribute slope31 numeric
@attribute intercept31 numeric
@attribute slope32 numeric
@attribute intercept32 numeric
@attribute slope33 numeric
@attribute intercept33 numeric
@attribute slope34 numeric
@attribute intercept34 numeric
@attribute slope35 numeric
@attribute intercept35 numeric
@attribute slope36 numeric
@attribute intercept36 numeric
@attribute slope37 numeric
@attribute intercept37 numeric
@attribute slope38 numeric
@attribute intercept38 numeric
@attribute slope39 numeric
@attribute intercept39 numeric
@attribute slope40 numeric
@attribute intercept40 numeric
@attribute slope41 numeric
@attribute intercept41 numeric
@attribute slope42 numeric
@attribute intercept42 numeric
@attribute slope43 numeric
@attribute intercept43 numeric
@attribute slope44 numeric
@attribute intercept44 numeric
@attribute slope45 numeric
@attribute intercept45 numeric
@attribute slope46 numeric
@attribute intercept46 numeric
@attribute slope47 numeric
@attribute intercept47 numeric
@attribute slope48 numeric
@attribute intercept48 numeric
@attribute destClass {1,2}

@data
3.557483,-5.937706,-0.02788,0.005015,-0.042892,-0.020006,-0.021446,-0.064327,-0.008578,-0.108649,-0.021446,-0.090062,-0.002145,-0.143677,-0.004289,-0.160119,-0.004289,-0.172987,-0.010723,-0.17942,-0.012868,-0.182995,0.036458,-0.113653,-0.087928,-0.019291,-0.032169,-0.239469,-0.010723,-0.272353,0,-0.308811,0,-0.283076,0.742029,-0.493246,-2.189629,0.453949,1.454034,-4.805308,0.315255,-0.785625,0.045036,-0.12795,0.030024,-0.001419,0.034313,0.100092,0.064338,0.271659,0.150122,0.521862,0.315255,1.050146,0.362436,2.072402,0.008578,3.196884,-0.643378,2.787982,-0.356002,0.839261,-0.060049,0.025746,-0.004289,-0.10436,-0.008578,-0.080054,-0.010723,-0.007853,-0.015012,-0.047885,-0.015012,-0.105075,-0.019301,-0.140818,-0.012868,-0.190143,-0.010723,-0.256626,-0.017157,-0.25877,-0.021446,-0.251622,-0.047181,-0.293084,-0.012868,-0.318819,0.025735,-0.331687,-0.017157,-0.310241,-0.008578,-0.318819,6.381628,-0.348843,1
3.616756,-5.900789,-0.021499,0.121405,-0.0043,0.064075,0.0043,0.046876,0.021499,-0.02622,-0.027948,0.041859,0.0043,-0.004721,-0.015049,0.001728,-0.00215,-0.026937,-0.0043,-0.066351,0.045147,-0.038403,0.051597,0.049742,-0.075246,-0.02407,-0.0043,-0.211109,-0.010749,-0.256257,0.012899,-0.256973,0.16769,-0.320036,-1.421067,1.945215,0.363329,-4.87562,0.771805,-1.835698,0.079545,-0.231891,0.045147,-0.044136,0.036548,0.057625,0.079545,0.150786,0.098894,0.376523,0.234336,0.764217,0.34613,1.538172,0.208538,2.544313,-0.470823,2.852462,-0.442874,1.213541,-0.090295,0.107072,0.00645,-0.111498,0.042997,-0.126548,0.0043,-0.070651,-0.021499,-0.047719,-0.027948,-0.118665,-0.021499,-0.205376,-0.00645,-0.256257,-0.00645,-0.282055,-0.00645,-0.313587,0,-0.350134,0,-0.344401,0.0043,-0.398865,0.017199,-0.381666,-0.0086,-0.381666,0.0086,-0.416064,0.012899,-0.420364,6.448848,-0.416064,1
3.559161,-5.915942,0.008218,-0.01277,-0.008218,-0.01414,0.004109,-0.041533,-0.002054,-0.047696,-0.006163,-0.060023,-0.004109,-0.074405,-0.006163,-0.086047,-0.030817,-0.086047,0.008218,-0.09358,0.045199,-0.010031,-0.084234,0.020787,-0.008218,-0.194935,-0.008218,-0.226437,0.01849,-0.27232,0.006163,-0.239449,0.714962,-0.245612,-1.871638,-1.090007,1.495667,-3.986149,0.166414,-0.439419,0.055471,-0.080568,0.030817,0.039962,0.034926,0.16871,0.094506,0.30773,0.191067,0.602891,0.334881,1.245261,0.363644,2.29305,-0.127378,3.288107,-0.667709,2.384817,-0.238321,0.510439,-0.030817,-0.061393,-0.010272,-0.123028,0.010272,-0.106592,0.012327,-0.115494,-0.002054,-0.117549,-0.012327,-0.145627,-0.01849,-0.217534,0,-0.288071,0.004109,-0.323683,0,-0.338749,-0.012327,-0.341488,0.008218,-0.389426,0.016436,-0.392165,-0.024654,-0.383947,0.032872,-0.416819,-0.036981,-0.37573,-0.012327,-0.400383,6.457822,-0.425037,1
3.659973,-5.323802,0.013789,0.172304,-0.004596,0.222864,-0.002298,0.200648,-0.020684,0.177666,-0.013789,0.129404,-0.009193,0.083441,-0.018386,0.052798,-0.011491,0.044371,0.009193,0.01143,-0.006895,0.030582,0.006895,-0.000061,0.057455,0.093399,-0.091928,0.201415,-0.041367,-0.045258,-0.02528,-0.124163,-0.002298,-0.153273,0.011491,-0.160934,0.976733,-0.404543,-2.546399,0.501712,1.675384,-5.69039,0.452744,-1.098597,0.048262,-0.154806,0.032175,-0.031469,0.085033,0.105656,0.149383,0.361522,0.303362,0.92458,0.291871,1.864541,-0.137892,2.614519,-0.560759,1.804022,-0.174663,0.304067,-0.029877,-0.113438,0.006895,-0.185448,0.032175,-0.181618,0.004596,-0.135654,0,-0.134122,-0.020684,-0.156338,-0.016087,-0.213027,-0.018386,-0.235242,0.002298,-0.288101,0.011491,-0.297294,-0.009193,-0.302656,-0.013789,-0.311849,-0.022982,-0.339427,0.073542,-0.307253,0.059753,-0.187746,0,-0.137186,6.289477,-0.256692,2
3.648044,-5.896109,0,0.19835,-0.023737,0.187561,-0.019421,0.127138,-0.017263,0.090453,-0.006474,0.049453,0,0.03147,-0.015106,0.01061,-0.008632,-0.017443,0.01079,-0.005215,0.043159,0.106278,-0.090633,0.238632,-0.032369,-0.088655,-0.019421,-0.144761,0.008632,-0.210219,0.006474,-0.170657,1.122126,-0.270641,-3.262798,0.980961,1.883878,-5.89494,0.392744,-0.94104,0.060422,-0.126779,0.05179,-0.001618,0.077686,0.14656,0.155371,0.391126,0.276216,0.929171,0.211478,1.780836,-0.164003,2.294425,-0.455324,1.486638,-0.148898,0.294019,-0.028053,-0.029672,-0.002158,-0.059883,0.006474,-0.068514,0.012948,-0.030391,0.004316,-0.066357,-0.01079,-0.081462,-0.019421,-0.121744,-0.012948,-0.106638,0,-0.148358,0.021579,-0.18864,0.008632,-0.178569,-0.004316,-0.154113,0.105739,-0.157709,0.012948,0.067435,-0.094949,0.101962,-0.112213,-0.066357,0,-0.182885,0.034527,-0.217412,6.237249,-0.204464,2
3.887249,-5.780492,-0.014204,0.693522,-0.037878,0.688787,-0.014204,0.595671,-0.009469,0.537276,-0.033143,0.557793,0.023674,0.466255,-0.014204,0.472568,-0.004735,0.422064,0.004735,0.399969,0.127838,0.365247,-0.208328,0.673005,-0.023674,0.049599,0.108899,0.02119,-0.004735,0.216892,-0.009469,0.23741,0.085225,0.145871,-2.80296,1.515787,1.557726,-6.424356,0.823843,-1.965818,0.108899,-0.057722,-0.009469,0.205845,-0.014204,0.213736,0.08996,0.251614,0.104164,0.464677,0.156246,0.876598,0.104164,1.414779,-0.303023,1.487378,-0.217798,0.433112,-0.037878,-0.106647,0.004735,-0.26605,0,-0.198186,0.047347,-0.232907,-0.023674,-0.187138,-0.018939,-0.166621,-0.08049,-0.15873,0.004735,-0.256581,0.018939,-0.327602,0.018939,-0.400201,0,-0.371792,0.004735,-0.38284,-0.004735,-0.332336,0.094695,-0.18556,-0.236737,-0.024579,-0.123103,-0.469643,0.047347,-0.772666,0.189389,-0.640094,6.483489,-0.450705,2
3.500831,-5.930084,-0.014149,-0.071784,0.012128,-0.107493,-0.026276,-0.063699,-0.008085,-0.118273,0.002021,-0.127032,0.044468,-0.205861,0,-0.137138,0.008085,-0.166784,-0.008085,-0.150614,0.034361,-0.10682,-0.072765,0.043427,-0.018191,-0.210578,-0.008085,-0.258414,-0.03234,-0.277279,0.008085,-0.257066,0.452762,-0.399902,-2.156683,0.929412,1.307754,-4.917416,0.38606,-0.940926,0.038404,-0.102777,0.042446,0.007718,0.034361,0.137079,0.070744,0.267787,0.147552,0.500906,0.297125,0.999483,0.377975,1.927914,0.111169,3.061167,-0.616484,2.976274,-0.420422,1.082354,-0.08085,0.082505,-0.022234,-0.069089,0.018191,-0.082564,0.010106,-0.071784,-0.008085,-0.061678,-0.012128,-0.096713,0,-0.176216,-0.018191,-0.207883,-0.008085,-0.251676,0.002021,-0.288733,0.002021,-0.318378,0.002021,-0.331853,0.040425,-0.340612,0.020213,-0.344654,0,-0.344654,0.012128,-0.356782,0.004043,-0.356782,6.397651,-0.364867,1
3.702141,-5.881443,-0.023049,0.28111,-0.015366,0.23245,0.019208,0.187632,0.003842,0.151778,-0.007683,0.137692,0.026891,0.069825,-0.007683,0.122326,0.038415,0.053179,0.023049,0.078789,0.04994,0.213243,-0.069148,0.45782,-0.069148,0.10696,-0.061464,-0.054384,-0.030732,-0.105604,-0.003842,-0.11969,1.02953,-0.192679,-4.290988,5.96273,1.505879,-6.036925,0.403361,-1.069828,0.076831,-0.179874,-0.015366,0.035252,0.038415,0.091594,0.019208,0.179949,0.069148,0.345135,0.138295,0.593554,0.115246,1.011,-0.130612,1.26198,-0.265065,0.774106,-0.04994,0.051898,0,-0.12097,0,-0.09536,0.015366,-0.067189,0.003842,-0.060787,-0.057623,-0.004444,-0.069148,-0.113287,-0.015366,-0.167069,0,-0.192679,-0.023049,-0.22085,-0.023049,-0.24646,0.007683,-0.323291,-0.034574,-0.314327,-0.015366,-0.310486,-0.076831,-0.325852,0.061464,-0.341218,0.015366,-0.325852,-0.015366,-0.341218,6.389369,-0.356584,1
3.491662,-5.579568,-0.005416,-0.133509,-0.002708,-0.170519,-0.002708,-0.17413,0.032496,-0.243636,0,-0.214751,-0.008124,-0.175935,0.002708,-0.226485,-0.021664,-0.191281,-0.032496,-0.189476,0.005416,-0.250858,0.046037,-0.25176,0.016248,-0.037826,-0.100197,0.120143,-0.01354,-0.278841,-0.002708,-0.372719,0.002708,-0.358276,0.021664,-0.321267,1.253821,-0.416048,-3.923944,2.255881,1.8198,-5.527917,0.273512,-0.787951,0.029788,-0.130801,0.037913,-0.045047,0.032496,0.090355,0.078533,0.221243,0.12457,0.458648,0.224767,0.918111,0.232891,1.673653,-0.100197,2.347954,-0.460366,1.778364,-0.203103,0.520932,-0.002708,0.047929,0.016248,0.010919,0.032496,0.072301,0,0.130073,0,0.108408,-0.040621,0.103895,-0.018956,0.071399,-0.029788,0.05154,-0.01354,0.008211,0.005416,-0.019772,0,-0.010745,0.010832,-0.032409,-0.016248,0.000087,0.037912,-0.032409,0.081241,-0.054074,6.065194,-0.032409,1
3.563792,-5.925321,-0.035389,0.026128,0.002722,-0.039205,0.019056,-0.108168,-0.016333,-0.032853,0.013611,-0.08639,-0.038111,-0.063705,-0.013611,-0.051909,0,-0.127224,0.005444,-0.11815,0.021778,-0.009261,0.081666,0.068776,-0.089833,-0.021057,-0.059889,-0.158075,0.027222,-0.290557,0.016333,-0.237927,0.424666,-0.346816,-1.872885,3.244695,1.137887,-5.963656,0.67511,-1.609924,0.0735,-0.217057,0.013611,-0.008353,0.054444,0.054258,0.032667,0.195813,0.125222,0.388183,0.212333,0.760219,0.261333,1.493403,0.038111,2.282845,-0.43011,2.19029,-0.30761,0.835534,-0.068055,0.116868,0.029944,-0.055539,-0.021778,0.012517,0.008167,-0.001094,0.008167,-0.015613,0.010889,-0.054631,-0.021778,-0.11089,-0.019056,-0.169872,-0.021778,0.014332,0.010889,-0.272408,-0.043555,-0.234297,-0.010889,-0.301445,0.049,-0.361334,-0.005444,-0.30689,0.005444,-0.361334,-0.005444,-0.317779,0.059889,-0.361334,6.377785,-0.345001,1
3.549193,-5.906372,0,-0.043102,-0.004593,-0.081375,-0.004593,-0.111993,-0.002296,-0.125006,0.011482,-0.151031,-0.018371,-0.101276,0.018371,-0.188538,-0.009185,-0.154858,0.002296,-0.186242,0.002296,-0.180118,0.073484,-0.159451,-0.034445,0.023493,-0.036742,-0.203847,0.018371,-0.311011,0.006889,-0.297998,0.004593,-0.278862,0.181413,-0.308715,-2.121842,1.842979,0.799135,-4.825665,0.617722,-1.449243,0.045927,-0.116586,0.022964,0.016604,0.041335,0.105396,0.084966,0.184238,0.140078,0.410813,0.259489,0.873148,0.372011,1.738878,0.204376,2.869455,-0.601648,3.075362,-0.427124,1.129575,-0.071187,0.084729,0.011482,-0.091326,0.011482,-0.066831,-0.002296,-0.011718,-0.018371,-0.021669,-0.022964,-0.067596,-0.018371,-0.148735,-0.016075,-0.201551,-0.020667,-0.2337,0,-0.278862,0,-0.295702,-0.009185,-0.298764,-0.027556,-0.298764,-0.027556,-0.298764,0.004593,-0.330913,-0.009185,-0.335506,6.359105,-0.32632,1
