@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute destClass {0,1}

@data
-0.01869,5.529223,0.15704,2.638165,0.264764,10.033548,-0.049617,25.065809,-0.034784,23.674109,0
0.087896,0.567388,0.244468,8.129223,0.430505,16.511631,0.065505,42.348626,-0.262801,40.603624,0
0.056043,-3.750672,0.330201,-0.374518,-0.017328,18.757627,0.105795,15.593454,0.096361,15.705435,1
-0.079104,-5.407598,0.118463,-8.439977,0.287311,4.956458,-0.150952,22.421099,0.155455,1.664348,0
0.094562,3.337756,-0.233062,11.252601,0.498434,-2.874342,0.02503,28.933197,-0.437337,31.995149,0
0.047036,-4.749152,0.05141,-2.184161,0.370602,-1.346639,-0.055394,30.982174,-0.322932,28.300117,0
0.191645,-4.510169,0.01993,16.202688,1.08191,-3.513735,-0.096961,53.178901,0.048002,23.999182,0
0.148051,-4.412566,0.428103,4.995617,0.223024,26.193805,0.003313,37.300409,-0.205008,37.47031,1
0.334876,8.499123,0.072718,23.337873,0.173469,29.257861,0.067086,39.824255,0.156034,34.072005,1
0.023169,-0.625833,0.096564,1.585856,0.319976,13.975511,-0.192107,29.975044,0.008192,16.895851,1
0.077403,-0.414611,0.024446,4.367095,0.386176,11.61467,0.089855,27.851198,0.041124,26.509001,1
-0.010751,-3.453945,0.149992,-3.976505,0.117066,3.11017,0.110013,14.18533,0.234095,18.038632,1
0.113529,6.273057,-0.015925,10.731444,0.202116,11.58796,-0.044625,27.435593,0.103021,17.55529,1
-0.106063,-3.780655,0.173638,-1.345237,0.228524,7.795675,-0.048854,14.057861,0.17071,7.348568,1
0.28454,-4.690415,0.051097,3.817884,0.234517,3.40076,-0.057076,19.914611,0.273164,17.751023,1
-0.025768,-5.536294,0.208718,-6.362244,0.463595,15.053068,-0.482716,47.333256,0.121554,14.187434,1
-0.281762,5.533665,0.243917,-3.229223,0.169931,15.582817,0.115042,22.581648,0.140253,18.890707,1
-0.016762,3.475979,0.217512,11.940561,-0.013335,23.643834,0.177398,26.2732,0.159807,29.923654,1
0.05803,12.523729,-0.110505,16.419502,0.210206,13.213715,-0.111947,27.000273,0.168516,26.240386,1
0.062749,0.613384,-0.014381,3.521917,0.554056,-2.618176,0.138922,30.595909,-0.04317,33.954471,1
-0.045704,3.678434,0.50287,-4.968576,-0.010416,38.939373,-0.481153,47.238145,0.236827,26.002162,1
0.25883,5.963004,0.291842,18.370427,0.042321,34.528346,0.168846,38.51204,0.10689,43.993279,0
0.106143,-3.542314,0.075315,-2.032671,0.939017,2.436295,-0.512926,56.868381,0.080978,25.259381,1
0.18477,-2.678024,0.063961,-3.607364,0.26859,12.06242,-0.038823,25.728872,-0.007696,13.619346,0
-0.272884,4.063413,0.124458,-9.4436,0.298923,-2.696902,-0.072245,18.186558,0.151232,6.54851,1
0.078231,-5.498539,-0.163066,-3.90263,0.261568,-10.277089,0.055689,2.243892,0.078907,1.437347,1
-0.407635,-0.244477,0.051007,-22.726125,0.273626,-24.641438,-0.029484,-5.357978,-0.092316,-0.581064,1
0.118798,-6.927119,0.135707,-3.717651,0.498468,0.588486,-0.192393,24.060783,-0.720419,10.071596,1
0.111052,-2.358095,0.308275,1.612449,0.042896,25.899883,-0.175496,29.322326,0.300584,15.304033,1
-0.011938,-1.885622,0.003411,-0.419638,0.313473,0.478083,-0.053404,22.103039,0.128328,13.0737,1
-0.168252,2.610696,0.031317,-4.049445,0.00968,0.11204,0.09729,6.516891,0.095069,-1.550847,1
0.090523,2.385622,0.532277,3.774927,-0.100818,26.926768,0.095124,24.754471,0.11937,32.673817,0
0.261048,-3.160549,0.073226,1.059614,0.396496,13.387785,-0.202664,34.965576,0.158205,18.382525,0
0.349497,-2.964115,0.069839,13.588896,-0.225633,19.101227,-0.018604,5.164699,0.074281,4.341613,1
0.133569,-0.472238,0.110173,2.373875,0.100532,11.796902,-0.036956,17.618761,0.072872,11.609351,1
-0.113602,2.708358,-0.008899,-9.451549,0.75867,-12.553127,0.058021,30.722268,-0.146809,27.1737,1
0.012095,-3.110228,0.144114,-5.227937,0.144074,4.78872,0.017804,19.064991,-0.028005,15.65675,1
-0.103359,-0.383577,-0.055111,0.398247,0.13053,-0.375278,0.10096,10.486441,0.041444,12.268849,1
0.185352,-0.748042,0.012187,3.380245,0.091393,11.124606,-0.055052,18.80865,0.1318,13.904033,1
-0.124473,-4.047341,0.113338,-12.538749,-0.02411,0.373349,-0.050405,3.23308,0.260851,-6.29287,1
-0.243167,-7.774927,0.176382,-18.254471,0.456037,-6.319462,-0.034646,11.502922,-0.076477,-5.258328,1
0.144588,-4.020748,0.466286,7.550497,0.34205,32.570543,0.099489,50.986967,-0.246132,40.254413,1
-0.003734,-3.531502,-0.028328,-3.856458,0.021474,-3.255114,-0.011354,0.794272,0.226651,-7.794038,1
-0.08969,-2.270036,0.023089,-9.025036,0.408118,-7.42077,0.035175,12.108102,-0.087111,7.584051,1
-0.02229,-9.813344,0.318069,-12.371617,0.324027,-0.49143,0.057809,19.959593,0.003781,8.983291,1
0.104254,-3.019521,0.163862,4.864407,-0.007961,14.771713,-0.074524,13.284278,0.181999,7.633723,1
0.453388,10.302572,0.070039,30.026301,0.422249,35.033139,0.075702,61.894215,-0.191772,62.794798,1
-0.051063,-0.296552,0.053695,-5.543799,0.541535,-1.189292,-0.056086,29.744101,0.164204,16.577256,1
0.120188,0.736704,0.019121,0.748159,0.273075,16.638048,-0.168646,30.708124,-0.161808,21.849445,1
-0.076788,4.148802,0.225894,-5.003507,0.226753,9.822034,-0.044129,26.836996,0.053902,14.906897,1
0.262444,-0.893454,0.043385,8.539392,0.151109,5.293396,-0.024132,11.306721,-0.025907,8.55903,0
0.070205,-3.002572,0.062281,-1.069842,0.341795,6.924372,-0.165213,24.90339,0.156335,10.839275,0
-0.315131,8.174343,0.278498,-5.869959,0.437417,6.302572,-0.447208,36.547165,0.217232,6.239918,0
-0.005506,-8.243074,-0.00004,-10.200584,0.193851,-10.291993,0.139777,-0.911222,-0.008914,4.936821,0
0.012031,-6.134249,0.254563,-11.5654,0.078914,1.726826,-0.231142,8.946172,0.209462,-8.266219,1
0.10722,-1.793688,0.053776,4.32256,0.41475,14.298597,-0.064579,38.892227,-0.208244,34.410812,1
-0.152505,6.332613,0.170276,1.328171,0.198013,14.329047,-0.011695,21.916072,0.033172,7.206312,0
-0.158685,-0.830918,0.223646,-12.561835,0.551758,-6.768206,0.041835,25.51806,0.065729,16.716365,0
0.185013,5.444049,0.109668,8.379873,0.552721,18.897699,-0.181236,53.094777,0.020598,30.888493,0
0.170955,-9.920825,-0.036879,-0.138362,0.158821,9.232474,0.035479,16.33563,0.100819,6.386681,1
-0.124821,-1.3564,0.001658,-8.786908,0.270513,-2.076856,0.042207,17.143659,-0.004448,11.664699,0
-0.023738,-4.897604,0.056526,-5.855815,0.13778,-3.845704,0.022209,5.036002,0.216377,5.216014,0
-0.005592,3.435554,0.294875,-0.531773,0.121351,22.887806,0.088717,27.136842,-0.141177,28.866972,0
-0.044618,7.61128,0.057083,-0.666511,0.459408,6.146522,-0.057501,29.974985,0.075308,12.93647,0
0.014162,-3.551899,0.258544,-6.354705,0.243056,21.8436,0.006004,30.459906,-0.234686,23.898889,0
-0.090427,3.423729,-0.056461,3.055698,0.060602,3.291818,0.04994,1.368089,0.227543,2.263296,0
0.234277,5.614494,0.048605,13.613033,0.242419,20.277265,0.004063,30.35488,0.014175,29.76844,0
-0.03834,-6.624547,0.372731,-15.93834,0.14424,11.749503,0.039091,15.706604,0.140315,6.351023,1
-0.035827,-0.139275,0.025143,-2.746098,0.295942,-5.981125,0.071902,9.751664,0.156203,7.177193,0
-0.062328,7.539927,0.067047,-3.101875,0.25293,-4.466243,0.000622,15.754507,0.029091,13.610714,0
0.027515,14.038223,0.129709,14.367095,0.571592,17.683752,0.107706,45.644185,-0.271439,55.408416,0
-0.231339,-0.513735,-0.048522,-20.161952,0.728281,-22.647399,-0.091824,14.54284,-0.308364,4.24699,0
-0.389135,-6.147575,0.40877,-32.696493,0.156926,-5.722385,-0.158381,-5.06201,0.407169,-21.676164,0
0.226337,5.732145,0.007696,17.222034,0.057682,17.41467,-0.200412,26.097954,0.012298,17.749503,0
0.099025,-4.004968,0.10673,-7.122852,0.255695,5.854062,0.036937,18.847282,0.029616,6.107656,0
-0.248611,-21.592168,0.109087,-27.179661,-0.207023,-18.35675,-0.07146,-25.26166,0.245996,-16.367797,0
0.315273,-2.030099,-0.084666,10.754354,0.427709,4.934424,0.025688,26.20754,0.03906,22.24886,0
-0.206183,5.390006,0.073091,-2.605494,0.460411,2.773115,-0.185724,20.356926,-0.074373,13.371362,0
-0.054096,-4.906546,0.232277,-3.149211,0.195118,18.90637,-0.00622,22.908299,0.157692,20.550614,0
-0.045092,-7.544185,0.10841,-11.001753,0.003421,9.343892,0.100566,7.525248,0.146236,6.718469,0
0.044108,1.18948,0.216771,2.101344,0.070285,21.31239,-0.017638,27.47855,-0.090966,22.971829,1
-0.009142,0.688136,0.120234,-4.224956,0.591405,7.038048,-0.316829,37.515839,0.286367,7.795441,1
0.198548,4.713482,0.1776,12.626571,0.34711,22.081743,0.024209,34.767191,-0.30705,36.055763,0
-0.052395,-0.505026,0.244323,-10.647691,0.500212,11.568089,-0.1283,31.489305,0.074053,25.727411,0
0.043231,7.257569,-0.043742,6.212157,0.688505,8.312098,-0.117672,46.522618,-0.190021,34.470777,1
0.377606,2.769258,0.019558,15.41502,0.433812,16.984629,0.097395,40.238048,-0.132507,43.744273,0
0.106263,-1.526768,0.227414,-0.684746,0.251195,15.980596,0.047587,33.464465,-0.016457,29.59661,0
0.051242,6.829592,-0.092676,5.228952,0.225728,9.106158,0.145477,20.12264,-0.02281,16.483161,1
-0.116362,-8.500935,-0.084832,-12.692636,0.496998,-16.642022,-0.045775,5.671829,0.011037,-0.873174,0
-0.036039,-8.028054,0.145972,-10.284337,0.392679,-6.918936,-0.014507,14.816891,0.047661,6.358913,0
-0.057602,-15.247673,0.093297,-8.843695,0.281138,-0.360937,-0.083601,12.57378,0.048829,0.994909,0
-0.167388,0.498939,0.19696,-15.995238,-0.0191,0.505102,0.05888,-2.167007,-0.137104,0.351105,0
-0.108081,-0.502455,0.062696,-3.897195,0.190699,6.795523,-0.102878,25.354265,0.124164,15.204114,0
0.036624,-4.35412,0.109367,-4.582466,0.498834,-4.340912,0.250005,21.578317,-0.416423,16.555991,0
0.008533,0.222326,0.182912,4.495617,0.383282,10.226476,-0.025258,35.49398,0.100357,29.124313,0
0.014058,-7.307539,0.106973,-6.817709,0.346021,2.87633,-0.083875,21.899065,0.058805,5.480947,0
-0.300904,2.01543,0.249257,-12.705552,0.182719,-0.962653,0.012215,3.00187,0.002196,10.609819,0
-0.199022,-2.972706,0.257396,-16.337522,0.153844,-2.841438,-0.100468,7.189188,0.17393,-2.096669,0
-0.055483,6.42782,0.253662,-0.520748,0.63798,5.115839,0.089815,34.895441,-0.440295,40.827119,0
-0.050915,1.795909,0.080931,-2.492753,0.517752,0.39924,0.169482,33.823202,-0.086638,42.205377,0
