@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute slope11 numeric
@attribute intercept11 numeric
@attribute slope12 numeric
@attribute intercept12 numeric
@attribute slope13 numeric
@attribute intercept13 numeric
@attribute slope14 numeric
@attribute intercept14 numeric
@attribute slope15 numeric
@attribute intercept15 numeric
@attribute slope16 numeric
@attribute intercept16 numeric
@attribute slope17 numeric
@attribute intercept17 numeric
@attribute slope18 numeric
@attribute intercept18 numeric
@attribute slope19 numeric
@attribute intercept19 numeric
@attribute slope20 numeric
@attribute intercept20 numeric
@attribute slope21 numeric
@attribute intercept21 numeric
@attribute slope22 numeric
@attribute intercept22 numeric
@attribute slope23 numeric
@attribute intercept23 numeric
@attribute slope24 numeric
@attribute intercept24 numeric
@attribute slope25 numeric
@attribute intercept25 numeric
@attribute slope26 numeric
@attribute intercept26 numeric
@attribute slope27 numeric
@attribute intercept27 numeric
@attribute slope28 numeric
@attribute intercept28 numeric
@attribute slope29 numeric
@attribute intercept29 numeric
@attribute slope30 numeric
@attribute intercept30 numeric
@attribute slope31 numeric
@attribute intercept31 numeric
@attribute slope32 numeric
@attribute intercept32 numeric
@attribute slope33 numeric
@attribute intercept33 numeric
@attribute slope34 numeric
@attribute intercept34 numeric
@attribute slope35 numeric
@attribute intercept35 numeric
@attribute slope36 numeric
@attribute intercept36 numeric
@attribute slope37 numeric
@attribute intercept37 numeric
@attribute slope38 numeric
@attribute intercept38 numeric
@attribute slope39 numeric
@attribute intercept39 numeric
@attribute slope40 numeric
@attribute intercept40 numeric
@attribute slope41 numeric
@attribute intercept41 numeric
@attribute slope42 numeric
@attribute intercept42 numeric
@attribute slope43 numeric
@attribute intercept43 numeric
@attribute slope44 numeric
@attribute intercept44 numeric
@attribute slope45 numeric
@attribute intercept45 numeric
@attribute slope46 numeric
@attribute intercept46 numeric
@attribute slope47 numeric
@attribute intercept47 numeric
@attribute slope48 numeric
@attribute intercept48 numeric
@attribute destClass {2,3,4,1}

@data
1.108312,-1.595913,-0.126718,0.250889,-0.003236,0.083262,-0.151631,-0.099049,0.184229,-0.179246,-0.336883,0.302722,0.014317,-0.024158,-0.023224,-0.283271,0.641905,-0.241431,0,1.419883,0,1.419883,0,1.419883,0,1.419883,0,1.419883,0,-1.452563,0,-1.452563,0,-1.452563,0,-1.452563,0,-1.452563,0.002567,0.051635,0.414105,-0.388369,-0.036062,0.109667,-0.483371,0.532575,0.232338,-0.21265,0.073071,-0.211019,-0.034444,0.31874,0.139166,0.002473,-0.184265,0.201151,-0.08118,0.148293,-0.017825,-0.283353,0.067804,-0.013055,0.210639,-0.14208,0.134831,-0.361114,-0.787457,-0.140134,0,-1.452563,0,-1.452563,0,-1.452563,0,-1.452563,0,-1.452563,0,-1.452563,0,1.419883,0,1.419883,0,1.419883,0,1.419883,0,1.419883,0,1.419883,0,1.419883,2.186782,-0.2474,3
1.234648,-1.7739,-0.336188,0.124508,-0.051217,0.047458,0.137402,-0.113836,-0.05781,0.402951,0.0061,-0.012607,0.411427,-0.548198,0.052266,-0.104245,0.012242,-0.021616,-0.013004,-0.054083,0.051386,0.012722,-0.09267,0.144716,0,-1.471265,0,-1.471265,0,-1.471265,0,-1.471265,0,-1.471265,1.447251,-0.988848,0,1.423236,0,1.423236,0,1.423236,0,1.423236,-0.620511,1.123503,-0.183276,0.393065,-0.059693,-0.056679,0.08707,-0.142718,-0.087243,0.066481,-0.261448,0.017883,-0.005343,0.098498,-0.040359,0.211621,0.075176,0.169622,0,1.423236,0,1.423236,0,1.423236,0,1.423236,0,1.423236,-2.894501,1.423236,0,-1.471265,0,-1.471265,0,-1.471265,0,-1.471265,0,-1.471265,0,-1.471265,0.013569,-0.066855,-0.660115,0.635329,0.447788,-0.376922,-0.123928,0.077558,2.010469,-0.071087,2
0.901716,-1.630577,0.373283,-0.573244,0.113492,-0.065626,0.169413,-0.180605,-0.495749,0.347211,0.220998,0.176455,-0.149142,0.593482,0,1.732932,0,1.732932,0,1.732932,-1.742487,1.152103,0,-1.752042,0,-1.752042,1.282015,-1.687033,0.264247,-0.389318,0.275642,-0.342717,0.149212,0.067369,0.229024,-0.653209,-0.283096,0.205786,0.041302,-0.193115,-0.053341,0.357981,0.136677,-0.204434,-0.006576,0.029643,-0.203772,0.210768,-0.053264,-0.174648,0.098435,0.160565,0.505824,-0.284086,0.132369,-0.087461,-0.324279,0.239392,-0.297195,0.391417,0,-1.752042,0,-1.752042,0,-1.752042,1.742487,-1.171213,0,1.732932,0,1.732932,0,1.732932,-2.14007,1.732932,0.684753,-0.647541,-0.494481,0.356415,-0.051172,0.102279,-0.686236,0.471042,-0.338643,0.256767,-0.240623,-0.540582,-0.420518,0.303471,-0.091705,0.098886,-0.056532,-0.056737,1.877042,0.06234,3
1.726017,-1.363983,0,1.512712,0,1.512712,0,1.512712,0,1.512712,-1.522125,2.020087,0,-1.531539,0,-1.531539,0,-1.531539,0,-1.531539,1.000472,-1.86503,0.168139,-0.502367,-0.066418,0.133351,0.053471,0.194384,-0.88181,0.478989,0,-1.531539,0,-1.531539,0,-1.531539,1.522125,-1.024164,0,1.512712,0,1.512712,-0.642549,1.726895,0.486434,-0.389594,0.030202,0.076986,-0.053869,0.074913,-0.018944,-0.003996,-0.16275,0.501721,-0.371209,0.328235,-0.10277,-0.146274,-0.316115,0.692728,0.167702,-0.265485,0.335488,-0.423074,-0.185998,-0.044779,0.153624,-0.126491,0.357303,-0.093811,0.051968,-0.427622,0.066614,-0.181734,-0.394099,0.254229,0.118658,-0.22154,0.159244,-0.120835,0.174617,-0.285917,0.220408,-0.075653,0.262633,-0.020341,-0.68868,0.185299,-0.443413,0.090773,-0.726325,0.468549,0.159877,0.102577,1.788452,0.15093,3
0.981057,-1.724104,-0.22735,0.132719,-0.289381,0.273558,-0.006067,-0.15066,1.042542,-0.739175,0,1.761422,0,1.761422,-1.756684,2.346983,0,-1.751946,0,-1.751946,0.912357,-1.462379,-0.111831,0.115625,0.294518,-0.318002,-0.556108,0.53223,0.016632,-0.106925,0.153021,-0.118877,-0.189955,0.281158,0.193045,-0.38014,-0.163022,0.32474,0.072608,-0.114173,-0.006782,0.186547,-0.024658,0.134704,0.117693,0.078187,0.137353,-0.321035,0.251396,-0.086794,0.348341,-0.237082,0,-1.751946,0,-1.751946,0,-1.751946,1.756684,-2.337508,0,1.761422,0,1.761422,0,1.761422,0.168505,-0.106907,-0.057015,-0.069948,0.452887,-0.372446,0.595186,-0.400462,1.045053,-0.645034,0.501247,-0.003867,0.030586,0.36403,-0.954847,0.343544,0.25188,-0.447287,0.033046,-0.283174,-0.699501,0.632234,-0.284869,0.485838,0.670309,-0.577402,0.149955,-0.307268,1.142092,0.79729,3
0.800557,-1.466078,-0.186087,0.39144,0.022728,-0.155652,0.168305,-0.060878,-0.104903,0.298415,0.105932,-0.116784,0.369936,-0.222845,0.336149,-0.477638,-0.002887,0.068535,-0.051015,-0.120842,-0.153522,0.291243,0.073641,-0.18324,0.098628,-0.036084,0,1.581841,0,1.581841,0,1.581841,0,1.581841,0,1.581841,-1.591376,1.051382,0,-1.600911,0,-1.600911,0,-1.600911,0,-1.600911,0,-1.138659,0,-1.600911,0,-1.600911,1.591376,-1.070452,0,1.581841,0,1.581841,-0.060012,-0.052319,0.631384,-1.033151,-0.173575,0.353763,-0.22365,-0.034816,0.250967,-0.361547,-1.079653,0.221008,0.01733,-0.199677,-0.10147,0.023438,-0.543536,0.26902,-0.359352,0.443445,-0.038835,0.13389,-0.259154,0.092769,-0.875034,0.6962,0.208279,-0.201777,-0.015655,0.226705,-0.330421,0.114749,0.312332,-0.204674,0.856867,-0.623828,1.534301,0.405081,3
0.969752,-1.472595,-0.342962,0.213507,0.328711,-0.33362,0.133233,-0.158647,0.192606,0.082658,0.015929,-0.230878,-0.011172,0.132259,0.062858,-0.349763,-0.080579,0.214367,0.280067,-0.568652,0.15729,-0.258166,0.02581,-0.048784,-0.003558,-0.173222,-0.090078,0.252523,-0.196719,-0.174314,0.188066,-0.190188,-0.106399,0.443543,-0.078822,-0.052217,-0.184447,0.03524,-0.497862,0.719433,-0.733578,-0.269882,0,-1.492511,0,-1.492511,1.528685,-2.002073,0,1.564859,0,1.564859,0,1.564859,-0.558211,0.757249,-0.060245,0.369421,-0.138828,0.019304,-0.058331,0.017205,-0.729514,0.192481,0,-1.492511,0,-1.492511,0,-1.492511,0,-1.492511,0,-1.492511,0,-1.492511,3.057371,-1.492511,0,1.564859,0,1.564859,0,1.564859,0,1.564859,0,1.564859,0,1.564859,0,1.564859,-0.007408,0.211154,2.041155,-0.101773,4
0.851408,-1.709893,0.224326,-0.453134,0.18096,-0.130067,0.10426,-0.03591,-0.166655,-0.121295,-0.179718,0.005945,-0.014588,0.18908,0.578078,-0.731669,0.230653,-0.170943,-0.923089,0.534688,0,-1.468081,0,-1.468081,0,-1.468081,0,-1.468081,1.487694,-1.963979,0,1.507307,0,1.507307,0,1.507307,0,1.507307,-0.786721,1.769548,0.003979,-0.192606,-0.072341,0.167797,-0.002116,-0.289097,0.316098,-0.350572,-0.329407,0.124146,-0.08044,0.204691,0.246567,-0.086224,0,1.507307,0,1.507307,0,1.507307,0,1.507307,0,-1.468081,0,-1.468081,0,-1.468081,0,-1.468081,1.451769,-1.468081,-0.199251,0.285436,-0.264694,0.538981,-0.116696,-0.020601,-0.336537,-0.142196,-0.279448,0.090115,0.363037,-0.127368,-0.321952,0.362087,-0.332511,0.509335,0.165511,0.12417,0.573379,-0.42968,1.176713,-0.641821,1.616626,0.322756,2
1.130191,-1.723891,0.305439,-0.185941,0.111907,-0.089,0.088289,-0.220614,0.104115,0.027428,-0.072684,0.100785,-0.159882,0.231797,-0.108252,0.21138,-0.046673,0.031137,0.291003,-0.339502,0.022163,-0.171328,-0.215558,0.551974,-0.193675,0.071278,-0.164096,0.01597,0.235344,-0.165421,-0.058826,-0.060145,-0.232563,0.350565,-0.226469,0.275533,0.476476,-0.720781,-0.42836,0.290412,0.160201,-0.251145,-0.336492,0.390766,0,-1.57441,0,-1.57441,0,-1.57441,1.578929,-2.10072,0,1.583447,0,1.583447,0,1.583447,0.132054,-0.162197,-0.308378,-0.009975,-0.260669,0.428955,0.142004,-0.045515,0.434953,0.858526,0,1.583447,0,1.583447,0,1.583447,0,1.583447,0,1.583447,0,1.583447,0,-1.57441,0,-1.57441,0,-1.57441,0,-1.57441,0,-1.57441,0,-1.57441,1.228561,-1.57441,2.120687,-0.181304,2
0.852706,-1.580112,-0.162539,0.377942,0.180891,-0.349957,0.079509,-0.301963,-0.04675,-0.084002,0.246,-0.225591,-0.09301,0.129899,0.119229,-0.02093,0.149496,-0.189146,-1.010114,0.253469,0,-1.430054,0,-1.430054,0,-1.430054,0,-1.430054,1.41212,-0.959347,0,1.394186,0,1.394186,0,1.394186,0,1.394186,-0.083017,0.161606,0.35468,-0.16606,0.222717,-0.378834,-0.272932,0.258296,-0.305286,0.392046,-0.172463,0.599509,-0.062982,0.153838,-0.391691,0.314513,-0.301093,0.402044,0.249082,-0.246719,-0.007023,0.309052,-0.650795,-0.345395,0,-1.430054,0,-1.430054,0,-1.430054,0,-1.430054,0,-1.430054,2.824239,-1.430054,0,1.394186,0,1.394186,0,1.394186,0,1.394186,0,1.394186,0,1.394186,0,1.394186,-1.360577,1.394186,-0.372526,0.208617,0.180727,-0.06169,2.302844,-0.363462,4
0.946601,-1.710357,-0.590109,0.307656,0.061524,0.02301,0.004745,-0.176503,0.021136,0.21174,0.323365,-0.590709,-0.166365,0.0381,-0.154106,0.147804,0.18049,-0.118845,-0.064277,0.129911,0.068209,0.220635,-0.178927,0.065138,-0.077062,0.329835,-0.006789,0.208549,0.07517,0.020016,0.008197,0.051869,-0.163345,0.153173,0.020049,0.111911,0.292101,-0.584588,0,1.498722,0,1.498722,0,1.498722,0,1.498722,-1.520575,2.00558,0,-1.542429,0,-1.542429,0,-1.542429,0,-1.542429,0.737336,-1.280965,-0.097415,0.022434,0,-1.542429,0,-1.542429,0,-1.542429,0,-1.542429,0,1.498722,0,1.498722,0,1.498722,0,1.498722,0,1.498722,0,1.498722,0.157738,0.055227,0.188458,-0.065197,0.072844,0.062038,0.795498,-0.526829,-0.110144,-0.04809,0.142411,-0.046828,0.358335,0.272089,1.755731,0.183651,3
1.047249,-1.659719,0.216498,-0.224341,-0.030855,0.306355,-0.260132,0.235622,-0.150925,0.186967,0.250494,-0.054691,0.438626,-0.423688,0.015516,-0.113275,0.063641,0.020083,0.05649,-0.253058,-0.014147,-0.001435,0,-1.49118,0,-1.49118,0,-1.49118,0,-1.49118,0,-1.49118,0,1.463127,0,1.463127,0,1.463127,0,1.463127,-0.664073,1.684485,0.128643,-0.344808,-0.295981,0.462338,0.146315,0.02862,0.745914,-0.380771,0,1.463127,0,1.463127,0,1.463127,0,1.463127,-1.477153,0.970743,0,-1.49118,0,-1.49118,0,-1.49118,0.919118,-1.797553,0.604193,-0.340589,-0.133383,0.066919,0.346771,-0.358744,-0.135101,0.166748,-0.0553,-0.148707,-0.633874,0.621277,-0.450122,0.159356,-0.568528,-0.140987,-0.381305,0.233149,0.588393,-0.267536,0.36389,-0.191683,-0.064406,0.238889,-0.225068,0.137577,2.144265,-0.204883,2
0.899143,-1.462162,0.121692,-0.215525,-0.069773,0.230221,-0.202968,0.182314,0.367909,-0.510434,0.077352,-0.090118,0.179571,-0.277692,0.048085,0.020604,0.12616,0.051296,-0.305884,0.413672,-0.195688,0.023279,0.386234,-0.243692,0.13627,0.013743,-0.107541,0.043286,0.129358,-0.264397,-0.10314,0.307308,0.03535,-0.094647,0,1.667331,0,1.667331,0,1.667331,0,1.667331,0,-1.6679,0,-1.6679,0,-1.6679,0,-1.6679,0,-1.6679,0,-1.6679,0,-1.6679,1.667615,-1.112028,0,1.667331,0,1.667331,-1.153658,1.521427,-0.114024,0.478049,-0.187447,0.231158,-0.460356,0.536721,0.247745,-0.047091,-0.067589,-0.051361,-0.518442,0.249294,-0.847486,0.360978,0.139714,-0.121636,-0.24753,0.490946,0.692734,-0.273602,0.789477,-0.439308,-0.068994,-0.36177,0.263024,-0.394059,0.741523,-0.382901,0.891932,-0.340358,1.813054,0.126328,3
0.6899,-1.40646,0.435825,-0.533883,0.198941,0.00229,-1.192887,0.435137,0,-1.553008,0,-1.553008,0,-1.553008,0,-1.553008,1.553951,-1.035024,0,1.554893,0,1.554893,0,1.554893,0,1.554893,-0.897514,1.380275,-0.220903,0.192977,0.134014,-0.019781,0.07276,0.325872,0.029561,-0.09647,-0.55536,-0.627408,0,-1.553008,0,-1.553008,1.553951,-2.070992,0,1.554893,0,1.554893,-0.601989,1.755557,-0.107417,0.035891,-0.079907,0.049243,-0.238542,0.11601,0.057295,-0.005903,0.211765,-0.287751,0.281399,-0.093177,-0.318575,0.134043,0.22345,0.064534,-0.049625,-0.012797,0.440974,-0.236456,0.390964,-0.349924,-1.004941,0.590692,-0.480644,0.095056,0.217811,-0.287618,0.022104,0.071322,0.391306,0.379591,0.341788,-0.602702,-0.243671,0.140651,0.09373,0.198684,-0.106242,-0.107198,-0.745982,0.205126,0.250673,-0.069207,1.983368,-0.043986,4
