@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute destClass {2,1}

@data
-0.014038,0.595518,2
0.009725,-0.414411,1
-0.008063,0.341597,2
0.016989,-0.723123,1
0.016035,-0.682583,1
0.013894,-0.591592,1
0.004825,-0.206132,2
-0.01384,0.587121,2
0.011954,-0.509121,1
0.017833,-0.758972,1
0.004302,-0.183914,2
0.010944,-0.466228,1
-0.000532,0.021542,1
-0.000657,0.026823,2
0.020831,-0.886386,2
-0.001729,0.072413,2
0.00136,-0.058873,1
0.017476,-0.743824,1
-0.00748,0.316795,2
0.001909,-0.082226,2
0.016366,-0.696664,2
0.013374,-0.569467,1
0.001979,-0.085183,1
0.010131,-0.431634,1
0.009346,-0.39831,1
0.01613,-0.686615,1
0.014369,-0.611768,1
-0.019974,0.847802,2
0.00865,-0.368715,2
0.009478,-0.403908,1
0.011001,-0.468639,1
0.009363,-0.399031,1
0.006758,-0.288289,1
0.004866,-0.207885,1
-0.002382,0.100151,2
0.012656,-0.538979,1
-0.005876,0.248653,2
0.000006,-0.001363,1
0.010103,-0.430459,1
0.001643,-0.070906,2
0.008738,-0.372441,1
0.014823,-0.631055,1
0.000308,-0.014161,2
-0.006708,0.284018,2
-0.017258,0.732374,2
0.010186,-0.434007,1
0.005621,-0.239989,1
0.004533,-0.193728,2
0.010518,-0.448085,2
0.011318,-0.482098,1
0.010552,-0.449543,1
0.004652,-0.1988,2
-0.004788,0.2024,2
-0.015748,0.668217,2
0.01867,-0.79457,1
-0.010156,0.430551,2
0.015254,-0.649403,2
0.021077,-0.896881,1
-0.018712,0.79417,2
-0.018628,0.790611,2
0.01969,-0.837933,1
0.002242,-0.096362,2
0.011001,-0.468628,1
0.002155,-0.09269,1
0.007646,-0.326046,2
-0.005208,0.220258,1
0.017321,-0.737251,1
-0.000336,0.013211,2
-0.01302,0.552261,2
0.005584,-0.23839,2
0.011491,-0.489458,1
-0.005746,0.24311,2
-0.00016,0.00571,2
0.002663,-0.114272,2
0.003936,-0.168358,2
0.002192,-0.094235,2
0.013842,-0.58939,2
0.009942,-0.423624,1
0.002651,-0.11374,1
0.010862,-0.462725,1
-0.002843,0.119759,2
0.001236,-0.053632,2
0.021234,-0.903541,1
0.013492,-0.574497,1
0.006353,-0.271083,2
-0.006142,0.259927,2
0.003649,-0.15617,1
0.005785,-0.246954,2
0.015318,-0.652123,1
-0.004811,0.203394,2
0.016947,-0.721336,1
-0.021323,0.905158,2
0.005355,-0.228692,1
0.014877,-0.633363,1
0.00785,-0.334715,1
0.007332,-0.312688,2
0.002732,-0.117185,2
0.007264,-0.309789,1
0.018635,-0.793056,1
0.005196,-0.22191,2
-0.008818,0.373687,2
0.011108,-0.473177,1
0.019978,-0.850153,1
0.004491,-0.191964,1
0.018414,-0.783679,1
0.022111,-0.940796,1
-0.004483,0.189435,1
-0.008989,0.380956,2
0.002557,-0.109777,1
0.017651,-0.751267,1
0.007784,-0.331907,2
-0.002251,0.094561,2
0.008932,-0.380695,1
0.004637,-0.198161,1
0.004797,-0.204953,1
0.017025,-0.724653,1
0.005756,-0.245713,2
0.008574,-0.365481,1
-0.001218,0.050659,2
0.005427,-0.231743,1
0.015192,-0.646744,1
0.010385,-0.442438,2
-0.005234,0.221362,1
-0.011722,0.497087,2
-0.001541,0.064426,2
0.009806,-0.417837,1
0.002612,-0.112079,2
0.002081,-0.089525,1
-0.014842,0.629692,2
0.008162,-0.347971,2
-0.005745,0.243072,2
0.01049,-0.446924,1
0.007754,-0.330634,2
0.00788,-0.335998,1
-0.009116,0.386348,2
0.00896,-0.381876,2
0.009197,-0.391955,1
-0.000331,0.012976,2
0.012484,-0.531662,1
0.019061,-0.811185,1
0.005053,-0.215849,1
0.017456,-0.742967,1
0.004096,-0.17517,2
0.010014,-0.426695,1
-0.011744,0.498029,2
0.011867,-0.505431,1
0.009177,-0.391093,1
-0.003112,0.13117,2
-0.019752,0.838382,2
0.001949,-0.083932,1
0.003642,-0.155867,1
-0.002456,0.103287,1
0.018557,-0.789766,1
0.011519,-0.490629,1
-0.006109,0.258528,2
-0.011152,0.472854,2
0.001269,-0.055,1
-0.001399,0.05838,2
0.014529,-0.618552,1
-0.000767,0.03152,1
0.000976,-0.042557,2
0.016405,-0.698308,1
-0.003432,0.144753,2
-0.019388,0.822896,2
0.003503,-0.149968,1
-0.006256,0.264784,2
0.00859,-0.366143,1
0.012365,-0.526584,1
0.00271,-0.116245,2
0.004262,-0.182229,2
0.01096,-0.466868,2
-0.004184,0.176753,1
0.011675,-0.497289,1
0.003084,-0.132146,1
-0.009277,0.393171,2
0.00603,-0.257369,1
0.007418,-0.316369,1
0.004259,-0.182092,1
0.009329,-0.397588,1
0.003182,-0.136313,1
0.020097,-0.85521,2
0.001891,-0.081453,1
-0.016622,0.705329,2
0.015777,-0.671606,1
-0.017203,0.73002,2
-0.001291,0.053784,2
0.013691,-0.58295,1
0.002696,-0.115659,2
0.015213,-0.64765,1
0.015219,-0.647881,1
-0.00721,0.305325,2
0.01916,-0.815387,1
0.019988,-0.850571,1
0.010315,-0.439496,2
0.011032,-0.469935,1
0.006993,-0.29827,1
-0.005721,0.242043,2
0.005554,-0.237128,1
0.016763,-0.713499,1
-0.004766,0.201455,2
-0.000692,0.028332,2
0.008077,-0.34435,1
0.002084,-0.089644,2
0.016489,-0.701867,1
0.014791,-0.629722,1
0.001519,-0.065641,1
0.018299,-0.778787,1
0.007567,-0.322669,2
0.000386,-0.017496,2
-0.013874,0.588539,2
-0.017157,0.728085,2
-0.015552,0.659891,2
0.008454,-0.360373,1
-0.015456,0.655807,1
0.00272,-0.116677,1
0.010107,-0.430637,1
0.003866,-0.165388,1
0.017451,-0.742737,1
0.001524,-0.065868,1
-0.018723,0.794661,2
0.016022,-0.68203,1
0.01226,-0.522144,1
0.006267,-0.267442,1
0.011892,-0.506478,1
0.014398,-0.612998,1
0.016757,-0.71328,1
0.016309,-0.694206,1
0.017883,-0.761133,1
-0.009934,0.421121,2
0.009925,-0.422917,1
-0.008529,0.361397,2
0.003892,-0.166491,1
-0.014248,0.604441,2
0.002963,-0.127024,1
0.015006,-0.638845,1
0.011822,-0.50352,1
0.009581,-0.408301,1
0.011675,-0.497293,1
0.010254,-0.436874,2
0.010416,-0.443786,1
0.014996,-0.638413,1
-0.001884,0.078964,2
0.006972,-0.297402,2
0.007185,-0.306431,1
-0.004263,0.180082,2
-0.001715,0.071795,2
0.003883,-0.166132,2
0.009912,-0.422362,1
0.003109,-0.133229,1
-0.003608,0.152241,2
0.02208,-0.939499,1
0.002389,-0.102604,2
0.015664,-0.666802,1
0.009672,-0.412164,2
-0.007197,0.304802,2
0.012713,-0.541405,1
0.013863,-0.590268,1
0.010321,-0.43972,1
0.011047,-0.470566,1
0.002562,-0.109961,1
0.017285,-0.735688,1
0.005828,-0.24876,1
0.012673,-0.539708,1
0.006711,-0.286317,1
-0.004481,0.189343,2
0.011677,-0.497356,1
-0.016998,0.721344,2
0.011745,-0.500255,1
-0.00581,0.245839,2
0.005452,-0.232794,2
0.002672,-0.114635,2
0.018443,-0.784935,1
-0.005107,0.215957,2
0.010344,-0.440702,2
0.010073,-0.429196,1
0.01564,-0.665806,2
0.007518,-0.320606,1
0.012106,-0.515587,1
0.006126,-0.261434,1
0.005336,-0.227888,1
0.012639,-0.53826,1
0.00626,-0.267124,1
-0.006128,0.259354,2
0.006828,-0.29126,2
0.01412,-0.601182,1
0.010295,-0.438623,1
0.008936,-0.380876,1
0.012936,-0.550848,1
-0.011985,0.508287,2
0.005239,-0.22375,2
0.018592,-0.791269,1
0.008742,-0.372637,2
-0.005492,0.232332,1
0.005236,-0.223608,2
0.012036,-0.512616,1
-0.010221,0.433325,2
-0.000118,0.003948,2
-0.014514,0.61576,2
0.014635,-0.623072,1
0.0086,-0.366583,1
0.012431,-0.529393,1
-0.004962,0.209782,2
0.006302,-0.268923,2
0.001412,-0.061112,2
-0.00612,0.259018,2
0.013435,-0.572087,1
-0.002377,0.099927,1
-0.003367,0.141989,2
0.003073,-0.131681,2
0.000174,-0.008497,2
0.014161,-0.602921,1
0.002294,-0.098581,1
-0.002573,0.108281,2
0.01011,-0.430777,1
0.014092,-0.600011,1
0.00659,-0.281169,2
0.005283,-0.225598,2
-0.001588,0.066389,2
-0.000714,0.029247,2
0.001053,-0.045839,1
0.008876,-0.378322,1
-0.001044,0.043272,2
0.011059,-0.4711,1
0.004527,-0.193501,2
0.007184,-0.306408,1
-0.015614,0.662511,2
0.000106,-0.005577,2
0.016364,-0.69656,1
-0.011486,0.487046,2
0.023408,-0.995949,2
-0.001371,0.057165,2
0.002638,-0.113182,1
0.017221,-0.732971,1
0.01846,-0.785618,1
-0.014029,0.595133,2
-0.008625,0.365486,2
0.000434,-0.019532,2
0.018198,-0.774482,1
0.00962,-0.409931,1
0.019185,-0.81645,1
0.01169,-0.497921,1
-0.016128,0.684333,2
0.015123,-0.643833,1
-0.014253,0.604644,2
-0.004431,0.18724,1
-0.018882,0.801407,2
0.009658,-0.411536,1
0.002494,-0.10709,1
0.003915,-0.167473,1
-0.007948,0.336712,2
-0.013983,0.593206,2
0.01024,-0.436308,1
0.012051,-0.513236,1
0.020298,-0.863733,1
-0.012252,0.519625,2
-0.008137,0.344732,2
0.004283,-0.183101,2
0.002316,-0.099524,1
-0.010043,0.425748,2
0.008079,-0.344456,2
-0.006721,0.284555,2
0.002733,-0.117227,1
-0.00656,0.277716,2
0.012934,-0.550796,1
0.013028,-0.554769,1
-0.005527,0.233824,2
0.010157,-0.43278,2
0.006219,-0.265388,2
0.012924,-0.550368,1
-0.001734,0.07259,1
0.019177,-0.816125,1
0.003439,-0.147243,2
0.0181,-0.770349,1
0.015241,-0.648841,1
-0.004814,0.203522,2
0.00499,-0.213174,1
-0.002907,0.122467,2
-0.003532,0.149031,2
0.012186,-0.518998,1
-0.015011,0.63689,2
-0.001615,0.067553,1
0.015716,-0.669025,1
0.015553,-0.662111,2
0.011391,-0.485196,2
-0.014478,0.614238,2
0.009055,-0.38592,1
0.011998,-0.511013,1
0.008095,-0.345105,1
0.015356,-0.653697,2
-0.018881,0.801352,2
0.013508,-0.575185,2
0.011984,-0.510422,1
0.007268,-0.309966,1
-0.010981,0.465609,2
-0.017264,0.732636,2
0.016815,-0.71573,1
0.005577,-0.238105,2
0.008238,-0.351196,1
-0.018243,0.774243,2
0.006076,-0.259332,1
0.006279,-0.267952,1
0.000353,-0.016088,1
0.019885,-0.846215,2
-0.000071,0.001927,1
-0.006,0.253909,2
-0.018325,0.777739,2
0.006395,-0.272875,2
0.003795,-0.162389,1
0.012154,-0.51764,2
0.008625,-0.367636,1
-0.003148,0.13272,2
0.006464,-0.275792,2
0.004247,-0.18158,1
0.006601,-0.281627,1
-0.020284,0.860967,2
0.008237,-0.351173,1
-0.017259,0.732421,2
-0.001417,0.059145,2
0.013905,-0.592037,1
-0.000004,-0.000934,2
0.016597,-0.706448,1
0.003013,-0.129157,2
0.001328,-0.057532,2
0.007522,-0.320772,1
0.00199,-0.085678,1
-0.002412,0.101409,2
-0.00766,0.324458,2
0.012906,-0.549602,1
0.021951,-0.933998,2
0.00994,-0.423538,1
0.002928,-0.125526,2
0.01003,-0.427344,1
-0.008549,0.362227,2
0.000321,-0.014717,2
0.018888,-0.803814,2
0.011082,-0.472078,1
0.017733,-0.754755,1
-0.000536,0.021686,1
-0.002014,0.084507,2
-0.018577,0.788421,2
0.006612,-0.282078,1
-0.009436,0.399945,2
0.011629,-0.495314,1
0.017014,-0.724178,1
0.008864,-0.377796,2
0.019442,-0.827353,1
-0.000259,0.00993,2
0.018308,-0.779166,1
0.015479,-0.658926,1
0.018187,-0.774043,1
0.004115,-0.175961,2
0.011751,-0.500499,1
-0.000305,0.011869,2
-0.007854,0.332727,2
-0.008533,0.361565,2
0.0099,-0.421856,1
0.014237,-0.60617,1
0.007089,-0.302366,1
0.012473,-0.531194,2
0.010993,-0.468297,1
0.006258,-0.267033,1
0.001374,-0.059462,2
-0.006965,0.294914,2
0.008941,-0.381091,1
-0.003394,0.143141,2
-0.008156,0.345552,1
0.011442,-0.487367,1
0.006851,-0.292266,1
0.012473,-0.531195,1
-0.008523,0.361155,2
-0.013166,0.558488,2
0.010546,-0.449314,2
-0.002123,0.089122,2
0.006614,-0.282175,2
0.005188,-0.221559,1
-0.014384,0.610232,2
0.007949,-0.338902,1
0.010524,-0.448349,1
0.003632,-0.155457,2
0.023024,-0.979626,1
-0.018695,0.793433,2
-0.004697,0.198552,2
0.011291,-0.480962,2
0.004387,-0.187535,1
0.008563,-0.365025,1
0.016583,-0.705854,1
0.011056,-0.470969,1
0.018746,-0.797786,1
-0.004726,0.199773,2
0.015971,-0.67986,1
0.007721,-0.32924,1
0.003086,-0.132246,2
0.000905,-0.039532,1
