@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute destClass {2,3,4,1}

@data
0.000622,-0.040115,1
0.003191,-0.205837,3
-0.000732,0.047229,1
0.002062,-0.133018,2
0.000667,-0.043031,2
0.002727,-0.175911,3
-0.000885,0.057053,1
0.002412,-0.155597,4
-0.002272,0.146564,1
0.002029,-0.130864,3
0.000022,-0.001404,1
0.004273,-0.275623,4
0.001171,-0.075557,3
0.003719,-0.239872,4
-0.001011,0.065197,1
0.002679,-0.172774,4
0.002108,-0.135988,2
-0.000704,0.04542,1
0.003116,-0.20097,4
0.004311,-0.278074,4
0.000741,-0.047791,3
-0.001271,0.081955,1
-0.001224,0.078946,1
-0.001658,0.106929,1
0.001225,-0.079022,3
0.000152,-0.009771,3
0.003376,-0.217759,4
0.00337,-0.21736,4
0.000246,-0.015869,1
0.002598,-0.167602,2
0.001124,-0.072519,3
0.001413,-0.091142,2
0.003136,-0.202242,4
0.002069,-0.133473,3
0.003431,-0.221318,3
0.00458,-0.295432,4
0.000795,-0.051284,1
0.001909,-0.123162,3
0.000033,-0.0021,1
-0.002509,0.161825,1
0.002686,-0.173218,2
-0.002507,0.161712,1
0.003327,-0.214603,4
-0.000465,0.030015,1
0.000967,-0.062376,1
0.003059,-0.197334,4
0.001505,-0.097091,3
0.002731,-0.176129,3
0.002906,-0.187422,3
0.003955,-0.255069,4
-0.00041,0.026431,1
0.000141,-0.009102,1
0.001756,-0.113281,3
0.001138,-0.073415,3
-0.001122,0.072372,3
0.001763,-0.113698,3
0.00077,-0.049678,3
0.002734,-0.176344,4
0.001614,-0.104132,2
0.002657,-0.171398,2
0.001688,-0.108846,3
0.001345,-0.086767,3
0.000146,-0.009409,1
0.004338,-0.279823,4
0.003823,-0.246558,4
-0.000685,0.044177,1
-0.001931,0.124566,1
0.001163,-0.075017,3
0.000263,-0.016959,3
-0.000382,0.024652,3
0.00333,-0.214804,4
-0.00075,0.048386,1
-0.000474,0.030602,1
0.003669,-0.236625,4
-0.000908,0.05857,1
0.001039,-0.067032,3
0.003813,-0.245928,4
0.000102,-0.0066,1
-0.000807,0.05204,1
0.001321,-0.085211,2
-0.002151,0.138725,1
0.002511,-0.161959,2
0.000438,-0.028238,3
0.001931,-0.124522,2
0.000729,-0.046998,2
0.001041,-0.067172,3
0.003302,-0.212982,3
0.001699,-0.109603,2
0.000865,-0.055822,2
0.004107,-0.26493,4
-0.000614,0.039583,1
0.000035,-0.002226,3
0.003317,-0.213918,4
0.001713,-0.110501,2
-0.000715,0.046119,1
-0.001062,0.068487,1
0.001207,-0.077822,3
-0.001785,0.115142,1
0.001148,-0.074062,2
0.002799,-0.180551,2
0.002474,-0.159545,4
0.001733,-0.111782,2
0.00355,-0.229006,4
0.000596,-0.038436,2
0.002041,-0.131649,3
0.000257,-0.016589,2
0.000094,-0.006084,3
0.000995,-0.064209,3
-0.001361,0.087759,1
0.001733,-0.111776,2
0.005748,-0.370759,4
0.00165,-0.106402,3
0.002465,-0.158983,2
0.001525,-0.098344,2
0.005375,-0.346698,4
0.000712,-0.045936,1
-0.000439,0.028337,1
-0.000208,0.013405,3
0.001352,-0.087203,2
0.003868,-0.249474,2
-0.001884,0.121534,1
0.003812,-0.245884,4
0.002082,-0.134309,2
0.001872,-0.120715,2
-0.001385,0.089327,1
0.001049,-0.067675,3
0.004133,-0.266573,4
0.002003,-0.129211,3
0.00098,-0.063238,3
0.000224,-0.014454,1
0.002397,-0.154624,4
-0.001508,0.097237,1
0.001195,-0.077106,3
0.001784,-0.115083,2
-0.000556,0.035838,2
-0.001785,0.115152,1
0.001343,-0.086653,2
0.001768,-0.114065,2
-0.001057,0.068191,1
0.002532,-0.163319,4
0.00087,-0.056135,3
0.000847,-0.054605,2
0.003549,-0.228901,4
0.004674,-0.301504,4
0.002853,-0.184015,4
0.003856,-0.248738,4
0.001845,-0.119004,3
0.000433,-0.027959,3
0.001703,-0.109858,3
0.002068,-0.133362,2
-0.002164,0.139547,1
-0.000302,0.019476,3
0.002478,-0.15984,4
0.003392,-0.218808,4
0.00108,-0.069649,3
-0.001006,0.064858,1
0.001803,-0.116319,2
0.002188,-0.141137,2
0.004558,-0.294021,4
-0.002643,0.170443,1
0.004503,-0.290431,4
0.003303,-0.213053,4
0.004226,-0.27256,4
0.002325,-0.149986,2
-0.001449,0.093439,1
0.002156,-0.139064,2
-0.002888,0.186277,1
-0.002466,0.159071,1
0.002465,-0.159009,2
0.002429,-0.156698,2
0.00096,-0.061903,2
0.002525,-0.162831,2
0.003487,-0.224917,4
0.002484,-0.160241,2
0.004575,-0.295062,4
0.001719,-0.110897,3
0.004274,-0.275641,4
-0.000268,0.017297,2
0.001605,-0.103539,3
0.003852,-0.248485,4
0.001864,-0.120199,2
-0.00268,0.172892,1
0.000629,-0.040559,3
-0.001299,0.083818,1
-0.001466,0.094564,1
-0.001184,0.076378,1
-0.001065,0.068697,1
0.001201,-0.077455,2
0.002957,-0.190733,4
0.002568,-0.165614,4
0.002185,-0.140962,2
-0.001652,0.106559,1
0.000574,-0.037033,3
0.001354,-0.08733,3
-0.00133,0.085803,1
0.001345,-0.086748,2
0.001541,-0.099391,2
0.000968,-0.062404,2
-0.000231,0.014899,2
0.000499,-0.03216,3
-0.000059,0.003789,1
0.004481,-0.289026,4
0.002851,-0.183874,2
0.001728,-0.111453,2
0.003902,-0.251676,4
0.0034,-0.219306,4
-0.001415,0.091291,1
-0.000042,0.002691,2
-0.001528,0.098557,1
0.001372,-0.088502,3
0.00327,-0.210932,3
-0.000682,0.044012,1
0.002785,-0.179616,3
-0.001216,0.078449,1
0.000903,-0.058251,2
0.000061,-0.003941,2
0.000737,-0.047515,2
0.000136,-0.008767,3
0.00248,-0.159936,2
0.001933,-0.124654,2
-0.000258,0.016668,2
-0.000612,0.039447,1
0.000738,-0.047614,2
0.001539,-0.099239,3
0.002436,-0.157142,3
0.003806,-0.245466,4
0.003605,-0.232511,4
0.003991,-0.257421,4
-0.001459,0.094094,1
0.002004,-0.129232,4
0.001603,-0.103413,2
-0.000268,0.017291,3
0.000711,-0.045867,3
0.000803,-0.051779,3
-0.001339,0.086398,1
0.00202,-0.130292,2
0.004,-0.257973,4
0.00343,-0.221212,4
-0.001241,0.080022,1
-0.000689,0.04444,1
0.003991,-0.257402,4
-0.001582,0.102023,1
0.001509,-0.097353,2
0.000097,-0.006266,1
-0.001946,0.125499,1
-0.000179,0.01157,3
0.00133,-0.085792,2
0.000507,-0.032675,3
-0.001046,0.067476,1
-0.000632,0.04074,1
-0.001139,0.07349,1
0.000609,-0.03929,3
0.000407,-0.02623,2
0.000931,-0.060063,2
0.001948,-0.125643,2
-0.001345,0.086752,1
0.001236,-0.07972,2
0.00024,-0.01551,3
0.002171,-0.140022,3
0.003073,-0.19822,4
0.003732,-0.240717,4
0.002134,-0.137673,2
0.001002,-0.064622,3
0.000532,-0.034303,3
0.001765,-0.113871,4
0.004515,-0.291231,4
-0.001475,0.095128,1
0.001533,-0.098857,2
-0.001514,0.097652,1
-0.00044,0.028409,1
-0.000284,0.018289,1
0.003163,-0.203985,4
0.003302,-0.212994,4
-0.00043,0.027756,3
-0.000964,0.062168,1
-0.001298,0.083709,1
-0.00138,0.089024,1
0.000296,-0.019076,1
0.000345,-0.02223,3
0.003481,-0.224531,4
0.001408,-0.090786,2
0.000187,-0.012032,1
0.00047,-0.030297,3
-0.000628,0.040512,1
0.001189,-0.076715,2
-0.00151,0.097419,1
0.004407,-0.284253,4
-0.001468,0.094683,1
0.00129,-0.083185,2
0.004382,-0.282639,4
0.003761,-0.242616,4
0.004025,-0.259626,4
0.002628,-0.169498,2
0.001236,-0.079698,3
-0.000093,0.005978,1
0.001551,-0.100051,2
0.000618,-0.039833,3
0.004102,-0.264609,4
0.000409,-0.02637,2
0.00113,-0.07289,2
0.002315,-0.149319,3
-0.001589,0.102491,1
0.003377,-0.217809,4
0.002186,-0.141012,2
0.003373,-0.217586,3
0.003437,-0.221704,2
0.002163,-0.139523,2
0.002373,-0.15307,2
0.000111,-0.007168,1
0.002919,-0.188288,4
0.000519,-0.033451,3
-0.001635,0.105465,1
0.003128,-0.201725,4
-0.000872,0.056246,1
0.001656,-0.106798,2
0.000681,-0.043944,2
-0.000009,0.00059,1
0.004891,-0.315494,4
0.00336,-0.216691,4
-0.000426,0.027449,1
0.000495,-0.031944,3
-0.000533,0.034399,2
-0.000647,0.041761,3
0.004106,-0.264823,4
0.002547,-0.164309,2
0.002444,-0.157639,2
0.003252,-0.209758,2
0.00128,-0.082583,3
0.003415,-0.220248,3
0.001199,-0.077312,3
-0.0011,0.070962,1
0.004474,-0.28857,4
0.003203,-0.206592,3
-0.00022,0.014171,1
0.004613,-0.297536,4
0.000915,-0.059049,2
0.004374,-0.282118,4
0.004715,-0.304107,4
0.001692,-0.109136,2
0.004712,-0.303908,4
-0.000146,0.009433,1
0.003859,-0.248917,4
0.004646,-0.299669,4
0.001113,-0.071815,1
0.004536,-0.292553,4
0.003636,-0.234529,4
0.001893,-0.122112,2
0.001943,-0.125324,3
-0.000989,0.063779,1
0.001997,-0.128804,2
0.001646,-0.106187,3
0.002969,-0.191491,2
0.000053,-0.003415,1
-0.000214,0.013814,2
0.00049,-0.031622,2
-0.00148,0.095472,1
0.001384,-0.089261,3
-0.001897,0.122334,1
0.000945,-0.060967,2
0.001777,-0.11462,3
0.002167,-0.139774,4
0.001074,-0.069282,2
-0.001058,0.068262,1
-0.000579,0.037343,2
0.001766,-0.113915,3
0.000712,-0.045914,2
0.002899,-0.186992,4
-0.000447,0.028825,3
0.000122,-0.00786,3
0.002602,-0.167833,3
0.003315,-0.213825,2
0.003773,-0.24336,4
-0.000104,0.00671,1
-0.001668,0.107573,1
0.00199,-0.128359,2
0.002025,-0.130628,3
0.002809,-0.181156,3
-0.002093,0.134989,1
0.000544,-0.03509,2
-0.000314,0.020268,1
-0.000068,0.004381,1
0.003644,-0.235045,4
0.00256,-0.165125,2
0.002839,-0.18314,4
0.003918,-0.252703,4
0.002288,-0.147545,2
-0.001509,0.097351,1
0.00205,-0.132214,2
-0.000407,0.026255,2
0.000412,-0.026593,3
0.004059,-0.261833,4
0.001279,-0.082493,2
0.001928,-0.124337,3
0.004015,-0.258958,4
0.004028,-0.259777,4
0.001784,-0.115049,2
-0.002194,0.141528,1
0.000961,-0.061982,3
0.002821,-0.181953,4
-0.000964,0.062183,1
0.003632,-0.234278,4
-0.000577,0.037206,1
0.005228,-0.337215,4
-0.001451,0.093603,1
0.001637,-0.105582,2
0.001854,-0.11955,2
0.000387,-0.024963,2
0.000881,-0.056852,3
0.000049,-0.003169,1
-0.000492,0.031758,3
0.00332,-0.214157,4
0.001199,-0.077315,3
0.00148,-0.09544,2
0.000573,-0.036974,3
0.002312,-0.149133,3
-0.00018,0.011608,3
-0.00065,0.041907,1
-0.000492,0.031759,1
0.004745,-0.306075,4
0.002361,-0.152259,2
0.002706,-0.174569,2
0.000132,-0.008537,3
-0.002033,0.131146,1
-0.000034,0.00221,2
0.00473,-0.305098,4
-0.001135,0.073179,1
0.003486,-0.224819,4
0.002721,-0.175482,2
0.001917,-0.123631,3
-0.000838,0.054073,1
-0.001902,0.122661,1
0.001217,-0.078474,3
0.001126,-0.072634,4
0.004364,-0.281464,4
0.005104,-0.32923,4
0.000506,-0.032618,3
0.002372,-0.152969,3
0.00225,-0.145152,2
0.001645,-0.106101,2
-0.001363,0.087915,1
0.004185,-0.269918,4
-0.000857,0.055259,1
0.001407,-0.090739,2
0.003759,-0.242485,4
0.00309,-0.199301,4
-0.002101,0.135539,1
0.001124,-0.072504,3
0.001542,-0.09947,2
-0.000287,0.018522,1
0.001745,-0.112525,2
0.003482,-0.224561,4
-0.000518,0.033384,1
0.002009,-0.129576,3
-0.000308,0.019882,1
0.001439,-0.092806,3
0.000443,-0.028594,1
0.002736,-0.176461,3
-0.001208,0.077894,1
0.001473,-0.094993,3
0.002682,-0.172966,2
-0.001434,0.092476,1
0.002791,-0.180044,2
0.002186,-0.14099,3
0.001382,-0.089139,2
-0.000437,0.028165,3
0.002792,-0.180112,4
0.002578,-0.16626,4
0.00356,-0.22963,4
0.001053,-0.067947,3
0.002294,-0.14798,3
-0.001631,0.10522,1
0.000536,-0.034596,1
0.001615,-0.104155,2
-0.002157,0.139146,1
0.001803,-0.116317,2
0.003578,-0.230806,4
0.001406,-0.090669,3
0.001828,-0.117888,3
0.002702,-0.17429,4
0.004745,-0.306065,4
-0.00083,0.053543,1
0.000486,-0.031371,1
-0.001086,0.070029,1
-0.001329,0.085713,1
0.001426,-0.091995,2
-0.000078,0.005036,1
0.001394,-0.089889,3
0.004172,-0.269125,2
-0.000105,0.00676,3
0.00235,-0.151555,4
-0.000532,0.034287,3
-0.002827,0.182361,1
0.000891,-0.05746,2
0.0003,-0.019326,3
0.001995,-0.128698,2
0.000411,-0.0265,1
0.00368,-0.237331,4
-0.000045,0.002884,2
0.003403,-0.219489,2
0.003157,-0.203605,3
0.004802,-0.309708,4
-0.00058,0.037386,1
-0.000556,0.035885,3
0.00394,-0.254098,4
0.003983,-0.256928,4
0.000149,-0.009639,2
0.000411,-0.026526,1
0.000852,-0.05498,3
0.001855,-0.119646,3
0.00087,-0.056147,3
0.001606,-0.103556,2
0.00408,-0.26314,4
0.002224,-0.143459,3
0.00205,-0.132239,2
-0.001567,0.101048,1
0.003519,-0.226971,4
-0.000961,0.061978,1
0.001143,-0.073731,3
0.003221,-0.207723,2
0.004193,-0.270465,4
0.003508,-0.226295,3
0.00468,-0.301837,4
-0.001355,0.087373,1
0.002681,-0.172906,4
0.001258,-0.08112,3
-0.002162,0.139432,1
0.003641,-0.234863,4
-0.001317,0.08497,1
-0.001023,0.066012,1
0.003225,-0.208016,2
-0.00061,0.03933,3
0.002668,-0.172095,4
0.003143,-0.202732,4
0.001412,-0.091059,3
0.001266,-0.081632,2
0.004709,-0.303741,4
0.004182,-0.269709,4
0.000749,-0.048311,3
0.002029,-0.13087,2
-0.000623,0.040209,1
-0.002338,0.150813,1
0.004581,-0.295447,4
-0.002211,0.142592,1
0.002588,-0.166956,3
0.001194,-0.07704,3
-0.002384,0.153748,1
0.00415,-0.267673,4
-0.001495,0.096425,1
0.002563,-0.16533,4
-0.000549,0.035394,2
0.004992,-0.32197,4
0.001769,-0.114092,2
-0.002278,0.14695,1
0.000124,-0.007991,3
0.001226,-0.079061,2
0.000387,-0.024993,2
0.002316,-0.149405,2
-0.001993,0.128581,1
0.001445,-0.093172,3
-0.001431,0.092319,1
0.003221,-0.207769,4
0.004434,-0.286,4
0.000541,-0.034895,2
0.003739,-0.241151,2
0.000401,-0.025887,1
-0.001597,0.102977,1
-0.001016,0.065528,1
0.000586,-0.037816,1
0.000768,-0.049534,2
-0.00197,0.127094,1
0.000342,-0.022088,2
0.004064,-0.262159,4
-0.001118,0.072093,3
-0.001178,0.075985,1
0.004354,-0.280851,4
0.000036,-0.002353,1
0.000543,-0.035029,3
0.001444,-0.093144,3
-0.000498,0.032094,2
0.002585,-0.166704,4
0.000691,-0.044575,3
0.0001,-0.006455,1
-0.002071,0.133554,1
0.000809,-0.052208,3
0.000258,-0.016626,1
0.004893,-0.315571,4
-0.00019,0.012283,1
0.000119,-0.00769,3
0.00026,-0.016761,1
-0.000793,0.051146,1
0.000986,-0.06357,2
0.001788,-0.115324,2
0.001465,-0.09446,3
-0.001326,0.085502,1
0.001334,-0.086025,3
-0.000746,0.048086,1
-0.001184,0.076364,1
0.000336,-0.021677,3
0.001211,-0.078115,3
0.00176,-0.113497,2
0.005142,-0.331662,4
0.0002,-0.012911,3
-0.00054,0.034799,1
0.001223,-0.078879,3
0.001642,-0.105901,3
0.001543,-0.099513,3
-0.001592,0.102673,1
0.001186,-0.076466,2
-0.001731,0.111663,1
0.00056,-0.036109,3
0.000891,-0.057486,3
-0.000097,0.006281,1
0.001117,-0.072053,2
-0.001922,0.123943,1
0.000976,-0.062961,3
0.003346,-0.21584,4
0.000177,-0.011391,2
0.001192,-0.076912,2
0.004101,-0.264521,4
-0.001767,0.113992,1
-0.001414,0.091221,1
-0.001698,0.109546,1
0.003606,-0.232595,4
0.000117,-0.007532,3
0.003531,-0.227773,4
0.001796,-0.115826,2
0.000056,-0.003622,3
0.003662,-0.236192,4
0.003398,-0.219156,4
0.004461,-0.28773,4
-0.000609,0.039272,1
0.00271,-0.17478,2
-0.000728,0.04696,1
0.000033,-0.002116,1
-0.000511,0.032955,1
-0.002148,0.138563,1
-0.00067,0.043214,1
-0.00235,0.151586,1
0.00494,-0.31865,4
-0.002255,0.145424,1
0.003109,-0.200559,4
0.003802,-0.24521,4
-0.000911,0.058747,1
0.0042,-0.270901,4
0.002717,-0.175237,4
0.003032,-0.195575,2
0.003219,-0.20762,3
0.000627,-0.040421,1
0.001956,-0.12614,4
-0.000437,0.028215,1
0.001522,-0.098163,3
0.000533,-0.034361,2
-0.003523,0.227207,1
0.00189,-0.121906,2
0.001381,-0.089082,3
0.001771,-0.114214,2
-0.000174,0.011235,3
-0.000405,0.026121,1
0.001208,-0.077923,3
0.001816,-0.117128,3
0.001299,-0.083774,2
0.003526,-0.227453,4
0.001064,-0.068638,3
0.000644,-0.041557,3
-0.00066,0.042594,1
0.002602,-0.167854,2
-0.002874,0.185378,1
0.001922,-0.123962,3
-0.001951,0.125869,1
-0.00086,0.055445,1
0.004295,-0.277043,4
0.001945,-0.125461,2
-0.000791,0.051037,1
-0.000194,0.012537,3
0.002195,-0.141547,3
-0.000087,0.005633,3
0.00383,-0.247037,4
-0.001121,0.072277,1
0.000181,-0.011683,1
-0.002511,0.161987,1
0.003202,-0.206539,4
0.002484,-0.160233,4
0.002058,-0.132731,2
0.005571,-0.35936,4
0.001562,-0.100735,2
-0.0018,0.116127,3
0.003933,-0.253701,4
-0.002182,0.140734,1
0.003859,-0.248875,4
-0.001749,0.11279,1
0.001847,-0.119123,3
0.000416,-0.026819,2
0.001873,-0.120779,3
-0.001853,0.119535,1
0.002013,-0.129842,3
-0.002026,0.130697,1
0.001009,-0.065088,2
0.001209,-0.077973,1
0.005073,-0.327221,4
0.003242,-0.209084,4
0.002418,-0.155976,3
0.000114,-0.007382,1
0.001785,-0.115132,2
0.004186,-0.269998,4
0.001528,-0.098551,3
0.002791,-0.18,3
0.001477,-0.09529,3
0.000647,-0.041753,3
0.000732,-0.047225,1
-0.001637,0.105589,1
0.001846,-0.119077,2
0.000643,-0.041495,3
0.004372,-0.281991,4
0.003378,-0.217862,4
0.002368,-0.152714,3
0.001016,-0.06555,2
0.001621,-0.104529,2
-0.001696,0.109404,1
0.001104,-0.07118,3
-0.002004,0.129234,1
0.001549,-0.099886,2
0.000949,-0.061232,2
0.004258,-0.274615,4
0.000543,-0.035017,3
0.003453,-0.222714,3
-0.000998,0.064363,1
0.001655,-0.106763,3
0.002393,-0.15435,2
0.004255,-0.274455,4
0.002887,-0.186215,3
0.000037,-0.002371,2
0.000515,-0.03324,1
0.002248,-0.145,3
0.003131,-0.201922,4
0.004445,-0.286692,4
0.001219,-0.078604,3
0.00114,-0.073551,3
-0.001369,0.088302,1
-0.000136,0.008798,3
0.002114,-0.136348,2
-0.000721,0.046495,1
-0.00218,0.140609,1
0.001623,-0.104679,2
-0.000517,0.033362,3
-0.001647,0.106259,1
-0.000892,0.057542,1
0.003397,-0.219083,4
0.004904,-0.316313,4
-0.000839,0.054148,3
-0.000024,0.001547,3
0.00429,-0.276732,4
-0.002088,0.13465,1
0.000704,-0.045435,2
-0.001154,0.074436,1
0.004268,-0.275297,4
-0.002678,0.172755,1
0.001194,-0.077039,2
-0.00031,0.020018,1
0.002316,-0.149356,4
0.000366,-0.023588,2
0.002758,-0.17788,4
0.002256,-0.145518,2
0.001213,-0.078248,3
-0.000743,0.04792,1
0.001349,-0.087017,2
0.005482,-0.353602,4
0.001021,-0.065853,3
0.000603,-0.038896,3
0.004511,-0.290948,4
0.004537,-0.292616,4
0.003691,-0.238099,4
0.002702,-0.174291,3
0.000004,-0.000236,1
-0.001936,0.124869,1
-0.001105,0.07127,1
-0.001225,0.079024,1
0.002051,-0.13229,2
0.002288,-0.147605,3
0.001885,-0.121614,3
0.001778,-0.114685,2
0.002235,-0.144128,3
0.002674,-0.17246,4
0.000075,-0.004825,3
0.003716,-0.239684,4
0.002665,-0.171877,2
-0.002281,0.147135,1
0.003966,-0.255785,4
0.001457,-0.09395,2
0.00029,-0.018691,3
0.001922,-0.123964,3
0.000717,-0.04627,1
0.002381,-0.153542,4
-0.001008,0.065011,1
0.001721,-0.11098,4
0.002391,-0.154218,3
0.003633,-0.234342,4
0.00434,-0.279932,4
0.001338,-0.086273,3
-0.001499,0.096683,1
-0.000563,0.036295,3
0.000025,-0.001613,3
0.002483,-0.160154,2
0.00455,-0.293446,4
0.00373,-0.240567,3
-0.002203,0.142062,1
-0.000259,0.016702,2
0.002394,-0.154396,2
0.003968,-0.255964,4
-0.001403,0.090504,1
0.000822,-0.053,1
0.003892,-0.25101,4
0.001305,-0.084185,3
0.002222,-0.143297,3
0.003942,-0.254234,4
0.002773,-0.178845,3
0.00022,-0.014166,3
-0.002649,0.170846,1
0.000522,-0.033664,3
0.002409,-0.155404,4
0.001912,-0.123334,3
0.003397,-0.21912,4
0.001589,-0.102485,2
0.000839,-0.054099,3
-0.002201,0.141991,1
0.00207,-0.133501,3
0.002071,-0.133578,4
0.004895,-0.315735,4
0.00095,-0.061293,2
0.000745,-0.048068,2
-0.000593,0.038274,1
-0.001695,0.109352,1
0.000366,-0.023577,3
0.005181,-0.334205,4
0.001751,-0.11294,3
0.002683,-0.173085,3
0.001971,-0.127126,4
-0.002429,0.156672,1
0.003529,-0.22759,2
0.000987,-0.063637,3
0.003671,-0.236787,4
0.00149,-0.096098,2
0.002973,-0.191743,4
-0.001217,0.078469,1
-0.00031,0.020014,2
0.003076,-0.198412,2
0.000829,-0.053484,3
0.003426,-0.221008,4
-0.000876,0.056523,1
-0.002341,0.150979,1
-0.001367,0.088149,1
0.001934,-0.124734,3
-0.001673,0.107879,1
0.001741,-0.112273,3
0.000153,-0.009887,3
-0.000506,0.032611,1
0.004021,-0.259351,4
-0.000879,0.05671,1
0.004326,-0.279044,4
-0.000962,0.062065,1
0.001324,-0.085382,2
0.004782,-0.30846,4
0.002747,-0.177157,3
-0.002062,0.133026,1
0.000161,-0.010396,2
-0.001739,0.112151,1
0.000276,-0.017789,2
0.00065,-0.0419,2
0.004931,-0.318049,4
0.001369,-0.088269,2
0.002389,-0.154086,2
0.000675,-0.043557,2
0.000205,-0.013208,3
0.00173,-0.111591,2
0.001116,-0.071996,2
0.002519,-0.162458,4
0.000351,-0.022647,2
0.004133,-0.266568,4
0.003138,-0.202417,4
0.001548,-0.099854,2
0.004689,-0.302418,4
-0.000248,0.016021,1
0.000969,-0.062516,1
0.005126,-0.330612,4
-0.002183,0.140817,1
0.00513,-0.330868,4
-0.00091,0.058701,1
0.004867,-0.313899,4
-0.001119,0.072149,1
-0.000902,0.058188,1
-0.00112,0.072244,1
-0.00079,0.050983,1
0.001446,-0.093296,2
0.002075,-0.133806,3
-0.002018,0.130188,1
-0.002127,0.137208,1
-0.001167,0.075277,1
0.0021,-0.135423,3
-0.001372,0.088511,1
0.000659,-0.042482,1
0.003933,-0.253698,4
0.002321,-0.149685,2
0.003047,-0.196524,4
-0.000942,0.06076,1
0.00159,-0.102581,3
0.003154,-0.203433,4
0.000463,-0.029889,3
0.003217,-0.207504,4
0.001522,-0.098144,2
0.000758,-0.048905,2
0.001874,-0.120869,2
0.000494,-0.031846,3
-0.001408,0.090813,1
0.002614,-0.168578,4
0.002624,-0.169275,2
0.00107,-0.069042,3
0.004702,-0.303278,4
0.001174,-0.075721,2
-0.000696,0.044914,1
0.004191,-0.27031,4
0.000185,-0.01196,3
0.000435,-0.028073,2
0.001375,-0.088655,3
-0.001098,0.070852,1
-0.000081,0.005235,3
0.00214,-0.138024,2
0.000429,-0.027673,3
-0.001499,0.096709,1
-0.00153,0.098689,1
0.00453,-0.292178,4
0.000999,-0.064451,3
0.002777,-0.179105,2
0.003171,-0.20453,4
-0.000546,0.035187,1
-0.000559,0.036083,1
0.003427,-0.221021,4
0.002147,-0.138462,3
0.002902,-0.187204,4
-0.000413,0.026667,1
-0.001388,0.08951,1
0.004642,-0.299391,4
0.001003,-0.064674,2
0.000738,-0.047569,3
0.001443,-0.093101,3
0.003818,-0.246231,4
-0.001057,0.068167,1
-0.002217,0.142984,1
0.002999,-0.193413,4
0.001827,-0.117845,2
-0.001734,0.111842,1
0.001558,-0.100492,3
-0.001381,0.089049,3
-0.001777,0.114626,1
0.001504,-0.097024,3
0.004198,-0.270739,4
-0.000414,0.026679,2
0.000451,-0.029105,1
0.002045,-0.131873,3
-0.000206,0.013258,1
0.001274,-0.082151,3
0.000244,-0.015724,3
0.00079,-0.050945,3
0.001665,-0.107371,2
-0.000301,0.019432,1
0.001884,-0.121543,3
0.00179,-0.115459,3
0.001144,-0.073757,2
0.000053,-0.003409,3
-0.001319,0.085078,1
0.000933,-0.06015,3
0.001082,-0.069803,3
-0.001059,0.068334,1
-0.002794,0.180186,1
-0.000901,0.058123,1
0.000248,-0.016003,2
0.001211,-0.078115,2
0.001486,-0.095862,3
0.002272,-0.146522,2
0.000522,-0.033673,2
-0.001698,0.109506,1
0.004903,-0.316265,4
0.002262,-0.14588,2
0.000137,-0.008807,1
0.001044,-0.067314,3
-0.000722,0.046594,1
-0.001151,0.07423,1
0.001426,-0.091984,2
0.002825,-0.182219,2
-0.00168,0.108333,1
0.003602,-0.232345,4
