@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute slope11 numeric
@attribute intercept11 numeric
@attribute slope12 numeric
@attribute intercept12 numeric
@attribute slope13 numeric
@attribute intercept13 numeric
@attribute slope14 numeric
@attribute intercept14 numeric
@attribute slope15 numeric
@attribute intercept15 numeric
@attribute slope16 numeric
@attribute intercept16 numeric
@attribute slope17 numeric
@attribute intercept17 numeric
@attribute slope18 numeric
@attribute intercept18 numeric
@attribute slope19 numeric
@attribute intercept19 numeric
@attribute slope20 numeric
@attribute intercept20 numeric
@attribute destClass {2,1}

@data
1.360994,-1.709335,-0.397579,1.351313,-0.140159,0.121709,-0.044124,-0.926677,-0.076879,-1.163222,-0.023475,-1.719268,0.172032,-2.125509,0.349641,-1.201807,0.040294,0.678786,-0.11693,1.193517,-0.12271,0.968128,-0.081851,0.816221,-0.043043,0.627779,-0.05969,0.419025,0.07545,0.076952,-0.104965,0.796317,-0.102009,0.181219,-0.026063,-0.101741,-0.011638,-0.150729,1.283432,-0.963485,1
1.437325,-1.66426,-0.18429,1.145348,-0.317393,1.019746,-0.092656,-0.613108,-0.069324,-1.009446,-0.10957,-1.432773,0.063727,-1.913024,0.297528,-1.316573,0.196099,0.209553,-0.010549,0.855447,0.019453,0.652547,-0.024498,0.631495,-0.1328,0.854456,-0.050614,0.389338,0.097716,0.162452,-0.245656,0.817105,-0.065674,-0.011378,-0.033645,-0.327726,-0.079737,-0.355483,1.403506,-1.336371,1
0.881003,-1.310664,-0.499225,1.880388,-0.098443,-0.78799,-0.037776,-1.217087,-0.008548,-1.349756,-0.04573,-1.418205,0.013744,-1.534414,0.176671,-1.394557,0.152005,-0.450947,0.018298,0.172844,-0.035908,0.389194,0.011983,0.260909,-0.00133,0.405823,0.069606,0.533213,-0.035353,0.636073,-0.092201,0.797605,-0.003899,0.270152,0.082077,0.210251,0.293598,1.465362,0.643274,0.940884,2
1.200841,-1.868128,-0.367501,2.459115,-0.018234,-0.044038,0.029064,-0.427663,-0.109329,-0.425607,-0.129078,-0.744846,-0.095979,-1.365698,-0.000308,-1.817711,0.068842,-1.647203,0.203866,-1.127875,0.132677,-0.33379,0.028837,0.256909,0.023249,0.25756,-0.01658,0.469973,0.055534,0.407138,0.005685,0.581911,0.084598,0.721989,-0.068683,0.959033,0.032219,0.708945,0.979954,0.110232,2
0.454023,-1.954505,-0.075607,-0.408771,-0.036042,-0.854451,-0.096943,-1.014958,-0.110056,-1.614836,0.059314,-1.942871,0.289477,-1.610673,0.122262,-0.048935,0.040515,0.438008,-0.008874,0.556142,0.020281,0.435245,0.047863,0.491281,0.099356,0.733856,-0.044578,1.270775,-0.031654,0.735819,-0.105758,0.616419,-0.057035,0.419839,0.26452,0.179579,-0.462001,2.49779,1.181161,-0.89116,1
1.138198,-1.870611,-0.156784,0.640004,-0.317041,0.159527,-0.060044,-1.097489,-0.073122,-1.361344,-0.068799,-1.758066,0.083404,-2.141192,0.353453,-1.512823,0.13128,0.246098,-0.039541,0.665604,0.028053,0.485298,-0.017063,0.608323,-0.019481,0.508464,-0.033046,0.516137,0.011708,0.429181,0.044343,0.80737,-0.063321,0.818849,0.015972,0.481585,0.009325,0.584251,1.049485,-0.04934,1
1.557016,-2.165678,-0.793545,1.980468,-0.012722,0.021962,-0.167708,-0.162697,-0.11128,-0.823402,-0.085236,-1.371957,0.037757,-1.927254,0.262517,-1.650356,0.250629,-0.272585,0.013209,0.945073,0.001678,0.781026,0.026824,0.516929,-0.210393,0.931231,-0.070679,0.479534,0.111803,0.189532,-0.19929,1.075619,-0.117644,0.191134,0.008309,-0.211392,-0.043819,-0.049475,1.278745,-0.921292,1
0.975557,-0.946895,0.098283,0.479707,-0.149821,-0.997778,-0.07202,-1.665912,0.034338,-1.949061,0.278167,-1.752731,0.341431,0.061119,-0.064139,1.651441,-0.094959,1.124396,-0.064597,0.629613,-0.026008,0.310611,-0.034746,0.16634,-0.018522,0.03259,-0.022562,0.008881,0.009847,-0.035891,0.054665,-0.071501,-0.092701,0.4349,-0.010651,-0.191998,0.041191,-0.240128,1.297053,-0.935904,2
1.410826,-1.927442,-0.010856,0.609535,-0.455672,0.931174,-0.049498,-0.855346,-0.081288,-1.152581,-0.099391,-1.634502,0.09388,-2.228926,0.415947,-1.500255,0.094921,0.577761,-0.050504,0.853183,0.025437,0.64273,-0.005554,0.693417,-0.030553,0.633948,-0.024635,0.433611,-0.031989,0.295687,0.015726,0.501237,-0.093096,0.326628,0.003649,-0.055206,-0.030227,0.009084,1.224691,-0.756867,1
0.626774,-1.470425,-0.16734,-0.11696,-0.129495,-0.729735,-0.147444,-1.271221,-0.066848,-2.138364,0.329508,-2.481008,0.314548,-0.63703,-0.027278,0.737049,-0.019671,0.663032,0.012301,0.598881,0.012848,0.538274,0.011198,0.367461,-0.061105,0.49762,0.052593,0.350199,-0.10281,0.866855,-0.035036,0.308745,-0.042774,0.276103,-0.028158,0.304697,0.68185,0.527492,0.67188,0.571347,1
1.127504,-1.293103,0.128367,0.627774,-0.528344,1.435418,-0.092744,-0.613133,-0.124778,-1.109986,-0.138139,-1.927496,0.22297,-2.497134,0.306827,-1.12336,0.06467,0.31977,-0.017805,0.526144,0.013625,0.482552,-0.002349,0.558065,-0.024771,0.524188,-0.024661,0.411107,0.074823,0.27567,-0.093838,0.662447,-0.012612,0.124238,-0.000324,0.070903,0.00621,0.043796,1.265448,-0.673686,1
0.856815,-1.834431,-0.022117,0.952457,-0.078615,-0.093845,0.077135,-0.793899,-0.013985,-0.787304,-0.208743,-0.308203,0.148092,-1.136777,-0.021047,-0.92234,-0.058592,-1.358728,0.123119,-1.52142,0.135138,-0.832625,0.120218,-0.00545,-0.02803,0.602089,-0.008707,0.477864,-0.007115,0.267624,0.021257,0.347634,-0.000264,0.29142,0.214441,0.282175,0.382783,2.184089,0.398917,1.783088,2
0.679533,-1.566193,-0.05933,0.314906,-0.057685,-0.338675,-0.253052,-0.114681,-0.064818,-1.068487,-0.010815,-2.32643,0.138474,-2.409347,0.397551,-1.495927,0.165458,0.261969,0.008038,0.961921,0.021708,0.696934,0.01544,0.698955,-0.137855,0.990896,-0.091092,0.819187,-0.074143,0.638855,-0.026777,0.526831,-0.01022,0.364511,0.090409,0.485882,-0.044575,0.544221,1.226397,-0.654543,1
1.391601,-1.950656,-0.337102,1.108824,-0.220087,0.571138,-0.127802,-0.750728,-0.074128,-1.137272,-0.058086,-1.632107,0.104558,-2.112106,0.358323,-1.564559,0.21216,0.168483,-0.012996,1.019869,-0.018565,0.805191,0.007196,0.631683,0.010659,0.587621,0.006917,0.350733,0.07209,0.264218,-0.142643,0.791113,-0.055741,0.090457,-0.025191,-0.062905,0.070443,-0.149166,1.311344,-0.825372,1
1.477767,-2.333822,-0.205971,0.494219,-0.399313,0.57686,-0.082314,-0.893142,-0.127519,-1.121621,-0.092674,-1.544855,0.055812,-1.860402,0.362651,-1.396235,0.163054,0.470265,-0.03792,1.197392,-0.048011,0.972907,-0.127727,0.884437,-0.117544,0.891157,0.034115,0.345653,0.052429,0.145143,0.0085,0.593841,-0.026435,0.139167,0.062763,-0.125242,0.011725,-0.013276,1.232823,-0.728527,1
1.414144,-1.55942,-0.26709,1.073552,-0.237869,0.457712,-0.106551,-0.670002,-0.048511,-1.135159,-0.049094,-1.617509,0.060011,-1.785113,0.29231,-1.157072,0.182038,0.351752,-0.055588,1.050929,-0.054349,0.791359,-0.009192,0.626543,-0.031278,0.647979,0.005195,0.322177,0.093757,0.091088,-0.146129,0.675129,-0.05379,-0.017832,-0.011676,-0.227688,0.001314,-0.39702,1.401979,-1.253251,1
1.345477,-1.29007,0.0593,0.920338,-0.356642,0.595453,-0.081037,-0.756912,-0.094328,-1.171311,-0.119642,-1.632288,0.120938,-2.024022,0.348886,-1.039307,0.07599,0.548595,-0.060213,0.807674,-0.004997,0.577861,-0.032713,0.570188,-0.014465,0.414614,-0.014867,0.291416,0.022068,0.153549,-0.090613,0.644474,-0.061245,0.107532,-0.010795,-0.168987,0.038815,-0.24799,1.384989,-1.110231,1
1.499705,-2.323536,-0.56549,1.617445,-0.213939,0.4532,-0.088023,-0.863561,-0.079598,-1.190468,-0.084298,-1.600357,0.037275,-1.994897,0.347945,-1.49814,0.161017,0.355615,-0.045195,1.063821,-0.008668,0.718027,0.006315,0.558749,-0.006738,0.509181,-0.033432,0.448178,0.107012,0.226135,-0.100966,0.771776,-0.075115,0.250575,-0.038053,0.171305,-0.053206,0.086575,1.200367,-0.652288,1
1.650435,-2.199707,-0.718803,2.291295,-0.183115,0.814769,-0.113953,-0.403573,-0.044264,-0.843072,-0.083842,-1.312289,0.015607,-1.862255,0.245831,-1.559679,0.186684,-0.092022,0.102798,0.68957,-0.054071,0.867075,-0.028492,0.645366,0.021568,0.51791,-0.077786,0.401468,0.014977,0.080982,-0.136041,0.717512,-0.09248,0.075932,0.014465,-0.376722,-0.010189,-0.322001,1.358135,-1.271564,1
1.058222,-1.054705,-0.513416,0.604296,-0.072927,-1.303528,-0.064189,-1.616334,0.011656,-1.957838,0.241711,-1.795808,0.242688,-0.201465,0.04633,0.751737,-0.066636,0.79607,-0.019978,0.522661,0.03067,0.412357,0.001485,0.777058,-0.046942,0.822023,-0.111403,0.350154,-0.009742,-0.029285,0.008644,-0.086105,-0.004547,-0.067945,0.02355,0.022877,0.158085,0.172327,1.050034,0.239805,2
0.940042,-1.614339,-0.527499,0.775626,-0.171848,-0.753675,-0.068363,-1.391762,0.023518,-1.775966,0.257346,-2.02626,0.322986,-0.95336,0.109917,0.490613,-0.029371,0.847766,-0.057896,0.758715,0.03809,0.518162,-0.016875,0.503434,-0.102485,0.578408,0.104559,0.470589,0.01704,0.239627,0.065312,-0.212981,0.026411,-0.223639,0.171612,-0.416615,0.221,1.843821,1.401399,-1.507033,1
1.362145,-1.345124,0.064176,0.875645,-0.452561,1.239713,-0.082915,-0.564332,-0.063894,-0.989174,-0.114317,-1.400291,0.002823,-1.943601,0.321583,-1.665405,0.166904,0.083993,-0.035188,0.813808,-0.013423,0.594425,-0.009238,0.517518,-0.015705,0.441125,-0.033695,0.339366,-0.019529,0.222021,0.038252,0.40792,-0.098716,0.258594,-0.012559,-0.151131,0.007815,-0.240966,1.352618,-1.187739,1
0.885329,-1.008679,-0.184019,0.504616,0.056625,-0.233522,-0.156492,-0.260042,-0.02133,-0.820783,-0.07548,-0.893349,-0.056903,-1.305823,-0.014928,-1.651781,0.0917,-1.658414,0.170229,-1.115046,0.114677,-0.244556,0.049339,0.314582,0.02066,0.459294,-0.002995,0.4863,0.047993,0.416716,0.128578,0.464093,0.113145,0.960261,-0.01072,1.444724,0.063053,1.191415,1.008424,-0.224334,1
1.50434,-2.208325,-0.302969,0.89533,-0.334101,0.656867,-0.123054,-0.759025,-0.153392,-1.028643,-0.098759,-1.581174,0.050339,-1.932451,0.321828,-1.442469,0.195024,0.291608,-0.060653,1.092532,-0.000947,0.740736,0.002728,0.563973,-0.03134,0.607293,-0.031095,0.366316,0.088889,0.180806,-0.122138,0.836233,-0.077291,0.261622,-0.04249,0.167216,0.012837,-0.049548,1.266974,-0.670966,1
1.174509,-1.812649,-0.454009,2.629236,-0.111706,0.203846,-0.217738,0.193742,-0.0188,-0.758771,-0.066066,-1.00094,-0.0794,-1.554372,0.074741,-2.0967,0.246835,-1.793882,0.207742,-0.689091,0.046861,0.227787,0.008629,0.394256,0.026181,0.280742,0.000552,0.357686,0.120457,0.48616,-0.111389,1.111605,-0.008214,0.691798,-0.022872,0.492675,0.02704,0.268882,1.154255,-0.491924,1
0.968959,-1.833759,-0.413297,2.05727,0.010077,-0.090163,-0.017715,-0.169267,-0.010033,-0.622522,-0.009055,-0.852162,-0.115583,-0.970945,-0.0947,-1.420546,0.02144,-1.791944,0.100033,-1.330523,0.205461,-0.621522,0.116668,0.334004,0.012314,0.784357,-0.005244,0.824007,-0.000379,0.771632,0.0571,0.689341,0.033627,0.830626,0.088983,1.026293,-0.460974,1.333209,1.481466,-1.961445,1
1.17989,-1.616354,-0.189647,0.489125,-0.237252,0.149182,-0.068042,-0.974597,-0.068382,-1.321113,-0.092283,-1.647136,0.135733,-2.153602,0.328439,-1.385089,0.134921,0.311071,-0.059592,0.963102,-0.061378,0.761226,-0.029841,0.662779,-0.057021,0.688821,-0.069725,0.612548,-0.012157,0.44433,-0.083057,0.984406,-0.085207,0.458926,-0.030563,0.268174,-0.009042,0.279585,1.135005,-0.378749,1
0.998904,-1.83371,-0.189762,2.176544,-0.216409,0.46944,0.083006,-0.253907,-0.121194,-0.339401,-0.056721,-0.746776,-0.086776,-1.079704,-0.038076,-1.717435,0.022704,-1.809723,0.162301,-1.528711,0.102265,-0.626547,0.069788,0.055373,0.041079,0.483772,-0.010951,0.733125,0.022344,0.764348,-0.078063,0.812844,0.018724,0.871346,-0.043189,0.760918,-0.066142,0.690696,1.018244,-0.0135,2
1.03515,-1.587057,-0.406333,0.454764,-0.165065,-0.778569,-0.104428,-1.279225,-0.185976,-1.826714,0.231853,-2.434974,0.182016,-0.785027,0.065981,0.030117,0.072894,0.155268,0.095413,0.468276,0.025855,0.745267,-0.014586,0.690093,-0.012466,0.618225,0.000643,0.516841,0.015136,0.504382,0.060427,0.512241,-0.089941,0.869229,-0.055582,0.501615,-0.220251,0.696801,1.164173,-0.413568,2
1.429663,-2.143543,-0.34608,1.606816,-0.297113,1.241209,-0.074463,-0.760528,-0.114701,-1.041157,-0.074679,-1.536282,0.020996,-1.914807,0.321898,-1.611096,0.205154,0.108755,-0.00581,1.019406,-0.051596,0.848084,-0.008504,0.704375,-0.022858,0.545918,-0.038119,0.347075,0.071437,0.057515,-0.079034,0.761346,-0.03803,-0.044491,-0.026882,-0.176074,0.047934,-0.304601,1.338167,-1.177342,1
1.294675,-1.04919,0.308449,0.674405,-0.40006,0.679904,-0.096428,-0.830524,-0.122815,-1.279512,-0.018828,-1.941328,0.384187,-1.857276,0.205493,0.134791,-0.061185,0.846464,-0.024994,0.596513,-0.046904,0.424573,-0.031813,0.191263,-0.021201,0.039519,0.014123,-0.025177,0.000848,-0.029821,0.125041,-0.027506,-0.119124,0.321654,-0.005544,-0.140109,0.048398,-0.202015,1.305739,-0.904764,2
0.95421,-1.014124,-0.452938,1.589714,0.011833,0.50261,-0.232767,0.327652,-0.072715,-0.50072,-0.065911,-0.676987,-0.063057,-0.885542,-0.044444,-1.130623,-0.005809,-1.306881,0.049971,-1.459989,0.197549,-0.897732,0.030293,0.251186,0.030388,0.193115,-0.018179,0.206294,0.000357,0.041496,0.043489,-0.019394,0.015714,0.118907,0.215168,0.037032,0.130092,2.224502,0.477851,1.455721,2
1.293016,-1.313332,0.225228,0.281224,-0.393276,0.90992,-0.002083,-0.478795,-0.150925,-0.867502,-0.147796,-1.562681,0.036928,-2.106083,0.371449,-1.645331,0.197197,0.177926,-0.038123,0.798849,0.005404,0.632035,-0.051442,0.791455,-0.053748,0.539792,-0.014944,0.248395,-0.014751,0.169166,0.041439,0.420256,-0.126112,0.391192,-0.016805,-0.081386,0.055457,-0.307721,1.292246,-0.954826,1
1.345944,-1.751661,-0.356602,1.225641,-0.47301,0.188528,-0.054271,-1.497782,-0.119205,-1.821975,0.181204,-2.224988,0.318719,-0.886422,0.031843,0.501308,-0.032062,0.527465,-0.032413,0.472004,-0.007681,0.299501,-0.01438,0.198869,-0.005102,0.107002,-0.015427,0.173738,0.055736,0.159955,0.160939,0.185709,-0.146854,1.092586,-0.023979,0.335472,-0.028791,0.338032,1.158479,-0.377223,2
1.149775,-0.91797,0.180053,0.620681,-0.390651,1.185412,-0.141221,-0.371282,-0.119852,-0.983549,-0.11252,-1.672435,0.085139,-2.225283,0.362548,-1.51214,0.093545,0.259387,-0.074585,0.625237,-0.010966,0.396891,0.01301,0.437999,-0.041583,0.592817,0.009598,0.372619,0.022554,0.1724,-0.091014,0.498314,0.011717,-0.110884,-0.003835,0.001293,0.014237,-0.004881,1.268845,-0.698025,1
1.16542,-1.434696,-0.350058,1.616273,-0.060656,0.825846,-0.123711,-0.300747,-0.071872,-0.859993,-0.111941,-1.316878,-0.076189,-1.915137,0.180997,-2.117288,0.302967,-1.000156,0.06441,0.255609,0.077269,0.42376,0.036456,0.588942,-0.000043,0.579786,-0.036582,0.734548,0.064353,0.598517,-0.070998,0.696395,-0.012623,0.155599,-0.045753,0.071454,0.08622,-0.221573,1.270443,-0.855111,1
1.110067,-0.779617,0.119888,1.004009,-0.387853,0.71857,-0.067169,-0.707089,-0.101468,-1.070359,-0.096329,-1.613875,0.118344,-2.122686,0.339526,-1.276353,0.101733,0.390235,-0.02898,0.702004,-0.00185,0.566655,-0.011946,0.521373,-0.025784,0.416551,-0.025467,0.256641,0.072773,0.062047,-0.107389,0.538329,-0.043339,-0.011828,0.00738,-0.147717,-0.021425,-0.062341,1.306088,-0.81802,1
0.327196,-1.943602,-0.068169,-0.372301,-0.042678,-0.608199,-0.046865,-0.690887,-0.058078,-0.84994,-0.040654,-1.217089,0.008019,-1.629585,0.092474,-1.718292,0.159392,-1.164129,0.123929,-0.032947,0.078025,0.587314,-0.007482,1.066788,0.001854,0.897471,0.016287,0.870523,0.059867,0.602123,0.189462,0.525455,-0.033225,1.324746,-0.019744,0.863126,0.049646,0.957708,0.984451,0.298933,2
1.454878,-1.972328,-0.238339,1.535827,-0.432793,0.988585,-0.077063,-0.759005,-0.098082,-1.103446,-0.099826,-1.504015,0.042447,-2.049753,0.417971,-1.689484,0.162718,0.38654,-0.078284,0.977667,-0.022225,0.642771,-0.003132,0.566913,-0.025664,0.494943,-0.01214,0.331206,0.017702,0.148846,0.069402,0.414232,-0.103272,0.374475,-0.022888,-0.130679,-0.018226,-0.130147,1.313946,-0.96856,1
1.442688,-1.97956,-0.205263,1.086306,-0.333913,0.725801,-0.053328,-0.813933,-0.102455,-0.987534,-0.106231,-1.527988,0.038782,-2.084927,0.298919,-1.745062,0.249137,-0.072595,-0.022747,0.977865,-0.045278,0.769804,-0.031133,0.580484,-0.029427,0.568409,-0.027978,0.367826,0.047364,0.241658,-0.069485,0.820964,-0.044111,0.308132,0.00246,0.041432,-0.02148,0.075367,1.235985,-0.721227,1
1.084187,-1.110557,-0.414864,0.861661,-0.110678,-1.134317,-0.036716,-1.586078,-0.050525,-1.733951,0.25043,-1.994574,0.34058,-0.77003,-0.056869,1.057711,-0.115618,0.941781,-0.000733,0.512168,0.052865,0.491287,-0.028495,0.866607,-0.176874,1.023621,-0.058095,0.119131,-0.039294,-0.053894,0.011326,-0.254075,0.047911,-0.264043,0.032041,-0.069321,0.069227,0.362616,1.067653,0.271739,2
0.753269,-1.715676,0.114412,1.569747,-0.285935,0.813414,-0.033665,-0.233932,-0.160149,-0.082829,-0.080289,-0.712897,0.012605,-1.277833,-0.163688,-1.27798,0.023735,-1.800989,0.092979,-1.584815,0.168984,-0.919403,0.10002,0.089053,0.049933,0.617456,-0.011818,0.850652,0.016517,0.803255,-0.057345,0.701825,0.038828,0.834833,-0.006718,0.563963,-0.090416,0.874225,1.000652,0.078956,2
