@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute destClass {2,3,7,6,4,5,1}

@data
0.000433,-0.711365,-0.000272,-0.380554,0.006993,-1.98407,-0.008053,2.727296,0.002521,0.051229,2
0.001584,-0.398078,-0.003796,0.440564,0.010485,-2.920652,-0.000994,1.4652,-0.002674,0.550834,5
-0.001084,-0.482923,0.001443,-0.502538,0.002439,-1.04402,-0.007289,3.037196,0.000657,-0.282438,3
0.000139,0.083525,0.001121,-0.639863,-0.001403,0.108124,0.009672,-2.647294,-0.002844,1.845671,3
-0.003769,0.1106,0.001406,-0.857363,0.005964,-1.660506,-0.006812,2.569619,0.001538,0.158958,4
-0.001257,0.343752,-0.00047,-0.698842,-0.001671,-0.216419,0.013304,-2.427386,-0.003195,1.743405,5
-0.000281,-0.63,0.000572,-0.538086,0.007169,-1.399001,-0.008104,2.910272,-0.000533,-0.118005,5
0.000253,-0.671094,0.000356,-0.508967,0.009505,-1.682078,-0.006783,2.521818,-0.00141,-0.017453,7
-0.003124,0.415041,-0.000079,-0.431123,0.000594,-1.369279,0.000819,1.368407,-0.003014,0.924463,1
-0.00305,0.095919,0.000743,-0.568453,0.004124,-1.763212,-0.004148,2.253519,-0.001543,0.715648,5
-0.001684,-0.312065,0.002152,-0.957854,0.009891,-1.648892,-0.005845,2.298207,-0.001733,0.101033,7
-0.003313,0.177036,0.00199,-0.905054,0.000004,-0.103976,-0.001411,-0.366122,0.007192,0.37242,2
0.000153,-0.670432,0.000632,-0.362947,0.006464,-1.39596,-0.007282,2.755023,-0.002503,0.153847,7
-0.001151,-0.553469,0.001321,-0.378959,0.006345,-1.294234,-0.008172,2.971349,0.00051,-0.525109,3
-0.003503,0.10756,0.002809,-1.063282,0.00241,-1.085187,-0.006294,2.759389,-0.000935,0.322659,6
0.002186,-1.022144,-0.001029,-0.066415,0.011516,-2.028918,-0.004719,2.221764,-0.000441,-0.513784,6
-0.002733,0.146398,0.000604,-0.735186,-0.00041,-0.676021,-0.005273,2.694247,-0.003504,0.701322,6
-0.000484,-0.447343,0.001491,-1.068163,0.002999,-0.099218,-0.003917,1.348517,0.01444,-2.452564,1
-0.00508,0.747417,0.001434,-1.007686,-0.00275,-0.354342,-0.00258,1.966288,0.000693,0.211478,6
-0.001855,0.003335,0.001875,-1.101069,-0.001756,-0.300584,-0.00526,2.691073,-0.002663,0.526404,6
-0.000945,-0.417535,-0.000076,-0.471258,0.010728,-2.164633,-0.005941,2.410384,0.001318,-0.307403,4
-0.002754,0.222453,-0.001118,-0.445962,0.004126,-1.533226,-0.008601,3.013979,0.002783,-0.204208,1
-0.000774,-0.431885,0.000329,-0.495649,0.008817,-2.333324,-0.003908,2.095091,0.000393,0.258697,4
-0.003036,0.534347,0.001734,-0.885313,-0.005744,0.086967,0.009178,-0.928731,-0.0045,1.642918,2
0.000972,-0.741147,-0.000575,-0.185838,0.012232,-2.20646,-0.00519,2.204959,-0.000305,-0.40929,6
0.001183,-0.237825,-0.004628,0.38054,0.011493,-2.775457,-0.003062,1.948178,-0.000108,-0.228498,5
-0.003804,0.298512,0.00147,-0.749507,0.00288,-1.215311,-0.006441,2.881004,0.000491,-0.193916,4
-0.002597,0.14297,0,-0.574349,0.006787,-1.815736,-0.008762,2.939409,0.001823,-0.169383,4
-0.001997,-0.126036,0.001105,-0.715471,-0.001993,-0.354128,-0.002376,2.190516,-0.002093,0.39138,4
-0.001082,-0.503232,0.001039,-0.726772,0.007812,-1.563528,-0.006168,2.565835,-0.001759,0.261117,6
-0.002004,-0.10121,0.001808,-1.013817,0.009415,-1.757058,-0.005718,2.329344,-0.000748,0.029207,7
-0.002016,0.656656,-0.000887,-0.273156,0.000385,-0.544178,0.007168,-2.168674,-0.003222,2.068114,5
0.000019,0.173847,0.000009,-0.553591,-0.005029,0.579418,0.014347,-2.943882,-0.003503,1.651273,2
-0.001743,0.159198,-0.000525,-0.152813,0.001288,-1.567615,-0.003402,2.040576,0.000513,0.253919,3
-0.002567,-0.053707,0.001796,-0.972969,0.000276,-0.656951,-0.002347,2.21742,-0.004766,0.898953,7
-0.002378,-0.081082,0.000002,-0.59009,0.011657,-2.385125,-0.006468,2.242183,0.001172,0.070972,4
0.000615,-0.264428,-0.002814,0.028697,0.003479,-1.611608,-0.001378,1.943959,-0.003119,0.511266,3
-0.002014,-0.069015,-0.000269,-0.591255,0.009482,-2.12784,-0.007917,2.661786,0.001467,-0.00824,2
0.002151,-0.571651,-0.001284,0.422048,-0.001879,-0.212508,0.00169,-1.428617,0.004704,0.790451,2
-0.002946,0.534335,-0.000254,-0.421203,0.00031,-0.470361,-0.001505,-0.4514,0.007812,0.179503,2
-0.000282,-0.801549,0.000813,-0.539369,0.011518,-2.216469,-0.005547,1.937706,0.001766,0.072084,6
-0.00006,-1.043907,0.002896,-0.771002,-0.003662,0.438299,0.003446,0.829936,-0.007674,1.497908,3
-0.001205,-0.28194,0.000467,-0.368646,0.007189,-1.66618,-0.008024,2.973133,0.000547,-0.459413,2
-0.001568,-0.257724,-0.000017,-0.60979,0.007493,-1.829351,-0.008457,2.824793,0.002322,-0.078246,3
-0.002565,-0.010626,0.000583,-0.781761,0.007045,-1.819362,-0.00888,2.775896,0.00273,0.047933,2
-0.000704,-0.840724,0.003109,-0.984466,0.00996,-1.442998,-0.006994,2.344879,0.000117,-0.103833,3
0.00379,-1.363655,-0.001914,1.417309,-0.000554,0.140581,-0.008904,2.393213,-0.000727,-1.02391,1
-0.001123,-0.467452,0.001402,-0.996605,0.001291,-0.462351,0.00017,-0.29029,-0.000172,1.931652,2
0.000654,-0.802992,-0.000387,-0.323285,0.001654,-0.859077,-0.002213,2.213275,-0.005009,0.770697,4
-0.002471,-0.200322,0.001678,-1.046928,0.004538,-0.99675,-0.008232,3.03391,0.000396,-0.015521,3
-0.001812,0.203854,-0.001618,0.007498,-0.001524,-1.11042,0.00189,1.050454,-0.004075,1.19452,1
-0.000112,-0.670058,0.001219,-0.692015,0.012317,-1.844036,-0.007312,2.287498,0.000303,-0.283165,3
-0.002665,-0.158723,0.002628,-1.086353,-0.000229,-0.424167,-0.003891,2.476643,-0.004352,0.79461,5
0.000861,-1.010655,0.000763,-0.538564,0.005496,-1.049333,-0.00296,2.230962,-0.003497,0.244972,1
0.006291,-0.96854,-0.003498,0.92893,-0.002205,0.574259,-0.003868,1.563203,-0.001726,-1.156637,1
0.000847,-0.747951,-0.001436,-0.139632,0.011935,-2.322867,-0.003612,2.050703,-0.000748,-0.149778,7
-0.001483,-0.471023,0.00235,-1.0836,0.00079,-0.173702,-0.002246,0.28258,0.010527,-0.408217,1
-0.002946,-0.002558,0.001185,-0.554347,0.003525,-1.710193,-0.001291,1.668703,-0.000723,0.651341,2
-0.00319,0.432774,0.001269,-0.93099,-0.004559,-0.188487,0.002681,0.872282,-0.002998,1.097012,4
-0.004277,0.585375,0.000578,-0.750757,0.001441,-1.106901,-0.009694,3.125607,0.003274,-0.214214,1
-0.0011,-0.301094,0.000381,-0.610408,0.005569,-1.490456,-0.007,2.825912,-0.000882,0.150358,6
0.000065,-0.76096,0.000199,-0.53874,0.012831,-1.548487,-0.004971,1.521959,-0.000933,-0.021881,5
-0.000054,-0.847616,0.001807,-0.589069,-0.000355,-0.436029,-0.001371,1.994944,-0.005966,0.995746,4
0.001481,-0.368649,-0.003382,0.047534,0.012345,-2.636097,-0.002607,1.82822,0.000405,-0.416218,3
0.000325,-0.621454,0.000592,-0.500867,0.013096,-2.035864,-0.00569,1.996019,-0.000698,-0.26773,7
-0.00341,0.2344,0.001334,-0.958973,0.003192,-1.016333,-0.007548,2.986422,-0.001293,0.210931,6
-0.003281,0.346668,0.000706,-0.616303,-0.001632,-0.874075,-0.001324,1.81099,-0.003248,0.987295,4
-0.002191,-0.087464,0.001603,-0.721977,-0.001876,-0.110675,0.008075,-1.867988,-0.00157,2.037087,5
-0.001472,-0.202254,-0.000221,-0.476374,0.006062,-1.689008,-0.006534,2.809036,0.000893,-0.196817,4
-0.001837,-0.224017,0.000604,-0.543512,0.007052,-1.697858,-0.006446,2.73022,0.001635,-0.449277,4
-0.002414,0.095048,-0.000274,0.035348,-0.003095,-0.859252,0.000557,1.170175,-0.003212,1.14989,3
0.000618,-1.072153,0.001306,-0.543964,0.001911,-0.697673,0.000259,1.625188,-0.007605,1.349358,2
-0.004674,0.524732,0.001599,-0.832972,-0.003072,-0.278809,-0.003086,2.12713,0.001297,-0.042049,6
0.001179,-0.44088,-0.00322,0.680238,0.003465,-1.941379,-0.000669,1.606796,-0.003654,0.643189,6
-0.00173,0.370447,0.000681,-0.598523,-0.004529,-0.116028,0.012585,-1.808012,-0.003003,1.404959,5
-0.002826,-0.015788,0.002323,-0.99776,0.008419,-1.520639,-0.007297,2.651838,-0.001344,0.022357,5
0.002061,-0.39941,-0.004878,0.63336,0.011437,-2.893014,-0.002637,1.793694,-0.000206,-0.21682,6
-0.001883,0.181293,0.00174,-1.087084,-0.00477,0.178542,0.005456,0.177054,-0.003391,1.089838,6
-0.003552,0.257351,0.001339,-0.86415,0.005362,-1.725761,-0.003999,2.25179,-0.000629,0.363964,4
-0.001157,-0.603231,0.002186,-0.774647,-0.001879,-0.237435,-0.001398,2.009319,-0.004314,0.842502,5
-0.000912,-0.736591,0.002859,-0.804081,0.008783,-1.415316,-0.003671,2.115125,-0.000377,-0.412298,4
-0.001496,-0.207884,0.001429,-0.94055,0.004027,-1.101451,-0.007308,2.92512,-0.002403,0.409566,7
0.000119,-0.562264,-0.000762,-0.489571,0.01001,-1.905254,-0.00859,2.737358,0.000984,-0.105894,3
-0.002897,0.23657,0.001116,-0.541708,0.007507,-1.892978,-0.008304,2.952645,0.000945,-0.442901,2
-0.005266,0.632881,0.00199,-1.030996,-0.001457,-0.460254,-0.007078,2.858973,0.001682,-0.089914,6
-0.001412,-0.154181,-0.000762,-0.418892,0.007846,-2.247127,0.000105,1.494873,-0.00042,0.323439,1
-0.001766,-0.111964,-0.000136,-0.538263,0.007581,-1.971596,-0.008505,2.832214,0.002141,-0.074737,2
-0.001205,-0.28194,0.000467,-0.368646,0.007189,-1.66618,-0.008024,2.973133,0.000547,-0.459413,2
-0.003277,0.373819,0.000754,-0.699691,0.005338,-1.388904,-0.007703,2.962668,-0.0004,-0.250294,5
-0.000721,0.318524,-0.001476,-0.309964,0.000377,-0.608333,0.008792,-2.172137,-0.003981,2.216604,5
-0.000313,-0.446727,0.000063,-0.569704,-0.001901,-0.452777,0.002431,1.169035,-0.006188,1.413458,7
-0.001883,0.181293,0.00174,-1.087084,-0.00477,0.178542,0.005456,0.177054,-0.003391,1.089838,6
-0.003883,0.251437,0.000889,-0.763228,0.001996,-0.979537,-0.008884,3.175793,0.001764,-0.152171,6
-0.001597,-0.164349,-0.001266,0.001212,0.002308,-1.554613,-0.002749,2.067983,-0.002548,0.754291,4
-0.003558,0.048367,0.002648,-0.772718,0.007203,-1.852289,-0.006276,2.525446,0.000236,0.008699,5
-0.000201,-0.833712,0.001604,-0.482013,0.004166,-1.029803,-0.003075,2.282763,-0.003576,0.268138,2
-0.000591,-0.560811,0.001195,-0.648699,-0.001865,-0.121615,0.010356,-1.962919,-0.001891,1.947727,5
0.000404,-0.798878,0.000079,-0.327534,0.007903,-1.72343,-0.00339,2.238016,-0.002876,0.215708,4
-0.00461,0.401776,0.00196,-0.930233,-0.001156,-0.595224,-0.006144,2.738758,0.00134,0.009797,5
-0.001423,-0.377623,0.001701,-0.720834,-0.001807,-0.063812,0.009336,-1.958842,-0.001733,1.987674,4
0.003546,-0.84942,-0.004439,0.387848,0.009749,-2.261896,-0.001377,1.730837,-0.003682,0.280614,7
-0.001397,0.049827,-0.000965,-0.722026,0.010065,-1.674326,-0.001857,1.756924,0.002895,-1.048611,2
-0.003377,-0.024348,0.001844,-0.878473,0.008175,-1.617261,-0.008559,2.613303,0.001829,-0.070285,6
-0.001746,-0.284348,0.001461,-0.551743,0.004936,-1.641329,-0.006022,2.61617,-0.000606,0.237928,6
-0.00256,0.066134,-0.000002,-0.541715,0.009081,-2.088991,-0.007797,2.65869,0.001966,-0.217355,4
-0.003079,0.345394,0.000026,-0.578896,0.002204,-1.297256,-0.008642,3.055898,0.002512,-0.206359,4
0.002135,-0.93156,0.001398,-0.474532,0.007135,-0.883302,-0.010434,2.951868,0.001845,-1.049406,2
-0.003178,0.02916,0.002321,-0.619995,0.006461,-1.677168,-0.007466,2.731746,0.000739,-0.247617,5
-0.000031,-0.366447,-0.000082,-0.721837,-0.00027,-0.351658,0.011312,-1.954057,-0.004503,2.192202,6
-0.003497,0.155827,0.002919,-0.853888,-0.003656,-0.232596,-0.002917,2.146513,-0.000792,0.282228,5
0.0001,-0.774816,0.000184,-0.460978,0.013301,-2.384973,-0.006331,2.011311,0.000112,0.230052,5
0.000029,-0.371688,0.000811,-0.71366,0.000236,-0.122889,-0.002555,-0.300055,0.00341,1.156644,6
-0.001957,0.012241,0.000294,-0.726623,-0.002306,-0.03497,-0.002169,2.117378,-0.002381,0.236481,4
-0.001491,-0.347803,0.001122,-0.724557,0.000599,-0.663054,-0.00392,2.533321,-0.003725,0.599002,7
-0.001344,-0.137864,0.000294,-0.601924,0.004411,-1.449798,-0.006547,2.782492,-0.001358,0.265597,6
-0.002826,0.020321,0.001529,-0.687106,0.007191,-1.777191,-0.006372,2.659319,0.000385,-0.193251,4
-0.001207,-0.531741,0.000825,-0.512285,0.001114,-0.609232,-0.002707,2.305711,-0.005476,0.749508,3
0.00065,-0.900011,0.001559,-0.665842,0.011866,-1.47396,-0.007567,2.219054,0.000262,-0.448067,3
-0.004537,0.286264,0.003451,-0.940054,-0.002017,-0.068925,-0.005557,2.750352,0.000342,-0.459899,2
-0.000245,-0.579043,-0.000764,-0.394919,0.012835,-2.687018,-0.004322,1.986177,0.00009,0.25264,5
0.002849,-0.326588,-0.002323,0.332762,0.010326,-1.77988,-0.007591,2.290774,0.001716,-1.449963,1
-0.000437,0.210893,0.000446,-0.757282,-0.002375,0.623058,0.011923,-2.987124,-0.001839,1.466451,3
0.001229,-0.099119,-0.004645,0.257472,0.009152,-2.385333,-0.001347,1.70094,-0.001328,-0.046199,4
0.003099,-0.29566,-0.004915,0.515065,0.012891,-3.001452,-0.000817,1.255128,-0.001058,-0.199619,7
-0.001271,-0.136765,0.00072,-0.668216,0.002285,-1.060632,-0.006979,2.940342,-0.000519,0.013296,6
-0.005307,0.749862,0.002306,-0.941788,-0.000956,-1.030547,-0.000277,1.429187,-0.000379,0.666932,2
-0.003192,0.131293,0.000146,-0.568793,0.013854,-2.464437,-0.005675,1.604022,0.000583,0.229301,5
-0.002084,-0.122268,0.001301,-0.407495,0.007445,-2.019073,-0.006731,2.626217,0.00092,-0.232405,5
-0.002849,0.015382,0.000741,-0.741086,0.00195,-1.006203,-0.008574,3.145954,0.001643,-0.0752,5
0.000634,-0.384686,-0.000545,-0.337374,0.001775,-0.888626,-0.008505,3.224707,-0.002388,0.086063,7
-0.00164,-0.233008,0.000188,-0.405467,0.004024,-1.431685,-0.007175,2.970437,0.00209,-0.42181,4
-0.002661,0.046511,0.001184,-0.891501,0.00667,-1.719669,-0.0088,2.936494,0.001611,0.009852,2
-0.001322,-0.456048,0.001069,-0.533845,0.008764,-1.553925,-0.008097,2.75954,-0.000984,-0.104926,5
0.000769,-0.907293,0.000176,-0.423572,0.010606,-1.868308,-0.003951,2.159669,-0.001174,-0.165255,2
0.002461,-0.701345,-0.002528,0.144075,0.009291,-2.388513,-0.002511,1.992681,-0.00307,0.270635,7
-0.003146,0.264682,0.000337,-0.596998,0.003577,-1.702331,-0.002724,2.009366,-0.001842,0.744295,4
0.002139,-0.526868,-0.003474,0.150531,0.007373,-2.162399,-0.002187,1.983086,-0.002636,0.330354,6
-0.001097,-0.060712,-0.000028,-0.343965,0.005073,-1.441434,-0.006815,2.807582,-0.002015,-0.041242,6
0.000208,0.124913,-0.001206,-0.734048,0.009435,-2.50984,-0.000443,1.430987,-0.002075,0.579567,5
-0.002314,-0.477835,0.002841,-0.841349,0.007847,-1.699109,-0.004825,2.218687,-0.000234,0.181279,6
-0.000523,-0.154533,-0.000215,-0.658149,0.000083,-0.487318,0.012046,-1.279429,-0.004984,1.378504,4
0.001724,-0.460296,-0.00348,0.479768,0.00105,-1.416178,0.000421,1.39577,-0.007401,1.447179,3
-0.001717,0.457838,-0.00071,-0.257237,-0.001385,-0.213716,0.011648,-2.701841,-0.004575,2.107616,5
-0.002779,0.196215,0.000229,-0.553422,-0.002501,-0.425604,-0.003318,2.237628,0.000538,0.022809,5
-0.001936,0.083256,0.000903,-0.899724,-0.002174,-0.05411,0.008785,-0.362319,-0.00431,0.997745,4
0.001363,-0.066899,-0.005091,0.496742,0.009544,-2.58122,-0.001399,1.587947,-0.00238,0.183466,4
-0.000316,-0.614071,0.000922,-0.533439,-0.001053,-0.206075,0.005624,-1.463948,-0.001915,2.213139,3
-0.003781,0.717325,0.002791,-1.027698,-0.005846,0.447585,0.013179,-2.263331,-0.003854,1.663713,2
0.000001,-0.83437,0.000105,-0.124134,0.001219,-0.727406,-0.003338,2.39192,-0.004102,0.445472,3
-0.001271,-0.5964,0.001723,-0.838616,-0.000519,-0.217264,0.006664,-1.344627,-0.002517,2.238148,3
-0.000348,-0.709289,0.001384,-0.659543,0.005627,-1.222369,-0.006975,2.913046,0.000826,-0.414197,3
-0.000317,-0.024825,-0.004137,-0.229005,0.012495,-2.04299,-0.003386,1.738423,0.001581,-0.609441,3
-0.002492,-0.238264,0.000215,-0.691076,0.012897,-2.280921,-0.006243,2.018987,0.000787,0.226559,4
-0.003744,0.640558,0.001198,-0.697092,0.001111,-0.21317,-0.004575,0.321709,0.013767,-1.495663,3
-0.001375,-0.162288,0.000265,-0.540356,-0.002438,-0.495132,0.002327,1.143727,-0.005471,1.315184,7
