@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute destClass {1,2}

@data
-0.001171,0.249125,1
0.000429,-0.092591,1
-0.001622,0.345395,1
-0.00114,0.242356,1
0.000747,-0.160484,2
-0.000323,0.068058,2
-0.00112,0.238225,2
-0.000469,0.099164,2
0.00016,-0.035223,1
0.000612,-0.131697,1
0.000416,-0.089719,2
-0.002222,0.473356,1
-0.000477,0.100795,1
-0.000183,0.038172,1
0.001528,-0.327159,1
-0.000094,0.019155,2
0.001166,-0.249955,2
0.00036,-0.077807,1
-0.000921,0.195563,2
-0.001046,0.222409,1
0.000432,-0.093144,2
-0.000562,0.118915,2
-0.000556,0.117695,2
-0.001026,0.218098,2
-0.000677,0.14357,2
-0.00092,0.195379,2
0.000846,-0.181631,2
0.000547,-0.117805,2
-0.00034,0.071555,1
-0.000021,0.003422,1
-0.000553,0.117074,2
-0.002335,0.497586,1
0.000057,-0.013069,1
0.001817,-0.388835,2
0.00012,-0.026673,1
-0.000555,0.11744,1
-0.000594,0.125933,1
-0.000588,0.124552,2
-0.000213,0.044522,2
-0.001416,0.301338,2
0.000462,-0.099523,1
-0.002537,0.540746,2
-0.001217,0.25885,2
-0.001045,0.222195,2
-0.00052,0.10995,2
-0.000945,0.200792,2
-0.003226,0.687757,2
-0.000647,0.137227,2
0.002104,-0.450076,1
-0.000443,0.093713,2
-0.000028,0.005009,1
-0.000258,0.054105,2
0.000378,-0.08157,1
-0.000399,0.084301,1
-0.000549,0.116319,2
-0.002413,0.514117,2
-0.003272,0.697532,2
-0.001194,0.253966,2
-0.000594,0.125852,2
-0.000715,0.15171,1
-0.000699,0.148173,1
-0.000302,0.063413,1
-0.001217,0.25891,2
0.001012,-0.217126,2
0.000015,-0.004257,1
0.000279,-0.06046,2
-0.002703,0.576222,2
-0.001356,0.288609,2
-0.000439,0.092658,1
-0.00237,0.504994,1
-0.000816,0.173159,1
-0.000163,0.033849,1
-0.00162,0.34484,2
-0.001303,0.277249,2
-0.001916,0.408151,2
-0.000661,0.140077,2
-0.000753,0.159899,2
0.000416,-0.089767,1
-0.000257,0.053975,2
-0.000707,0.150004,1
0.000487,-0.104933,1
-0.000542,0.11474,2
0.000762,-0.163584,1
0.000455,-0.098193,1
0.000618,-0.132842,2
0.00057,-0.122751,2
0.001186,-0.254249,1
-0.001757,0.374057,1
-0.000616,0.130559,1
-0.001167,0.2482,1
-0.000157,0.032522,2
0.000143,-0.031493,1
-0.000418,0.088186,2
-0.00058,0.122783,1
0.000145,-0.031963,2
0.000721,-0.154925,2
-0.000803,0.170477,2
-0.000611,0.129523,2
-0.000914,0.194252,1
0.00013,-0.028673,2
-0.001062,0.225696,2
-0.00115,0.244493,2
0.000125,-0.027726,1
0.000107,-0.023777,1
-0.000472,0.099767,1
-0.001093,0.232297,1
-0.001217,0.258816,1
-0.000359,0.075739,2
-0.000924,0.196259,2
-0.000437,0.092383,2
0.000554,-0.119244,1
-0.001043,0.221794,2
0.000008,-0.002685,1
-0.001384,0.294577,2
-0.000135,0.027801,2
0.000602,-0.129527,1
-0.000498,0.105433,2
0.000234,-0.050939,2
-0.002062,0.439165,1
-0.000219,0.045779,1
-0.001035,0.21996,2
-0.000639,0.135415,2
-0.001798,0.382906,2
-0.000965,0.205045,2
0.000738,-0.158471,1
-0.001523,0.324117,2
-0.001954,0.416275,1
-0.000397,0.083727,2
0.000981,-0.21047,1
0.001379,-0.29532,2
-0.000159,0.032959,1
-0.000088,0.017789,1
-0.000797,0.169186,1
-0.000983,0.208798,2
0.00054,-0.116365,2
-0.002181,0.464709,1
0.000135,-0.029736,1
-0.000378,0.079806,2
-0.000761,0.161572,1
-0.000228,0.047652,1
0.000821,-0.176269,1
-0.001183,0.251516,2
0.000211,-0.046036,1
0.001559,-0.33385,2
-0.000324,0.068113,1
-0.000448,0.094606,2
-0.000961,0.204294,1
-0.001897,0.40407,1
-0.000166,0.034507,2
-0.000027,0.004694,2
-0.001356,0.288503,1
0.000026,-0.006443,2
0.000644,-0.138566,2
-0.001109,0.235755,2
-0.002197,0.46808,2
-0.0018,0.383275,2
0.000698,-0.150026,1
0.000256,-0.055709,1
-0.002551,0.543752,1
-0.00083,0.176299,2
-0.000214,0.04476,2
0.000412,-0.088952,1
-0.001194,0.25399,2
-0.000009,0.000951,1
-0.000251,0.052706,1
-0.00145,0.30859,1
-0.000006,0.000387,1
0.000183,-0.040005,1
-0.000514,0.10878,2
-0.000535,0.113149,2
-0.000434,0.091716,2
0.000696,-0.149548,2
-0.001044,0.221984,1
-0.00208,0.443138,1
0.000578,-0.124455,2
0.000069,-0.015767,1
-0.000644,0.136511,1
-0.001703,0.362682,1
-0.001018,0.216469,2
-0.001046,0.222378,2
-0.001294,0.2753,2
0.000403,-0.087026,1
-0.000574,0.121617,2
-0.002195,0.467699,1
-0.001735,0.369519,2
-0.001233,0.262366,2
-0.00068,0.144243,2
0.000178,-0.039039,1
-0.002113,0.450225,2
-0.000705,0.149578,2
-0.002453,0.522651,2
-0.002359,0.502752,2
-0.000141,0.029075,1
0.000383,-0.082693,1
-0.000085,0.017221,2
0.000126,-0.027911,1
-0.000553,0.117144,2
0.000269,-0.058466,2
0.001038,-0.222577,2
-0.000821,0.174262,1
-0.001037,0.220534,2
0.000169,-0.03696,1
-0.00199,0.423881,2
-0.000368,0.077561,2
-0.00043,0.090777,2
0.000719,-0.154564,1
-0.000998,0.21205,2
-0.000132,0.027278,2
-0.001976,0.420858,2
-0.000078,0.015612,2
-0.001055,0.224248,2
-0.001298,0.276164,2
-0.000127,0.026079,1
-0.001204,0.256186,2
-0.000399,0.084145,1
0.000154,-0.033824,2
0.000665,-0.142941,1
-0.002358,0.502412,1
0.001194,-0.255859,2
-0.001361,0.289529,1
0.000435,-0.093914,1
-0.001033,0.219495,2
-0.000042,0.008079,1
-0.001705,0.363013,2
-0.001797,0.382717,2
0.000896,-0.192282,2
-0.000554,0.117332,1
-0.000034,0.006262,1
-0.000024,0.004182,1
0.000068,-0.015462,2
0.000492,-0.105994,1
-0.000773,0.164079,2
0.001028,-0.220364,1
-0.000527,0.111637,2
-0.001113,0.236595,2
0.000029,-0.00719,1
-0.000756,0.160474,2
0.000185,-0.040469,1
-0.002396,0.510552,1
-0.000094,0.019126,2
-0.000547,0.115875,1
0.000776,-0.166752,2
0.000318,-0.068888,2
0.000042,-0.010034,1
-0.000445,0.094122,2
-0.000427,0.09024,2
-0.000739,0.156809,1
-0.002414,0.514418,1
0.000947,-0.203108,2
-0.001929,0.410881,1
-0.001277,0.271575,1
-0.001434,0.305133,2
0.000737,-0.158381,2
0.000296,-0.064221,2
-0.001319,0.280673,1
0.000299,-0.064856,2
-0.000402,0.084781,2
0.00023,-0.05014,2
-0.002251,0.479644,2
-0.001015,0.215792,2
0.000634,-0.136311,2
-0.001055,0.224238,2
0.000367,-0.079285,2
0.00055,-0.118399,1
-0.000229,0.047827,1
-0.00096,0.204056,2
-0.000025,0.004356,1
0.000296,-0.064241,2
-0.001192,0.253439,2
-0.00035,0.073735,1
0.000119,-0.026363,1
-0.000606,0.128364,1
-0.002735,0.583022,1
-0.001078,0.229186,2
-0.000324,0.068202,2
-0.000078,0.015597,2
0.002481,-0.530736,1
-0.001042,0.221551,2
0.000523,-0.112661,1
-0.000595,0.126096,2
-0.000064,0.012607,1
-0.001034,0.219858,2
-0.000748,0.158683,2
-0.000665,0.140971,1
-0.000128,0.026259,2
-0.000482,0.101857,1
-0.002373,0.505575,1
-0.002324,0.495119,1
0.000286,-0.062052,2
0.000035,-0.008337,1
-0.00062,0.131426,2
-0.000998,0.212169,2
-0.000436,0.092079,1
0.000953,-0.204445,1
0.000367,-0.079298,2
0.000499,-0.107533,2
-0.001386,0.294951,2
-0.000346,0.072853,2
0.0001,-0.022387,1
0.000859,-0.18436,2
-0.000239,0.050082,1
-0.001328,0.282537,2
0.001049,-0.224884,1
-0.000461,0.097382,1
-0.000398,0.084099,1
-0.000289,0.060798,1
-0.002168,0.462003,2
-0.000269,0.056516,1
0.000044,-0.010389,2
-0.001195,0.254189,2
-0.000432,0.091214,1
0.000425,-0.091795,1
-0.002258,0.481012,2
-0.002198,0.468257,2
0.000798,-0.171446,2
0.00108,-0.231474,1
-0.000607,0.128581,1
-0.000231,0.048316,2
-0.00256,0.545647,2
-0.002923,0.622998,1
-0.00226,0.481488,1
0.000072,-0.016373,1
-0.000972,0.206557,2
-0.001109,0.235888,2
-0.00053,0.112211,2
0.00053,-0.114095,2
-0.001097,0.233315,2
-0.000349,0.073643,2
-0.00027,0.056574,1
-0.001172,0.249286,2
-0.001728,0.36796,1
0.000184,-0.040267,1
0.000284,-0.061649,2
-0.000015,0.002249,2
-0.002091,0.445434,1
-0.000244,0.051092,2
0.000205,-0.044775,1
0.001028,-0.220421,2
-0.001841,0.391986,2
-0.003053,0.650753,1
-0.00111,0.235955,2
-0.000915,0.194318,2
-0.002382,0.507636,1
0.000185,-0.040512,2
-0.001019,0.216491,2
-0.001761,0.374976,1
-0.000196,0.040894,1
0.000301,-0.065321,1
-0.000165,0.034301,1
-0.000514,0.108729,2
-0.000688,0.145818,1
-0.000282,0.059284,2
-0.001113,0.23657,1
0.000522,-0.112342,2
0.000477,-0.102845,2
-0.000857,0.182058,2
-0.000668,0.141708,1
-0.00076,0.161244,1
-0.000435,0.091837,1
-0.000024,0.004224,1
-0.001153,0.245195,2
-0.00011,0.022549,1
0.000153,-0.033559,1
-0.00221,0.47088,2
-0.000473,0.100056,2
-0.001473,0.313611,1
-0.000958,0.203576,2
-0.000913,0.193904,1
0.001293,-0.277095,2
-0.001055,0.224305,2
-0.002459,0.524067,1
0.000234,-0.050823,1
-0.000351,0.073906,1
-0.000598,0.126634,1
-0.000582,0.123384,2
0.000039,-0.009309,1
-0.000862,0.183126,2
-0.002175,0.463387,1
-0.002349,0.500534,2
-0.000602,0.127642,2
-0.000043,0.008223,1
-0.000492,0.104073,1
0.000354,-0.076589,1
-0.003048,0.649822,2
-0.001741,0.37082,1
0.000497,-0.107165,1
-0.001013,0.215367,2
0.00007,-0.015861,1
-0.00096,0.203954,2
0.001302,-0.278957,2
-0.000418,0.088305,1
0.00058,-0.124873,1
-0.001408,0.299741,1
0.000067,-0.015355,2
-0.000823,0.174639,2
-0.001166,0.247918,2
0.001171,-0.251027,2
-0.000909,0.193117,2
-0.001217,0.258835,2
-0.000228,0.047651,2
-0.001091,0.232033,2
-0.002938,0.626299,1
0.000242,-0.052544,1
-0.001624,0.345789,2
-0.001075,0.228616,2
0.001115,-0.238916,2
-0.000856,0.181696,1
-0.000254,0.053224,1
0.000892,-0.191329,2
-0.000922,0.195917,2
-0.002263,0.482189,2
-0.001925,0.410012,1
-0.000645,0.136801,1
-0.002532,0.539648,1
-0.000429,0.090519,2
0.000965,-0.206969,2
-0.001699,0.361852,2
-0.000467,0.098722,2
-0.000942,0.200219,1
-0.000456,0.09641,2
0.000006,-0.002237,2
0.000297,-0.064396,1
-0.000428,0.090333,2
-0.000838,0.177976,2
0.001001,-0.214781,1
-0.000754,0.159968,2
0.001822,-0.389924,2
-0.000337,0.071002,1
-0.001996,0.425185,1
-0.000047,0.009078,1
0.000118,-0.02617,1
-0.002259,0.481236,1
0.000535,-0.115237,1
-0.000233,0.048669,1
0.000033,-0.008086,1
-0.001825,0.388772,1
-0.002168,0.461934,1
-0.001935,0.412135,2
-0.001817,0.386993,1
0.000371,-0.080194,2
-0.001887,0.401884,2
-0.000103,0.020933,2
-0.000443,0.093535,1
0.001991,-0.426153,2
0.000832,-0.178581,2
-0.000456,0.096286,2
0.002444,-0.522784,1
-0.00081,0.172041,2
-0.001033,0.21952,2
0.000051,-0.011835,1
0.000496,-0.10681,1
-0.000863,0.183259,2
-0.001245,0.264906,2
-0.000485,0.102556,2
-0.002177,0.463803,2
0.000347,-0.075081,1
0.000282,-0.061133,1
0.000094,-0.020944,2
0.001129,-0.241926,2
0.000737,-0.158325,1
-0.000607,0.128637,2
0.000218,-0.0476,2
-0.000348,0.073333,2
-0.000516,0.109122,2
-0.000591,0.125115,2
-0.000768,0.162957,1
-0.000469,0.0991,2
-0.001031,0.219143,2
-0.001276,0.271493,2
-0.000913,0.193955,1
-0.002074,0.441867,2
0.000579,-0.124567,1
-0.000749,0.15888,2
-0.002141,0.456221,1
0.001752,-0.374938,2
-0.00252,0.5371,1
-0.001878,0.400068,2
-0.000698,0.148137,1
-0.001211,0.257506,1
-0.000189,0.039451,1
-0.001,0.212462,1
-0.000653,0.138342,2
0.000292,-0.06327,2
-0.0007,0.148438,1
-0.001064,0.22611,2
0.000576,-0.123873,1
0.000216,-0.047072,1
-0.002248,0.478992,1
-0.00144,0.306547,2
-0.002143,0.456553,1
0.000431,-0.093074,2
-0.001,0.212629,2
-0.000581,0.123137,2
-0.002949,0.628592,2
0.00025,-0.054304,2
0.000062,-0.014134,1
0.000271,-0.058914,1
-0.002934,0.625345,1
-0.002764,0.58908,1
0.000554,-0.119223,1
-0.000668,0.141613,2
-0.002227,0.474594,2
-0.001346,0.28638,2
-0.000641,0.13591,1
0.00011,-0.024517,1
-0.000382,0.080561,2
-0.001248,0.265553,2
-0.000922,0.195794,1
0.000054,-0.012443,1
-0.000553,0.117105,2
-0.000539,0.114045,1
-0.000779,0.165275,2
0.000887,-0.190298,1
-0.002531,0.539423,2
-0.00082,0.174203,2
-0.0011,0.233884,2
-0.000089,0.017989,2
0.001386,-0.296978,1
-0.000231,0.048372,1
-0.002232,0.475476,1
-0.00095,0.20182,2
-0.000054,0.010636,1
-0.002393,0.509923,1
-0.000835,0.177396,2
-0.000443,0.093594,2
-0.001048,0.222833,2
-0.000498,0.105307,1
-0.000954,0.202667,2
-0.000352,0.074146,2
-0.001999,0.425808,1
-0.000807,0.171425,2
0.000319,-0.06904,1
-0.001228,0.261253,1
0.001341,-0.287294,2
-0.001083,0.230184,2
0.000103,-0.023012,1
-0.000347,0.073024,1
-0.000148,0.03073,2
-0.002013,0.428801,2
0.000062,-0.01431,2
0.001511,-0.323545,1
-0.000008,0.000755,1
0.001377,-0.295037,1
-0.002367,0.50429,1
-0.001004,0.213288,1
-0.000505,0.106842,1
0.000035,-0.0085,1
-0.000925,0.196602,2
0.000931,-0.199837,1
-0.000876,0.186131,2
-0.001998,0.425659,1
0.002396,-0.512553,2
-0.000808,0.171592,2
-0.000785,0.16661,2
0.000205,-0.04471,2
-0.001972,0.419947,1
-0.000549,0.116148,2
-0.001085,0.230648,2
-0.001151,0.244812,1
0.000558,-0.120133,1
0.001097,-0.235239,1
-0.002849,0.607317,1
-0.001608,0.342343,2
-0.000871,0.185089,1
-0.000276,0.057955,2
-0.000583,0.123429,2
-0.000984,0.209038,1
-0.001391,0.296035,2
-0.000856,0.18182,2
-0.000549,0.116295,2
-0.000993,0.211116,2
0.000697,-0.149792,1
-0.000331,0.069728,1
-0.001573,0.334954,1
-0.002244,0.478019,2
-0.001001,0.212835,2
-0.000956,0.203202,2
0.000109,-0.024219,1
-0.00076,0.161329,2
-0.000053,0.010364,2
0.000173,-0.037891,2
-0.001039,0.22079,2
0.001039,-0.222807,1
0.000318,-0.068969,1
0.000114,-0.025248,1
0.001087,-0.233056,1
-0.001225,0.260614,2
0.000253,-0.055048,1
-0.000542,0.114782,1
-0.000974,0.206917,2
-0.000897,0.190547,2
-0.001659,0.353291,1
-0.000979,0.208012,2
-0.000706,0.149804,2
-0.002046,0.435784,1
-0.000616,0.130621,2
0.000093,-0.020746,2
0.001513,-0.323981,2
-0.000727,0.154242,1
0.000386,-0.083439,1
-0.00231,0.492194,2
-0.000996,0.21167,1
0.000165,-0.036217,1
-0.000494,0.104526,1
-0.000675,0.143202,2
-0.00019,0.039522,2
-0.000369,0.077773,1
0.000065,-0.014954,2
-0.001378,0.293152,1
-0.001393,0.296415,2
-0.000843,0.179102,1
0.00004,-0.009595,1
-0.00187,0.398176,2
0.001028,-0.22036,2
0.001675,-0.358574,2
0.000629,-0.135351,1
0.000103,-0.022895,1
0.000406,-0.087591,2
-0.002913,0.620954,1
-0.000789,0.167462,2
-0.000782,0.165927,2
-0.000739,0.156727,2
-0.000787,0.16702,2
-0.003049,0.649933,1
-0.000941,0.199842,1
-0.00101,0.214612,2
-0.002237,0.476586,1
0.000313,-0.067839,1
-0.000947,0.201217,2
-0.002168,0.46187,2
-0.000122,0.025128,1
0.000936,-0.200798,1
-0.002888,0.615549,1
-0.00301,0.641706,1
-0.000164,0.03411,2
-0.00031,0.065234,1
0.000739,-0.158817,1
-0.002507,0.534377,1
-0.000763,0.161951,2
0.000154,-0.033855,2
-0.000422,0.089124,1
-0.000877,0.18627,2
-0.00108,0.22968,2
0.000971,-0.208289,2
-0.002847,0.606916,1
-0.001529,0.32551,2
-0.001171,0.248978,1
0.000664,-0.142681,1
-0.002313,0.492922,1
-0.000308,0.064719,2
-0.00032,0.067346,2
-0.001204,0.256034,2
-0.002381,0.50737,1
-0.000475,0.100498,2
-0.000012,0.001608,2
-0.001453,0.309178,1
-0.000657,0.139234,1
-0.001876,0.39947,2
0.001167,-0.250157,2
0.000331,-0.071741,1
-0.001329,0.282806,2
-0.000278,0.058438,2
-0.000031,0.005604,1
-0.002415,0.514663,2
-0.001402,0.298354,2
-0.001047,0.222582,2
-0.000921,0.19568,2
0.000807,-0.17336,1
-0.002894,0.616798,2
0.00082,-0.176126,2
-0.000253,0.052986,1
0.000576,-0.124001,1
-0.003003,0.640207,1
0.000976,-0.209438,1
0.000138,-0.030398,2
-0.001,0.212423,2
-0.000688,0.146002,1
-0.001059,0.225221,2
-0.000187,0.038893,2
0.000816,-0.175126,2
-0.000793,0.168393,1
-0.00058,0.122829,1
0.000848,-0.182063,1
0.000339,-0.073241,2
-0.000793,0.168361,1
-0.001171,0.249075,2
-0.001015,0.215636,2
-0.001608,0.342382,2
-0.000879,0.186705,2
-0.001658,0.352964,1
0.000041,-0.009783,2
-0.000387,0.081581,1
-0.000221,0.04627,2
0.00008,-0.018111,1
0.000574,-0.123586,2
0.001687,-0.361081,1
-0.000011,0.001404,2
-0.00052,0.110094,1
-0.001035,0.220095,2
-0.000511,0.108116,2
-0.001115,0.237068,2
-0.001029,0.218787,2
-0.001049,0.22291,2
-0.000556,0.117775,1
-0.001977,0.421067,1
-0.000265,0.055683,1
-0.000647,0.137131,1
-0.0014,0.297882,1
-0.000652,0.138254,1
0.001137,-0.243708,1
-0.001141,0.242646,2
0.000285,-0.061849,2
-0.000425,0.089694,1
-0.000799,0.169679,1
-0.000009,0.001053,2
-0.000645,0.136631,2
-0.00232,0.494404,1
0.00039,-0.0842,1
-0.001161,0.246942,2
-0.000789,0.167569,1
-0.000759,0.161007,1
-0.000045,0.008591,1
0.000474,-0.102096,1
-0.000159,0.033042,1
-0.00193,0.411102,2
0.00007,-0.015962,1
-0.000081,0.016275,1
-0.00021,0.043761,2
0.002038,-0.436047,2
-0.000609,0.129112,1
-0.000289,0.060753,2
-0.000898,0.190648,2
-0.000956,0.203143,1
-0.00119,0.253104,2
-0.001357,0.288825,1
0.000798,-0.171271,1
0.000422,-0.090966,1
0.000311,-0.06732,1
-0.000616,0.130572,1
-0.000344,0.072519,2
-0.002367,0.504307,1
-0.002317,0.493661,1
-0.002478,0.527978,1
-0.002159,0.460064,1
-0.001186,0.252234,2
-0.001925,0.41003,1
0.000187,-0.040847,1
0.000818,-0.175644,1
-0.000129,0.026548,1
-0.002056,0.437977,1
-0.000697,0.147938,1
0.000287,-0.062313,1
-0.000575,0.121807,2
-0.001282,0.272682,1
0.000233,-0.050805,2
0.000178,-0.038918,1
-0.000421,0.088824,1
-0.000636,0.134742,1
-0.00106,0.225442,2
-0.000551,0.116724,1
-0.001038,0.22063,2
-0.000096,0.019477,1
-0.000293,0.061531,2
0.000516,-0.111152,1
-0.000568,0.120313,2
-0.002909,0.620077,1
-0.002201,0.468924,2
-0.000105,0.021357,2
-0.001658,0.352987,2
-0.001442,0.306802,1
-0.000447,0.094494,2
-0.001312,0.279059,2
0.000068,-0.01555,2
-0.001037,0.220527,2
0.000415,-0.08947,1
0.000703,-0.151059,1
-0.001526,0.324769,2
-0.000425,0.089719,1
-0.000611,0.129476,2
-0.000625,0.132379,1
0.000912,-0.195633,1
-0.000334,0.07041,2
-0.0002,0.041701,1
-0.002528,0.538796,1
0.001,-0.214408,2
-0.001231,0.261828,2
-0.000333,0.070203,2
-0.00275,0.586075,1
-0.00068,0.144229,2
0.000836,-0.179486,1
-0.000452,0.095605,2
-0.000924,0.196201,2
-0.000438,0.092607,2
0.000198,-0.043202,1
0.000438,-0.094546,1
-0.002006,0.427414,2
0.000391,-0.084514,1
-0.001009,0.214528,2
-0.000116,0.023783,2
0.000194,-0.042299,1
0.000529,-0.113973,2
-0.000186,0.038822,2
-0.002549,0.543192,2
-0.00174,0.37047,2
0.000368,-0.079567,2
-0.000862,0.183151,1
-0.00004,0.007607,1
-0.000505,0.106796,1
0.000057,-0.013044,1
-0.001713,0.364696,1
0.000602,-0.129472,1
0.001348,-0.288741,2
-0.000169,0.035127,2
-0.00074,0.157034,2
-0.000912,0.193679,1
0.000557,-0.119884,1
-0.001974,0.420571,2
-0.002116,0.450881,2
-0.002305,0.491169,2
-0.002263,0.482198,2
-0.000963,0.204627,2
-0.000939,0.199604,1
0.000187,-0.040868,2
0.000388,-0.083819,2
-0.00041,0.086577,1
0.001093,-0.234295,1
0.000961,-0.206077,1
-0.001313,0.279292,2
0.000955,-0.204804,2
-0.0001,0.020334,2
-0.000707,0.150044,2
-0.000687,0.145781,2
-0.00213,0.453776,1
0.000333,-0.072126,1
0.00045,-0.096962,2
-0.00112,0.238143,2
-0.000853,0.181171,1
-0.000634,0.134475,1
-0.000559,0.118298,1
-0.001582,0.336756,2
-0.002104,0.448149,2
-0.002227,0.474521,1
0.00033,-0.071415,1
-0.000288,0.060495,2
0.000594,-0.12779,1
0.0007,-0.150439,2
0.00026,-0.056396,1
0.00013,-0.028735,2
-0.000556,0.117639,2
-0.001749,0.37242,1
0.001966,-0.420678,1
-0.002178,0.464104,1
0.001952,-0.417657,1
-0.000287,0.060344,2
-0.000858,0.182207,2
-0.000697,0.147783,2
-0.000601,0.127436,2
-0.001035,0.220102,1
0.000352,-0.076025,1
-0.00237,0.505011,2
-0.001557,0.331422,2
-0.00018,0.037501,1
-0.000198,0.04131,2
-0.000962,0.204437,2
0.000185,-0.040553,1
-0.002349,0.500603,1
-0.000191,0.039851,1
0.000135,-0.029818,1
-0.000009,0.000914,2
-0.000536,0.113482,2
0.000302,-0.065376,1
0.000542,-0.11663,1
-0.00061,0.129323,2
0.000109,-0.024193,2
-0.000183,0.03812,2
-0.002069,0.440835,1
0.001068,-0.228949,2
-0.000299,0.062846,1
-0.000348,0.073415,2
-0.000059,0.011636,1
0.001194,-0.255814,2
-0.000615,0.130256,1
-0.000854,0.181311,2
-0.000703,0.149165,1
-0.000955,0.202999,2
-0.002159,0.459901,1
-0.002199,0.468602,2
0.000991,-0.212512,2
-0.000774,0.164361,2
-0.000252,0.052793,2
-0.000845,0.179511,2
0.000001,-0.001212,1
-0.000882,0.187251,2
-0.001109,0.235856,1
0.000951,-0.204069,2
-0.000424,0.089588,2
-0.002265,0.482598,2
-0.000346,0.072978,2
0.000131,-0.029044,2
-0.002117,0.451038,1
-0.00055,0.116408,2
-0.000029,0.005288,1
-0.001718,0.365907,2
-0.001149,0.244374,2
-0.000498,0.105329,1
0.000577,-0.124058,1
-0.002923,0.623118,1
-0.00026,0.054551,2
-0.000256,0.053702,2
0.000464,-0.100135,1
-0.0009,0.191102,2
-0.000509,0.107652,1
-0.000096,0.019586,1
-0.000568,0.120397,1
0.000608,-0.130717,2
-0.00054,0.114363,2
-0.000825,0.175265,1
0.000859,-0.184314,1
0.000956,-0.20498,1
-0.000711,0.15092,2
0.000251,-0.054494,1
-0.000785,0.166587,2
-0.000966,0.205341,1
-0.002235,0.476194,2
-0.001478,0.314569,2
-0.000177,0.036713,1
-0.001035,0.219964,2
-0.000119,0.024495,2
-0.000232,0.048509,2
-0.000778,0.16504,1
-0.000757,0.160739,2
-0.001749,0.372353,1
0.000705,-0.151579,1
-0.002033,0.433094,1
-0.001564,0.333026,1
-0.001143,0.243126,1
-0.001513,0.32205,2
-0.001264,0.268926,2
-0.000815,0.173087,2
-0.00072,0.152775,2
0.000322,-0.069632,1
0.002034,-0.435184,2
0.000441,-0.095203,1
-0.001029,0.218677,2
-0.001512,0.321736,2
-0.000482,0.101947,1
0.002371,-0.507074,2
-0.00149,0.317222,1
0.001657,-0.354806,1
-0.000043,0.00821,1
0.001048,-0.224731,2
0.000151,-0.033234,2
-0.002397,0.510832,2
0.000754,-0.161864,1
0.000186,-0.04065,1
-0.000494,0.10457,2
-0.000006,0.000233,1
-0.00022,0.045992,2
-0.000932,0.198052,2
-0.001051,0.223345,2
-0.001203,0.255832,2
-0.001876,0.399463,2
-0.001129,0.239996,2
-0.000069,0.013805,2
-0.000623,0.131942,1
-0.000454,0.095924,2
-0.00044,0.093048,2
0.00069,-0.148182,1
0.000052,-0.012007,2
0.000634,-0.136322,1
-0.000354,0.074691,1
-0.000404,0.085328,2
-0.002094,0.446041,2
-0.002231,0.475257,1
0.00082,-0.175973,2
-0.001346,0.286489,2
-0.002411,0.513763,2
-0.00072,0.152743,2
-0.000036,0.006785,1
-0.001162,0.247144,2
-0.000686,0.145457,1
