@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute destClass {1,2}

@data
0.128534,-1.572045,1
0.120082,-1.466395,1
0.119505,-1.459177,1
0.115824,-1.413161,1
0.127664,-1.561163,1
0.11701,-1.427988,2
0.111495,-1.359059,2
0.097657,-1.186084,2
0.111615,-1.360556,2
0.125935,-1.53955,1
0.121355,-1.482309,1
0.094344,-1.144668,2
0.112393,-1.370276,1
0.09642,-1.170612,2
0.124671,-1.523751,1
0.074926,-0.901942,2
0.110947,-1.3522,2
0.104256,-1.268568,2
0.124346,-1.519696,1
0.11188,-1.363867,1
0.102455,-1.246052,2
0.119399,-1.457854,1
0.122133,-1.492027,1
0.106437,-1.295824,2
0.073057,-0.878581,2
0.123066,-1.503695,1
0.112361,-1.369878,2
0.095572,-1.160021,2
0.121779,-1.487603,1
0.115788,-1.412719,1
0.120121,-1.466884,1
0.120297,-1.469077,1
0.129965,-1.589926,1
0.112339,-1.369608,2
0.125874,-1.538791,1
0.119778,-1.462586,2
0.121965,-1.489928,1
0.113032,-1.378262,1
0.123235,-1.505802,1
0.106946,-1.302193,2
0.098053,-1.191033,2
0.106306,-1.294191,2
0.110956,-1.352317,2
0.1046,-1.272871,1
0.105185,-1.280185,2
0.11186,-1.363614,2
0.106029,-1.290731,2
0.138295,-1.694047,1
0.109799,-1.337859,2
0.068127,-0.816958,2
0.115597,-1.410325,1
0.123411,-1.507998,1
0.114661,-1.398632,2
0.101546,-1.234686,2
0.072623,-0.873149,2
0.116183,-1.417657,1
0.116548,-1.422217,1
0.108251,-1.318499,2
0.106798,-1.300336,2
0.121035,-1.478304,1
0.119396,-1.457811,1
0.119467,-1.458705,1
0.11892,-1.451864,1
0.111895,-1.364058,1
0.118962,-1.452386,1
0.113215,-1.380548,1
0.123011,-1.503001,1
0.137354,-1.682288,1
0.119516,-1.459315,1
0.106577,-1.297579,2
0.119445,-1.458424,1
0.12111,-1.479235,2
0.110009,-1.340482,2
0.118911,-1.451749,2
0.128767,-1.574949,1
0.115956,-1.41481,1
0.122552,-1.497264,1
0.117248,-1.430965,2
0.105907,-1.2892,2
0.114875,-1.401298,2
0.087638,-1.060837,2
0.105689,-1.28648,2
0.124227,-1.518209,1
0.129913,-1.589281,1
0.111215,-1.355555,2
0.117122,-1.429387,1
0.075145,-0.904677,2
0.110092,-1.341519,2
0.120815,-1.475549,1
0.116413,-1.420524,1
0.135948,-1.664717,1
0.12071,-1.474241,1
0.11035,-1.344738,1
0.118534,-1.447045,2
0.111447,-1.358459,2
0.108592,-1.322763,2
0.11109,-1.353988,2
0.118531,-1.446998,1
0.138887,-1.701455,1
0.113447,-1.383449,2
0.112394,-1.370289,2
0.108574,-1.322546,2
0.124285,-1.51893,2
0.119975,-1.465054,2
0.123637,-1.510824,1
0.105851,-1.288499,2
0.107562,-1.309886,1
0.10816,-1.317367,2
0.123476,-1.508822,2
0.124314,-1.519297,1
0.107416,-1.30807,2
0.126878,-1.551342,1
0.112654,-1.373541,2
0.112649,-1.373475,2
0.10622,-1.293116,2
0.114014,-1.390546,1
0.117247,-1.430951,1
0.106079,-1.291351,2
0.116964,-1.427411,1
0.108501,-1.321627,2
0.114753,-1.399784,2
0.120937,-1.477081,1
0.142352,-1.744768,1
0.118787,-1.450199,1
0.114325,-1.394433,1
0.125293,-1.531533,1
0.112436,-1.370812,1
0.103976,-1.265069,2
0.114627,-1.398204,2
0.120524,-1.471918,1
0.115581,-1.410134,2
0.090665,-1.098683,2
0.115403,-1.40791,1
0.113391,-1.382748,2
0.116418,-1.420596,2
0.105824,-1.288167,2
0.080132,-0.967017,1
0.1137,-1.386615,2
0.122902,-1.501639,1
0.116113,-1.416778,2
0.123395,-1.507807,1
0.119258,-1.456095,1
0.11359,-1.385241,2
0.130961,-1.602375,1
0.125669,-1.536224,1
0.078813,-0.950524,2
0.078637,-0.948326,2
0.11575,-1.412239,2
0.106075,-1.291301,2
0.098975,-1.202556,2
0.11874,-1.449611,1
0.13565,-1.660994,1
0.111624,-1.36067,2
0.12452,-1.52186,1
0.119381,-1.457628,2
0.119407,-1.45795,2
0.135421,-1.658123,1
0.115708,-1.41171,1
0.107611,-1.310503,2
0.111327,-1.356955,2
0.118722,-1.449392,1
0.119198,-1.455336,1
0.119903,-1.464156,1
0.105604,-1.285416,2
0.115717,-1.411827,1
0.11215,-1.367237,2
0.124236,-1.518319,2
0.11892,-1.451869,2
0.115952,-1.414765,2
0.120119,-1.466848,1
0.105159,-1.279855,2
0.111387,-1.357703,2
0.100349,-1.219728,2
0.116706,-1.424197,1
0.118477,-1.446324,2
0.119749,-1.462224,2
0.115406,-1.407936,1
0.111954,-1.364793,2
0.086509,-1.04673,2
0.113066,-1.378692,1
0.101671,-1.236259,2
0.119376,-1.457567,1
0.12145,-1.483497,1
0.115569,-1.409976,2
0.111243,-1.355902,1
0.114765,-1.399928,1
0.125776,-1.537568,1
0.118564,-1.447416,1
0.117537,-1.434575,1
0.110931,-1.352007,1
0.123901,-1.514133,1
0.11859,-1.447739,1
0.118356,-1.444822,1
0.113251,-1.381002,2
0.119854,-1.46354,1
0.120243,-1.4684,1
0.119559,-1.459847,1
0.11895,-1.452247,1
0.107995,-1.315302,1
0.11824,-1.443362,2
0.113017,-1.378084,2
0.109661,-1.336127,2
0.102496,-1.246562,2
0.115052,-1.403515,2
0.102414,-1.245544,2
0.120484,-1.471411,1
0.117411,-1.433007,1
0.094186,-1.142693,2
0.121128,-1.479467,1
0.13507,-1.653739,1
0.113512,-1.384269,2
0.125909,-1.539229,1
0.13324,-1.630866,1
0.120068,-1.466214,2
0.123916,-1.514318,2
0.116852,-1.42602,1
0.113091,-1.378998,2
0.113771,-1.387507,1
0.123297,-1.506575,1
0.128753,-1.574777,1
0.120431,-1.470749,1
0.095827,-1.163207,2
0.113531,-1.384504,1
0.123083,-1.503899,1
0.120027,-1.465701,2
0.11548,-1.408866,2
0.118461,-1.446123,1
0.118354,-1.444786,1
0.126413,-1.545529,1
0.106012,-1.290516,2
0.114718,-1.399343,1
0.108866,-1.326189,2
0.119124,-1.454419,1
0.119015,-1.453053,2
0.102548,-1.247218,2
0.114962,-1.402397,2
0.113152,-1.37977,2
0.110038,-1.340838,1
0.126618,-1.548095,1
0.114228,-1.393215,2
0.119627,-1.460709,1
0.123461,-1.508634,2
0.110445,-1.345932,2
0.121871,-1.488758,1
0.096111,-1.166752,2
0.109767,-1.337459,2
0.120909,-1.476734,1
0.119023,-1.45315,2
0.119743,-1.462158,1
0.114558,-1.397345,2
0.116049,-1.415978,1
0.107521,-1.309379,2
0.106493,-1.296532,1
0.126091,-1.541507,1
0.115028,-1.403216,1
0.123544,-1.509668,1
0.113515,-1.384306,2
0.082212,-0.993019,2
0.121171,-1.480002,1
0.120184,-1.467665,1
0.123261,-1.506124,1
0.1086,-1.322865,2
0.126533,-1.547024,2
0.119568,-1.459967,1
0.101242,-1.230891,2
0.115426,-1.408193,1
0.105245,-1.280922,2
0.112153,-1.36728,2
0.105272,-1.28126,2
0.103,-1.25286,2
0.109292,-1.331511,2
0.109115,-1.329302,2
0.098181,-1.192623,2
0.11828,-1.443868,2
0.110688,-1.348963,1
0.115863,-1.413658,2
0.11049,-1.346493,2
0.106387,-1.295202,2
0.102032,-1.240771,2
0.117081,-1.428873,1
0.093127,-1.129453,2
0.113106,-1.379192,1
0.111725,-1.361927,2
0.112469,-1.371223,1
0.119421,-1.458127,2
0.129968,-1.589968,1
0.133789,-1.637727,1
0.119737,-1.462076,2
0.110137,-1.34208,2
0.118405,-1.44543,1
0.131448,-1.60846,2
0.112456,-1.371072,2
0.118295,-1.444053,1
0.105824,-1.288167,2
0.118755,-1.449808,1
0.113077,-1.37883,2
0.122134,-1.492045,1
0.114301,-1.39413,1
0.117267,-1.431209,1
0.109257,-1.331075,2
0.111923,-1.364404,2
0.118014,-1.44054,1
0.084422,-1.020637,2
0.138006,-1.690438,1
0.088284,-1.068916,2
0.125086,-1.528941,1
0.115671,-1.411253,1
0.122162,-1.492388,1
0.131384,-1.607664,1
0.114875,-1.401306,2
0.098129,-1.191976,2
0.121394,-1.482794,1
0.119295,-1.456559,1
0.118663,-1.448648,1
0.119874,-1.46379,1
0.114419,-1.395601,2
0.117213,-1.430523,1
0.118656,-1.448569,1
0.112127,-1.36696,2
0.120893,-1.476532,2
0.116186,-1.417687,2
0.13665,-1.673497,1
0.116527,-1.421958,1
0.116741,-1.424624,2
0.114004,-1.390415,1
0.117162,-1.429895,1
0.121213,-1.480532,1
0.117314,-1.431794,2
0.118249,-1.443475,1
0.114363,-1.394903,2
0.113962,-1.389895,2
0.114001,-1.390384,2
0.101061,-1.228629,2
0.113395,-1.382802,2
0.113541,-1.384625,1
0.116437,-1.420831,1
0.128165,-1.567432,1
0.121211,-1.480502,1
0.102275,-1.243803,1
0.117323,-1.431904,2
0.114747,-1.3997,1
0.119938,-1.464595,1
0.116863,-1.426149,2
0.094313,-1.144276,2
0.138466,-1.696193,1
0.115645,-1.410934,1
0.121758,-1.487347,1
0.091152,-1.104772,2
0.11986,-1.463617,2
0.116896,-1.426569,1
0.092184,-1.117666,2
0.118776,-1.450069,1
0.096186,-1.16769,2
0.100828,-1.225719,2
0.119322,-1.456895,1
0.119282,-1.456396,1
0.111015,-1.353049,1
0.105771,-1.2875,2
0.114786,-1.400194,1
0.125227,-1.530705,1
0.098892,-1.201511,1
0.111261,-1.356131,2
0.121477,-1.483826,1
0.117912,-1.439263,1
0.120566,-1.472447,1
0.135266,-1.656187,1
0.111864,-1.36366,2
0.124292,-1.51901,1
0.132982,-1.627637,1
0.109267,-1.331204,2
0.112027,-1.365701,1
0.118951,-1.452259,1
0.09525,-1.155996,2
0.110617,-1.348078,2
0.119448,-1.458469,2
0.119497,-1.459081,1
0.110455,-1.346048,2
0.114419,-1.395608,1
0.115904,-1.414172,1
0.117771,-1.4375,1
0.106939,-1.302098,2
0.109688,-1.336461,1
0.108781,-1.325124,2
0.120574,-1.472542,1
0.11423,-1.393243,1
0.112359,-1.369851,2
0.127779,-1.562608,1
0.135521,-1.65938,1
0.053396,-0.632812,2
0.118065,-1.441183,1
0.117838,-1.438338,2
0.120408,-1.470469,1
0.137157,-1.679826,1
0.119407,-1.457953,1
0.10836,-1.319866,1
0.121015,-1.478059,1
0.136022,-1.665635,1
0.10991,-1.339246,2
0.115764,-1.412421,1
0.111913,-1.364277,1
0.105193,-1.280281,2
0.11264,-1.373362,2
0.115033,-1.403272,2
0.117382,-1.432636,1
0.121095,-1.47905,1
0.103892,-1.264021,2
0.115906,-1.414195,1
0.111955,-1.364806,1
0.121793,-1.487772,1
0.109405,-1.332933,2
0.115685,-1.411428,1
0.137316,-1.681817,1
0.142655,-1.748551,1
0.11478,-1.400119,1
0.111104,-1.354165,2
0.109806,-1.337936,2
0.116468,-1.421213,1
0.111812,-1.363017,1
0.090626,-1.098195,2
0.12413,-1.516989,2
0.121281,-1.481381,2
0.124824,-1.52567,1
0.100287,-1.218956,2
0.112422,-1.370642,2
0.123444,-1.508417,2
0.120837,-1.475823,1
0.099107,-1.204198,2
0.11647,-1.421247,1
0.096198,-1.167836,2
0.11576,-1.412366,2
0.109365,-1.332431,2
0.105767,-1.287449,2
0.123764,-1.512411,1
0.119083,-1.453908,1
0.12352,-1.509372,2
0.130074,-1.591287,1
0.117701,-1.436633,2
0.119745,-1.462183,1
0.101383,-1.232655,2
0.138105,-1.691677,1
0.118782,-1.450138,1
0.119833,-1.463282,1
0.117965,-1.439929,1
0.104539,-1.272102,2
0.080391,-0.970258,2
0.117291,-1.431501,2
0.081019,-0.978103,2
0.110902,-1.35164,2
0.111595,-1.360308,1
0.114953,-1.402274,1
0.107641,-1.310885,2
0.117042,-1.428394,2
0.119154,-1.454788,1
0.113798,-1.387842,2
0.116639,-1.423354,2
0.127352,-1.55727,1
0.08336,-1.007361,2
0.116479,-1.421357,1
0.133835,-1.638303,1
0.117098,-1.429091,1
0.116144,-1.417165,1
0.117263,-1.43115,1
0.12084,-1.475869,1
0.118637,-1.448331,1
0.106924,-1.301919,1
0.116449,-1.420983,1
0.115337,-1.407081,2
0.126732,-1.549512,2
0.121394,-1.482791,1
0.117329,-1.431983,2
0.120901,-1.476626,1
0.115164,-1.404913,2
0.09337,-1.132495,2
0.116319,-1.419355,1
0.11446,-1.396113,1
0.115785,-1.412675,1
0.117548,-1.43472,1
0.094385,-1.145183,2
0.100085,-1.216423,2
0.118056,-1.441061,1
0.120442,-1.470894,1
0.117928,-1.439467,1
0.114235,-1.393306,2
0.118881,-1.451377,1
0.109646,-1.335935,2
0.138817,-1.700573,1
0.102514,-1.246786,2
0.107005,-1.302924,2
0.127245,-1.555926,1
0.109661,-1.336135,2
0.113083,-1.378907,2
0.110539,-1.347098,2
0.112982,-1.377645,2
0.118437,-1.445834,1
0.118747,-1.4497,1
0.134444,-1.645918,1
0.115078,-1.40384,2
0.106198,-1.292836,1
0.114512,-1.39676,1
0.119029,-1.453224,1
0.114475,-1.396307,1
0.102956,-1.252312,2
0.116396,-1.420318,1
0.111233,-1.355778,2
0.111636,-1.360818,2
0.120523,-1.471908,1
0.11768,-1.436364,1
0.113831,-1.388257,2
0.141604,-1.735418,1
0.118094,-1.441538,1
0.117257,-1.431081,2
0.11429,-1.393991,2
0.104553,-1.272279,2
0.11666,-1.423611,1
0.130009,-1.590484,1
0.086223,-1.043156,2
0.108064,-1.316163,2
0.109979,-1.340099,2
0.114043,-1.390904,2
0.119965,-1.464934,2
0.119576,-1.460071,1
0.111354,-1.357296,2
0.120386,-1.470186,1
0.123021,-1.503133,1
0.084894,-1.026538,2
0.119992,-1.465261,1
0.1176,-1.435361,2
0.125313,-1.531785,2
0.118403,-1.445406,1
0.116555,-1.422301,1
0.106391,-1.295257,2
0.117121,-1.429378,1
0.117386,-1.432685,1
0.122287,-1.493956,1
0.120138,-1.467085,1
0.116904,-1.426669,1
0.114839,-1.400849,2
0.080832,-0.97576,2
0.127056,-1.553562,2
0.108945,-1.327173,2
0.119782,-1.462636,1
0.115977,-1.415079,1
0.140308,-1.71922,1
0.109443,-1.333407,2
0.105324,-1.281916,2
0.100707,-1.224205,1
0.107346,-1.307192,2
0.117142,-1.429644,2
0.119974,-1.465036,2
0.124681,-1.523874,1
0.107151,-1.304751,2
0.122497,-1.496582,1
0.106619,-1.2981,1
0.118718,-1.449335,1
0.10403,-1.265738,1
0.123469,-1.508726,1
0.130891,-1.601499,2
0.11067,-1.348741,2
0.119887,-1.463951,1
0.113514,-1.384288,2
0.114766,-1.399935,2
0.114437,-1.395831,2
0.070947,-0.852206,2
0.108643,-1.323404,1
0.123625,-1.510673,1
0.11322,-1.380619,1
0.097334,-1.18204,2
0.119589,-1.460224,2
0.115107,-1.404198,1
0.118933,-1.452028,1
0.113264,-1.38117,2
0.113991,-1.390251,2
0.106187,-1.292699,1
0.115658,-1.411088,1
0.11453,-1.396987,1
0.110089,-1.34148,2
0.113335,-1.382059,2
0.114513,-1.396777,1
0.118055,-1.44105,1
0.115647,-1.410954,2
0.113591,-1.385251,1
0.102531,-1.246998,2
0.108392,-1.320271,2
0.102995,-1.252799,2
0.118692,-1.449022,1
0.11251,-1.371747,2
0.12838,-1.570118,2
0.112187,-1.367698,1
0.118573,-1.447533,1
0.109018,-1.328091,1
0.112146,-1.367197,2
0.087073,-1.053782,2
0.114488,-1.396468,1
0.119947,-1.464705,1
0.11313,-1.379485,2
0.110065,-1.341179,2
0.117139,-1.429603,1
0.11862,-1.448111,2
0.116814,-1.425541,1
0.116263,-1.41865,1
0.113271,-1.381254,2
0.135885,-1.663923,1
0.102287,-1.243948,2
0.125539,-1.534599,2
0.113381,-1.382628,2
0.117814,-1.438044,2
0.102187,-1.242708,2
0.122422,-1.49564,2
0.094881,-1.151377,2
0.115382,-1.407643,1
0.114706,-1.399191,2
0.112774,-1.375039,2
0.126747,-1.549701,1
0.120309,-1.46923,1
0.115718,-1.411846,2
0.106636,-1.298321,2
0.117459,-1.4336,1
0.109763,-1.337398,2
0.115261,-1.406124,1
0.098818,-1.200589,2
0.112174,-1.367539,1
0.113987,-1.390205,2
0.099157,-1.204833,2
0.115396,-1.407822,1
0.113281,-1.381372,2
0.111684,-1.361422,1
0.114311,-1.394252,2
0.139142,-1.704639,1
0.119369,-1.457481,1
0.112416,-1.370561,2
0.117832,-1.43826,2
0.118707,-1.4492,1
0.118338,-1.444589,1
0.121449,-1.483481,1
0.112545,-1.372173,2
0.114037,-1.390826,1
0.11853,-1.446997,1
0.121317,-1.48183,2
0.13726,-1.681111,1
0.110493,-1.346533,1
0.115193,-1.405279,1
0.119853,-1.463533,1
0.096572,-1.172512,2
0.120428,-1.470718,2
0.134725,-1.649425,1
0.09443,-1.145744,2
0.116345,-1.419683,1
0.121788,-1.487715,1
0.111526,-1.359437,2
0.119117,-1.454325,1
0.123648,-1.510966,1
0.1131,-1.379119,1
0.121103,-1.479153,2
0.113701,-1.386629,2
0.102353,-1.244773,2
0.107443,-1.308403,1
0.116311,-1.419256,1
0.119856,-1.463561,1
0.117475,-1.4338,2
0.113892,-1.389015,1
0.120091,-1.466502,1
0.117912,-1.439272,2
0.114275,-1.393808,2
0.11773,-1.436992,2
0.126211,-1.543002,2
0.120844,-1.475915,1
0.121232,-1.480772,1
0.121489,-1.483977,1
0.13639,-1.670246,1
0.119365,-1.457424,1
0.115725,-1.411932,1
0.121642,-1.485887,1
0.107641,-1.310881,2
0.105499,-1.284101,2
0.122941,-1.50213,1
0.084403,-1.020397,2
0.09845,-1.195996,2
0.127247,-1.555949,1
0.121781,-1.487633,2
0.106231,-1.293249,2
0.12303,-1.503245,1
0.105181,-1.280125,2
0.137299,-1.681601,1
0.120172,-1.467522,2
0.10617,-1.292494,2
0.110943,-1.352151,2
0.115157,-1.404824,1
0.119261,-1.456128,1
0.104078,-1.266345,1
0.120667,-1.473704,1
0.085979,-1.0401,2
0.134851,-1.651004,1
0.120135,-1.467049,1
0.107241,-1.305876,2
0.121545,-1.484677,1
0.111805,-1.362927,1
0.118617,-1.448078,1
0.117183,-1.430158,1
0.118571,-1.447504,2
0.114372,-1.395012,1
0.089406,-1.082935,2
0.115916,-1.41431,2
0.126353,-1.544784,1
0.130077,-1.591334,1
0.1189,-1.451618,1
0.129506,-1.584193,1
0.127842,-1.563385,1
0.113727,-1.386956,1
0.113554,-1.384791,1
0.124201,-1.517879,2
0.116503,-1.421652,2
0.107563,-1.309899,1
0.124168,-1.517466,1
0.102229,-1.243233,1
0.110567,-1.347449,2
0.105023,-1.278154,1
0.114976,-1.402569,2
0.135722,-1.661888,1
0.113374,-1.382541,1
0.129039,-1.57835,1
0.116867,-1.426204,1
0.0872,-1.05537,2
0.121298,-1.481587,1
0.115687,-1.411451,2
0.118695,-1.449048,1
0.113168,-1.379968,2
0.108115,-1.316801,2
0.111223,-1.355652,1
0.07693,-0.926994,2
0.117564,-1.434922,1
0.106646,-1.298444,2
0.076165,-0.917428,2
0.114443,-1.395906,1
0.114155,-1.392304,1
0.123545,-1.509675,1
0.125992,-1.540268,1
0.11778,-1.43761,1
0.116754,-1.424788,1
0.122978,-1.502587,1
0.116727,-1.424448,2
0.134429,-1.645729,1
0.104348,-1.269722,2
0.065867,-0.78871,2
0.109757,-1.337326,2
0.116471,-1.421254,1
0.083249,-1.005979,2
0.090115,-1.0918,2
0.134897,-1.651572,1
0.113816,-1.38806,1
0.12063,-1.473236,1
0.095782,-1.162644,2
0.11833,-1.444497,2
0.117759,-1.437357,1
0.100127,-1.216948,2
0.122013,-1.490531,1
0.107618,-1.310589,2
0.116073,-1.416277,2
0.138777,-1.700072,1
0.112598,-1.372838,2
0.102344,-1.244667,2
0.10579,-1.287746,1
0.131356,-1.607322,1
0.116164,-1.417421,1
0.113117,-1.379322,2
0.12479,-1.52524,1
0.123829,-1.513224,2
0.11741,-1.432986,2
0.111762,-1.362394,2
0.115097,-1.404075,2
0.130872,-1.601263,1
0.101228,-1.230719,2
0.102367,-1.244948,2
0.124843,-1.5259,1
0.122363,-1.494908,1
0.114582,-1.397644,2
0.10798,-1.315119,2
0.122023,-1.490658,1
0.113675,-1.386304,1
0.119448,-1.458469,2
0.119316,-1.45682,1
0.058618,-0.698092,2
0.087213,-1.055523,2
0.101618,-1.235593,2
0.080592,-0.972768,2
0.136827,-1.675704,1
0.08634,-1.044618,2
0.11941,-1.457987,1
0.118782,-1.450137,2
0.110882,-1.351392,2
0.116757,-1.424826,2
0.115557,-1.409832,2
0.106305,-1.294176,1
0.119019,-1.453109,1
0.102636,-1.248312,2
0.116972,-1.427519,1
0.113321,-1.381877,2
0.129682,-1.586386,1
0.108031,-1.315758,2
0.085877,-1.038823,2
0.11841,-1.44549,1
0.114047,-1.390947,1
0.105506,-1.28419,2
0.121816,-1.488061,1
0.120888,-1.476466,1
0.116579,-1.4226,1
0.109989,-1.340232,2
0.119409,-1.457977,1
0.113875,-1.388799,2
0.114968,-1.402471,1
0.079286,-0.956437,2
0.124756,-1.524818,2
0.125889,-1.538976,2
0.109536,-1.334568,1
0.104794,-1.275294,2
0.133148,-1.629713,1
0.116939,-1.427109,2
0.117656,-1.436062,1
0.099917,-1.214328,1
0.113715,-1.386801,2
0.11205,-1.365989,1
0.114955,-1.402307,2
0.122207,-1.492956,1
0.113401,-1.382874,2
0.113448,-1.383469,2
0.113464,-1.383666,2
0.120921,-1.476879,2
0.102443,-1.245899,2
0.11672,-1.42436,1
0.125605,-1.535432,1
0.108223,-1.318157,2
0.099882,-1.213895,2
0.114241,-1.393383,1
0.113693,-1.386534,2
0.072548,-0.872216,2
0.114615,-1.398059,1
0.108932,-1.327015,1
0.102904,-1.251671,2
0.119791,-1.462753,2
0.107456,-1.308563,2
0.115526,-1.409441,1
0.132529,-1.621976,1
0.103619,-1.260603,2
0.13869,-1.698994,1
0.083892,-1.01402,2
0.114941,-1.402127,2
0.118759,-1.449852,1
0.108743,-1.324651,2
0.128981,-1.577628,2
0.098004,-1.190414,2
0.123389,-1.50773,1
0.116276,-1.418822,1
0.103715,-1.2618,2
0.105497,-1.284079,2
0.105104,-1.27917,2
0.106248,-1.293465,2
0.116094,-1.416539,1
0.12123,-1.480739,2
0.121129,-1.479477,1
0.108968,-1.327468,2
0.130726,-1.599436,1
0.117052,-1.428515,1
0.114924,-1.40191,1
0.098887,-1.201453,2
0.121496,-1.484063,2
0.105843,-1.288402,2
0.120944,-1.47716,1
0.111629,-1.360727,2
0.112901,-1.376626,2
0.04791,-0.564235,2
0.104414,-1.270547,2
0.118697,-1.449079,1
0.073714,-0.886795,2
0.112323,-1.369406,2
0.13397,-1.639985,1
0.125303,-1.531656,1
0.124115,-1.516808,1
0.078727,-0.949451,2
0.102923,-1.251904,2
0.11428,-1.393862,2
0.121949,-1.489732,1
0.123158,-1.504845,1
0.110052,-1.341011,2
0.086728,-1.049466,2
0.118457,-1.446081,2
0.10958,-1.335122,2
0.114954,-1.402289,2
