@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute destClass {1,2}

@data
0.52419,-2.092144,-0.035576,-1.578211,0.770823,-1.586117,0.284612,0.742165,-0.296471,0.999106,0.047435,0.370588,0.189741,0.338965,-0.616659,1.429976,-0.521788,0.504988,3.73757,-0.443718,1
0.691723,-1.961145,-0.080659,-1.346002,0.383132,-1.272064,0.302472,0.905737,-0.54445,1.241817,0.080659,-0.324318,0.282308,-0.445307,-0.322637,1.732495,-0.766263,0.925902,3.537511,-0.243658,1
0.505429,-2.070804,-0.051363,-1.545159,0.564989,-1.476675,0.269654,0.736198,-0.423742,1.207022,0.038522,0.359538,0,0.3895,-0.487945,1.391071,-0.719077,0.620632,3.623429,-0.329577,1
0.649323,-2.028175,-0.139455,-1.364334,0.27891,-1.317849,0.613602,0.244046,-0.251019,1.424765,0.139455,0.792569,-0.223128,0.578738,-0.669384,-0.034864,0.111564,0.188264,3.496062,-0.20221,2
0.549115,-2.103238,0.026773,-1.598564,0.562231,-1.553943,0.428366,0.632509,-0.307888,1.252748,-0.040159,0.726214,-0.080319,0.364781,0.18741,0.123825,-0.615776,0.846692,3.571621,-0.277769,2
0.516269,-2.063741,0,-1.59299,0.472611,-1.460327,0.335803,0.5918,-0.34824,1.0271,0.062186,0.434263,0.024874,0.430118,-0.497485,1.449963,-0.69648,0.753483,3.70946,-0.415608,1
0.522517,-2.117554,-0.066702,-1.503973,0.59079,-1.532559,0.066702,0.865539,-0.238222,0.890949,0.104818,0.497089,0.152462,1.014824,-0.514559,1.033882,-0.41927,0.309688,3.86082,-0.566967,1
1.033976,-1.82715,-0.193865,-0.722377,0.27695,-1.119339,0.636985,-0.980864,-0.249255,0.662372,-0.16617,-0.380806,0.33234,-0.713146,1.938648,0.450043,-0.33234,2.056352,2.123739,1.170113,2
0.662046,-2.06697,-0.079287,-1.377614,0.396436,-1.553808,0.449294,0.507658,-0.211432,1.28291,0.026429,0.921713,-0.26429,0.7279,-0.449294,0.278606,0.079287,-0.197117,3.543827,-0.249975,2
0.77066,-1.971569,-0.10307,-1.326171,0.371053,-1.442985,0.55658,-0.474123,-0.288597,0.852048,0.185527,-0.419153,0.453509,1.085674,-0.123684,1.662868,-0.494738,1.085674,3.321338,-0.027485,1
0.931745,-1.884364,-0.162346,-1.161223,0.270576,-1.612183,0.649383,0.642619,-0.622325,1.788058,0.10823,-0.042841,0,0.065389,-0.270576,0.28185,0.649383,-0.096956,3.282578,0.011274,2
0.581059,-2.087945,-0.038678,-1.42464,0.348102,-1.570757,0.360995,0.599509,-0.19339,1.19687,0.051571,0.754221,-0.670419,0.960504,-0.360995,0.367441,0.206283,0.058017,3.364762,-0.07091,2
0.527474,-2.143045,-0.040635,-1.534822,0.711115,-1.58223,0.101588,0.537569,-0.193017,1.015031,0.132064,0.568045,-0.060953,1.099688,-0.467304,1.07937,-0.406351,0.24635,3.900839,-0.606987,1
0.914261,-1.830965,-0.148644,-1.070236,0.178373,-1.397252,0.95132,0.465751,-0.802677,1.823364,0.029729,-0.019819,-0.178373,0.029729,-0.23783,0.029729,1.010778,-0.267559,3.145208,0.148644,2
0.502293,-2.14484,0.012164,-1.619907,0.425758,-1.336069,0.279784,0.650801,-0.255455,0.967079,0.085152,0.42373,-0.072987,0.387237,-0.218961,1.336069,-0.632555,0.703514,3.587828,-0.293976,1
0.567532,-2.078118,-0.072734,-1.466808,0.363671,-1.476506,0.450952,0.337002,-0.290937,1.311641,0.174562,0.690976,-0.378218,0.865538,-0.203656,0.429132,-0.610968,0.516413,3.65025,-0.356398,2
0.859942,-2.01935,-0.152899,-1.103059,0.371327,-1.292363,0.742654,-0.760856,-0.349484,0.840946,0,-0.411372,1.791106,-0.018202,-0.48054,2.035016,-0.786339,1.423419,3.268369,0.025483,1
0.504477,-2.09265,-0.059652,-1.510345,0.626342,-1.434124,0.099419,0.955254,-0.338026,1.048046,0.089477,0.328912,0.477213,0.74316,-0.596516,1.140837,-0.536864,0.265947,3.982331,-0.688479,1
0.562813,-2.079837,-0.04359,-1.456631,0.37778,-1.500221,0.50855,0.345087,-0.2906,1.33797,0.07265,0.819733,-0.17436,0.621157,-0.08718,0.185257,-0.49402,0.592097,3.689795,-0.395942,2
0.882882,-1.898857,-0.138612,-1.274458,0,-1.41307,0.669957,0.458189,-0.554447,1.513178,-0.046204,0.111659,-0.184816,0.157863,0.046204,0.111659,-0.184816,1.081942,2.997377,0.296475,2
0.534805,-2.12865,-0.010806,-1.572301,0.68079,-1.485851,0.129674,0.686193,-0.248542,0.877103,0.118868,0.372814,0.713209,0.642968,-0.54031,1.377789,-0.410635,0.362007,4.077301,-0.783449,1
0.628715,-2.065303,-0.041017,-1.395712,0.355479,-1.536993,0.615253,0.363455,-0.355479,1.48914,0.082034,0.714377,-0.082034,0.450046,-0.273446,0.258634,0.164067,0.039877,3.554765,-0.260913,2
1.154289,-1.872942,-0.203494,-0.578988,-0.232564,-0.840623,0.697693,-1.111948,-0.174423,0.554763,-0.203494,-0.191381,-0.058141,-0.433636,1.976797,0.205916,-0.52327,2.240854,2.099538,1.194315,2
0.578591,-2.041849,-0.145434,-1.408062,0.396637,-1.553496,0.356974,0.645637,-0.264425,1.231779,0.052885,0.755814,-0.10577,0.614788,-0.21154,0.403248,0.10577,0.085938,3.498782,-0.204929,2
1.021967,-1.767461,-0.256726,-0.910428,-0.199676,-1.024528,0.855754,-0.95797,-0.313777,0.896165,0.05705,-0.330416,0.228201,-0.292383,0,1.019774,-0.855754,2.331931,2.388179,0.905673,2
0.747416,-2.000984,-0.0586,-1.373847,0.371134,-1.204558,0.488334,0.657624,-0.507868,1.250136,-0.0586,-0.293001,0.312534,-0.429734,-0.234401,1.718937,-0.742268,0.937602,3.528253,-0.2344,1
0.502287,-2.118593,-0.034504,-1.568984,0.540566,-1.461637,0.207025,0.765802,-0.207025,0.796472,0.034504,0.485934,0.092011,0.359419,-0.391048,1.417548,-0.690084,0.77347,3.624518,-0.330665,1
0.843727,-1.943269,-0.168857,-1.26877,0.281428,-1.456388,0.984997,-0.114916,-0.196999,1.442317,-0.056286,0.007036,-0.056286,-0.030488,0.450284,0.025798,-0.956854,1.489222,3.155484,0.138369,2
0.52558,-2.097977,-0.036059,-1.56257,0.49281,-1.450385,0.312514,0.829364,-0.228376,1.226016,0.01202,0.568936,-0.240395,0.484797,-0.048079,0.196323,-0.50483,0.749232,3.530241,-0.236389,2
0.937648,-1.8087,-0.094195,-1.135573,0.219788,-1.533285,0.75356,0.612267,-0.56517,1.721675,0.156992,-0.193623,0.062797,-0.078496,0,-0.015699,1.004747,-0.266886,3.246755,0.047097,2
0.731135,-1.992458,-0.090691,-1.432925,0.707393,-1.469201,0.435319,0.616702,-0.453457,1.058067,0,-0.27812,0.544149,-0.241844,0,1.680815,-0.725532,0.846453,3.571973,-0.27812,1
0.386084,-2.042019,-0.041748,-1.38463,0.654046,-1.644393,0.278318,0.744499,-0.320065,1.268664,0.125243,0.637811,-0.055663,0.521845,0.47314,0.27136,-0.47314,0.299191,3.801782,-0.507929,2
0.599494,-2.071757,-0.042155,-1.5363,0.632318,-1.676815,0.28103,0.791569,-0.295082,1.264637,0.070258,0.683841,-0.309133,0.604215,-0.028103,0.154567,0.112412,0.210773,3.504625,-0.210773,2
0.495635,-2.133784,0,-1.563878,0.586454,-1.469506,0.273005,0.535898,-0.050556,0.697678,0.101113,0.660604,0.040445,1.065055,-0.424674,1.004387,-0.525787,0.276375,3.866825,-0.572973,1
0.909085,-1.916147,-0.174193,-1.126809,0.391934,-1.388098,0.696771,-0.836488,-0.239515,0.665924,-0.087096,-0.31391,1.524187,-0.052621,0.348385,1.558662,-0.435482,1.558662,2.998088,0.295765,1
1.481827,-1.686519,-0.228114,-0.205303,-0.364983,-0.403002,0.547475,-0.980892,-0.273737,0.448625,-0.045623,-0.509456,0.182492,-0.889646,0.182492,-0.433417,0,2.21271,1.172388,2.121464,2
0.65639,-2.08636,-0.088211,-1.345221,0.382249,-1.590253,0.588075,0.301388,-0.249932,1.364824,0.058807,0.801252,-0.176422,0.654233,-0.499864,0.360196,0.323441,-0.169072,3.404116,-0.110264,2
0.529914,-2.185073,-0.018994,-1.517148,0.674288,-1.551971,0.199437,0.670331,-0.18994,0.920419,0.104467,0.518379,0.037988,1.097697,-0.398875,0.92675,-0.569821,0.299947,3.86763,-0.573778,1
0.545855,-2.123507,-0.071926,-1.485468,0.755221,-1.617332,-0.047951,1.207754,-0.371617,1.179783,0.011988,0.428558,0.143852,0.304686,-0.551431,1.215746,-0.45553,0.352636,3.804326,-0.510474,1
0.703368,-1.954561,-0.153263,-1.471965,0.191579,-1.280386,0.613053,-0.067053,-0.268211,1.376176,0.229895,0.494912,-0.229895,0.392737,-0.383158,0.009579,-0.383158,1.312316,3.360905,-0.067053,2
0.545984,-2.163957,-0.040642,-1.524933,0.731561,-1.565575,0.223533,0.805225,-0.152409,1.126977,-0.132087,0.679912,-0.223533,0.486861,-0.223533,0.893284,-0.589313,0.46654,3.944976,-0.651123,1
0.578769,-2.020142,-0.045076,-1.431158,0.247917,-1.438671,0.721214,0.086395,-0.292993,1.356032,0.157765,0.709945,-0.360607,0.61228,-0.135228,0.161522,-0.450758,0.657356,3.492937,-0.199085,2
1.281514,-1.694739,-0.187932,-0.561186,-0.532474,-0.529864,0.78305,-0.696915,-0.15661,0.78566,-0.093966,-0.529864,0.062644,-0.769999,0.501152,-0.268847,-0.501152,2.424845,2.121887,1.171965,2
0.998669,-1.770811,-0.244407,-0.785271,-0.135782,-0.912001,0.896159,-0.767167,-0.461658,1.097569,-0.217251,-0.196884,0.271563,-0.721906,0.81469,-0.015841,-0.325876,2.265292,2.006189,1.287663,2
0.629401,-2.171625,-0.017914,-1.630192,0.376198,-1.439107,0.394112,0.59714,-0.232884,1.080823,0.107485,0.51354,0.035828,0.370227,-0.286627,0.370227,-0.394112,1.015138,3.174424,0.119428,2
0.576605,-2.130927,-0.065849,-1.393807,0.289736,-1.477216,0.434604,0.35339,-0.144868,1.090901,0.105359,0.919693,-0.158038,0.787995,-0.316076,0.36656,0.316076,-0.054874,3.401406,-0.107554,2
1.034736,-1.843399,-0.195736,-0.892464,0.083887,-0.761973,0.866832,-1.172088,-0.36351,0.747992,-0.167774,-0.267972,0,-0.547596,1.957363,0.403124,-0.223699,2.024939,2.387407,0.906446,2
0.561112,-2.054151,-0.040283,-1.571026,0.469965,-1.43675,0.255124,0.917551,-0.3894,1.38304,-0.080565,0.671379,-0.134276,0.2596,0.026855,0.205889,-0.537103,0.796703,3.625066,-0.331214,2
0.488311,-2.14037,-0.020822,-1.57638,0.728761,-1.506974,0.291505,0.505795,-0.229039,0.838943,0.062465,0.45027,0.645474,0.644607,-0.624653,1.352546,-0.499722,0.478033,3.836085,-0.542233,1
0.65041,-2.13706,-0.074071,-1.324636,0.296284,-1.408583,0.518497,0.413563,-0.311098,1.401176,-0.029628,1.001193,-0.266656,0.80367,-0.17777,-0.055553,0.355541,-0.262952,3.556804,-0.262952,2
1.066468,-1.897814,-0.183835,-0.864462,-0.236359,-1.074559,0.73534,-0.943249,-0.105049,0.772545,-0.026262,-0.164138,0.420194,-0.312957,0.420194,0.317334,-0.105048,2.208208,2.083605,1.210247,2
0.562887,-2.099181,-0.066599,-1.48515,0.639347,-1.605028,0.399592,0.641567,-0.386272,1.347513,0.119878,0.601608,-0.159837,0.51725,0.452871,0.197576,-0.559429,0.463971,3.788902,-0.49505,2
0.666781,-2.078548,-0.097188,-1.314345,0.291562,-1.536487,0.472053,0.41189,-0.208259,1.249553,0.138839,0.846919,-0.305446,0.856175,-0.305446,0.189747,0.138839,-0.087931,3.659462,-0.36561,2
1.155926,-1.783888,-0.152844,-0.458532,-0.550239,-0.978202,0.855927,-1.100478,-0.213982,0.947634,-0.275119,0.01019,0.122275,-0.326067,0.855927,-0.081517,0.978202,1.324649,1.846928,1.446924,2
0.556498,-2.097234,-0.041488,-1.552351,0.553176,-1.621498,0.428712,0.30079,-0.165953,1.033748,0.138294,0.775599,-0.165953,0.600427,0.359565,0.406815,-0.525518,0.655744,3.606166,-0.312314,2
0.698834,-1.968811,-0.04106,-1.419985,-0.123179,-1.173626,0.574837,0.071855,-0.164239,1.221529,-0.04106,0.605632,-0.328478,0.482453,-0.410598,-0.092385,-0.328479,1.385769,2.893519,0.400333,2
0.562077,-2.086178,-0.047933,-1.548822,0.551225,-1.564799,0.19173,0.727976,-0.347511,1.099454,-0.083882,0.596162,0.071899,0.288594,-0.479326,1.41501,-0.575191,0.696021,3.652348,-0.358496,1
0.586426,-2.090266,-0.053813,-1.447728,0.287005,-1.417832,0.179378,0.782536,-0.188347,1.060571,0.152471,0.516459,-0.125565,1.093457,-0.304942,0.752639,-0.394631,0.106879,3.868609,-0.574756,1
0.977278,-1.862207,-0.112037,-1.036343,0.140046,-1.363118,0.812269,0.653549,-0.868287,2.03534,0,-0.046682,0,-0.270756,-0.168056,0.009336,0.952315,-0.382793,3.172479,0.121373,2
0.520975,-2.12624,-0.018694,-1.54459,0.729065,-1.557052,0.261716,0.605217,-0.252369,1.069451,0.102817,0.620796,-0.037388,1.060104,-0.317798,0.704919,-0.523431,0.200181,3.972288,-0.678435,1
0.486566,-2.099574,0,-1.617642,0.690925,-1.570118,0.153539,0.743933,-0.197407,0.985208,0.043868,0.56846,0.329012,0.575771,-0.219341,0.970585,-0.504485,0.4661,3.88059,-0.586738,1
0.765809,-2.036503,-0.195935,-1.289902,0.326558,-1.362471,0.587804,-0.593246,-0.326558,0.959716,0,-0.165093,0.261246,1.097596,-0.043541,1.489465,-0.609574,1.27176,3.023535,0.270317,1
0.49838,-2.07523,-0.085507,-1.53912,0.741058,-1.605625,0.356278,0.717306,-0.427533,1.311102,0.228018,0.304024,-0.25652,0.51304,0.142511,0.399031,-0.199516,0.541542,3.550372,-0.25652,2
0.586791,-2.068192,-0.10466,-1.513829,0.508348,-1.459008,0.328931,0.853476,-0.388736,1.192374,-0.029903,0.50461,-0.029903,0.185647,0.269125,0.7538,-0.687764,0.664091,3.676359,-0.382507,1
0.845179,-1.940784,-0.128144,-1.172871,0.363074,-1.322372,0.619361,-0.724368,-0.320359,0.557069,-0.064072,-0.268746,1.49501,0.151281,-0.256287,1.902578,-0.555289,1.603576,3.014428,0.279424,1
0.520083,-2.105123,-0.039768,-1.525528,0.662793,-1.627156,0.291629,0.794246,-0.31814,1.16541,0.106047,0.582153,0.079535,0.290524,0.689304,0.237501,-0.477211,0.529129,3.613097,-0.319245,2
0.506025,-2.096115,-0.010715,-1.592043,0.825041,-1.613472,0.332159,0.722357,-0.332159,1.072374,0.010715,0.522347,0.300015,0.547348,-0.342874,0.997371,-0.321444,0.183045,3.817985,-0.524133,1
0.627508,-1.922759,-0.06536,-1.482581,0.339872,-1.661232,0.339872,0.613294,-0.235296,1.101315,0.117648,0.565364,-0.104576,0.665582,0.39216,0.45643,-0.287584,0.32571,3.595597,-0.301745,2
0.487122,-2.047495,-0.023935,-1.586667,0.730006,-1.566721,0.35902,0.647232,-0.370987,1.19374,-0.011967,0.427832,0.023935,0.280235,-0.598366,1.381228,-0.454758,0.471712,3.635918,-0.342066,1
0.86877,-1.891958,-0.097763,-1.209818,0.464374,-1.348315,0.513256,-0.403273,-0.293289,0.663974,-0.171085,-0.501036,1.515327,-0.11813,-0.146645,1.934894,-0.342171,1.348315,2.825404,0.468448,1
0.823941,-1.928529,-0.122267,-1.01719,0.264911,-1.132665,0.652089,-1.030776,-0.244533,0.545105,-0.040756,-0.365102,1.752489,-0.093398,-0.3668,2.107401,-0.489067,1.536824,2.898184,0.395668,1
0.714473,-2.046924,-0.108286,-1.298304,0.365465,-1.61865,0.406072,0.52451,-0.419608,1.449453,0.121822,0.826809,-0.270715,0.822297,-0.406073,0.172581,0.027072,-0.043991,3.689773,-0.395921,2
0.497971,-2.124814,-0.027149,-1.539204,0.579181,-1.469823,0.135746,0.79562,-0.190044,0.898183,0.081447,0.421566,-0.018099,1.136492,-0.470585,1.009797,-0.524883,0.376317,3.894904,-0.601051,1
0.593112,-2.057045,-0.150171,-1.503637,0.681546,-1.626854,0.311894,0.660368,-0.323446,1.126284,0.057758,0.413933,0.300342,0.31767,-0.600685,1.334213,-0.508272,0.410083,3.553764,-0.259912,1
0.523219,-2.090598,-0.096273,-1.507385,0.802275,-1.607223,0.256728,0.621317,-0.385092,1.020672,0.128364,0.435903,0.32091,0.920833,0,0.749681,-0.470668,0.385983,3.956175,-0.662322,1
0.895537,-1.900175,-0.219016,-0.918649,0.292021,-1.283675,0.584042,-0.569846,-0.292021,0.744248,-0.073005,-0.383277,0.389361,-0.602293,0.876063,1.149832,-0.535372,2.025895,2.19269,1.101162,1
0.605061,-2.121447,-0.035117,-1.405654,0.397992,-1.628061,0.339464,0.529681,-0.08194,1.075945,0.128762,0.834028,-0.163879,0.736481,-0.18729,0.268255,0.257524,-0.012681,3.493824,-0.199972,2
0.865813,-1.925914,-0.10731,-1.34137,-0.214619,-1.090981,0.697512,-0.10731,-0.268274,1.144636,-0.10731,0.482893,-0.429238,0.411354,-0.643858,-0.017885,0,1.48445,2.45326,0.840592,2
0.561455,-2.100414,-0.039676,-1.534965,0.545545,-1.511821,0.128947,0.881964,-0.178542,0.971235,0.059514,0.548025,0,1.050587,-0.436436,0.792693,-0.416598,0.177715,3.869981,-0.576128,1
0.71883,-2.007196,-0.073281,-1.541957,0.219843,-1.419821,0.586249,0.265644,-0.293124,1.364861,0.256484,0.204576,0,0.363352,-0.439687,0.143509,0.073281,0.87632,2.9305,0.363352,2
0.704148,-1.985724,-0.09264,-1.324752,0.37056,-1.380336,0.481728,0.521872,-0.537312,1.207408,-0.055584,-0.040144,0,-0.16984,0.592896,1.386512,-0.55584,0.904784,3.57486,-0.281008,1
0.610857,-2.072696,-0.081037,-1.504803,0.405183,-1.558828,0.418689,0.633661,-0.229604,1.002827,0.094543,0.696689,-0.108049,0.47609,-0.24311,0.611151,-0.594268,0.746211,3.65514,-0.361288,2
0.606629,-2.076897,-0.096408,-1.44077,0.52489,-1.540749,0.396346,0.694498,-0.321361,1.240812,0.021424,0.540958,0.171393,0.319576,-0.385634,1.069419,-0.47133,0.255304,3.93836,-0.644508,1
0.690433,-2.026114,-0.063281,-1.381642,0.253125,-1.59258,0.49043,0.448243,-0.237305,1.175978,0,0.938673,-0.126563,0.727735,-0.189844,0.221485,0.379688,-0.158203,3.420415,-0.126563,2
0.687405,-2.064196,-0.054566,-1.436896,0.341035,-1.577857,0.450167,0.613864,-0.19098,1.182256,0.068207,0.759372,-0.19098,0.591128,-0.409242,0.291017,0.436525,-0.118226,3.384795,-0.090943,2
0.66438,-2.029664,-0.013335,-1.406882,0.253372,-1.549126,0.466738,0.406729,-0.213366,1.246858,0.146689,0.7979,-0.053342,0.775674,-0.320049,0.242259,0.320049,-0.264485,3.451654,-0.157802,2
1.23221,-1.831052,-0.28421,-0.629999,-0.341052,-0.648947,1.307367,-1.312104,-0.397894,1.264735,0.056842,-0.705789,0.227368,-0.27,0.113684,-0.042632,-0.568421,2.23105,2.427011,0.866841,2
0.55839,-2.098388,-0.08644,-1.478282,0.595475,-1.58393,0.17288,0.797968,-0.220902,1.050885,0.144066,0.487425,0.249715,0.778759,-0.480221,0.93243,-0.480221,0.183285,3.782878,-0.489026,1
0.576807,-2.101227,-0.034571,-1.527844,0.368757,-1.485591,0.47247,0.469589,-0.265044,1.23015,0.103713,0.607873,-0.046095,0.604032,-0.184378,0.511842,-0.483993,0.604032,3.657808,-0.363955,2
1.421286,-1.674586,-0.204183,0.163347,-0.898407,0.394754,0.571713,-1.429283,-0.12251,-0.190571,-0.12251,-0.381142,0,-0.61255,0.408367,-0.204183,-0.24502,2.409364,1.619549,1.674303,2
0.492469,-2.125433,-0.022238,-1.556687,0.54484,-1.493678,0.355814,0.615262,-0.266861,1.089681,-0.033358,0.567079,0.088954,0.281686,-0.333576,1.215698,-0.55596,0.548547,3.479172,-0.18532,1
1.288644,-1.729739,-0.200641,-0.317681,-0.351121,-0.367841,0.702243,-1.120244,-0.300961,0.284241,0.351121,-0.936323,0,-0.317681,-0.401281,0.183921,-1.504806,3.293852,2.006407,1.287445,2
0.583422,-2.090056,-0.07535,-1.544666,0.527447,-1.51955,0.28884,0.711635,-0.326515,1.176291,0.012558,0.485586,-0.125583,0.380934,0.07535,0.958614,-0.426981,0.606983,3.791997,-0.498144,1
0.787484,-2.033569,-0.166808,-1.291021,0.396168,-1.534282,0.500423,0.446558,-0.354466,1.398751,0.271062,0.634216,-0.166808,0.891378,-0.66723,0.224148,0.375317,-0.443083,3.736935,-0.443083,2
0.697104,-2.074534,-0.043233,-1.417079,0.360274,-1.503545,0.518795,0.451544,-0.374685,1.517956,0.115288,0.720549,-0.230576,0.730156,-0.259398,0.124895,0.086466,-0.134502,3.630108,-0.336256,2
0.646282,-2.055264,-0.052576,-1.398733,0.354886,-1.552079,0.446894,0.476467,-0.210303,1.203765,0.026288,0.949649,0.026288,0.713058,-0.289166,0.213589,0.131439,-0.154441,3.606021,-0.312168,2
0.63362,-2.019059,-0.028783,-1.423551,0.316611,-1.461928,0.518091,0.466522,-0.273437,1.306021,-0.014391,0.970222,-0.259046,0.744756,-0.345394,0.197882,0.287828,-0.262643,3.70041,-0.406558,2
