@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute destClass {2,1}

@data
0.546223,-3.843418,0.214099,-0.713455,-0.29396,2.110216,-0.130605,0.914907,0.125784,-0.290125,-0.088663,0.956929,-0.1967,-0.120085,-0.101188,-0.12726,0.113958,-0.785702,0.68681,-1.443611,2
0.411682,-2.945385,0.13084,-0.811037,-0.169558,1.061898,0.141407,-0.439297,-0.140489,0.6777,0.017193,0.768689,-0.130339,0.073048,0.215142,-1.388064,0.105343,-0.8227,0.790848,-1.168942,2
0.731225,-3.982884,0.090432,-0.306485,-0.014614,1.027294,0.009755,0.90978,0.031947,1.014596,-0.328236,1.843052,0.120963,-1.605829,-0.019673,-0.977804,0.037455,-1.002125,0.783062,-2.563078,2
0.649093,-3.419859,0.0449,0.411368,-0.019673,0.64828,0.005138,0.502594,0.037799,0.570833,-0.220699,1.044682,-0.046968,-1.043463,-0.251815,-0.677491,0.034703,-0.320906,0.725227,-1.545996,2
0.539389,-3.458759,0.087683,-0.456864,0.233143,-1.148774,0.445441,-2.003792,-0.043611,0.357403,-0.011207,0.504653,-0.021872,0.397548,-0.042321,0.122708,-0.015227,-0.23291,0.735857,-1.243441,1
0.453154,-3.746005,0.185111,-1.907402,0.185122,-0.247455,0.035546,1.485432,-0.128342,1.313138,-0.09089,0.679336,-0.058884,-0.041718,-0.092158,-0.42342,0.09845,-1.287695,0.795369,-1.011413,1
0.492743,-3.834109,0.135754,-1.289312,0.130489,0.35946,0.065218,1.541281,-0.220251,1.673941,-0.057938,-0.012793,-0.045605,-0.543711,-0.032539,-0.902433,0.173277,-1.280487,0.74418,-0.923008,1
0.499796,-3.606648,0.220803,-1.367475,0.009689,1.318929,0.018437,1.581119,-0.411785,1.623754,0.046645,-1.483659,0.00845,-0.444823,-0.006409,-0.408757,0.124553,-0.312565,0.683099,-1.229878,1
0.596276,-2.857615,0.002781,0.2013,-0.004,0.457514,0.019291,0.45146,-0.036281,0.553161,-0.03763,0.205574,-0.045438,-0.313563,0.011443,-1.94484,0.074076,-0.426707,0.71342,-1.283621,2
0.465951,-3.365996,0.044702,-1.32266,0.031341,0.270837,0.011267,1.157561,0.016379,0.639766,-0.136656,1.187102,-0.103475,0.074669,-0.074962,-0.689106,0.034236,-1.334642,0.977911,-1.31646,1
0.564307,-3.747111,0.117861,-0.703437,0.044656,0.614024,0.122565,0.697873,-0.096534,1.626643,-0.092247,0.989864,-0.226383,-0.292247,0.061902,-1.70595,0.06657,-1.291141,0.79965,-1.563767,2
0.496743,-3.656382,0.171517,-1.269624,0.17824,0.735165,-0.064572,2.287091,-0.117975,0.199424,0.04413,-0.878785,-0.007165,-0.481452,0.012831,-0.613862,0.007838,-0.337174,0.72404,-1.440982,1
0.498752,-3.720263,0.157675,-1.327785,0.120433,0.751776,-0.038834,1.725116,-0.123331,1.143783,-0.074376,0.020261,-0.041813,-0.603475,-0.040407,-0.956574,0.238767,-1.641057,0.718293,-0.720965,1
0.331103,-2.072728,0.110407,-0.366517,-0.027533,1.12262,0.021507,0.932795,-0.049404,0.990812,-0.042156,0.447979,-0.192243,-0.485867,0.027227,-1.888764,0.161462,-1.608545,0.771476,-1.450728,2
0.788526,-4.086442,0.0152,0.884442,0.036187,0.987381,0.028504,1.329016,-0.400975,1.620092,0.010463,-0.969746,-0.010097,-1.127555,0.063517,-0.971399,-0.000258,-0.571372,0.754556,-2.054286,2
0.591224,-4.572271,0.115733,-0.662291,0.075204,0.24786,0.060456,0.791574,-0.001904,1.283101,-0.227567,1.858277,-0.056999,-0.86114,0.022906,-1.251657,0.143822,-1.144535,0.73397,-1.280997,2
0.632094,-3.584086,0.137774,-0.196037,-0.036397,1.333754,-0.00165,0.957582,-0.009457,0.928891,-0.118978,1.029996,-0.096584,-0.125287,0.057862,-1.619076,-0.081345,-1.179698,0.918812,-3.127334,2
0.479083,-3.487541,0.228542,-1.442956,0.06826,1.121662,-0.071431,1.776604,-0.088208,1.078038,-0.066373,0.42319,-0.090902,-0.205031,-0.053161,-0.930589,0.014548,-1.440073,0.746648,-1.473013,1
0.468787,-3.923251,0.250379,-2.012344,-0.152338,1.616805,0.074956,0.196244,-0.113013,1.625202,-0.076463,0.482704,-0.041029,-0.197333,-0.056113,-0.527587,0.178603,-1.345268,0.425149,0.516438,1
0.590084,-4.016475,0.130897,-0.542309,-0.003581,1.001416,0.128531,1.164586,-0.033504,0.625855,0.009161,0.437385,-0.054804,0.288465,-0.116499,-0.322492,-0.030434,-1.29673,0.853579,-3.163791,2
0.570691,-3.485701,-0.060949,0.018861,-0.044501,1.120318,-0.138861,2.041535,-0.063185,0.68946,0.128313,0.045588,-0.28514,0.788922,0.214815,-1.146495,0.055646,-1.860999,0.749846,-2.61181,2
0.59497,-3.196133,0.120774,0.146725,-0.010991,1.034237,-0.014794,0.632778,0.007889,0.496427,-0.045659,0.640269,0.041735,0.212205,-0.35222,0.550704,-0.033578,-1.695986,0.87904,-3.609479,2
0.479552,-4.326698,0.453073,-1.85886,-0.032077,1.424868,-0.046788,0.995171,0.006584,0.581365,0.008706,0.684026,-0.118173,0.167392,-0.240638,0.326587,0.099451,-0.982072,0.739466,-2.302057,2
0.563889,-3.147321,0.126279,-0.014286,-0.115255,1.253911,0.037014,0.479089,0.004978,0.937972,-0.025961,1.051523,-0.296646,0.727431,-0.02917,-1.495225,0.003289,-1.58951,0.924415,-3.051247,2
0.502637,-3.800629,0.118598,-1.23554,0.178039,0.514785,-0.104484,2.0286,-0.152334,1.037818,-0.046569,-0.223775,-0.027018,-0.618711,-0.025649,-0.85906,0.181181,-1.311056,0.746816,-0.629428,1
0.486562,-3.665607,0.24295,-1.469363,0.102083,1.269754,-0.157131,2.155218,-0.098008,0.714765,-0.051205,-0.021655,-0.056382,-0.432075,-0.029945,-0.857801,0.09445,-1.314972,0.732235,-1.217728,1
0.457679,-3.634473,0.234652,-1.266624,0.053489,0.510643,-0.005432,1.040766,0.003926,0.972639,-0.025049,1.116742,-0.120774,0.749119,-0.137598,-0.871519,0.187488,-2.172655,0.792606,-2.061516,2
0.531497,-3.451387,0.08477,-0.685611,0.092196,0.415209,-0.006308,1.603123,-0.116173,0.855004,-0.060227,0.749675,-0.170134,0.23002,-0.098211,-1.045355,0.240638,-2.248747,0.945401,-1.947198,1
0.487617,-3.916416,0.220271,-1.580152,0.160804,0.723086,-0.08817,1.954291,-0.111152,0.877614,-0.046723,-0.027239,-0.036642,-0.445987,-0.021046,-0.736679,0.037096,-1.031711,0.824739,-1.198825,1
0.478598,-3.560124,0.325405,-1.813947,0.012941,0.737287,0.118186,0.977586,-0.12262,0.992915,-0.068842,0.309894,-0.067316,-0.203511,-0.023478,-0.77738,-0.039227,-0.943055,1.043294,-1.979765,1
0.504496,-3.81073,0.144047,-1.3659,0.116111,0.144428,-0.100046,1.693673,-0.060041,1.321391,-0.051873,0.08852,-0.043197,-0.361192,-0.039823,-0.715476,-0.021741,-1.032119,0.87393,-0.912427,1
0.484208,-3.801334,0.114855,-1.42903,0.198275,0.277467,-0.04884,1.91799,-0.171961,1.161068,-0.052603,-0.202277,-0.019957,-0.655831,0.005273,-0.842847,0.198028,-1.086216,0.649773,-0.364783,1
0.658472,-2.915185,0.02578,0.633974,-0.021129,1.130774,-0.003598,0.68274,-0.151767,1.460718,-0.012037,-1.037929,0.004093,-1.111951,0.036011,-1.006802,-0.107559,-0.359729,0.668066,-1.815575,2
0.5175,-3.440106,0.135048,-0.902979,-0.035171,0.938842,0.084386,0.209849,-0.257821,0.968169,-0.01649,0.295463,-0.045799,0.13465,0.391329,-2.419917,0.123951,-0.796395,0.679864,-0.704167,1
0.570788,-3.424303,0.061041,0.033597,0.019559,0.517933,0.034242,0.648937,0.021033,1.033478,-0.206791,1.856121,-0.025651,-0.650351,-0.083968,-0.950743,-0.029076,-1.502065,1.026664,-3.01484,2
0.516895,-3.47436,0.488444,-2.836782,0.050035,0.010653,0.025482,0.582287,0.18567,-0.928966,-0.047779,0.522015,-0.030875,0.152288,-0.041377,-0.071035,0.067977,-0.356746,0.69312,-0.74072,1
0.526807,-3.348303,0.169316,-0.865142,-0.004817,0.894638,-0.017447,1.282766,0.018084,0.274803,-0.082024,1.257967,-0.175811,0.461628,-0.115072,-0.899694,0.122227,-2.073795,1.012209,-2.630722,1
0.52122,-3.4846,0.137149,-0.959423,0.187199,-0.461476,-0.043087,1.232001,-0.061695,0.483188,-0.019109,-0.025543,-0.024382,-0.2021,-0.021384,-0.421557,0.142417,-0.991972,0.714469,-0.864697,1
0.4727,-3.808555,0.308316,-1.762078,0.029989,1.025212,0.033639,1.167247,-0.149935,1.76395,-0.062876,0.36363,-0.119874,-0.178284,-0.034221,-0.988412,0.271239,-1.66744,0.777028,-1.743482,1
0.480892,-3.868618,0.203862,-1.703729,0.044273,1.064276,-0.034603,1.423883,-0.1314,1.010615,-0.043147,-0.016775,-0.029073,-0.436641,-0.042597,-0.685892,0.103084,-1.241574,0.692076,-0.167613,1
0.462787,-3.599853,0.280975,-1.67496,0.074272,1.037283,-0.058271,1.718159,-0.095201,1.127355,-0.063932,0.396854,-0.078725,-0.263581,-0.049671,-0.91877,0.088735,-1.544887,0.707246,-1.204286,1
0.4998,-3.810601,0.151631,-1.443049,0.061008,0.295732,0.046445,1.119758,-0.008452,1.467207,-0.057688,0.142995,-0.04115,-0.322977,-0.038897,-0.741759,-0.018649,-1.043473,0.89423,-1.298752,1
0.700166,-3.035906,0.063349,0.070084,-0.010059,0.816114,0.031393,0.708188,-0.017308,0.915549,-0.157333,0.968535,-0.179166,-0.718945,0.057736,-2.089719,0.168853,-1.592391,0.741483,-1.615627,2
0.584554,-3.374885,0.053185,0.147962,0.058694,0.571831,-0.073866,1.250464,0.143662,-0.439789,-0.198797,0.745677,-0.005661,0.046635,0.106228,-1.011221,0.019313,-1.156568,0.769322,-2.320104,2
0.47388,-3.706884,0.052718,-1.367016,0.146495,0.35176,-0.017615,1.517637,-0.099744,1.039719,-0.047125,0.131624,-0.050946,-0.290634,-0.03538,-0.690124,0.12022,-1.364699,0.695197,-0.219491,1
0.641871,-3.26683,0.00272,0.319869,0.009196,0.350326,0.015127,0.516218,0.013568,0.654954,-0.184792,0.713413,-0.035066,-0.806266,0.043899,-0.812339,0.070177,-0.34238,0.236899,-0.594936,2
0.574636,-3.557507,0.102018,-0.135761,-0.026396,0.945994,0.010722,0.848402,-0.024972,0.947198,-0.083781,0.720142,-0.018071,-0.072675,-0.067584,-0.433351,0.014577,-0.990776,1.271898,-4.942311,2
0.656011,-3.739902,-0.156257,0.855831,-0.062518,1.139694,0.034813,1.028796,-0.032108,1.36186,0.262929,-1.663884,0.024776,-0.533801,-0.090945,0.005752,-0.155902,-0.678282,0.88741,-3.15216,2
0.589051,-3.259295,0.20325,-0.246163,-0.165567,1.760842,0.008195,0.587765,-0.012216,0.635294,0.016816,-0.533886,-0.06902,-0.17916,-0.099052,-0.340201,-0.015459,-1.107796,0.900247,-2.583555,2
0.43095,-3.675749,0.048009,-0.693516,-0.160572,1.155536,0.00927,0.817099,-0.074651,0.788975,-0.029954,0.222163,-0.021263,-0.015167,-0.011439,-0.199549,-0.015371,-0.281068,0.808793,-1.623491,1
0.511855,-3.572274,0.0989,-0.956463,0.152607,0.477835,-0.078436,1.731516,-0.104709,0.828376,-0.044166,-0.059697,-0.030769,-0.427552,-0.028024,-0.687362,0.399468,-2.544336,0.754467,-0.853127,1
0.604003,-4.030195,0.09475,-0.111795,0.045784,0.667222,0.041586,1.052635,-0.15465,1.861914,-0.032425,-1.05516,0.049271,-1.174195,0.099317,-0.780608,-0.347552,0.642958,1.021793,-2.458169,2
0.526277,-3.276959,0.188498,-0.848308,0.008678,0.902709,0.0193,1.002378,0.033123,1.201288,-0.345262,1.840909,-0.012499,-1.012418,0.002666,-1.37171,0.087463,-1.270702,0.776538,-2.208988,2
0.544509,-3.321784,0.126498,-0.309738,-0.060258,1.329664,0.005912,0.618636,-0.019443,0.702139,-0.055727,0.614421,-0.053745,0.047222,-0.062882,-0.198589,0.037628,-2.096853,0.867566,-2.547676,2
0.471712,-3.70923,0.194694,-1.556119,0.064806,1.008353,0.050145,0.815997,-0.056585,1.330649,-0.092299,0.531768,-0.096801,-0.272806,-0.03766,-1.001366,0.165432,-1.645858,0.677978,-0.643213,1
0.827357,-5.230378,0.138427,-0.160335,-0.156458,1.721557,0.008556,0.494028,-0.018919,0.567536,-0.069554,0.516523,-0.062918,-0.1381,-0.020619,-0.22085,-0.053062,-0.687848,0.861589,-2.432248,2
0.578244,-3.440553,0.065263,-0.04371,-0.13564,0.531245,0.016865,0.512418,0.012787,0.735921,-0.065124,1.049902,-0.021404,0.134929,0.031938,-1.325248,-0.137563,-0.599499,0.889154,-2.27846,2
0.479474,-3.841476,0.340763,-1.894287,-0.083509,2.354983,-0.003548,0.887991,-0.159761,0.677606,0.034971,-0.02612,-0.041589,0.076666,-0.064356,-0.25776,-0.027867,-0.820672,0.832142,-2.120367,1
0.51572,-3.543304,0.136973,-0.978996,0.12967,0.667011,-0.054328,1.811296,-0.127075,0.471826,0.021357,-0.529636,-0.006516,-0.321281,0.014183,-0.432724,-0.011095,-0.81298,0.720439,-1.390148,1
0.479528,-3.518351,0.293317,-1.819212,-0.168783,2.590188,0.008069,0.740265,-0.030009,0.71555,-0.071103,0.528739,-0.054436,-0.082973,-0.040025,-0.614935,-0.045639,-0.894257,0.920593,-2.59267,1
0.466197,-3.632344,0.228254,-1.462295,0.141727,1.003121,-0.118778,1.98975,-0.069353,0.871052,-0.067498,0.299249,-0.077843,-0.326086,-0.048944,-0.908349,0.121291,-1.406339,0.777611,-1.637892,1
0.468803,-3.821726,0.27419,-1.755698,-0.058112,1.474723,0.201054,0.249023,-0.133036,1.48712,-0.034999,0.024909,-0.073153,-0.282911,-0.045573,-0.900758,0.247692,-1.630219,0.698211,-0.68912,1
0.481863,-3.497856,0.049521,-0.406141,0.062617,0.295099,0.319457,-0.987623,-0.045952,0.614259,-0.027493,0.22811,-0.008234,-0.007661,0.238153,-1.440593,0.006995,-0.504472,0.68936,-0.857565,1
0.52291,-3.314548,0.072572,-0.681212,0.130341,-1.309216,0.053536,0.697914,-0.039571,1.089963,-0.050642,0.80278,-0.030825,0.275219,-0.053843,-0.610733,0.022439,-0.689613,0.86749,-1.852528,1
0.476568,-3.855289,0.309921,-1.769307,0.119735,0.671983,-0.067255,1.064152,-0.006468,0.675652,-0.068823,0.448458,-0.074038,-0.196911,-0.04814,-0.84527,0.139157,-1.575998,0.450162,0.644835,1
0.501187,-3.603094,0.099658,-0.147984,-0.412146,1.910742,0.009582,0.70642,-0.006864,0.785976,-0.080236,0.801225,-0.056696,0.039736,-0.008161,-0.613244,-0.042839,-0.691941,0.838745,-2.31517,2
0.586818,-3.228768,0.007472,0.142024,0.011649,0.00444,0.146998,0.067735,-0.011698,0.907369,-0.104203,0.934104,-0.028222,-0.295872,0.001271,-0.501197,-0.004631,-0.469682,1.030486,-3.788043,2
0.501981,-3.817847,0.124111,-1.369564,0.087107,0.775713,0.006097,1.439479,-0.111224,1.418911,-0.06735,0.294434,-0.047253,-0.303027,-0.051369,-0.670654,-0.031055,-1.075528,0.961218,-1.889894,1
0.598009,-3.398863,0.091829,0.169826,0.013439,0.781516,-0.001436,0.916895,-0.011565,0.975261,-0.046326,0.731299,-0.231596,0.150854,0.084543,-2.207782,0.055949,-1.474415,0.895686,-2.392085,2
0.465352,-3.532066,0.068505,-1.002139,-0.396225,2.666831,0.343645,-1.32209,-0.002308,1.026181,-0.311622,1.480703,-0.109294,0.946331,0.170931,-0.279556,0.084349,-1.386688,0.766168,-2.469485,2
0.485568,-3.723507,0.0725,-1.266605,0.192992,-0.250197,0.028131,1.911221,-0.177401,1.442927,-0.062204,0.082723,-0.039647,-0.435584,-0.023117,-0.780791,0.124929,-1.102112,0.768961,-1.001419,1
0.639063,-2.857888,0.032931,0.730173,-0.051054,1.136887,-0.003247,0.966982,-0.040927,0.780606,-0.081889,0.427299,-0.030051,-0.68831,-0.048813,-0.77179,-0.078753,-1.001068,0.755966,-3.203768,2
0.464857,-3.516119,0.281293,-1.627557,-0.212098,2.022254,0.078004,0.271232,0.003571,0.75804,-0.088867,0.769498,-0.141097,-0.06096,-0.036174,-1.086723,0.208644,-1.868088,0.503878,0.248256,1
0.655089,-2.629312,0.176074,-0.210223,-0.028803,1.385957,-0.06496,0.717301,-0.014804,0.549626,-0.096173,0.392486,-0.040759,-0.23888,-0.097405,-0.638358,-0.044478,-1.647924,0.909783,-3.081989,2
0.530692,-4.092521,0.148167,-1.301907,0.040859,0.377209,0.055381,0.757867,0.017198,1.183208,-0.307756,1.526175,-0.090973,-1.034283,0.168446,-1.714564,0.130916,-0.30227,0.667605,-0.463275,2
0.481887,-3.705831,0.105441,-1.055843,0.076436,-0.05965,0.018334,0.539919,0.024033,0.690131,0.027867,0.891879,-0.043762,-0.335691,0.294743,-2.269367,0.095212,-0.696808,0.747037,-0.802304,2
0.478387,-3.823642,0.185594,-0.926782,0.07736,0.713017,0.467995,-1.602761,-0.036149,0.730143,-0.067699,0.399439,-0.054422,-0.116783,-0.029706,-0.534913,0.132928,-0.837995,0.72432,-1.128208,1
0.495633,-3.760438,0.0947,-1.236336,0.202819,0.316942,-0.070114,1.981353,-0.136897,1.105839,-0.055497,-0.051254,-0.034342,-0.525846,-0.029977,-0.817776,0.130471,-1.286132,0.773076,-0.857753,1
0.469581,-4.02112,0.219254,-1.752826,0.153713,0.508846,-0.049374,1.844347,-0.122092,1.083057,-0.040752,0.076204,-0.033516,-0.239267,-0.023187,-0.525145,-0.020888,-0.740984,0.975451,-1.941114,1
0.47863,-3.645029,0.01906,-1.213123,0.141925,0.431493,-0.003263,1.333741,-0.088105,0.887084,-0.048205,0.12689,-0.050884,-0.34386,-0.030504,-0.737752,0.09885,-1.301335,0.748249,-0.220111,1
0.473369,-3.70308,-0.022783,-1.089936,0.338619,-0.542216,0.005022,1.001311,-0.084478,1.31788,-0.012369,0.12746,-0.049404,-0.059125,-0.061026,-0.369958,-0.021622,-0.922593,1.044209,-1.741122,1
0.603391,-3.811618,0.045471,0.068717,0.021028,0.448714,0.043604,0.635679,0.023309,0.9584,-0.611628,2.382787,-0.063908,-0.042078,-0.048805,-0.7895,0.012285,-1.26903,0.738898,-1.477032,2
0.517382,-3.240248,-0.028159,-0.503956,-0.08803,-0.257863,0.003907,0.808213,-0.0483,0.436331,-0.047502,0.604204,-0.05486,0.169702,-0.031817,-0.23509,-0.00186,-0.517026,0.856785,-1.087505,1
0.623752,-3.073014,-0.071796,-0.258273,0.231924,-1.023508,0.00226,0.650258,-0.086697,0.812184,-0.02043,0.003875,-0.009484,-0.120917,0.032538,-0.328213,0.018933,-0.109049,0.887222,-2.511768,2
0.610488,-2.831281,0.097612,-0.076483,0.017885,0.97837,-0.001317,0.646145,-0.012596,1.042287,-0.065769,-0.334517,0,-1.027458,0,-1.027458,0,-1.027458,1.041687,-2.836175,1
0.519785,-3.519514,0.279047,-1.273707,-0.181133,2.875938,0.010946,0.175242,-0.131757,0.006446,0.109684,-0.152476,-0.044757,0.338055,-0.066176,-0.014056,-0.020114,-0.662297,0.765325,-2.498859,1
0.493722,-3.254925,0.014211,-0.684948,-0.199555,2.00519,-0.017289,0.744041,0.190892,-0.697028,-0.0596,0.901779,0.295567,-1.603362,-0.027863,-0.4581,-0.007004,-0.716975,0.69516,-1.370359,1
0.599652,-2.849502,0.014804,0.331196,0.006969,0.566694,0.196256,-1.089874,0.243696,-0.923371,-0.031899,0.403147,0.112572,-1.265151,-0.056044,-0.53057,0.051799,-0.428554,0.724283,-1.327281,2
0.463932,-3.419991,0.0896,-0.286992,0.031539,0.398711,-0.048958,1.432755,0.007058,0.889684,-0.047082,1.030029,-0.112152,0.699593,-0.077758,-0.25426,-0.09046,-1.216392,0.844742,-3.498058,2
0.459096,-3.692466,0.26175,-1.498828,0.123997,1.151915,-0.115381,1.876208,-0.061682,0.799978,-0.065104,0.261131,-0.07414,-0.376512,-0.048511,-0.933904,0.115537,-1.278905,0.783374,-1.611509,1
0.475101,-3.484154,0.092009,-1.370866,0.223477,-0.312889,-0.048147,1.641786,-0.144214,1.349574,-0.064209,0.292544,-0.065239,-0.311474,-0.050948,-0.762363,0.084427,-1.322675,0.891252,-0.90698,1
0.570896,-2.924626,0.026277,0.605454,0.028485,0.822064,0.041366,1.025482,-0.143798,1.777431,0.013748,-0.790229,-0.0726,-0.873829,0.064686,-1.470392,0.009661,-0.965875,0.793744,-2.482222,2
0.584226,-3.483481,0.146257,-0.130986,-0.073694,1.320058,0.006982,0.876417,-0.026486,0.929841,-0.088852,0.720686,-0.072939,-0.024892,-0.115984,-0.556893,-0.011273,-1.360198,1.197098,-4.288417,2
