@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute slope11 numeric
@attribute intercept11 numeric
@attribute slope12 numeric
@attribute intercept12 numeric
@attribute slope13 numeric
@attribute intercept13 numeric
@attribute slope14 numeric
@attribute intercept14 numeric
@attribute slope15 numeric
@attribute intercept15 numeric
@attribute slope16 numeric
@attribute intercept16 numeric
@attribute slope17 numeric
@attribute intercept17 numeric
@attribute slope18 numeric
@attribute intercept18 numeric
@attribute slope19 numeric
@attribute intercept19 numeric
@attribute slope20 numeric
@attribute intercept20 numeric
@attribute destClass {0,1}

@data
1.391786,-13.255833,0.341786,-0.905833,0.313929,-3.0375,-0.384643,2.799167,0.2125,-2.300833,0.115357,0.0925,0.456429,-3.755,0.043929,2.145833,1.369643,0.0525,1.090714,23.371667,0.717363,38.808571,-0.087472,46.597143,0.38,46.551429,0.53011,48.411428,-3.150989,60.945715,-0.277802,25.777142,0.618022,23.097143,-0.155165,28.765715,-0.381099,28.862857,1.571209,19.537143,1
0.745357,-7.144167,0.038571,1.336667,-0.062143,5.555,-0.5725,9.100833,-0.274643,-0.504167,0.788214,-7.9575,0.0225,-2.804167,1.218571,-4.97,0.451786,12.044167,0.323571,17.901667,0.19011,21.114286,0.395824,23.605715,0.050769,23.405714,0.08967,26.874286,-0.557582,25.045714,-0.438462,27.328571,-1.119121,22.402857,0.252308,10.245714,-0.067912,9.877143,1.758242,4.771429,0
1.336429,-6.741667,-1.259286,8.121667,0.099286,-9.528333,-0.280357,-6.7175,0.063571,-10.065,0.37,-8.483333,-0.187143,-0.583333,0.0625,-5.804167,0.425,-2.908333,0.518571,3.77,0.23956,7.6,0.21033,10.497143,0.616044,13.231429,-0.486374,22.154286,-0.747692,21.117143,-0.091648,12.717143,0.123516,7.84,0.081538,8.448571,-0.112967,12.362857,1.946154,1.685714,1
0.565,-8.321667,0.018929,-4.559167,-0.208929,-1.2975,0.185714,-2.46,-0.0875,-3.5475,-0.2175,-8.550833,-0.050714,-10.805,-0.152857,-9.303333,0.274643,-10.9425,0.642143,-5.201667,-0.071209,0.948571,0.003736,1.711429,0.035824,2.702857,0.210769,2.022857,-0.028352,5.105714,-0.102418,5.551429,-0.229451,5.462857,-0.245714,3.097143,0.045495,1.397143,2.091429,-6.265714,1
0.2775,-6.309167,-0.661429,-2.07,-0.723571,-11.401667,-0.290357,-19.054167,0.096429,-23.495,0.323571,-23.705,0.024643,-19.7125,0.116786,-22.270833,-0.184643,-20.7875,0.367143,-21.85,0.248571,-13.408571,0.324396,-11.465714,-0.667912,-0.351429,0.470989,-9.068572,-0.373187,-5.602857,1.297802,-13.2,-0.302637,1.517143,0.348352,-4.071429,-0.86022,-1.551429,2.850989,-22.774285,1
0.461786,-9.125833,-0.006786,-4.5125,0.4475,-4.999167,0.174643,-2.6225,0.251071,-5.984167,-0.175714,2.263333,0.253571,0.478333,0.535714,-0.33,0.142857,6.32,0.612857,3.09,0.351868,20.734286,-0.118022,29.031429,-0.703077,24.205714,-0.028352,19.977143,-0.740659,23.257143,-0.308791,14.885715,0.197802,9.9,-3.868132,14.785714,-0.656483,-23.554286,3.343516,-39.611428,1
1.097143,-8.3,-0.154286,1.306667,0.171786,-1.835833,0.033214,4.680833,0.054286,2.053333,0.643929,6.4125,-0.151786,14.5225,0.692143,13.975,0.576786,21.1425,-0.281071,32.060833,-0.182198,29.477143,0.248791,24.354286,-0.141538,29.505714,0.32044,22.288572,-0.654066,27.137142,0.094945,19.311428,0.427253,17.722857,-0.234066,20.571429,0.39033,21.391429,1.959121,19.908572,1
0.758214,-6.900833,-0.002857,-1.866667,0.203929,-4.0075,0.045714,-3.413333,1.419643,-11.124167,-0.263214,5.5025,-0.429286,-0.615,-0.356786,2.610833,0.326071,1.524167,0.063214,8.9975,0.512527,10.797143,0.136923,14.902857,-0.356484,24.374286,0.845934,15.265714,-0.651868,28.137143,-0.421099,18.78,0.354066,14.205714,-0.308352,16.911428,0.407472,10.88,1.838022,10.16,1
1.375714,-10.843333,0.021786,5.720833,-0.509286,-3.935,0.424286,-8.763333,-0.121071,-1.285833,0.067143,-6.75,-0.079286,-2.745,0.336429,-2.075,0.153214,1.594167,0.018214,-4.2675,0.205495,-1.228571,0.364176,2.025714,0.491429,2.162857,-0.071209,11.105714,0.724176,8.771428,-0.806813,13.365714,-0.058242,-0.428571,-0.256044,3.557143,0.198901,-4.485714,2.114066,-7.891428,1
0.001429,1.576667,-0.018214,6.180833,-0.339286,8.208333,0.0575,6.404167,0.18,6.226667,0.759286,11.365,0.645714,21.06,0.6575,27.6575,-1.738214,36.1275,0.263571,19.061667,0.132308,22.925714,0.253407,23.288571,-0.039341,25.62,-0.512527,30.117143,0.179341,26.734286,0.898681,25.508571,-1.032088,40.394286,0.543517,30.874285,-0.636923,41.34,2.014945,25.774286,0
1.259643,-10.150833,-0.740714,8.245,0.62,1.433333,-0.374643,11.955833,0.146071,2.2375,-0.760714,6.071667,0.4375,-0.429167,0.927143,2.55,0.495714,15.69,-0.243571,22.378333,0.703297,25.9,-0.166154,35.351429,-0.384835,36.937143,0.143736,26.18,-0.18,32.091428,-0.452308,24.711429,0.516264,15.794286,0.187692,23.194286,0.028352,22.865714,1.387912,16.671429,0
1.332143,-10.618333,0.651071,2.395833,0.172143,7.868333,0.195714,13.196667,-0.0875,14.545833,0.775714,8.776667,-0.325714,20.646667,0.245714,14.06,0.211786,16.810833,-0.179643,14.670833,-0.411648,9.625714,-0.511868,11.848571,0.048571,5.92,0.225495,2.962857,0.182637,0.377143,0.33978,4.677143,0.324396,4.834286,-0.257582,4.602857,-0.065934,6.985714,2.21956,-5.562857,1
1.260357,-8.935833,0.124643,4.2475,0.363571,-0.425,-0.490714,9.401667,0.586786,-1.2875,0.360357,3.890833,-0.282857,8.613333,0.596429,4.465,0.041429,12.79,-0.009286,13.111667,0.149451,16.371429,0.220879,15.485714,0.073626,14.971428,0.130549,17.494286,-0.237802,18.888572,-0.709451,18.682857,-0.476703,19.005714,-0.147033,10.905714,0.092967,10.574286,2.146813,3.988571,1
1.202857,-7.846666,-0.3275,5.065833,-0.139286,-0.458333,-0.554643,-1.4775,0.046429,-9.258333,-0.278214,-8.605833,0.061429,-9.95,0.183214,-10.349167,0.470357,-7.479167,0.603571,0.641667,1.798901,7.214286,-0.021538,27.954285,0.226154,29.208571,0.058242,34.428572,-0.264176,34.945715,0.147692,31.411428,-0.433407,32.002858,-0.452088,24.017143,0,16.5,2.04044,10.465714,1
0.970357,-7.8325,-0.373571,-2.505,0.1325,-3.474167,0.935,-7.751667,-0.278929,0.039167,-0.009286,-6.255,0.960714,-8.765,-0.0325,7.180833,-0.152143,7.411667,0.157143,8.466667,0.791648,1.725714,0.558022,12.794286,0.006374,19.222857,0.24,18.197143,-0.19956,20.725714,0.252527,18.851429,-0.636703,22.045714,-0.39978,15.077143,0.155385,9.411429,2.357143,2.157143,1
0.748929,-4.969167,-0.585714,0.86,0.406429,-9.038333,-0.169643,-3.339167,0.598929,-3.179167,-0.259286,1.368333,-0.131429,-1.326667,0.4025,-4.730833,0.110357,-1.039167,0.008929,5.2575,0.183516,2.371429,0.544396,4.282857,-0.118242,12.411429,0.083077,12.188571,0.022637,13.96,0.178681,15.088571,-0.416044,18.84,-0.183956,10.245714,0.323516,8.64,1.871868,5.182857,1
1.065714,-5.346666,0.893929,-4.5775,-0.485357,10.0775,0.861429,2.436667,-0.3875,7.859167,-0.2175,1.6825,0.460714,-0.985,0.619643,4.3625,0.192857,10.783333,-0.593929,17.424167,0.514725,10.554286,-0.011648,17.125714,0.233187,17.305714,-0.081978,18.582857,-0.307253,17.997143,-0.026813,16.074286,0.249011,15.417143,-0.612308,18.822857,0.025495,17.205714,1.764615,10.337143,1
0.635714,-9.236666,-0.570714,-2.658333,-0.262143,-7.365,-0.302857,-8.406667,-0.16,-9.64,-0.259643,-9.195834,0.503571,-11.278333,0.6225,-9.050833,0.225,-0.408333,-0.230714,0.401667,0.008791,-1.671429,0.049231,0.508571,0.243516,3.002857,0.067912,1.28,0.013846,-1.354286,0.224396,0.591429,0.502198,-4.685714,-0.091209,-2.6,0.620879,-4.085714,2.255165,-5.351428,1
0.030714,-9.421666,0.008929,-12.7625,-0.348929,-14.950833,0.551429,-23.246666,-0.436071,-13.4875,0.633571,-20.181667,0.172143,-12.071667,-0.155357,-7.665833,1.232143,-12.485,0.135,10.588334,0.121099,11.405715,-0.403956,16.068571,-0.409231,14.731429,-0.359121,10.148571,0.135385,10.477143,-0.907033,14.96,-0.502198,-1.942857,0.225495,-9.094286,-0.362198,-7.16,2.598681,-25.52,1
0.754643,-6.2425,0.203571,-3.718333,0.155714,-1.763333,0.631429,0.966667,1.218214,2.665833,0.4875,15.814167,0.399286,24.491666,0.1025,28.889166,0.422857,33.46,0.261429,41.649999,0.00044,45.811429,0.427253,47.351428,0.221758,50.308571,0.301319,51.848572,-0.332967,56.871428,-0.301099,57.371429,-1.075824,47.714286,-0.718462,35.648572,-0.26989,28.154286,1.858901,20.231429,1
0.706071,-8.4425,-0.141071,-2.065833,-0.087857,-4.011667,-0.251429,-1.706667,0.027143,-5.323333,0.1,-3.366667,-0.212857,-3.736667,0.282857,-7.253333,0.2825,-4.464167,0.053571,-3.428333,-0.088132,-2.52,0.295165,-2.825714,-0.147033,1.42,0.327912,-0.86,-0.331648,1.748571,-0.253846,1.914286,-0.325275,-3.142857,0.195385,-4.405714,-0.181978,-0.531429,2.752527,-13.062857,1
1.252968,-12.079975,-0.230714,-0.898667,-0.34,-3.900333,0.267143,-9.203667,-0.393571,-6.012,-0.161786,-7.887834,0.280714,-11.278667,0.1025,-6.451167,0.069286,-4.878667,0.881429,-2.963667,0.054286,10.973,-0.327473,13.533,0.069011,12.527286,0.295165,11.664429,0.418462,11.270143,-0.777582,17.201571,-0.557582,15.164428,-0.424176,4.818714,0.234066,-1.267,2.732683,-11.5318,1
0.510468,-12.349141,-0.2975,-9.437834,-0.113929,-10.802833,-0.145357,-9.256167,0.4325,-11.721167,0.660357,-10.802833,0.572143,-2.398667,0.017143,3.493,0.186071,2.537167,-0.2525,6.5805,1.075824,3.918714,0.253407,18.978714,-0.365275,22.321572,0.267472,19.173,-0.352747,25.390143,0.039341,22.498714,-2.317363,28.953,-0.25033,3.053,0.213407,1.681571,2.60587,-0.900371,1
