@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute destClass {1,3,2}

@data
-0.04561,1.463848,-0.004085,-0.170495,0.000265,-0.368438,-0.00864,-0.401379,0.074444,-0.757608,3
-0.016489,1.062629,-0.000056,-0.169369,0.006467,-0.433477,-0.022572,-0.22117,0.063173,-0.724314,3
-0.017388,1.087267,-0.000734,-0.154257,0.006497,-0.42307,-0.025959,-0.173703,0.065404,-0.778682,2
0.003116,0.623276,-0.000646,-0.220556,-0.002394,-0.222473,-0.039209,0.123003,0.059761,-0.632332,3
0.015513,0.249802,0.001975,-0.286844,-0.000631,-0.227944,-0.035875,0.128146,0.079082,-0.826493,3
-0.031139,1.233155,-0.006124,-0.080172,0.004585,-0.362114,-0.003259,-0.41016,0.061909,-0.781044,1
-0.02899,0.909069,-0.001048,-0.365019,-0.012119,-0.09503,-0.001438,-0.392787,0.084137,-0.669852,1
-0.015807,1.00094,0.004165,-0.283967,0.005492,-0.367054,-0.037391,0.091186,0.0632,-0.75359,3
0.013688,0.172871,0.00319,-0.414486,-0.008256,-0.104057,-0.023098,-0.069608,0.086031,-0.72123,1
-0.00289,0.399853,-0.002392,-0.397251,-0.012321,-0.07178,-0.011515,-0.201177,0.085554,-0.606411,3
0.014473,0.272103,0.002575,-0.303627,0.000892,-0.264764,-0.036678,0.09589,0.077055,-0.735112,1
0.003948,0.587625,0.001443,-0.260256,-0.001021,-0.22218,-0.044069,0.266044,0.061228,-0.716726,3
-0.009209,0.919658,-0.000274,-0.139908,0.007478,-0.437748,-0.022286,-0.250017,0.065651,-0.755604,1
-0.016704,1.061836,-0.000405,-0.143156,0.006133,-0.427829,-0.022986,-0.221567,0.063363,-0.737101,3
-0.045853,1.474587,-0.00412,-0.173058,-0.001083,-0.347712,-0.006792,-0.422706,0.077469,-0.816383,3
-0.000659,0.354583,-0.002074,-0.400922,-0.012289,-0.070529,-0.012602,-0.183479,0.08567,-0.603315,3
-0.011815,0.969351,-0.000312,-0.155651,0.006635,-0.417095,-0.028717,-0.122551,0.066017,-0.783007,2
0.011798,0.349121,0.002663,-0.263599,0.002516,-0.289402,-0.039169,0.112078,0.075234,-0.761138,2
-0.033123,1.327101,-0.000152,-0.157471,0.002806,-0.392579,-0.013539,-0.409388,0.069066,-0.75517,1
-0.01248,0.552808,0.003398,-0.469452,-0.014652,-0.057732,-0.004687,-0.28836,0.083132,-0.583182,3
-0.015397,1.045719,-0.00061,-0.153655,0.006641,-0.421973,-0.026923,-0.15658,0.065541,-0.779911,2
0.00896,0.445034,0.002355,-0.204878,0.004311,-0.318594,-0.035502,0.037607,0.071191,-0.786955,2
-0.013955,1.010262,0.000841,-0.171809,0.007344,-0.441504,-0.026884,-0.155872,0.061452,-0.701602,3
0.005695,0.212341,-0.001903,-0.357774,-0.011483,-0.096904,-0.015592,-0.140673,0.086334,-0.604248,3
-0.005771,0.834075,0.00043,-0.169083,0.00613,-0.40878,-0.02613,-0.154089,0.066567,-0.763812,3
-0.011443,0.927637,0.003105,-0.282262,0.003305,-0.326653,-0.040276,0.182496,0.060502,-0.742429,2
0.013951,0.099332,0.000396,-0.353376,-0.021944,0.137105,-0.015614,-0.146362,0.080355,-0.633348,3
0.010746,0.409752,0.001953,-0.228484,0.002125,-0.278809,-0.036382,0.095758,0.071309,-0.799582,3
0.003424,0.23644,0.00329,-0.457596,-0.016273,-0.022495,-0.01072,-0.189368,0.086826,-0.608288,2
0.018542,0.151159,0.002572,-0.342915,-0.004844,-0.130949,-0.039298,0.181086,0.077985,-0.737673,2
-0.029047,1.21559,0.003994,-0.284284,0.003618,-0.376985,-0.029945,-0.020167,0.06848,-0.796597,3
-0.016125,1.023004,0.002654,-0.259524,0.006774,-0.409375,-0.035499,0.079523,0.06239,-0.75423,2
0.017628,0.125055,0.002824,-0.361395,-0.01187,-0.012638,-0.033161,0.153002,0.079321,-0.77442,3
-0.010079,0.542371,-0.004391,-0.3496,-0.012389,-0.07921,-0.009204,-0.24353,0.082445,-0.582205,3
-0.007592,0.900341,0.000153,-0.200325,0.002626,-0.348244,-0.034324,-0.016557,0.05905,-0.653145,3
-0.02162,0.813309,-0.004048,-0.350969,-0.012595,-0.06859,-0.00419,-0.383952,0.082334,-0.615061,1
-0.010424,0.559972,-0.003433,-0.312685,-0.023051,0.119968,0.004601,-0.527778,0.07779,-0.534911,3
-0.010537,0.94494,-0.00015,-0.150134,0.008143,-0.443086,-0.023734,-0.200344,0.064446,-0.763671,3
0.007213,0.237365,0.000076,-0.410786,-0.011024,-0.096837,-0.01683,-0.145043,0.086283,-0.61776,3
-0.00269,0.374833,-0.000758,-0.446429,-0.013735,-0.037823,-0.010483,-0.221596,0.0835,-0.53534,1
-0.0263,1.185505,0.002903,-0.265742,0.006037,-0.425721,-0.031409,0.018398,0.066656,-0.789753,3
-0.000225,0.712292,0.000043,-0.126812,0.0058,-0.395588,-0.027612,-0.140679,0.06814,-0.792415,3
0.010887,0.4134,0.000951,-0.185583,0.001833,-0.284045,-0.035272,0.018239,0.073936,-0.804822,3
-0.0173,1.033104,0.003271,-0.282471,0.005019,-0.378793,-0.036377,0.105116,0.062223,-0.742087,3
0.00917,0.457158,0.000627,-0.144696,0.003536,-0.316354,-0.032711,-0.0388,0.071605,-0.799652,2
0.015836,0.228457,0.000055,-0.213305,-0.002397,-0.197953,-0.037478,0.089068,0.08069,-0.814995,3
0.004602,0.585599,-0.001689,-0.184327,-0.003301,-0.21379,-0.036241,0.035346,0.060347,-0.601096,1
0.008407,0.448141,-0.000062,-0.212454,-0.004353,-0.173398,-0.03652,0.103358,0.065024,-0.684961,2
-0.024317,1.191056,-0.001404,-0.150704,0.00639,-0.44576,-0.021933,-0.213471,0.064109,-0.738843,1
0.006722,0.207867,-0.001839,-0.382217,-0.010607,-0.105702,-0.017954,-0.107668,0.083878,-0.554771,2
0.012076,0.147685,0.000086,-0.365559,-0.009455,-0.106102,-0.020526,-0.091143,0.088283,-0.698684,3
-0.021081,1.14237,0.000196,-0.169624,0.005181,-0.425462,-0.018283,-0.307766,0.061961,-0.681449,3
0.013829,0.328165,-0.000067,-0.174736,0.001227,-0.27076,-0.033942,0.039435,0.073862,-0.805568,3
0.015062,0.264825,0.001858,-0.234137,0.001216,-0.258166,-0.038693,0.1113,0.077376,-0.797649,3
-0.034372,1.237554,-0.003316,-0.194436,0.000411,-0.313894,-0.021765,-0.150841,0.067533,-0.692559,1
-0.012352,0.984923,-0.000541,-0.139172,0.007249,-0.439172,-0.021131,-0.268342,0.06485,-0.747593,1
-0.041991,1.442616,-0.002484,-0.157944,0.00105,-0.382765,-0.008917,-0.424427,0.076161,-0.835979,3
-0.026514,1.228365,0.000181,-0.173612,0.005591,-0.430694,-0.019502,-0.258233,0.066158,-0.772116,3
0.002601,0.623872,0.000199,-0.148552,0.007616,-0.409576,-0.029795,-0.08067,0.069486,-0.79268,3
-0.013214,0.64092,-0.003832,-0.351886,-0.016448,-0.002038,-0.001044,-0.428898,0.080685,-0.565138,3
0.016312,0.099461,0.001399,-0.329064,-0.018918,0.100107,-0.025802,0.011314,0.079405,-0.708514,3
-0.043668,1.346595,-0.004051,-0.234437,-0.003851,-0.280381,-0.003671,-0.438964,0.077805,-0.720947,3
-0.038543,1.19127,-0.004191,-0.26448,-0.011415,-0.14263,-0.000983,-0.432208,0.0836,-0.770534,2
0.013504,0.319489,0.001803,-0.243916,0.00235,-0.284394,-0.035162,0.09477,0.076868,-0.8406,3
0.014094,0.170172,0.00255,-0.314152,-0.013415,-0.015897,-0.031173,0.099143,0.082904,-0.810497,3
-0.008964,0.865425,0.003361,-0.287218,0.004244,-0.335443,-0.042884,0.234338,0.058888,-0.710921,3
0.004111,0.257569,-0.001538,-0.340951,-0.023354,0.154908,-0.002458,-0.396216,0.085149,-0.640765,1
0.014054,0.109225,0.003163,-0.37047,-0.019045,0.083074,-0.022077,-0.030221,0.082003,-0.707447,3
-0.018796,1.100175,-0.000907,-0.153299,0.007264,-0.440254,-0.021036,-0.237579,0.064716,-0.765302,1
0.012144,0.362128,0.001262,-0.210779,0.003048,-0.295534,-0.03229,-0.018474,0.076302,-0.810374,1
-0.030451,1.287904,-0.000714,-0.177257,0.004179,-0.418694,-0.019405,-0.251455,0.065033,-0.726246,3
0.012143,0.306968,0.001166,-0.239388,-0.007901,-0.095139,-0.039826,0.156655,0.070684,-0.70741,3
-0.047525,1.493659,-0.003663,-0.164853,0.00013,-0.371855,-0.006296,-0.438423,0.075272,-0.776626,1
0.018304,0.152313,0.001321,-0.341106,-0.007184,-0.094084,-0.034902,0.122809,0.079352,-0.747545,3
-0.004532,0.424736,-0.000668,-0.434584,-0.015518,-0.00505,-0.002044,-0.370749,0.085503,-0.590504,3
0.014099,0.261735,0.003296,-0.286403,-0.010234,-0.038456,-0.03671,0.173871,0.067983,-0.724437,1
-0.010405,0.914872,0.004434,-0.30038,0.000748,-0.285368,-0.039576,0.139044,0.058787,-0.690202,1
-0.004414,0.345779,0.002268,-0.434542,-0.018763,0.029121,-0.003568,-0.310512,0.08491,-0.567534,1
-0.045421,1.469943,-0.002925,-0.182227,-0.000098,-0.367946,-0.008598,-0.395756,0.075908,-0.798775,3
0.01402,0.273848,0.000201,-0.216263,-0.001364,-0.223508,-0.038181,0.10305,0.076362,-0.755046,3
0.002656,0.235138,0.003331,-0.456205,-0.02074,0.079933,-0.007655,-0.216789,0.088138,-0.668203,3
0.014266,0.260777,0.001202,-0.256662,-0.001485,-0.206368,-0.036107,0.109077,0.0794,-0.824565,2
-0.005693,0.852543,0.000143,-0.150041,0.00688,-0.422149,-0.029204,-0.128017,0.063186,-0.720647,3
0.01408,0.180855,0.003007,-0.346399,-0.0084,-0.103559,-0.036248,0.138141,0.080082,-0.703407,3
-0.000931,0.711431,0.003047,-0.301357,0.000553,-0.26673,-0.043208,0.24328,0.058335,-0.671885,2
0.012518,0.184196,0.004912,-0.378619,-0.011411,-0.068559,-0.028131,0.015475,0.080166,-0.672878,1
-0.007785,0.861337,0.001835,-0.2822,-0.001274,-0.236346,-0.040956,0.193649,0.05636,-0.663984,2
-0.038935,1.40906,-0.000978,-0.176173,0.003257,-0.401841,-0.010953,-0.397869,0.072573,-0.814636,3
-0.014064,1.013579,-0.00027,-0.139384,0.006555,-0.431938,-0.023571,-0.215006,0.063586,-0.742117,3
-0.007035,0.485696,-0.002817,-0.322023,-0.023224,0.122268,0.001934,-0.4853,0.080033,-0.551978,3
0.012611,0.32041,0.002143,-0.26431,0.00126,-0.271859,-0.034578,0.055484,0.079031,-0.810157,2
-0.046375,1.490464,-0.003258,-0.164416,0.001453,-0.397582,-0.007635,-0.422989,0.073853,-0.767526,1
-0.017163,1.059507,-0.000486,-0.13774,0.007116,-0.456508,-0.019394,-0.268503,0.066716,-0.782427,2
-0.026948,1.169003,-0.006055,-0.0497,0.00676,-0.39224,-0.006364,-0.380939,0.061424,-0.796486,1
-0.009712,0.905953,0.002569,-0.2847,0.001345,-0.297393,-0.040402,0.157389,0.057689,-0.662569,3
-0.01509,0.637298,-0.001363,-0.411452,-0.014678,-0.027766,0.001444,-0.414244,0.086311,-0.658159,1
-0.011161,0.585175,-0.002463,-0.405273,-0.013451,-0.043926,-0.006527,-0.331564,0.083158,-0.567824,1
-0.027568,0.880477,0.000214,-0.377174,-0.0149,-0.052291,-0.001216,-0.36529,0.0867,-0.742308,3
0.00984,0.181889,0.001691,-0.465758,-0.011304,-0.064402,-0.018563,-0.102444,0.086815,-0.628117,2
-0.010058,0.904072,0.003859,-0.299828,0.004132,-0.338197,-0.041474,0.19852,0.058571,-0.70454,3
-0.004341,0.797996,-0.000682,-0.132453,0.008892,-0.455913,-0.025357,-0.16214,0.067057,-0.780305,3
0.00017,0.682737,0.002959,-0.299557,0.000219,-0.257274,-0.043265,0.245344,0.0587,-0.672435,2
-0.002785,0.749033,0.001101,-0.27204,-0.001871,-0.225364,-0.042447,0.217505,0.056491,-0.634516,3
0.002528,0.652407,-0.001971,-0.182275,-0.003036,-0.226626,-0.036149,0.021691,0.058873,-0.587505,1
-0.044461,1.402826,-0.004012,-0.226762,-0.001662,-0.312119,-0.006035,-0.396355,0.079126,-0.804427,3
-0.007836,0.87014,-0.00005,-0.155083,0.008017,-0.424221,-0.028156,-0.119097,0.067837,-0.81116,3
0.014061,0.176385,0.003202,-0.404292,-0.007448,-0.116632,-0.024496,-0.052666,0.085717,-0.732219,1
0.010143,0.187613,-0.002144,-0.37625,-0.017894,0.049949,-0.008948,-0.291426,0.082929,-0.574684,3
-0.028152,1.254206,0.00073,-0.176498,0.003072,-0.399633,-0.016359,-0.353321,0.064296,-0.691823,3
-0.009794,0.923313,0.000211,-0.168398,0.006416,-0.422144,-0.024627,-0.182469,0.065256,-0.750086,3
-0.024286,0.793991,-0.000119,-0.391075,-0.013359,-0.068563,-0.002037,-0.366019,0.084621,-0.65131,1
-0.001025,0.72371,0.000302,-0.14488,0.006958,-0.40693,-0.025973,-0.181735,0.068417,-0.77396,1
-0.002783,0.756675,0.000265,-0.149803,0.008408,-0.428166,-0.026571,-0.145994,0.067353,-0.784265,1
-0.04603,1.484755,-0.002985,-0.178092,0.00228,-0.390327,-0.010643,-0.373922,0.076383,-0.820998,3
0.016669,0.206263,0.004404,-0.331828,-0.004236,-0.14025,-0.041127,0.267691,0.074112,-0.801297,3
-0.010514,0.914278,0.003134,-0.292293,0.002583,-0.313512,-0.040573,0.168397,0.057402,-0.667434,3
-0.029,1.209747,0.004169,-0.289896,0.005292,-0.395598,-0.030008,-0.017966,0.069824,-0.820552,3
0.005199,0.550679,0.000274,-0.136398,0.004801,-0.34391,-0.031925,-0.057348,0.06978,-0.789005,3
0.010051,0.393666,0.000799,-0.229709,-0.005643,-0.134836,-0.039822,0.144827,0.067807,-0.704617,3
0.012419,0.148221,-0.005665,-0.327999,-0.016095,0.002779,-0.00391,-0.34603,0.074476,-0.435333,1
-0.035213,1.181389,-0.005433,-0.191084,-0.007425,-0.207702,-0.008182,-0.412248,0.076186,-0.658416,2
-0.067625,1.580339,-0.000105,-0.228703,-0.000391,-0.221071,0.000304,-0.228905,0.06623,-0.835894,1
-0.041555,1.443435,-0.003453,-0.163673,0.001929,-0.388679,-0.010256,-0.400488,0.072815,-0.779669,3
0.002409,0.337727,-0.0025,-0.384157,-0.01634,0.028243,-0.007795,-0.317087,0.082558,-0.574555,2
0.002372,0.324903,-0.000538,-0.414119,-0.01176,-0.088116,-0.013654,-0.191723,0.086156,-0.610347,3
-0.047161,1.486752,-0.003475,-0.178475,0.000905,-0.365452,-0.009168,-0.389928,0.077467,-0.822308,3
-0.034346,1.346019,-0.000383,-0.177753,0.003836,-0.406975,-0.013782,-0.353171,0.070086,-0.800354,3
0.015424,0.195154,0.003196,-0.297618,-0.012763,-0.002326,-0.033938,0.121984,0.072448,-0.723245,1
0.001443,0.66352,0.00017,-0.244218,-0.002008,-0.227978,-0.039599,0.140205,0.058629,-0.628574,2
0.005284,0.217537,0.003482,-0.477575,-0.015289,-0.010954,-0.014641,-0.134118,0.083853,-0.576659,3
0.009922,0.423688,0.000958,-0.191843,0.003046,-0.307088,-0.029914,-0.077211,0.07322,-0.768382,3
-0.009567,0.894693,0.002907,-0.286342,0.001576,-0.289597,-0.041236,0.201722,0.059185,-0.724381,2
-0.016111,1.060742,-0.000666,-0.153633,0.006608,-0.422556,-0.026563,-0.163009,0.065476,-0.779445,2
0.000328,0.715114,-0.002056,-0.183583,-0.002744,-0.237103,-0.036051,0.010832,0.057624,-0.576809,1
0.012851,0.348797,0.002092,-0.247798,0.000877,-0.249885,-0.037853,0.136221,0.072341,-0.797084,3
-0.041629,1.443043,-0.001939,-0.181956,0.002762,-0.394861,-0.010308,-0.410604,0.072703,-0.779976,1
0.015874,0.094899,0.00125,-0.343716,-0.019419,0.104274,-0.023767,-0.007636,0.078947,-0.680786,3
-0.035858,1.362675,-0.000566,-0.163589,0.001572,-0.382558,-0.013103,-0.406426,0.067961,-0.713559,3
-0.041725,1.305979,-0.003436,-0.235758,-0.003624,-0.255883,-0.008258,-0.365819,0.081603,-0.810836,3
-0.038327,1.239858,-0.005276,-0.187105,-0.008539,-0.180343,0.000283,-0.544587,0.079464,-0.7373,1
0.014414,0.148036,0.000222,-0.304021,-0.007363,-0.130422,-0.031075,0.044063,0.084465,-0.72034,3
-0.045638,1.484949,-0.003042,-0.164809,0.002044,-0.408733,-0.008294,-0.41495,0.073148,-0.762406,1
0.095678,-1.826845,-0.000535,-0.026404,-0.000147,-0.037864,0.000326,-0.060329,0.061454,-0.588149,1
0.01704,0.142264,0.001662,-0.301164,-0.013076,0.019016,-0.036299,0.199809,0.073585,-0.7414,3
0.00716,0.487127,0.001813,-0.19711,0.006013,-0.357709,-0.035474,0.018044,0.071553,-0.77381,2
-0.005819,0.813984,0.002764,-0.296256,0.000772,-0.269656,-0.040883,0.211185,0.056715,-0.67476,1
0.007638,0.489395,0.00126,-0.19375,0.005255,-0.345227,-0.033361,0.022098,0.073661,-0.849904,3
0.013965,0.16926,0.001743,-0.360754,-0.006912,-0.133629,-0.026796,-0.010069,0.083517,-0.705501,3
0.004753,0.227662,-0.000336,-0.424323,-0.014494,-0.02153,-0.013904,-0.169922,0.083933,-0.547916,3
-0.024526,1.137891,0.004978,-0.291314,0.004195,-0.374291,-0.03228,0.011286,0.068131,-0.804002,3
0.009401,0.427505,-0.001243,-0.171861,-0.00123,-0.232448,-0.037232,0.079655,0.069805,-0.735985,3
0.014255,0.228409,0.002101,-0.343645,-0.002131,-0.20881,-0.034153,0.083265,0.078617,-0.696144,1
0.000567,0.349597,-0.001787,-0.411911,-0.016986,0.019256,-0.004682,-0.345996,0.085782,-0.591219,3
-0.043711,1.290091,-0.004253,-0.232063,-0.007648,-0.219618,-0.000629,-0.4608,0.08096,-0.736402,1
-0.000115,0.705701,0.000491,-0.255664,-0.00181,-0.233955,-0.040182,0.150533,0.05781,-0.624323,2
-0.045604,1.453769,-0.003583,-0.172844,0.000403,-0.366949,-0.00932,-0.392381,0.073903,-0.746752,3
-0.012793,0.960007,0.003404,-0.281676,0.0065,-0.388859,-0.038663,0.143898,0.060894,-0.742215,2
-0.001128,0.711992,0.002146,-0.273913,0.000019,-0.248142,-0.043691,0.248668,0.059309,-0.705349,3
-0.036388,1.374157,-0.001506,-0.162025,0.004148,-0.428236,-0.01421,-0.346183,0.07003,-0.774399,3
-0.029789,1.223011,0.004047,-0.297846,0.002753,-0.343995,-0.030842,-0.009259,0.069796,-0.815465,2
0.014598,0.220933,0.002062,-0.303842,-0.003387,-0.170821,-0.034539,0.100497,0.082314,-0.822595,2
0.000361,0.682143,-0.000104,-0.14186,0.008199,-0.42808,-0.0282,-0.110392,0.068591,-0.788703,3
-0.035255,1.352009,0.00014,-0.176876,0.003455,-0.416727,-0.014748,-0.33476,0.069702,-0.781157,3
-0.017807,1.082124,-0.000912,-0.151845,0.007512,-0.442147,-0.021344,-0.233848,0.064779,-0.76702,1
-0.044787,1.339489,-0.003856,-0.231285,-0.005122,-0.255744,-0.003902,-0.420936,0.078217,-0.725883,3
0.013415,0.3084,0.00064,-0.197459,0.000193,-0.24817,-0.038367,0.089091,0.074639,-0.763747,3
-0.010123,0.93691,0.000546,-0.159825,0.007202,-0.438842,-0.021866,-0.260686,0.063588,-0.708483,3
-0.034385,1.338445,0.000049,-0.185424,0.004188,-0.415018,-0.017333,-0.301108,0.069632,-0.777011,3
-0.039404,1.348728,-0.000538,-0.239144,0.002331,-0.36755,-0.020969,-0.162306,0.07338,-0.794902,3
0.015969,0.182893,0.00285,-0.27624,-0.01267,0.011072,-0.035257,0.161774,0.073404,-0.78538,2
-0.035321,1.366462,-0.000556,-0.167794,0.004514,-0.437852,-0.013628,-0.35336,0.070781,-0.80528,2
-0.008329,0.862861,0.002292,-0.288845,0.000285,-0.265353,-0.04101,0.193839,0.056987,-0.663201,3
-0.005432,0.805687,0.00193,-0.289174,-0.001569,-0.235935,-0.041399,0.201647,0.056736,-0.643384,2
-0.004322,0.801101,0.000508,-0.169497,0.005983,-0.402911,-0.026715,-0.143005,0.067055,-0.768416,3
-0.010455,0.927704,-0.000237,-0.154124,0.008319,-0.435869,-0.027036,-0.140542,0.066897,-0.798312,3
0.016818,0.107417,0.00153,-0.317848,-0.017443,0.081773,-0.029058,0.06523,0.078262,-0.728811,3
0.012216,0.189183,0.003193,-0.3572,-0.012562,-0.034747,-0.031705,0.080372,0.078533,-0.662598,3
-0.029655,1.185734,0.002331,-0.259049,0.001053,-0.314415,-0.028598,-0.039085,0.066295,-0.741772,1
-0.046325,1.445332,-0.00391,-0.180458,-0.000898,-0.339721,-0.007689,-0.408382,0.075101,-0.747626,3
-0.045268,1.465603,-0.003575,-0.167516,0.001144,-0.373316,-0.007762,-0.426412,0.077437,-0.823792,3
-0.033783,1.232349,-0.002397,-0.20438,0.000825,-0.318819,-0.023203,-0.127066,0.06734,-0.702205,1
-0.039821,1.422891,-0.002539,-0.166723,0.002281,-0.392235,-0.012277,-0.376189,0.071721,-0.777176,3
-0.038184,1.232676,-0.005126,-0.253891,-0.003662,-0.270752,-0.005316,-0.38847,0.079578,-0.724196,3
-0.038892,1.401752,-0.000493,-0.185723,0.003847,-0.41747,-0.014519,-0.343826,0.071932,-0.786897,3
-0.0261,0.940792,-0.006653,-0.262187,-0.013259,-0.069863,-0.002501,-0.444563,0.078395,-0.608212,3
0.015221,0.188072,0.003331,-0.362769,-0.005082,-0.152137,-0.02904,-0.022813,0.082421,-0.717021,3
-0.014292,1.008875,-0.001289,-0.126207,0.006863,-0.451034,-0.019065,-0.277275,0.066409,-0.770229,3
-0.008377,0.893933,-0.000056,-0.15887,0.006478,-0.410014,-0.030283,-0.089766,0.066593,-0.786344,2
-0.006637,0.851203,0.001471,-0.28202,-0.000933,-0.250784,-0.040332,0.153323,0.055737,-0.617642,2
-0.034257,1.123526,-0.005132,-0.211549,-0.011502,-0.113802,0.001957,-0.556713,0.080589,-0.714745,1
0.003811,0.242063,0.003329,-0.478179,-0.015621,-0.005608,-0.01331,-0.15439,0.083983,-0.576639,3
0.008353,0.240112,-0.002306,-0.392307,-0.015647,0.010472,-0.008435,-0.314806,0.082538,-0.555113,2
-0.008722,0.897387,-0.000552,-0.144458,0.008957,-0.451994,-0.024072,-0.190672,0.06597,-0.777841,1
0.004228,0.597942,0.000722,-0.175496,0.005166,-0.356012,-0.031786,-0.025588,0.067732,-0.783459,3
0.015295,0.226334,0.002732,-0.312711,-0.002576,-0.192784,-0.031449,-0.005334,0.08076,-0.752184,3
0.017399,0.124914,0.001274,-0.383938,-0.010212,-0.048441,-0.029852,0.034995,0.081192,-0.676986,2
-0.032991,1.320354,0.000305,-0.17561,0.003759,-0.418781,-0.015817,-0.320725,0.068574,-0.773066,3
-0.030201,1.288217,-0.001137,-0.166239,0.00575,-0.441501,-0.02108,-0.224267,0.065583,-0.747372,1
-0.020864,1.136175,-0.000398,-0.164794,0.007317,-0.443869,-0.022653,-0.21422,0.064604,-0.75691,3
-0.040736,1.313133,-0.0047,-0.186054,-0.006935,-0.220489,-0.000942,-0.536761,0.07445,-0.676604,3
-0.035445,1.329148,0.001432,-0.241715,0.003349,-0.382969,-0.026691,-0.112235,0.071768,-0.807017,2
0.003113,0.602153,0.001408,-0.168384,0.006594,-0.376815,-0.030223,-0.07509,0.069158,-0.788983,1
0.009647,0.161761,-0.000688,-0.397949,-0.011874,-0.072428,-0.013614,-0.178567,0.08876,-0.649733,3
-0.005847,0.843701,-0.000007,-0.141373,0.007451,-0.429751,-0.023711,-0.22538,0.066687,-0.763692,1
-0.039511,1.408049,-0.002261,-0.155204,0.000561,-0.37311,-0.010305,-0.433382,0.069877,-0.719064,3
-0.007685,0.856971,0.001331,-0.276547,-0.001748,-0.229477,-0.040478,0.183855,0.055738,-0.645372,2
-0.044247,1.374323,-0.005743,-0.186845,-0.002828,-0.297488,-0.002489,-0.46476,0.081869,-0.817876,3
-0.007236,0.845942,0.000809,-0.27588,-0.001915,-0.225961,-0.040242,0.182127,0.055462,-0.63185,1
0.016731,0.147771,0.003091,-0.302683,-0.013521,0.023181,-0.033712,0.127224,0.076868,-0.782598,3
