@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute slope11 numeric
@attribute intercept11 numeric
@attribute slope12 numeric
@attribute intercept12 numeric
@attribute slope13 numeric
@attribute intercept13 numeric
@attribute slope14 numeric
@attribute intercept14 numeric
@attribute slope15 numeric
@attribute intercept15 numeric
@attribute slope16 numeric
@attribute intercept16 numeric
@attribute slope17 numeric
@attribute intercept17 numeric
@attribute slope18 numeric
@attribute intercept18 numeric
@attribute slope19 numeric
@attribute intercept19 numeric
@attribute slope20 numeric
@attribute intercept20 numeric
@attribute slope21 numeric
@attribute intercept21 numeric
@attribute slope22 numeric
@attribute intercept22 numeric
@attribute slope23 numeric
@attribute intercept23 numeric
@attribute slope24 numeric
@attribute intercept24 numeric
@attribute slope25 numeric
@attribute intercept25 numeric
@attribute slope26 numeric
@attribute intercept26 numeric
@attribute slope27 numeric
@attribute intercept27 numeric
@attribute slope28 numeric
@attribute intercept28 numeric
@attribute slope29 numeric
@attribute intercept29 numeric
@attribute slope30 numeric
@attribute intercept30 numeric
@attribute slope31 numeric
@attribute intercept31 numeric
@attribute slope32 numeric
@attribute intercept32 numeric
@attribute slope33 numeric
@attribute intercept33 numeric
@attribute slope34 numeric
@attribute intercept34 numeric
@attribute slope35 numeric
@attribute intercept35 numeric
@attribute slope36 numeric
@attribute intercept36 numeric
@attribute slope37 numeric
@attribute intercept37 numeric
@attribute slope38 numeric
@attribute intercept38 numeric
@attribute slope39 numeric
@attribute intercept39 numeric
@attribute slope40 numeric
@attribute intercept40 numeric
@attribute slope41 numeric
@attribute intercept41 numeric
@attribute slope42 numeric
@attribute intercept42 numeric
@attribute slope43 numeric
@attribute intercept43 numeric
@attribute slope44 numeric
@attribute intercept44 numeric
@attribute slope45 numeric
@attribute intercept45 numeric
@attribute slope46 numeric
@attribute intercept46 numeric
@attribute slope47 numeric
@attribute intercept47 numeric
@attribute slope48 numeric
@attribute intercept48 numeric
@attribute destClass {1,2}

@data
0.270437,-0.481184,0.010246,1.091618,-0.022567,1.190299,-0.047329,0.900724,-0.009967,0.569946,-0.011954,0.454941,-0.027936,0.302427,-0.00407,0.057441,-0.001788,0.012842,0.051627,0.091225,0.009139,0.532195,0.006967,0.802289,-0.038049,0.752639,-0.042372,0.396315,-0.055405,-0.002007,-0.037001,-0.495684,-0.027089,-0.844628,-0.018757,-1.10455,-0.003218,-1.222407,0.014329,-1.24119,0.028568,-1.061837,0.028298,-0.822486,0.038407,-0.554437,0.045331,-0.173943,0.039291,0.196653,0.034138,0.554931,0.047148,0.898857,0.048416,1.313066,0.040517,1.756367,-0.034616,2.115517,-0.052002,1.766444,-0.049924,1.287986,-0.048352,0.847716,-0.050107,0.411022,-0.048511,-0.040533,-0.048421,-0.477125,-0.049402,-0.911137,-0.049292,-1.356956,-0.04231,-1.804362,0.043948,-2.185545,0.03701,-1.815393,0.053332,-1.501805,0.050881,-1.042281,0.051532,-0.580987,-0.011085,-0.138275,0.040353,-0.199962,0.051557,0.124033,0.173973,0.283599,2
0.27385,-0.498785,0.002468,1.139583,-0.002534,1.22452,-0.050241,1.225856,-0.034534,0.787327,-0.01036,0.585003,-0.027023,0.490975,-0.038152,0.22612,-0.012403,-0.066091,0.005742,-0.159001,0.044592,-0.131941,0.016742,0.285475,-0.003835,0.60928,-0.045613,0.487834,-0.022727,0.054981,-0.041583,-0.209978,-0.038741,-0.578424,-0.041034,-0.863566,0.005572,-1.199293,-0.000267,-1.17106,0.026759,-1.16002,0.029537,-0.914392,0.031308,-0.642474,0.039733,-0.317236,0.042097,0.042173,0.042981,0.412977,0.04795,0.81254,0.044016,1.225406,0.045876,1.626328,-0.022302,2.082311,-0.045489,1.914407,-0.052905,1.489026,-0.047035,1.01976,-0.049717,0.604768,-0.048521,0.156787,-0.047898,-0.280938,-0.047485,-0.70696,-0.049419,-1.140748,-0.046981,-1.58588,-0.00118,-2.063528,0.033549,-1.999272,0.049256,-1.726599,0.045553,-1.212647,0.043048,-0.812042,0.058692,-0.447796,0.007009,-0.011374,0.042164,0.07903,0.186864,0.15937,1
0.18934,-1.210361,0.02659,-0.109276,0.002673,0.105007,0.029943,0.141935,0.051109,0.455239,0.016826,0.916424,-0.031091,1.00539,-0.057213,0.749042,-0.039091,0.211189,0.012268,-0.060921,0.013153,0.030582,0.056356,0.146629,0.009851,0.703429,0.040005,0.813867,-0.034579,1.023206,-0.037914,0.656913,-0.051936,0.425713,-0.035745,0.008975,-0.066751,-0.062411,-0.046933,-0.658239,-0.039003,-1.023321,-0.017245,-1.35922,-0.001628,-1.466337,-0.042399,-1.598209,-0.001142,-2.006765,0.009991,-1.971062,0.039981,-1.864214,0.052204,-1.491923,0.0544,-1.018409,0.05468,-0.52884,0.056287,-0.041835,0.056803,0.452589,0.046044,0.994927,0.04001,1.347913,0.017015,1.805912,-0.005688,1.865395,-0.023031,1.847501,-0.054987,1.567882,-0.05389,1.07134,-0.051232,0.588628,-0.050021,0.125358,-0.036355,-0.334071,-0.02176,-0.670761,0.032142,-0.861377,0.011062,-0.537936,0.002116,-0.478881,0.015354,-0.44688,0.236066,-0.814322,2
0.242114,-0.227707,-0.03931,1.022361,-0.047133,0.734032,-0.028289,0.301488,-0.033378,-0.007841,-0.021415,-0.32925,0.000889,-0.58162,0.006401,-0.63422,0.056135,-0.507156,0.04882,0.198252,0.046072,0.613295,0.012745,1.07033,-0.004473,1.147645,-0.032278,1.130982,-0.069206,0.7739,-0.083241,0.109119,-0.063911,-0.631281,-0.034973,-1.192771,-0.019901,-1.627398,0.008325,-1.814533,0.017548,-1.707084,0.032212,-1.492182,0.043121,-1.150632,0.060256,-0.733243,0.063138,-0.188749,0.068962,0.404143,0.040714,0.991653,-0.065217,1.298242,-0.002654,0.730838,0.020477,0.812415,-0.006512,1.031467,0.061874,1.068163,-0.049519,1.694625,-0.062881,1.226351,-0.070332,0.675872,-0.057695,0.05312,-0.037937,-0.406831,-0.043738,-0.781227,-0.047688,-1.145096,-0.019331,-1.570369,0.043866,-1.756368,0.06491,-1.443333,0.058474,-0.928984,0.070802,-0.404654,0.056415,0.225053,0.055486,0.669473,0.04736,1.083825,0.080271,1.256619,2
0.18972,-1.279334,0.022572,-0.118828,0.02425,0.091271,0.036112,0.288578,0.04909,0.669726,0.016849,1.149037,-0.037004,1.216926,-0.063483,0.864611,-0.043771,0.272714,-0.003935,-0.084559,0.012468,-0.146424,0.063682,0.037648,-0.041272,0.724744,0.052724,0.299474,-0.024731,0.857473,-0.045724,0.585057,-0.012973,0.3135,-0.049072,0.062593,-0.07378,-0.362762,-0.012871,-1.018231,-0.011393,-1.163155,0.007826,-1.28206,-0.039506,-1.069593,-0.039915,-1.479469,-0.020098,-1.844322,0.003908,-2.051545,0.055426,-1.940851,0.059664,-1.430954,0.059898,-0.890129,0.05879,-0.348093,0.060422,0.186236,0.059432,0.739621,-0.016541,1.345187,-0.047719,1.061519,0.087924,0.773669,0.053773,1.560507,-0.020962,2.046692,-0.034446,1.832739,-0.060907,1.469866,-0.059727,0.916457,-0.056953,0.382297,-0.054612,-0.132141,-0.0306,-0.644852,-0.000839,-0.950859,0.032711,-0.88303,-0.002887,-0.656223,0.027152,-0.664312,0.243845,-0.922568,2
0.293243,-0.313086,-0.004832,1.411837,-0.030119,1.39579,-0.03606,1.013199,-0.017935,0.770795,-0.039518,0.603356,-0.022125,0.190488,-0.003357,-0.032065,0.03925,-0.099323,-0.006703,0.375045,0.054257,0.355458,-0.042801,0.757786,-0.05266,0.362229,-0.054684,-0.102541,-0.031243,-0.504889,-0.034576,-0.787846,-0.02481,-1.101464,0.035926,-1.392115,0.044288,-1.075109,0.005697,-0.708931,-0.05162,-0.747877,0.03392,-1.221995,0.013481,-0.921061,-0.008305,-0.80303,0.039157,-0.989822,0.040455,-0.596468,0.052457,-0.219164,0.050195,0.244026,0.051312,0.69665,0.054552,1.156337,0.051075,1.636059,-0.006691,2.146957,-0.056444,2.028212,-0.055156,1.51251,-0.053671,1.020471,-0.054564,0.532094,-0.05416,0.041527,-0.054373,-0.445857,-0.053297,-0.93627,-0.04509,-1.418438,0.014882,-1.853378,0.031723,-1.683476,0.065836,-1.437352,0.051752,-0.874376,0.059615,-0.394556,0.025877,0.120797,0.047287,0.340198,0.166419,0.522477,1
0.189327,-0.921343,-0.02035,0.108301,-0.032774,-0.072833,-0.032937,-0.363641,-0.018156,-0.640012,-0.005366,-0.768691,0.019698,-0.785176,0.043924,-0.580774,0.022326,-0.154509,-0.025028,0.015092,0.043636,-0.22803,0.047086,0.190947,0.053272,0.660978,0.05313,1.124155,-0.033356,1.531802,0.055234,1.359985,-0.036188,1.794709,-0.04571,1.442345,-0.053635,1.0451,-0.025653,0.544666,-0.058077,0.242984,-0.057179,-0.269121,-0.059851,-0.794994,-0.048439,-1.324172,-0.035351,-1.625456,-0.025879,-2.00586,0.040266,-2.181839,0.044999,-1.781887,0.004475,-1.458244,0.032495,-1.373635,0.044474,-1.056578,0.043587,-0.630633,0.056932,-0.235107,0.044955,0.311305,-0.034295,0.63599,0.04052,0.287971,0.05147,0.740439,0.030029,1.196183,0.025389,1.489097,-0.045149,1.676324,-0.053964,1.268992,-0.041441,0.816908,-0.046346,0.428843,-0.030436,-0.006347,0.003976,-0.269189,0.009172,-0.248483,0.020054,-0.182381,0.211675,-0.367404,2
0.282494,-0.01033,-0.017404,1.517889,-0.025057,1.389148,-0.021294,1.151858,-0.027126,1.025231,-0.029612,0.806532,-0.026225,0.617582,-0.030597,0.356054,-0.035197,0.077606,-0.01643,-0.24725,-0.023059,-0.445458,-0.023006,-0.65221,0.027299,-0.757829,0.007703,-0.538061,-0.036895,-0.387562,-0.044093,-0.741002,-0.050491,-1.151877,0.029647,-1.616428,0.038536,-1.380783,0.03361,-1.012048,0.044942,-0.680346,0.060133,-0.240232,0.032637,0.224402,0.048359,0.554375,0.008066,1.061416,-0.003435,1.07647,-0.009988,1.011361,0.014665,0.943386,-0.021434,0.961644,-0.001577,0.848223,-0.013992,0.871106,-0.050905,0.675903,-0.05404,0.22452,-0.045273,-0.290111,-0.036012,-0.68525,-0.038701,-1.006684,-0.030066,-1.353083,-0.028656,-1.596369,0.016265,-1.867719,0.036144,-1.73239,0.058983,-1.393365,0.06431,-0.932376,0.06447,-0.390906,0.05379,0.185231,0.040327,0.695288,0.044781,1.073314,0.029432,1.436161,0.064135,1.522242,2
0.272203,0.081483,-0.035446,1.484667,-0.044913,1.185612,-0.032437,0.800974,-0.039219,0.512991,-0.047556,0.202124,-0.016909,-0.086121,-0.032075,-0.215501,-0.013753,-0.473073,0.076536,-0.394123,0.060044,0.284209,0.049897,0.838776,-0.000332,1.189943,-0.009458,1.185772,-0.088041,0.908872,-0.088886,0.122568,-0.077966,-0.673734,-0.079051,-1.370266,-0.052264,-2.064345,0.015605,-2.385517,0.031874,-2.179675,0.0543,-1.875959,0.060358,-1.382821,0.067058,-0.84277,0.072558,-0.183603,0.040259,0.585275,-0.029859,0.774931,-0.038023,0.529123,-0.004474,0.142455,-0.001578,0.078969,0.028035,0.132097,0.05164,0.316922,-0.005033,0.879995,-0.036235,1.167651,-0.032356,0.774355,-0.064091,0.425631,-0.040393,-0.180144,-0.021974,-0.583765,-0.013903,-0.759112,-0.00055,-0.807965,-0.018199,-0.823432,0.031802,-0.97932,0.04922,-0.658676,0.058909,-0.243972,0.056189,0.318345,0.064924,0.803992,0.04068,1.306575,0.073545,1.574863,1
0.277224,-0.116676,-0.037232,1.446343,-0.039154,1.114883,-0.034943,0.745798,-0.0385,0.441913,0.02866,0.170874,-0.015702,0.38345,-0.034667,0.223112,-0.029527,-0.088676,-0.040979,-0.343144,-0.038624,-0.750272,-0.031112,-1.093972,-0.016969,-1.398146,-0.002918,-1.552085,0.01971,-1.560864,0.026471,-1.346141,0.038339,-1.107229,0.038547,-0.763197,0.040512,-0.413386,0.040922,-0.048235,0.041014,0.320183,0.02388,0.714457,0.0272,0.921148,0.025666,1.237618,0.005526,1.408502,0.005428,1.434319,0.002983,1.423172,-0.039726,1.366342,-0.041686,1.00637,-0.038498,0.631986,-0.036841,0.290829,-0.038344,-0.040253,-0.042331,-0.384757,-0.032891,-0.777178,-0.023397,-1.094781,-0.022699,-1.337789,0.010075,-1.477264,0.004252,-1.386291,0.016233,-1.343138,0.037153,-1.132639,0.044454,-0.787905,0.03861,-0.393452,0.036197,-0.041662,0.037371,0.276269,0.044697,0.63364,0.040213,0.987099,0.027305,1.317434,0.07476,1.376183,1
0.275494,-0.111484,-0.03728,1.389606,-0.037731,1.057082,-0.005103,0.67645,-0.028866,0.6914,-0.032088,0.424196,-0.023934,0.149047,-0.041098,-0.027945,-0.023207,-0.435899,-0.037013,-0.615581,-0.033532,-0.966979,-0.030435,-1.256728,-0.00586,-1.51532,0.013441,-1.584312,0.028057,-1.455402,0.032416,-1.2161,0.039255,-0.916349,0.039877,-0.564953,0.040261,-0.203904,0.040594,0.158454,0.038774,0.528111,0.026232,0.870627,0.030119,1.054131,0.009778,1.376918,0.004979,1.408941,-0.002814,1.468681,-0.029842,1.474386,-0.041403,1.177264,-0.039817,0.807005,-0.036949,0.456404,-0.034869,0.109555,-0.039966,-0.207099,-0.040155,-0.58131,-0.031357,-0.949616,-0.027365,-1.22564,0.010174,-1.484122,0.002295,-1.40447,0.00796,-1.379179,0.03963,-1.300783,0.042438,-0.92223,0.041461,-0.542267,0.036491,-0.19062,0.037027,0.126569,0.015807,0.477358,0.038712,0.720458,0.038224,1.000261,0.015486,1.32091,0.084139,1.248174,1
