@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute destClass {2,1}

@data
0.017511,-0.419438,0.086057,-1.933496,-0.027579,1.260387,1
0.016231,-0.448092,0.067238,-1.713978,-0.022958,1.278475,1
0.024527,-0.611458,0.036046,-1.325293,-0.011699,1.210256,1
0.015289,-0.472487,0.088881,-1.946411,-0.023632,1.264933,1
0.018497,-0.281329,0.083215,-1.890323,-0.03868,1.254019,2
0.018053,-0.465018,0.042322,-1.443344,-0.001821,1.051194,1
0.018578,-0.20198,0.059137,-1.631463,-0.029092,1.110328,2
0.014354,-0.433745,0.112062,-2.22624,-0.032471,1.325038,1
0.012138,-0.025709,0.076791,-1.909702,-0.01127,0.820332,2
0.025052,-0.486171,0.044327,-1.43808,-0.008141,1.030834,2
0.014372,-0.30582,0.027228,-1.270316,-0.021229,1.23443,1
0.013489,-0.117848,0.045396,-1.505728,-0.014948,0.963724,2
0.017334,-0.426686,0.030348,-1.283868,-0.009188,1.124183,1
0.006809,-0.124169,0.023118,-1.240879,0.002828,0.856166,2
0.015651,-0.224504,0.037417,-1.422959,-0.005045,0.932472,1
0.015729,-0.263703,0.074633,-1.814914,-0.027263,1.160082,2
0.019333,-0.694922,0.088707,-1.887826,-0.018564,1.30813,1
0.011786,-0.349647,0.02892,-1.238994,0.002955,0.932522,2
0.032444,-0.889504,0.072968,-1.676529,-0.015093,1.280048,2
0.014484,-0.401932,0.016461,-1.136066,-0.002129,1.082297,1
0.01892,-0.394097,0.029811,-1.314415,0.002264,0.953382,1
0.011571,-0.353685,0.027115,-1.243356,-0.012507,1.176943,1
0.010126,-0.335354,0.103376,-2.145816,-0.032552,1.321646,1
0.010435,0.11906,0.066148,-1.755801,-0.021526,0.826778,2
0.005438,0.14626,0.009913,-1.056142,-0.019492,0.899086,2
0.014727,-0.182055,0.110228,-2.209609,-0.045627,1.254049,2
0.010685,-0.149435,0.112367,-2.286025,-0.028856,1.097121,2
0.017148,-0.336442,0.040939,-1.448399,-0.007183,1.030949,1
0.014665,-0.460617,0.098308,-2.016886,-0.041502,1.445951,1
0.021374,-0.522959,0.091606,-1.990347,-0.005167,0.991141,2
0.010392,-0.452859,0.023084,-1.145557,0.018594,0.828786,2
0.013176,-0.417383,0.074011,-1.776414,-0.022011,1.247219,1
0.004559,0.1109,0.002901,-1.004622,-0.004735,0.790246,2
0.022081,-0.538975,0.0452,-1.447328,0.00035,1.006596,1
0.017625,-0.585835,0.067535,-1.647111,-0.024775,1.351054,1
0.016011,-0.364008,0.115111,-2.268219,-0.034102,1.255764,2
0.02122,-0.496822,0.036211,-1.364607,0.00125,1.002546,1
0.015433,-0.476234,0.096172,-2.033498,-0.026848,1.298808,1
0.010188,-0.250526,0.100961,-2.123478,-0.035185,1.281792,1
0.014949,-0.382015,0.009059,-1.06427,0.010795,0.909749,1
0.010026,-0.007829,0.000116,-0.966204,0.011001,0.621924,2
0.017888,-0.491664,0.050801,-1.543693,-0.007009,1.135986,1
0.019768,-0.411512,0.048047,-1.50706,0.000253,0.932959,2
0.015529,-0.145683,0.047227,-1.509912,-0.016741,0.9677,2
0.014455,-0.528222,0.130194,-2.325288,-0.049501,1.502317,2
0.012623,-0.565779,0.119192,-2.214174,-0.042636,1.509349,1
0.02707,-0.843675,0.07321,-1.679173,-0.003871,1.154622,2
0.012133,-0.366647,0.089682,-1.941588,-0.039506,1.400372,1
0.015253,-0.411583,0.129857,-2.420767,-0.033204,1.254933,2
0.008284,-0.078509,0.044787,-1.36803,0.003656,0.614034,2
0.005802,-0.206848,0.10365,-2.11301,-0.052486,1.484139,1
0.016357,-0.416756,0.095551,-2.061146,-0.015766,1.113307,2
0.017943,-0.473879,0.074692,-1.793102,-0.025286,1.291081,1
0.020739,-0.386977,0.034939,-1.353095,-0.001079,0.936299,2
0.017467,-0.421792,0.050421,-1.531761,-0.026527,1.328488,1
0.015405,-0.395526,0.068437,-1.754246,-0.019217,1.210625,1
0.010174,-0.026785,0.101334,-2.114119,-0.043984,1.162641,2
0.013359,-0.230034,0.106724,-2.185043,-0.033241,1.176018,2
0.017464,-0.365723,0.104876,-2.174549,-0.024328,1.150406,2
0.019107,-0.499808,0.140303,-2.491251,-0.043798,1.363605,2
0.024331,-0.443256,0.052575,-1.543899,-0.010255,1.020682,2
0.014138,-0.340686,0.094633,-2.031608,-0.032385,1.274382,1
0.019904,-0.508134,0.014052,-1.074562,0.016537,0.834355,1
0.021736,-0.337567,0.035339,-1.362946,-0.001528,0.88393,2
0.013329,-0.009319,0.05525,-1.587281,-0.030511,1.015987,2
0.012754,-0.429983,0.098078,-2.056782,-0.028162,1.304024,1
0.009368,0.011208,0.00503,-1.018564,0.004107,0.69086,2
0.014561,-0.344131,0.049842,-1.507068,-0.022929,1.224616,2
0.014569,-0.346643,0.020487,-1.187284,-0.010946,1.141742,1
0.009225,-0.271132,0.090923,-2.020314,-0.024909,1.209037,1
0.015293,-0.445823,0.085731,-1.933563,-0.022266,1.24946,1
0.018131,-0.59977,0.072026,-1.738981,-0.019771,1.321838,1
0.013738,-0.022603,0.086713,-1.947269,-0.039608,1.081799,2
0.013213,-0.424546,0.097586,-2.044654,-0.033571,1.359928,1
0.016973,-0.146944,0.04776,-1.491552,-0.029364,1.094323,2
0.043652,-1.456516,0.118804,-1.843082,-0.02767,1.413285,2
0.011971,-0.317709,0.065734,-1.735758,-0.022955,1.247662,1
0.015293,-0.494268,0.067091,-1.68428,-0.025109,1.338637,1
0.014522,-0.37261,0.077965,-1.833561,-0.036663,1.38586,1
0.020934,-0.47494,0.095665,-2.032887,-0.017878,1.108395,2
0.014764,-0.381766,0.060274,-1.667646,-0.014701,1.168178,1
0.017096,-0.189774,0.044246,-1.456942,-0.02909,1.144621,2
0.011479,-0.103953,0.017291,-1.188103,-0.021457,1.126629,1
0.022889,-0.573359,0.053217,-1.536465,0.003585,0.967309,2
0.014612,-0.391245,0.134669,-2.452462,-0.040928,1.314251,2
0.014153,-0.249354,0.109555,-2.224226,-0.030464,1.148089,2
0.017958,-0.481697,0.070018,-1.717987,-0.032798,1.388075,1
0.016837,-0.225413,0.035774,-1.37999,0.001539,0.807691,2
0.01728,-0.431766,0.096522,-2.051232,-0.01353,1.062621,2
0.010088,-0.128775,0.010088,-1.10545,0.002806,0.85727,1
0.014451,-0.354158,0.083784,-1.900652,-0.038195,1.377587,1
0.011828,-0.467873,0.106316,-2.143198,-0.032665,1.390416,1
0.012837,-0.311927,0.012819,-1.0646,0.016276,0.743749,2
0.013059,-0.115912,0.076959,-1.911961,-0.013549,0.928863,2
0.01703,-0.624608,0.076911,-1.766899,-0.034561,1.523191,1
0.011922,-0.229124,0.126604,-2.448872,-0.031351,1.164441,2
0.003802,-0.000307,0.09326,-2.039219,-0.050885,1.349458,1
0.022974,-0.472892,0.051653,-1.529367,-0.003301,0.972663,2
0.013041,-0.390468,0.047998,-1.443132,-0.010002,1.077905,2
0.024819,-0.622552,0.034751,-1.302713,-0.004271,1.112033,1
0.013904,-0.343996,0.076885,-1.849331,-0.011728,1.059311,1
0.019155,-0.409445,0.037238,-1.38327,-0.005413,1.0378,1
0.02599,-0.754515,0.083316,-1.807325,-0.013465,1.201291,2
