@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute destClass {0,1}

@data
0.048947,1.680774,0.169919,16.044909,-0.106321,32.110298,0
-0.095738,8.571723,0.367993,0.148727,-0.190592,29.304167,0
0.019046,-3.724511,0.275225,11.827351,-0.250903,34.455413,0
0.02202,0.651273,0.050656,0.681906,0.141262,-0.192247,0
0.075067,9.468946,0.205635,16.272838,0.030575,28.474764,0
-0.012959,-7.623333,0.16151,5.141342,-0.100616,18.206336,1
-0.032805,-0.145919,0.181131,-5.268947,0.025449,10.720724,0
-0.116082,8.312697,0.211774,-5.554408,-0.032749,16.696215,0
0.039409,13.634126,0.375477,16.022449,-0.089219,52.778544,0
-0.280355,0.490006,0.499532,-26.519798,-0.310887,16.446306,0
-0.167926,-12.295245,0.109954,-9.545726,0.107164,-15.971521,0
0.103586,8.983547,0.057804,17.28725,-0.021086,19.294287,0
-0.047296,-0.709152,0.256996,-0.627541,-0.18553,20.975193,0
-0.000385,-27.320681,-0.077606,-20.228508,0.330437,-32.538488,0
0.076005,3.924974,0.278598,4.029371,-0.035577,26.432625,0
-0.030134,0.941258,0.299189,-0.855902,-0.038403,13.581422,0
0.098421,-8.321102,0.177158,12.655186,0.069272,20.812693,0
-0.029295,-7.75365,0.138213,0.111151,0.048963,8.558634,0
0.07106,0.496318,0.153596,14.503661,-0.132227,29.405799,1
-0.020483,0.581128,0.451177,-0.203913,-0.10783,24.914648,1
0.151237,5.535132,0.21929,19.780254,-0.194611,39.883967,0
-0.077412,-0.135788,0.387631,3.60709,0.036046,25.537823,0
-0.074541,10.395498,0.528148,1.668483,-0.26785,47.174957,1
0.110929,9.050684,0.330929,13.275195,-0.095223,46.225537,0
0.062643,-0.765643,0.278416,9.490659,-0.100911,36.460975,0
-0.095464,10.556853,0.229101,3.128898,-0.154096,27.198378,1
-0.067247,-9.581422,0.330528,-19.385967,-0.052634,3.535546,0
0.024002,-9.671681,0.246682,-6.944877,-0.096936,15.040936,0
0.141954,-19.692842,0.219072,-4.495887,-0.101409,10.02907,0
-0.217568,1.17555,0.059099,-3.940648,-0.063264,0.592685,0
-0.028667,-2.138338,0.288192,-1.530777,-0.017164,20.555131,0
0.031403,-4.434126,0.334892,-5.402672,-0.493344,38.862994,0
0.135376,-2.873322,0.306313,7.592847,-0.023405,34.179467,0
0.014762,-7.080728,0.274876,-1.503345,-0.185946,20.814734,0
-0.07427,-3.602041,0.080036,-0.723185,0.112645,2.428522,0
-0.078779,-6.124784,0.134988,-4.845424,0.029019,1.592418,0
-0.000815,4.68037,0.370893,5.602272,-0.256008,44.593362,0
-0.035488,1.377656,0.440409,-4.444772,-0.025494,41.28387,0
