@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute destClass {1,2}

@data
0.013457,-0.314922,0.0684,-1.479635,0.00827,-0.256665,1
0.02425,-0.914375,0.061028,-1.335378,0.010764,0.065432,2
0.017437,-0.556657,0.042245,-0.934662,0.016344,-0.242631,2
0.019353,-0.785757,0.071026,-1.269764,0.009238,-0.209243,1
0.015421,-0.51206,0.055371,-1.165322,0.013647,-0.24586,2
0.016883,-0.682905,0.084158,-1.5778,0.008843,-0.235046,1
0.016761,-0.510213,0.039553,-0.902344,0.015522,-0.22711,2
0.016144,-0.556133,0.057732,-1.356218,0.020117,-0.225851,2
0.014994,-0.536061,0.039824,-0.898598,0.01376,-0.131698,2
0.012646,-0.11724,0.051447,-1.272412,0.015008,-0.413505,2
0.016854,-0.760241,0.066068,-1.380981,0.017813,-0.148675,2
0.016074,-0.579479,0.077228,-1.461849,0.007257,-0.244639,1
0.015197,-0.490329,0.062425,-1.253876,0.008507,-0.217052,1
0.014961,-0.414395,0.05681,-1.240288,0.013548,-0.288388,2
0.01728,-0.766233,0.066488,-1.324327,0.013565,-0.122787,1
0.023535,-0.721643,0.04924,-1.121873,0.017126,-0.202603,2
0.01306,-0.397625,0.054592,-1.19595,0.016281,-0.31829,2
0.020585,-0.838379,0.067072,-1.394958,0.017428,-0.15444,2
0.010851,-0.274274,0.055611,-1.277542,0.015233,-0.309695,2
0.015547,-0.341847,0.030414,-0.604585,0.008426,-0.300664,1
0.016871,-0.442177,0.054074,-1.282341,0.010294,-0.126712,2
0.015749,-0.577972,0.078284,-1.524983,0.006628,-0.185294,1
0.012381,-0.371221,0.059611,-1.254288,0.012369,-0.295977,2
0.009377,-0.459866,0.061349,-1.41031,0.019029,-0.17267,2
0.013933,-0.560631,0.027555,-0.584149,0.019089,-0.241595,1
0.015617,-0.524267,0.060025,-1.335224,0.016702,-0.24161,2
0.015679,-0.578894,0.071192,-1.295303,0.00831,-0.290751,1
0.01509,-0.556433,0.078995,-1.413897,0.007397,-0.33639,1
0.016278,-0.657037,0.063959,-1.303437,0.01315,-0.164093,1
0.017518,-0.594414,0.043167,-1.026159,0.01894,-0.194351,2
0.016845,-0.62989,0.077374,-1.460925,0.008345,-0.240235,1
0.016655,-0.650463,0.073228,-1.278881,0.00867,-0.311489,1
0.015782,-0.399823,0.055212,-1.189967,0.013953,-0.344919,2
0.017836,-0.729028,0.079698,-1.442687,0.009826,-0.267261,1
0.027972,-0.97297,0.059072,-1.332778,0.010048,0.097821,2
0.009902,-0.615346,0.056902,-1.520765,0.030387,-0.07405,2
0.017572,-0.681912,0.060355,-1.196332,0.013606,-0.204603,2
0.015373,-0.640299,0.072781,-1.344898,0.010233,-0.251888,1
0.017939,-0.846803,0.074792,-1.320687,0.011476,-0.200557,1
0.019914,-0.822603,0.04545,-1.097561,0.022457,-0.079163,2
0.015193,-0.453032,0.041391,-0.958267,0.017058,-0.269004,2
0.017366,-0.554624,0.057725,-1.240315,0.015411,-0.26472,2
0.010757,-0.195192,0.055043,-1.230198,0.012293,-0.355059,2
0.016857,-0.659574,0.083773,-1.572735,0.004739,-0.161851,1
0.017216,-0.641265,0.060356,-1.219582,0.01279,-0.195686,2
0.014617,-0.380187,0.055944,-1.220798,0.014527,-0.336863,2
0.018046,-0.611298,0.06324,-1.23071,0.007757,-0.184824,1
0.017379,-0.513676,0.056208,-1.307588,0.01494,-0.193965,2
0.016864,-0.381165,0.049913,-0.982005,0.005239,-0.280566,2
0.018326,-0.709004,0.0605,-1.14886,0.010708,-0.180031,1
0.021346,-0.744686,0.068402,-1.461784,0.011423,-0.093225,1
0.01783,-0.369691,0.05134,-1.170895,0.011607,-0.300278,2
0.016546,-0.670106,0.074363,-1.391271,0.009398,-0.218905,1
0.01068,-0.322752,0.057678,-1.288586,0.01533,-0.29501,2
0.016806,-0.731605,0.061284,-1.364804,0.017344,-0.074224,2
0.02375,-0.907606,0.059736,-1.213995,0.013248,-0.078306,2
0.018444,-0.686604,0.063593,-1.299755,0.012407,-0.162002,2
0.011701,-0.217253,0.067221,-1.464463,0.009716,-0.335994,1
0.012891,-0.38016,0.039373,-0.942966,0.016244,-0.241664,2
0.015207,-0.558765,0.071895,-1.327543,0.008228,-0.281994,1
0.016008,-0.459673,0.065172,-1.339491,0.014431,-0.375434,2
0.016906,-0.626251,0.075727,-1.425192,0.009413,-0.267967,1
0.01823,-0.818302,0.062513,-1.179568,0.010912,-0.087742,1
0.01209,-0.612474,0.069146,-1.546442,0.019777,-0.137259,2
0.010453,-0.395114,0.042519,-1.03184,0.018857,-0.212577,2
0.016068,-0.654714,0.079325,-1.593084,0.007363,-0.087571,1
0.014742,-0.323739,0.064515,-1.360979,0.008972,-0.323823,1
0.014432,-0.492317,0.042582,-1.012681,0.016535,-0.173232,2
0.017391,-0.20353,0.047234,-1.091634,0.007633,-0.354003,2
0.014898,-0.615381,0.085284,-1.642732,0.00801,-0.199566,1
0.013572,-0.453552,0.075783,-1.496583,0.003037,-0.152057,1
0.011771,-0.530983,0.066354,-1.405113,0.017185,-0.231741,2
0.017352,-0.5654,0.059907,-1.134694,0.008105,-0.243969,1
0.015806,-0.522171,0.060568,-1.141097,0.008759,-0.275607,1
0.015353,-0.412625,0.038157,-0.868408,0.014104,-0.263659,2
0.016226,-0.641817,0.083457,-1.56067,0.009027,-0.266853,1
0.015631,-0.390027,0.027017,-0.498704,0.008063,-0.275636,1
0.016606,-0.657599,0.077598,-1.50558,0.009133,-0.18527,1
0.017306,-0.481327,0.067082,-1.425058,0.009691,-0.233758,1
0.018477,-0.638835,0.057611,-1.18085,0.010988,-0.16289,2
0.010926,-0.15888,0.054398,-1.323741,0.003868,-0.097578,1
0.015941,-0.57172,0.063073,-1.313359,0.004732,-0.022579,1
0.013776,-0.388474,0.06562,-1.478786,0.006969,-0.099308,1
0.014167,-0.377285,0.050558,-1.068635,0.010931,-0.279733,2
0.014935,-0.425063,0.039355,-0.891468,0.012732,-0.214843,2
0.010552,-0.347586,0.063161,-1.548431,0.008602,0.020552,1
0.014954,-0.381059,0.025924,-0.521535,0.009274,-0.249183,1
0.015465,-0.559698,0.07966,-1.477983,0.007179,-0.28753,1
0.00797,-0.06391,0.062647,-1.398253,0.010168,-0.378875,1
0.01592,-0.556778,0.061858,-1.206276,0.009679,-0.228097,1
0.013473,-0.345228,0.062767,-1.445398,0.010178,-0.177157,1
0.018872,-0.669153,0.057802,-1.124479,0.011786,-0.220099,2
0.01342,-0.34675,0.040112,-0.926947,0.0127,-0.239884,2
0.012514,-0.195455,0.06229,-1.339764,0.006385,-0.314888,1
0.022172,-0.803042,0.066863,-1.300299,0.011166,-0.174534,2
0.016006,-0.514165,0.065894,-1.371654,0.01301,-0.273016,2
0.014674,-0.471462,0.058198,-1.275852,0.014899,-0.250907,2
0.017736,-0.751688,0.073084,-1.372782,0.011346,-0.197635,1
0.016637,-0.56376,0.061894,-1.191662,0.008897,-0.235082,1
0.015324,-0.496872,0.057412,-1.131848,0.011987,-0.300927,2
0.017364,-0.688396,0.057001,-1.201554,0.013587,-0.112347,2
0.01555,-0.570962,0.076244,-1.537448,0.000609,0.005969,1
0.016412,-0.605964,0.078213,-1.438317,0.008228,-0.293265,1
0.011896,-0.372362,0.057845,-1.333774,0.01796,-0.290509,2
0.017388,-0.837874,0.085105,-1.625748,0.014395,-0.189704,1
0.014738,-0.364308,0.053866,-1.054274,0.009515,-0.362472,2
0.014836,-0.516311,0.075786,-1.51259,0.000397,-0.042377,1
0.019633,-0.771993,0.0637,-1.234712,0.011029,-0.139789,1
0.018836,-0.89184,0.061221,-1.364813,0.023139,-0.088622,2
0.009538,-0.246797,0.038917,-0.94863,0.014471,-0.243774,2
0.021966,-0.79594,0.072349,-1.504267,0.011081,-0.094556,1
0.016987,-0.639727,0.061893,-1.21505,0.010003,-0.168469,1
0.017637,-0.690686,0.079408,-1.511767,0.007723,-0.178213,1
0.010869,-0.190696,0.064504,-1.379837,0.008301,-0.335506,1
0.01465,-0.532489,0.053682,-1.147385,0.015197,-0.222907,2
0.002736,0.002966,0.048298,-1.438237,0.036589,-0.559611,2
0.015934,-0.604491,0.057432,-1.491808,0.023685,-0.110728,2
0.011409,-0.411758,0.066837,-1.47969,0.017127,-0.277822,2
0.016757,-0.75173,0.057648,-1.457382,0.023764,-0.023064,2
0.010884,-0.171563,0.065006,-1.465955,0.010839,-0.337262,1
0.009174,-0.096393,0.057326,-1.366134,0.001757,-0.096618,1
0.021021,-0.699166,0.040423,-0.897824,0.014268,-0.129906,2
0.016061,-0.527316,0.033305,-0.675425,0.0092,-0.138357,1
0.013189,-0.245913,0.066586,-1.431194,0.007585,-0.31186,1
0.016542,-0.563381,0.053483,-1.095929,0.01136,-0.195227,2
0.007928,-0.178138,0.050885,-1.379448,0.025383,-0.360194,2
0.014597,-0.437713,0.057404,-1.140875,0.012041,-0.335722,2
0.015591,-0.56926,0.078411,-1.422864,0.008443,-0.336273,1
0.013276,-0.472818,0.059716,-1.328415,0.014922,-0.200188,2
0.014234,-0.513397,0.076964,-1.547838,0.002116,-0.061705,1
0.015308,-0.422638,0.055035,-1.150334,0.013318,-0.332763,2
0.016073,-0.632213,0.066686,-1.430007,0.016106,-0.185607,2
0.016995,-0.649602,0.070392,-1.256894,0.008852,-0.28224,1
0.016946,-0.620353,0.076558,-1.440002,0.008073,-0.248495,1
0.018322,-0.66639,0.064083,-1.241648,0.007242,-0.132393,1
0.020193,-0.84688,0.074729,-1.290316,0.008264,-0.207875,1
0.016992,-0.766908,0.078414,-1.441883,0.011447,-0.218757,1
0.016298,-0.823493,0.086153,-1.664372,0.012772,-0.128023,1
0.016182,-0.6799,0.075504,-1.331208,0.009914,-0.298257,1
0.015719,-0.548705,0.056981,-1.06223,0.008872,-0.247814,1
0.017303,-0.71112,0.075415,-1.626849,0.014625,-0.100628,1
0.014008,-0.313731,0.038904,-0.935598,0.013312,-0.264088,2
0.020666,-0.682478,0.04278,-0.919253,0.012771,-0.13651,2
0.013437,-0.448177,0.05773,-1.264171,0.014289,-0.233793,2
0.026106,-1.301024,0.073254,-1.574758,0.020009,0.166625,1
0.017463,-0.61413,0.061863,-1.153252,0.009231,-0.248527,1
0.015276,-0.485443,0.064547,-1.285968,0.01161,-0.309198,2
0.010514,0.030141,0.041481,-0.930694,0.007099,-0.452446,2
0.019588,-0.801355,0.03938,-0.882369,0.016983,-0.048551,1
0.015252,-0.45169,0.040873,-0.931636,0.014454,-0.228062,2
0.017721,-0.754072,0.059207,-1.283905,0.017905,-0.119132,2
0.014332,-0.327892,0.066446,-1.467675,0.007698,-0.218503,1
0.013172,-0.465218,0.042171,-1.004568,0.018291,-0.210342,2
0.012518,-0.479428,0.054125,-1.449507,0.024746,-0.150682,2
0.017951,-0.654165,0.076593,-1.420988,0.007757,-0.250004,1
0.021608,-0.942773,0.082818,-1.486554,0.009739,-0.162763,1
0.021943,-0.848598,0.067636,-1.366019,0.016543,-0.196505,2
0.016334,-0.536995,0.064371,-1.333188,0.013904,-0.281878,2
0.014837,-0.440508,0.056999,-1.243365,0.015435,-0.303084,2
0.016936,-0.59089,0.042152,-0.96245,0.013086,-0.093938,2
0.011839,-0.637089,0.059862,-1.466176,0.022265,-0.034321,2
0.014129,-0.399466,0.068594,-1.554826,0.011648,-0.19242,1
0.015893,-0.544196,0.07788,-1.498068,0.006697,-0.241686,1
0.015841,-0.601778,0.084398,-1.597646,0.006043,-0.215285,1
0.010726,-0.15034,0.056987,-1.343711,0.003156,-0.123886,1
0.018206,-0.910146,0.06554,-1.345233,0.016174,-0.016186,1
0.014375,-0.485972,0.056847,-1.28412,0.019009,-0.283462,2
0.009025,-0.360915,0.060705,-1.574804,0.017997,-0.061514,2
0.018811,-0.678063,0.041842,-0.919881,0.017124,-0.175415,2
0.022894,-0.950081,0.060781,-1.432112,0.020917,0.005497,2
0.017631,-0.656759,0.05903,-1.103908,0.010696,-0.228218,1
0.023469,-0.769439,0.057823,-1.437506,0.018026,-0.051075,2
0.010588,-0.202982,0.061163,-1.418965,0.003981,-0.105404,1
0.017332,-0.541724,0.060883,-1.163753,0.008511,-0.269211,1
0.024143,-0.970625,0.066798,-1.358174,0.016485,-0.111659,2
0.019922,-0.446439,0.055533,-1.224224,0.004141,-0.143604,2
0.014705,-0.537368,0.054891,-0.977902,0.00947,-0.287076,1
0.018729,-0.826646,0.072759,-1.327799,0.011432,-0.184613,1
0.018734,-0.613295,0.054632,-1.120351,0.01383,-0.251628,2
0.016057,-0.664095,0.078769,-1.562366,0.012366,-0.2087,1
0.01517,-0.518337,0.072258,-1.32088,0.007439,-0.31867,1
0.012576,-0.177519,0.051583,-1.140181,0.011506,-0.408144,2
0.014876,-0.658769,0.061121,-1.274688,0.017239,-0.187708,2
0.02845,-1.081434,0.059807,-1.310542,0.011375,0.126869,2
0.015775,-0.447367,0.038444,-0.876662,0.012957,-0.210782,2
0.015554,-0.553964,0.068095,-1.225962,0.007698,-0.298753,1
0.018535,-0.412564,0.051512,-1.206047,0.010136,-0.208889,2
0.014996,-0.420386,0.060071,-1.218374,0.01157,-0.333963,2
0.013833,-0.434357,0.053276,-0.966044,0.008528,-0.324803,1
0.020053,-0.751302,0.066105,-1.325529,0.016492,-0.256172,2
0.014255,-0.3153,0.053927,-1.172935,0.009476,-0.282457,2
0.013006,-0.421198,0.071029,-1.520298,0.011324,-0.227466,1
0.016566,-0.616351,0.077611,-1.521615,0.006325,-0.146685,1
0.012068,-0.294388,0.057385,-1.313912,0.015559,-0.327829,2
0.02146,-1.107607,0.075775,-1.346455,0.014515,-0.083696,1
0.015729,-0.501698,0.055043,-1.17763,0.012128,-0.209283,2
0.011748,-0.340547,0.058163,-1.296366,0.014657,-0.28924,2
0.016397,-0.444171,0.056592,-1.382748,0.013953,-0.152653,2
0.01585,-0.741212,0.060348,-1.419187,0.027904,-0.205271,2
0.016464,-0.562517,0.054038,-0.98246,0.009575,-0.280117,1
0.017371,-0.606676,0.064404,-1.339562,0.014871,-0.251663,2
0.015284,-0.549961,0.081965,-1.596859,0.003714,-0.14821,1
0.014545,-0.53728,0.070676,-1.577782,0.015294,-0.169892,1
0.014972,-0.468246,0.05838,-1.107064,0.008078,-0.280255,1
0.007735,-0.054413,0.053845,-1.450627,0.017542,-0.298563,2
0.010068,-0.117644,0.034352,-0.881306,0.018058,-0.430169,2
0.016491,-0.643253,0.084272,-1.570318,0.007748,-0.251294,1
0.017694,-0.453736,0.028105,-0.517534,0.009,-0.28506,1
0.011356,-0.450999,0.064664,-1.465867,0.020217,-0.271813,2
0.012331,-0.313678,0.056545,-1.223696,0.013898,-0.348429,2
0.016241,-0.512717,0.058569,-1.271333,0.014172,-0.241406,2
0.013977,-0.386939,0.040417,-0.935419,0.015419,-0.27181,2
0.014746,-0.328178,0.037287,-0.864094,0.01189,-0.269376,2
0.01769,-0.696121,0.06566,-1.393047,0.017664,-0.207011,2
0.012183,-0.33123,0.069894,-1.536965,0.011212,-0.254185,1
0.013513,-0.381729,0.064748,-1.342545,0.012821,-0.34845,2
0.019289,-0.544358,0.066763,-1.37623,0.005404,-0.160541,1
0.016922,-0.622369,0.074779,-1.389645,0.008801,-0.272632,1
0.016915,-0.776441,0.074619,-1.425081,0.013743,-0.190598,1
0.013118,-0.30802,0.037083,-0.851129,0.012859,-0.283069,2
0.017557,-0.71542,0.080693,-1.499702,0.008899,-0.2191,1
0.015717,-0.539428,0.059312,-1.31643,0.018876,-0.280399,2
0.015405,-0.311962,0.035108,-0.815642,0.01384,-0.343733,2
0.014842,-0.574372,0.077175,-1.542449,0.001243,-0.004918,1
0.012717,-0.630578,0.063711,-1.379598,0.021225,-0.210384,2
0.017535,-0.518581,0.064084,-1.277356,0.01265,-0.348462,2
0.016232,-0.538922,0.077461,-1.495543,0.006584,-0.245139,1
0.016515,-0.586498,0.042388,-0.987375,0.017716,-0.173445,2
0.0134,-0.408728,0.052981,-1.119627,0.010604,-0.227193,2
0.019452,-0.72633,0.077685,-1.485543,0.001725,-0.03589,1
0.013163,-0.330306,0.068999,-1.488037,0.010085,-0.28058,1
0.0222,-0.952774,0.04641,-1.038457,0.016972,0.042269,2
0.018818,-0.473098,0.032711,-0.655238,0.006424,-0.198963,1
0.015822,-0.401338,0.039029,-0.91361,0.013781,-0.252653,2
0.014366,-0.507713,0.057216,-1.262709,0.016694,-0.239168,2
0.014225,-0.370323,0.066335,-1.487486,0.006115,-0.115745,1
0.015826,-0.526617,0.061398,-1.181947,0.008775,-0.249787,1
0.016899,-0.663653,0.061763,-1.154039,0.009352,-0.185999,1
0.014931,-0.412155,0.06087,-1.242659,0.012392,-0.352907,2
0.01567,-0.528982,0.073989,-1.385036,0.00734,-0.29184,1
0.011323,-0.444444,0.066797,-1.44926,0.017082,-0.271702,2
0.016338,-0.533651,0.064031,-1.3333,0.014304,-0.286566,2
0.017855,-0.85548,0.08,-1.589506,0.012782,-0.067731,1
0.011172,-0.298794,0.056509,-1.163271,0.011999,-0.354091,2
0.016296,-0.505264,0.052939,-1.112413,0.012756,-0.250484,2
0.015181,-0.650834,0.06425,-1.35392,0.014818,-0.139234,2
0.018948,-0.737319,0.071685,-1.538096,0.014016,-0.102563,1
0.017739,-0.58759,0.063054,-1.231235,0.009068,-0.226425,1
0.015382,-0.431119,0.057089,-1.233695,0.013145,-0.284905,2
0.014063,-0.110565,0.04762,-1.157631,0.013104,-0.43787,2
0.01733,-0.68121,0.078577,-1.532987,0.007597,-0.138038,1
0.023313,-0.86857,0.026923,-0.396301,0.009803,-0.109382,1
0.021591,-0.718027,0.043781,-1.003947,0.013878,-0.084524,2
0.01394,-0.468635,0.064632,-1.499947,0.003051,0.108689,1
0.015381,-0.45173,0.052811,-1.230271,0.015985,-0.235369,2
0.01573,-0.67864,0.057992,-1.158632,0.015179,-0.18635,1
0.019026,-0.778294,0.06626,-1.356825,0.01644,-0.177087,2
0.010586,-0.308816,0.056794,-1.520845,0.018582,-0.127873,2
0.016301,-0.538999,0.059905,-1.11943,0.008882,-0.279418,1
0.019213,-0.576411,0.058544,-1.407705,0.012911,-0.079274,2
0.0113,-0.25605,0.060162,-1.39342,0.001957,-0.025844,1
0.017093,-0.880919,0.057701,-1.430013,0.028442,-0.035229,2
0.013246,-0.320383,0.066192,-1.439449,0.007266,-0.214367,1
0.0147,-0.4643,0.041376,-1.005916,0.016967,-0.19661,2
0.011995,-0.325198,0.065486,-1.490453,0.004363,-0.049212,1
0.013089,-0.504158,0.055531,-1.232719,0.017308,-0.219879,2
0.012589,-0.229409,0.064411,-1.421925,0.010699,-0.345263,1
0.018806,-0.764605,0.078167,-1.481006,0.009759,-0.179205,1
0.018579,-0.662871,0.067694,-1.410225,0.015221,-0.233894,2
0.018865,-0.727611,0.074438,-1.344088,0.008112,-0.233499,1
0.015831,-0.525128,0.058602,-1.246443,0.014025,-0.24211,2
0.018785,-0.846567,0.062683,-1.360554,0.018752,-0.071209,2
0.017752,-0.486453,0.051655,-1.264395,0.019344,-0.269403,2
0.009751,-0.273936,0.06232,-1.43087,0.023169,-0.461457,2
0.016634,-0.544702,0.059595,-1.282086,0.015147,-0.252524,2
0.016313,-0.592807,0.056582,-1.198066,0.015295,-0.216774,2
0.013994,-0.093989,0.044942,-1.104167,0.008752,-0.348197,2
0.016695,-0.494683,0.053812,-1.118462,0.01288,-0.286425,2
0.01976,-0.798113,0.064029,-1.232566,0.011458,-0.135752,1
0.016676,-0.606549,0.041231,-0.952248,0.016675,-0.142677,2
0.015461,-0.52576,0.05331,-1.378655,0.018768,-0.088586,2
0.017501,-0.672483,0.078252,-1.464718,0.008994,-0.24299,1
0.01664,-0.601819,0.055871,-1.182538,0.014838,-0.204361,2
0.014303,-0.504639,0.070003,-1.285333,0.009954,-0.354247,1
0.013056,-0.504373,0.081826,-1.635529,-0.001157,0.007727,1
0.014714,-0.470759,0.039704,-0.966242,0.020509,-0.272223,2
0.015861,-0.52736,0.062299,-1.217786,0.007886,-0.214264,1
0.014504,-0.41849,0.060713,-1.194347,0.008717,-0.299038,1
0.017207,-0.669978,0.071946,-1.341316,0.009637,-0.234848,1
0.016863,-0.649755,0.082507,-1.514829,0.009129,-0.300005,1
0.017915,-0.807989,0.081233,-1.612142,0.012034,-0.104826,1
0.01544,-0.5262,0.023788,-0.337718,0.009181,-0.248637,1
0.016652,-0.596736,0.05995,-1.369609,0.018305,-0.192429,2
0.019013,-0.618689,0.062691,-1.271848,0.00808,-0.152978,1
0.01935,-0.857365,0.085469,-1.605994,0.008432,-0.108164,1
0.017335,-0.544245,0.067088,-1.399558,0.014334,-0.301593,2
