@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute destClass {1,2}

@data
0.069773,-1.618822,0.007488,0.962238,0.156881,-0.045539,2
0.053968,-1.4499,-0.032295,0.266609,0.047079,1.181461,1
-0.023682,-1.111202,-0.179482,1.55897,0.274192,-0.436611,2
0.072317,-1.68689,-0.015901,0.986862,0.169888,0.051608,2
0.1516,-1.960449,0.010497,0.678437,0.03627,0.698438,1
-0.01386,-1.062715,-0.205128,1.636403,0.31448,-0.648071,2
0.141176,-1.951571,-0.059606,0.955455,0.155908,0.320449,1
0.088278,-1.740767,0.02279,0.800239,0.136899,0.191702,2
0.071701,-1.39894,-0.04587,0.204108,0.120505,0.918736,1
0.152764,-1.933041,-0.100414,1.129348,0.045202,0.62293,1
0.089087,-1.736245,0.015499,0.869135,0.175329,0.00377,2
-0.034755,-1.141684,-0.157093,1.345817,0.319637,-0.372502,2
0.158477,-1.961247,-0.048628,0.839881,0.036944,0.750469,1
0.069701,-1.630413,-0.015951,1.033397,0.198246,-0.15153,2
-0.029239,-0.741151,0.013566,-0.197195,0.465667,-0.391106,2
0.07362,-1.685684,-0.024239,1.023177,0.171944,0.033861,2
-0.052954,-0.833799,-0.005705,0.091756,0.388503,-0.148435,2
0.098353,-1.56656,-0.227238,1.421162,0.242397,0.007726,1
0.137897,-1.931876,-0.066708,0.96107,0.147322,0.368741,1
0.020564,-1.319632,-0.113509,1.142753,0.320583,-0.392236,2
0.124968,-1.876071,-0.080933,1.230557,0.214341,-0.109586,2
-0.030925,-1.014404,-0.198856,1.623991,0.308689,-0.619622,2
0.119855,-1.66167,-0.200126,1.260007,0.194449,0.245079,1
0.133118,-1.890024,-0.036181,1.056215,0.151813,0.083037,2
0.10382,-1.780352,-0.045902,1.115691,0.201052,-0.104011,2
0.149334,-1.95903,0.003707,0.724417,0.037434,0.681792,1
0.039196,-1.258192,-0.026855,0.069314,0.189184,0.73237,1
-0.05487,-0.249219,-0.010645,-0.228621,0.640829,-1.297951,2
0.064976,-1.617039,0.008821,0.919521,0.177263,-0.055237,2
0.156128,-1.980841,-0.03324,0.873989,0.035809,0.679437,1
0.148303,-1.925597,-0.121475,1.288738,0.141208,0.214071,1
0.049081,-1.518066,0.045979,0.609008,0.280988,-0.275975,2
0.158824,-1.974483,-0.074172,1.147072,0.140777,0.169744,1
0.063646,-1.624039,0.028548,0.798594,0.205756,-0.093835,2
-0.078663,-0.426907,-0.088746,0.385435,0.554925,-1.029681,2
-0.02073,-0.866947,-0.074227,0.413833,0.525388,-0.789234,2
0.10482,-1.837026,-0.046577,1.00638,0.246621,-0.07823,2
0.08171,-1.727324,0.048728,0.72478,0.159905,0.093785,2
0.050349,-1.059715,-0.008389,-0.085285,0.452609,-0.372269,2
0.111965,-1.804903,-0.094441,1.296805,0.234312,-0.214778,2
0.170952,-2.0263,-0.03852,0.794061,0.05965,0.694112,1
0.08524,-1.673512,0.011851,0.950495,0.164836,-0.087884,2
-0.050393,-0.861947,0.022761,-0.001313,0.44751,-0.35821,2
0.123447,-1.845028,-0.043511,1.082006,0.167956,0.023403,2
0.053732,-1.571001,0.028693,0.855558,0.143968,0.042634,2
-0.119977,-0.442685,0.009171,0.038041,0.491623,-0.654268,2
0.106468,-1.826839,0.041027,0.672954,0.168805,0.156132,2
0.013796,-1.397791,0,0.756185,0.312492,-0.321436,2
0.112091,-1.826508,-0.069103,1.004387,0.158567,0.289013,1
0.083272,-1.711826,-0.039164,0.991013,0.050328,0.548842,1
-0.017212,-1.016613,-0.228742,1.777032,0.337731,-0.818176,2
0.157637,-1.962725,-0.017759,0.87358,0.045941,0.547608,1
0.149322,-1.967235,-0.042772,0.936953,0.098297,0.448114,1
0.065098,-1.52454,-0.015239,0.215165,0.086609,1.058111,1
0.145307,-1.936575,-0.076006,1.133755,0.19916,0.006818,2
0.112627,-1.800692,-0.109145,1.256831,0.19494,0.026446,1
0.05645,-1.344438,-0.026341,0.038324,0.149501,0.923194,1
0.131205,-1.896386,-0.057,1.101782,0.197885,-0.02003,2
0.16426,-1.984135,-0.077861,1.087375,0.101063,0.378898,1
0.026151,-1.492788,-0.033116,0.966528,0.146504,0.22318,2
0.148322,-1.929184,-0.089356,1.105714,0.16024,0.212778,1
0.062066,-1.319835,-0.115686,0.398928,0.190642,0.722623,1
0.067745,-1.308245,0.008151,-0.193928,0.166797,0.877186,1
0.044278,-1.507856,0.006317,0.944419,0.145052,0.011066,2
0.14543,-1.943001,-0.063348,0.967565,0.034123,0.721126,1
0.115277,-1.815456,-0.073545,1.043112,0.14075,0.301032,1
0.155338,-1.946682,-0.047067,0.880897,0.050286,0.648345,1
0.034232,-1.181581,-0.063271,0.256465,0.415066,-0.16874,1
0.075212,-1.696591,0.026923,0.834288,0.165177,0.044924,2
-0.018695,-1.196679,-0.021462,0.699897,0.370513,-0.444647,2
0.12148,-1.845878,-0.060175,1.044415,0.051143,0.559335,1
0.042105,-1.536279,-0.040305,0.956115,0.286956,-0.2472,2
0.073506,-1.530271,-0.168605,1.200409,0.232175,0.09899,1
0.077396,-1.710025,-0.029713,0.991122,0.179503,0.078495,2
0.102665,-1.751762,-0.076056,1.161781,0.129259,0.204141,1
0.028776,-1.488459,0.008438,0.904923,0.168265,0.012646,2
0.053458,-1.58219,-0.024555,1.05918,0.19697,-0.118513,2
0.040577,-1.522725,0.024004,0.854501,0.148569,0.05371,2
-0.038442,-0.680583,-0.064421,0.328736,0.437739,-0.560817,2
0.118312,-1.837641,-0.047702,1.001582,0.072156,0.482834,1
0.091504,-1.76724,-0.0242,0.969715,0.158577,0.151887,2
-0.02693,-0.158211,0.063977,-0.814011,0.572498,-0.964148,2
0.136455,-1.932728,-0.06375,1.030873,0.170267,0.204041,1
-0.017117,-0.49099,0,-0.339975,0.49563,-0.610282,2
0.111697,-1.819705,-0.076187,1.087546,0.165002,0.198939,1
0.05009,-1.481037,0.007645,0.934933,0.120278,0.046145,2
0.068929,-1.60272,-0.011529,1.029264,0.157713,-0.052597,2
0.063388,-1.606047,0.016649,0.897657,0.143088,0.048526,2
0.066733,-1.59463,0.003358,0.977577,0.151775,-0.039879,2
0.129652,-1.874407,-0.022613,0.878733,0.04541,0.592085,1
0.129457,-1.925649,-0.03146,0.96899,0.186994,0.093339,2
-0.045921,-1.060716,-0.181462,1.519001,0.328335,-0.528961,2
0.086256,-1.724088,-0.059644,1.144951,0.212157,-0.098212,2
0.083085,-1.69915,-0.041244,1.151162,0.165115,-0.037135,2
0.122271,-1.866302,-0.07533,1.200961,0.202543,-0.059069,2
0.0413,-1.552498,-0.031291,1.02642,0.199908,-0.04032,2
-0.163891,-0.117738,-0.004521,-0.069512,0.501385,-0.673777,2
0.118055,-1.841227,-0.07421,1.111781,0.217701,-0.026067,2
0.126186,-1.868522,-0.069814,1.183041,0.203828,-0.083346,2
0.122509,-1.854999,-0.043846,1.004512,0.086569,0.412381,1
0.048754,-1.568508,0.007254,0.904066,0.144848,0.101053,2
0.00384,-1.406234,-0.006795,0.773212,0.301839,-0.218428,2
0.107996,-1.810254,-0.028158,0.899032,0.068074,0.540157,1
0.092766,-1.718382,-0.075652,1.261032,0.212388,-0.193293,2
0.138448,-1.888184,-0.09981,1.199742,0.225512,-0.076104,2
0.128686,-1.902869,-0.033334,1.016648,0.18734,0.024782,2
0.156028,-1.977848,-0.08943,1.201687,0.194009,0.007022,2
0.05137,-1.448423,-0.151156,1.103359,0.32628,-0.192187,2
0.135343,-1.866065,-0.13717,1.350191,0.159962,0.141271,1
0.126866,-1.868952,-0.090632,0.966007,0.082909,0.675134,1
0.069729,-1.668508,-0.004347,0.960746,0.173758,0.006415,2
0.126851,-1.869262,-0.066783,0.917553,0.017844,0.850471,1
-0.061461,-0.901772,-0.181767,1.579707,0.33001,-0.710627,2
0.14204,-1.913075,-0.089111,1.165684,0.167791,0.127929,1
0.146121,-1.924468,-0.064337,0.880534,0.054274,0.729,1
0.031654,-1.270898,0.036952,-0.070275,0.234876,0.490584,1
0.090309,-1.750092,-0.031582,1.085076,0.215295,-0.157102,2
-0.146135,-0.126815,0,-0.095592,0.544265,-0.884553,2
0.01602,-1.08408,0.128986,-0.619572,0.29693,0.337387,2
0.07738,-1.642284,0.006495,0.981167,0.167578,-0.107644,2
0.08197,-1.714361,0.013338,0.880999,0.180167,-0.009376,2
-0.04058,-1.046741,-0.161442,1.496667,0.284816,-0.481361,2
0.140394,-1.944633,-0.04126,0.942967,0.082119,0.505915,1
0.063382,-1.628536,0.001321,0.936646,0.165333,0.021103,2
0.075835,-1.717577,-0.061537,1.023365,0.113774,0.431001,2
-0.036538,-0.903189,-0.030617,0.254414,0.458373,-0.459675,2
0.132911,-1.893932,-0.016922,0.840845,0.04063,0.633128,1
0.139719,-1.908271,-0.112676,1.241064,0.229165,-0.060605,1
0.056136,-1.467635,-0.03813,0.255531,0.068372,1.155846,1
-0.01859,-1.021875,-0.215196,1.651017,0.339449,-0.731261,2
-0.001064,-1.143832,0.008768,0.028032,0.107019,0.958599,1
0.033652,-1.435709,0.012259,0.692868,0.328438,-0.407874,2
0.145978,-1.936992,-0.056543,0.886421,0.042614,0.742844,1
0.131319,-1.804092,-0.15416,1.295566,0.022568,0.708449,1
0.097197,-1.747845,-0.059806,1.015149,0.101132,0.414621,1
0.117418,-1.872357,-0.023442,0.858427,0.175417,0.216381,2
0.050818,-1.554413,0.015769,0.921664,0.160943,-0.038537,2
0.141706,-1.901405,-0.039094,0.899861,0.022608,0.698418,1
0.122842,-1.809746,-0.07177,1.253601,0.197295,-0.182132,2
-0.016772,-1.087659,0.041932,-0.106443,0.277982,0.369766,1
-0.121895,-0.287321,-0.017092,0.032285,0.544912,-0.882274,2
0.067676,-1.455786,-0.161824,1.189227,0.183178,0.194984,1
0.121715,-1.793698,-0.157195,1.154968,0.03258,0.876762,1
0.109801,-1.798462,-0.068784,1.222114,0.217182,-0.183758,2
0.135885,-1.89374,-0.089597,1.101845,0.092117,0.472736,1
0.090858,-1.595595,-0.16729,1.173419,0.278816,-0.044404,1
0.119063,-1.7424,-0.152844,1.085277,0.035136,0.880859,1
0.064757,-1.435816,-0.197127,1.507111,0.333286,-0.538482,2
0.006426,-1.145319,-0.018722,0.192194,0.340219,0.049393,1
0.149903,-1.93557,-0.069775,0.950517,0.021609,0.784535,1
-0.035858,-1.100736,-0.002086,0.533394,0.366011,-0.359471,2
0.011397,-1.193395,-0.048881,0.255588,0.141461,0.841156,1
0.119063,-1.827276,-0.049805,0.860484,0.027646,0.79178,1
0.100272,-1.78389,-0.028687,0.883554,0.08092,0.520087,1
0.132598,-1.885621,-0.05196,0.982604,0.05405,0.576408,1
0.077378,-1.705496,-0.005545,0.646943,0.052878,0.795109,1
0.060399,-1.634021,0.028918,0.78342,0.169929,0.072806,2
-0.027763,-0.887847,0.016544,0.244879,0.52618,-0.95524,2
-0.147769,-0.132831,0.008436,-0.112084,0.549317,-0.907523,2
0.073108,-1.659157,0.029393,0.849947,0.184256,-0.083227,2
-0.014399,-0.979134,-0.046617,0.150254,0.325728,0.179577,1
0.080323,-1.686705,-0.046035,0.852074,0.080128,0.616774,1
0.043584,-1.446681,-0.040719,1.192921,0.192995,-0.290333,2
0.038152,-1.391209,-0.189328,1.208171,0.113142,0.602771,1
-0.125886,-0.316844,-0.039018,0.296396,0.579221,-1.14964,2
0.146307,-1.978784,-0.032403,0.871219,0.110482,0.459318,1
-0.085408,0.010832,-0.007298,-0.327189,0.658887,-1.420465,2
0.065693,-1.619142,-0.0285,1.050064,0.23582,-0.239966,2
-0.067261,-0.429995,0.04957,-0.354123,0.557408,-0.876623,2
0.122544,-1.871817,-0.018173,0.741862,0.025552,0.824657,1
0.051107,-1.412477,-0.166283,1.142107,0.206001,0.214014,1
0.060304,-1.396948,-0.209217,1.427165,0.328592,-0.401401,2
0.136002,-1.916131,-0.006222,0.80688,0.058161,0.572898,1
0.109878,-1.810397,-0.053801,0.873622,0.038216,0.780332,1
0.027563,-1.4623,-0.017557,1.031523,0.179768,-0.077028,2
-0.028438,-0.555897,-0.21761,1.061762,0.539786,-1.238572,2
0.107398,-1.821516,-0.07184,0.996519,0.113552,0.48324,1
0.08263,-1.71573,-0.023532,1.065011,0.209046,-0.152985,2
0.049714,-1.487576,-0.060823,1.269109,0.186625,-0.244861,2
0.128712,-1.882585,-0.079491,1.031574,0.148013,0.330408,1
0.146691,-1.924319,-0.090373,1.11612,0.11717,0.358257,1
0.004157,-1.046464,-0.082897,0.393698,0.353573,-0.036255,1
0.158403,-1.994657,-0.073887,1.026999,0.103582,0.458315,1
0.047465,-1.260558,0.049549,-0.127152,0.308297,0.158131,1
-0.146818,-0.397127,-0.003079,0.143181,0.479857,-0.60671,2
0.079221,-1.707435,-0.043897,0.814342,0.08857,0.648338,1
0.146729,-1.974995,-0.040704,1.032302,0.204813,-0.020869,2
0.116841,-1.861293,-0.072931,1.063055,0.168998,0.221488,1
0.110511,-1.784634,-0.070986,1.043771,0.035755,0.643028,1
0.114411,-1.832129,-0.059846,0.89297,0.056439,0.72604,1
0.079238,-1.630152,0.042585,0.806152,0.211139,-0.247629,2
0.033867,-1.436267,-0.008419,1.060174,0.176743,-0.197455,2
0.04695,-1.509941,0.004337,0.951892,0.242866,-0.340455,2
0.093246,-1.736286,-0.043404,1.08834,0.153207,0.080988,2
0.062413,-1.437879,-0.203614,1.376073,0.218186,0.053842,1
-0.116321,-0.551473,-0.017044,0.455007,0.552019,-1.110842,2
0.038448,-1.023867,-0.157661,0.612959,0.577472,-0.909861,2
0.001362,-1.188244,-0.156916,1.219298,0.363481,-0.494567,2
0.062962,-1.502216,0.009339,0.117802,0.113096,0.948837,1
0.047219,-1.553154,-0.064169,1.192247,0.242653,-0.254427,2
-0.059951,-0.807485,-0.182758,1.651446,0.275197,-0.707896,2
0.12696,-1.844882,-0.100834,1.123537,0.092841,0.481564,1
0.128941,-1.888169,-0.071598,0.99044,0.158311,0.310372,1
0.116858,-1.838532,-0.087226,1.230681,0.221847,-0.113415,2
0.045025,-1.500294,0.013135,0.963199,0.159279,-0.102401,2
-0.14115,-0.41504,-0.15894,1.359213,0.408634,-1.02945,2
0.106017,-1.7652,-0.12909,1.163453,0.035054,0.770667,1
0.116766,-1.826809,-0.083366,1.116505,0.144901,0.254203,1
0.011668,-1.407112,0.00933,0.920648,0.189707,-0.098636,2
0.042971,-1.516562,0.011818,0.909889,0.148478,0.028843,2
0.106438,-1.789539,-0.067557,0.942689,0.076744,0.621701,1
0.100953,-1.800475,-0.024936,0.913761,0.101163,0.413964,1
0.12957,-1.881394,-0.079968,1.019002,0.057928,0.656798,1
0.142913,-1.949225,-0.076091,1.072706,0.086118,0.496534,1
0.119096,-1.79882,-0.076288,1.05468,0.048319,0.587963,1
0.098225,-1.772976,-0.069566,1.038406,0.117774,0.397775,1
0.134277,-1.883855,-0.049549,1.003489,0.044775,0.564985,1
0.128844,-1.876233,-0.076817,0.951618,0.086543,0.615733,1
0.031799,-1.325653,0.007153,0.00914,0.108793,1.037581,1
0.146822,-1.957466,-0.058436,1.005743,0.110458,0.398911,1
0.097551,-1.698944,-0.023334,1.03424,0.218199,-0.237321,2
0.135616,-1.903927,-0.061707,0.949874,0.035752,0.728148,1
0.113261,-1.859091,-0.038799,1.031266,0.24089,-0.134329,2
0.058645,-1.585443,0.027005,0.862025,0.216493,-0.216744,2
0.054578,-1.563077,0.008252,0.789874,0.313863,-0.39884,2
0.048022,-1.06454,-0.00175,-0.407799,0.197553,0.869282,1
0.026008,-1.054672,-0.148423,0.436345,0.168164,0.770472,1
0.146873,-1.952058,-0.047241,0.870234,0.055898,0.685624,1
0.079686,-1.706012,-0.003759,0.889709,0.172215,0.086475,2
0.053723,-1.565087,-0.05855,1.205279,0.207278,-0.186408,2
-0.045791,-0.602526,0.02153,-0.29734,0.510728,-0.553461,2
-0.074087,-0.109635,0.008517,-0.50959,0.563807,-0.869066,2
0.094979,-1.716425,-0.050662,1.196348,0.222022,-0.278855,2
0.162089,-2.021051,-0.060062,0.926636,0.089655,0.570867,1
0.03992,-1.279234,-0.026254,0.172375,0.235646,0.471516,1
0.090459,-1.728442,-0.110975,1.359487,0.251911,-0.261729,2
0.123998,-1.841207,-0.093101,1.086827,0.09796,0.47934,1
-0.05301,-0.871565,-0.249446,1.849298,0.343227,-0.827634,2
0.075921,-1.66965,-0.066698,1.205251,0.214396,-0.156879,2
0.144134,-1.953806,-0.055463,0.95487,0.057682,0.635459,1
0.13007,-1.862823,-0.111224,1.145815,0.075909,0.568704,1
0.040821,-1.384995,0.000697,0.100613,0.088557,1.060709,1
0.154321,-1.985798,-0.059703,0.957343,0.051985,0.661844,1
0.130484,-1.834856,-0.120317,1.272999,0.153689,0.160986,1
0.118086,-1.865885,-0.05053,1.084629,0.219716,-0.081536,2
-0.027566,-0.54579,0.051714,-0.564094,0.542415,-0.64594,2
0.149206,-1.910034,-0.104914,1.314927,0.231223,-0.226539,2
0.085655,-1.71977,-0.008341,1.01239,0.183808,-0.082878,2
0.13523,-1.901123,-0.091102,1.085486,0.084038,0.537442,1
0.057232,-1.453203,-0.03045,0.182581,0.124704,0.985026,1
0.098063,-1.75961,0.040717,0.776305,0.142205,0.096549,2
0.078412,-1.686878,-0.01046,0.991181,0.203225,-0.121851,2
0.064324,-1.617495,-0.019014,1.037335,0.173177,-0.044772,2
-0.002584,-0.978911,-0.009067,0.055156,0.476194,-0.462464,2
-0.116344,-0.534259,0.052132,-0.152127,0.430567,-0.333284,2
0.111115,-1.825685,-0.064541,0.959988,0.144434,0.37137,1
0.098151,-1.725019,0.007327,0.968561,0.163212,-0.082315,2
0.09227,-1.596009,-0.193086,1.446551,0.323548,-0.398044,1
0.036216,-1.49878,0.02547,0.870939,0.179943,-0.088507,2
0.06096,-1.606552,0.028171,0.658257,0.273381,-0.17853,2
0.01421,-1.048457,-0.043188,0.119082,0.360922,0.025282,1
0.077674,-1.674067,-0.100042,1.377621,0.247098,-0.318124,2
0.024472,-1.085412,0.008523,-0.066051,0.416559,-0.198478,1
0.10441,-1.772211,-0.00573,0.951209,0.20001,-0.107908,2
0.105114,-1.767567,0.031194,0.803088,0.173269,-0.022224,2
0.066715,-1.598667,0.033393,0.843341,0.147864,-0.005707,2
0.168347,-1.99808,-0.118565,1.257724,0.165498,0.1422,1
0.150256,-1.964454,-0.03198,0.932692,0.073743,0.482949,1
0.087188,-1.680716,-0.015166,1.033131,0.174381,-0.093339,2
0.120615,-1.732085,-0.172028,1.145422,0.100189,0.653253,1
0.07048,-1.640027,-0.030568,1.092256,0.202033,-0.157917,2
0.116121,-1.839178,-0.065968,1.162422,0.212808,-0.096604,2
0.145575,-1.933158,-0.069071,0.937519,0.047629,0.721687,1
0.064948,-1.563633,0.019161,0.107982,0.090679,1.054294,1
0.128652,-1.891366,-0.053302,1.02468,0.150911,0.220318,1
0.144327,-1.904212,-0.110408,1.141935,0.039221,0.68021,1
0.132197,-1.901002,-0.067178,0.890439,0.063683,0.733964,1
0.117887,-1.688114,-0.191492,1.3007,0.239217,0.042362,1
-0.028429,-1.13366,-0.17282,1.382143,0.295832,-0.296772,2
0.065018,-1.656671,-0.006493,0.948573,0.158107,0.092438,2
0.124682,-1.873545,-0.084106,1.080228,0.145115,0.31455,1
0.019236,-1.389684,0.003904,0.761901,0.292109,-0.307696,2
0.075958,-1.456014,-0.274784,1.880319,0.350354,-0.696304,2
0.163225,-1.995787,-0.053815,0.993246,0.050471,0.571424,1
0.147668,-1.930243,-0.035424,1.033435,0.195959,-0.069486,2
0.061527,-1.654627,-0.015421,0.977735,0.18161,0.030947,2
0.062436,-1.428691,-0.196426,1.338152,0.268593,-0.122704,2
0.06829,-0.779908,-0.175235,0.588536,0.645085,-1.448688,1
0.070527,-1.665226,-0.023701,1.014736,0.188241,-0.025199,2
0.16564,-2.027291,-0.043182,0.860998,0.04761,0.706943,1
-0.061336,-0.542063,0.049577,-0.408554,0.531326,-0.624718,2
0.130943,-1.904077,-0.065257,0.9751,0.134489,0.391359,1
0.137156,-1.910247,-0.007265,0.781205,0.038114,0.664828,1
0.026326,-1.42454,-0.02526,0.905875,0.279706,-0.287713,2
0.055822,-1.273295,-0.031716,0.054181,0.262925,0.455351,1
0.055046,-1.229095,-0.051658,0.185107,0.355545,0.027392,1
-0.027572,-0.897032,-0.17002,1.407213,0.380655,-0.904521,2
0.024226,-0.439077,-0.102928,-0.017155,0.593416,-1.096974,2
0.102616,-1.80937,-0.038593,1.078247,0.183022,0.006398,2
0.067459,-1.605723,0.028642,0.882548,0.170035,-0.101446,2
-0.045127,-1.06134,-0.174462,1.459153,0.29692,-0.386044,2
0.140756,-1.911702,-0.078177,1.009617,0.064156,0.621253,1
0.052078,-1.382618,-0.009152,0.101176,0.183208,0.719787,1
0.122167,-1.843852,-0.091906,1.275684,0.222756,-0.164071,2
0.105275,-1.798632,-0.024171,0.745688,0.043493,0.779928,1
0.091617,-1.765874,0.007722,0.831072,0.144371,0.211887,2
0.12736,-1.896324,0.017888,0.816865,0.174828,0.061437,2
0.036806,-1.400281,0.005447,0.188516,0.1463,0.773612,1
0.148434,-1.929506,-0.097234,1.114806,0.07598,0.53277,1
0.02854,-1.366246,-0.050717,1.023993,0.386185,-0.754257,2
0.059949,-1.583171,-0.009895,0.946612,0.226545,-0.189461,2
0.118522,-1.758954,-0.181345,1.227066,0.126395,0.551256,1
0.154549,-1.974214,-0.081757,1.043608,0.073818,0.573562,1
0.133468,-1.904192,-0.087323,1.092741,0.131764,0.356612,1
0.078594,-1.656253,-0.003217,1.014644,0.169261,-0.097238,2
0.142561,-1.907841,-0.077212,1.059784,0.094892,0.440433,1
0.030719,-1.426492,-0.196201,1.47347,0.314452,-0.296203,2
0.093902,-1.776267,0.030411,0.706415,0.21132,0.017111,2
0.157997,-1.988639,-0.061726,1.05643,0.197533,0.036708,2
0.116913,-1.83443,-0.051462,1.069157,0.198194,-0.014717,2
0.139384,-1.915562,-0.089228,1.05782,0.102142,0.494319,1
0.058551,-1.562735,0.021067,0.907431,0.179403,-0.136414,2
0.085741,-1.717563,-0.029272,1.062429,0.172141,-0.007014,2
0.001753,-1.208552,-0.215275,1.546932,0.349784,-0.531512,2
0.148272,-1.928429,-0.091359,1.09971,0.119516,0.370455,1
0.154927,-1.98636,-0.047318,1.035797,0.195779,0.012479,2
0.125454,-1.874324,-0.037681,0.958795,0.17641,0.130115,2
0.1055,-1.798771,-0.0645,1.121078,0.176201,0.07376,1
-0.003165,-1.340795,-0.052753,1.069266,0.273111,-0.286224,2
-0.175882,0.042498,-0.039826,0.110707,0.560187,-1.049765,2
0.149946,-1.921396,-0.097679,1.145231,0.087747,0.44343,1
-0.146733,-0.250318,0.013754,0.019926,0.53417,-0.899437,2
0.112581,-1.843909,-0.047728,1.034402,0.181648,0.09565,1
0.147513,-1.947639,-0.05404,0.885154,0.030155,0.781686,1
0.122532,-1.859376,-0.071338,1.151939,0.20193,-0.028704,2
0.015977,-1.254237,-0.19974,1.241861,0.28617,-0.048178,1
0.125673,-1.766142,-0.184048,1.25873,0.100542,0.594189,1
0.011864,-1.073215,-0.064204,0.220111,0.348055,0.089644,1
0.167521,-1.997741,-0.039091,0.856742,0.049107,0.646374,1
0.16213,-1.985978,-0.085567,1.042463,0.050343,0.653282,1
0.099858,-1.615973,-0.217752,1.401432,0.242352,0.036207,1
0.119819,-1.866318,-0.048264,0.909447,0.122694,0.437611,1
0.105826,-1.708425,-0.147223,1.117064,0.138464,0.479506,1
0.092948,-1.640334,-0.138943,1.037129,0.113818,0.599777,1
0.071965,-1.654054,-0.004058,0.936689,0.206909,-0.110167,2
0.135099,-1.90077,-0.063014,0.994812,0.129021,0.355807,1
0.144129,-1.915146,-0.055839,0.879101,0.042458,0.732206,1
0.146361,-1.926837,-0.071099,1.003465,0.142235,0.31485,1
0.150949,-1.95835,-0.066985,1.029932,0.137457,0.298092,1
0.131393,-1.795669,-0.111777,1.124744,0.010954,0.740741,1
0.063624,-1.664613,0.026716,0.801875,0.162522,0.107785,2
-0.065256,-0.672782,-0.024451,0.175912,0.511115,-0.713681,2
0.015198,-1.306961,-0.202135,1.423286,0.339229,-0.364394,2
-0.14787,-0.307323,0.015202,0.113174,0.511996,-0.864005,2
0.086554,-1.739069,-0.010864,0.993662,0.21272,-0.133984,2
-0.089614,-0.675381,-0.087732,0.713497,0.410104,-0.567626,2
0.148425,-1.951927,-0.075146,1.012109,0.100409,0.488666,1
0.131149,-1.892084,-0.042691,0.953678,0.06704,0.535564,1
-0.030549,-1.112732,-0.191436,1.595155,0.283588,-0.423788,2
0.146874,-1.945599,-0.033256,0.823714,0.027736,0.766324,1
0.060223,-1.469708,-0.029204,0.269794,0.136625,0.844694,1
0.12398,-1.854969,-0.068765,1.180681,0.233908,-0.196008,2
0.043001,-1.166052,-0.029855,0.03794,0.296501,0.284775,1
0.03978,-1.280998,-0.02903,0.058886,0.120003,1.019048,1
0.137259,-1.923167,-0.039193,1.001812,0.234064,-0.111438,2
0.090629,-1.772633,0.052859,0.631613,0.164613,0.174366,2
0.178172,-2.04042,-0.082225,1.033262,0.042883,0.663762,1
0.112167,-1.8119,-0.000925,0.933399,0.167364,0.014509,2
0.147472,-1.822705,-0.197875,1.265105,0.080297,0.685633,1
