@relation Regression

@attribute slope1 numeric
@attribute intercept1 numeric
@attribute slope2 numeric
@attribute intercept2 numeric
@attribute slope3 numeric
@attribute intercept3 numeric
@attribute slope4 numeric
@attribute intercept4 numeric
@attribute slope5 numeric
@attribute intercept5 numeric
@attribute slope6 numeric
@attribute intercept6 numeric
@attribute slope7 numeric
@attribute intercept7 numeric
@attribute slope8 numeric
@attribute intercept8 numeric
@attribute slope9 numeric
@attribute intercept9 numeric
@attribute slope10 numeric
@attribute intercept10 numeric
@attribute slope11 numeric
@attribute intercept11 numeric
@attribute slope12 numeric
@attribute intercept12 numeric
@attribute slope13 numeric
@attribute intercept13 numeric
@attribute slope14 numeric
@attribute intercept14 numeric
@attribute slope15 numeric
@attribute intercept15 numeric
@attribute slope16 numeric
@attribute intercept16 numeric
@attribute slope17 numeric
@attribute intercept17 numeric
@attribute slope18 numeric
@attribute intercept18 numeric
@attribute slope19 numeric
@attribute intercept19 numeric
@attribute slope20 numeric
@attribute intercept20 numeric
@attribute slope21 numeric
@attribute intercept21 numeric
@attribute slope22 numeric
@attribute intercept22 numeric
@attribute slope23 numeric
@attribute intercept23 numeric
@attribute slope24 numeric
@attribute intercept24 numeric
@attribute slope25 numeric
@attribute intercept25 numeric
@attribute slope26 numeric
@attribute intercept26 numeric
@attribute slope27 numeric
@attribute intercept27 numeric
@attribute slope28 numeric
@attribute intercept28 numeric
@attribute slope29 numeric
@attribute intercept29 numeric
@attribute slope30 numeric
@attribute intercept30 numeric
@attribute slope31 numeric
@attribute intercept31 numeric
@attribute slope32 numeric
@attribute intercept32 numeric
@attribute slope33 numeric
@attribute intercept33 numeric
@attribute slope34 numeric
@attribute intercept34 numeric
@attribute slope35 numeric
@attribute intercept35 numeric
@attribute slope36 numeric
@attribute intercept36 numeric
@attribute slope37 numeric
@attribute intercept37 numeric
@attribute slope38 numeric
@attribute intercept38 numeric
@attribute slope39 numeric
@attribute intercept39 numeric
@attribute slope40 numeric
@attribute intercept40 numeric
@attribute slope41 numeric
@attribute intercept41 numeric
@attribute slope42 numeric
@attribute intercept42 numeric
@attribute slope43 numeric
@attribute intercept43 numeric
@attribute slope44 numeric
@attribute intercept44 numeric
@attribute slope45 numeric
@attribute intercept45 numeric
@attribute slope46 numeric
@attribute intercept46 numeric
@attribute slope47 numeric
@attribute intercept47 numeric
@attribute slope48 numeric
@attribute intercept48 numeric
@attribute destClass {2,1}

@data
3.737628,-3.796645,-0.011495,-0.059018,0.057476,-0.024532,0.02299,0.101914,0.011495,0.251352,-0.034486,0.193876,-0.091961,0.124905,-0.091961,0.044439,-0.034485,-0.059018,-0.045981,-0.127989,-0.045981,-0.208455,0.011495,-0.254436,-0.02299,-0.254436,0,-0.288921,0,-0.277426,-0.011495,0.032943,-0.919613,-0.817699,-0.195418,-2.335061,0.080466,-2.59945,0.195418,-2.185624,0.137942,-1.90974,0.229903,-1.668341,0.298874,-1.139564,0.206913,-0.53032,0.287379,-0.093503,0.183923,0.446769,0.034486,0.734149,0.045981,0.745644,0.057476,0.837605,0.045981,0.918071,0.091961,1.021528,0.02299,1.18246,0.057476,1.251431,0.034485,1.308907,-0.02299,1.343392,-0.068971,1.239936,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
3.906031,-3.796645,0,0.090422,0.05689,0.147312,0.05689,0.261091,-0.151706,0.355907,0,0.185238,-0.018963,0.090422,-0.05689,0.052496,0,0.014569,-0.037926,-0.004394,-0.018963,-0.09921,-0.018963,-0.118173,-0.037926,-0.118173,-0.05689,-0.156099,0.132742,-0.118173,-0.986086,-0.459511,-0.47408,-2.640278,0.094816,-3.114358,0.663712,-2.602351,0.265485,-1.786934,0.170669,-1.180112,0.265485,-0.706032,0.208595,-0.231952,0.208595,0.090422,0.189632,0.545539,0,0.773097,0.05689,0.79206,0.018963,0.867913,0.075853,0.924803,0.037926,1.038582,0.037926,1.133398,0.037926,1.20925,-0.018963,1.247177,-0.113779,1.171324,-0.075853,0.943766,-0.151706,0.735171,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
3.920813,-3.796645,0.038181,0.11144,-0.012727,0.136894,0.050909,0.136894,0.038181,0.213257,0.076363,0.353256,0.012727,0.340529,-0.139999,0.327802,-0.101817,0.20053,-0.025454,0.060532,0.012727,-0.028558,-0.08909,-0.092194,-0.012727,-0.181284,-0.012727,-0.206738,-0.025454,-0.219466,-0.012727,-0.270374,0.343633,-0.054013,-1.132716,-0.206738,-0.318179,-2.281263,0.012727,-2.663077,0.254543,-2.306717,0.127271,-1.963084,0.101817,-1.746723,0.305452,-1.339454,0.241816,-0.715824,0.254543,-0.257647,0.26727,0.276893,0.050909,0.658707,0.038181,0.73507,0.038181,0.82416,0.076363,0.875069,0.025454,1.065976,0.063636,1.142339,0.025454,1.244156,0.025454,1.282337,-0.038181,1.307792,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
4.006968,-3.796645,-0.012111,0.210323,0.048445,0.198211,0.109002,0.258768,0.060556,0.391992,-0.121113,0.46466,-0.121113,0.28299,0.048445,0.077099,-0.012111,0.113432,-0.036334,0.101321,-0.084779,0.004431,-0.012111,-0.104571,-0.024223,-0.116682,0.012111,-0.153016,-0.012111,-0.165127,0.205892,-0.213572,-0.496562,0.246657,-0.823567,-1.291476,-0.181669,-2.490492,0.302782,-2.744829,0.109001,-2.115043,0.109002,-1.957596,0.302782,-1.763816,0.363338,-1.158252,0.157447,-0.540577,0.363338,-0.104571,0.084779,0.537327,0,0.646329,0,0.682663,0.024223,0.718996,0.060556,0.791664,0.060556,0.876443,0.024223,0.997556,0.048445,1.082335,0.048445,1.155002,0.012111,1.203447,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
3.752926,-3.796645,0.035613,0.003764,0.071225,0.110602,-0.059354,0.300536,-0.035613,0.205569,-0.011871,0.074989,-0.047483,0.015635,-0.011871,-0.067461,-0.059354,-0.091203,-0.023742,-0.221783,0,-0.257395,0.011871,-0.245524,-0.035613,-0.245524,0,-0.257395,0.059354,0.039377,-1.068379,-0.708489,-0.178063,-2.35854,0.154321,-2.584087,0.106838,-2.097381,0.106838,-1.919318,0.178063,-1.764996,0.379868,-1.254549,0.201805,-0.577909,0.332384,-0.150557,0.106838,0.466728,0.023742,0.668533,0.047484,0.692275,0.047484,0.7635,0.035613,0.846596,0.047483,0.953434,0.059355,1.048401,0.071225,1.16711,0.011871,1.273947,0.023742,1.333302,-0.059354,1.333302,-0.13058,1.190851,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
3.819881,-3.796645,0.019245,0.00399,0.057736,0.061726,0.057736,0.177199,-0.115473,0.273427,-0.019245,0.119463,-0.019245,0.00399,-0.038491,-0.015256,-0.057736,0.00399,-0.038491,-0.053746,-0.019245,-0.130728,-0.019245,-0.130728,0,-0.149974,-0.038491,-0.149974,0.115473,-0.130728,-1.173974,-0.477147,-0.115473,-2.863585,0.134718,-2.921322,0.4234,-2.382449,0.250191,-1.82433,0.2117,-1.285457,0.288682,-0.708093,0.192455,-0.188465,0.173209,0.157954,0.153964,0.6006,0.019246,0.8123,0.038491,0.850791,0,0.927773,0.057736,0.985509,0.038491,1.100982,0.076982,1.177964,-0.019246,1.293437,-0.019246,1.293437,-0.134718,1.216455,-0.153964,0.985509,-0.115473,0.696827,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
3.935112,-3.796645,-0.037025,0.187832,0.049366,0.237199,0.074049,0.397639,-0.049366,0.397639,-0.086391,0.335931,-0.111074,0.311248,-0.037025,0.101442,-0.061708,0.064417,-0.061708,-0.034316,-0.049366,-0.108365,0,-0.14539,-0.012342,-0.157731,-0.148099,-0.096023,0.444296,-0.108365,-0.900934,0.138466,-0.752835,-1.73745,-0.123416,-2.811166,0.431954,-2.737117,0.222148,-2.13238,0.135757,-1.73745,0.197465,-1.342521,0.222148,-0.737784,0.197465,-0.219439,0.32088,0.224857,0.061708,0.533396,0.012342,0.706178,0.111074,0.706178,0.135757,0.730861,0.111074,0.854277,0.074049,0.977692,-0.061708,1.162815,0.049366,1.187499,-0.061708,1.236865,-0.148099,1.212182,-0.086391,0.990034,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
4.175186,-3.796645,0.023641,0.378541,0.023641,0.425822,0.023641,0.544026,-0.094563,0.66223,0.047282,0.402182,-0.070922,0.378541,-0.070922,0.283978,-0.023641,0.307618,0,0.189415,-0.023641,0.118492,0,0.04757,-0.023641,0.04757,0.023641,-0.046993,0,-0.070634,-0.118204,0.04757,-1.252962,-0.85078,-0.047282,-2.978451,0.260049,-2.836606,0.165486,-2.387431,0.283689,-1.985538,0.212767,-1.46544,0.260049,-0.898062,0.141845,-0.377964,0.283689,-0.023352,0.189126,0.473104,-0.070922,0.709512,-0.023641,0.685871,-0.023641,0.733153,0.070922,0.709512,0.023641,0.851357,0.023641,0.898638,0,1.016842,0.023641,1.040483,-0.023641,1.040483,-0.118204,0.94592,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
3.657794,-3.796645,0.059301,-0.119084,0.059301,-0.020249,-0.019767,0.019285,0.019767,-0.119084,-0.098835,-0.138851,-0.019767,-0.198152,0.019767,-0.198152,-0.019767,-0.198152,-0.019767,-0.27722,0,-0.257453,-0.039534,-0.257453,0,-0.237686,0.079068,-0.27722,-0.256971,-0.138851,-1.106952,-1.146968,-0.039534,-2.748096,0.19767,-2.530658,0.118602,-2.036483,0.276738,-1.720211,0.276738,-1.245803,0.217437,-0.652793,0.177903,-0.217919,0.237204,0.216955,0.079068,0.71113,0,0.790198,0.039534,0.829732,0.019767,0.829732,0.019767,0.968101,0.059301,1.047169,0.059301,1.146004,0.079068,1.284373,0.019767,1.402975,-0.039534,1.363441,-0.079068,1.244839,-0.138369,1.027402,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
3.9217,-3.796645,0,0.111509,0.054185,0.016685,0.027092,0.097962,0.094824,0.084416,0.081277,0.287609,-0.027092,0.274063,-0.040639,0.233425,-0.162555,0.043777,0.067731,0.016685,-0.162555,-0.132323,0,-0.281332,0.054185,-0.443887,0,-0.403248,-0.094824,-0.362609,0.121916,-0.484525,-0.230286,0.043777,-0.758588,-1.175382,-0.135462,-2.272626,0.176101,-2.502912,0.067731,-2.001702,0.10837,-1.839147,0.298017,-1.690139,0.298017,-1.14829,0.10837,-0.525164,0.284471,-0.010407,0.081277,0.450164,0.040639,0.57208,0.027092,0.707542,0.081277,0.78882,0.067731,0.937828,0.040639,1.154568,0.067731,1.195206,0,1.411946,-0.067731,1.439038,-0.094823,1.466131,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
3.975413,-3.796645,0,0.158464,0.040606,0.219374,0.040606,0.280283,-0.040606,0.239677,-0.081213,0.178767,0.040606,0.056948,0.020303,0.016342,0,-0.003962,-0.06091,-0.003962,0.040606,-0.105478,-0.040606,-0.064871,-0.020303,-0.085174,0,-0.146084,0.040606,-0.024265,-1.096373,-0.531845,-0.406064,-2.704288,0.121819,-2.947927,0.588793,-2.663682,0.304548,-1.851554,0.203032,-1.303367,0.243639,-0.775484,0.182729,-0.30851,0.243638,-0.003962,0.203032,0.442709,0,0.686347,0,0.747257,-0.020303,0.787864,0.101516,0.808167,0,0.929986,0.06091,1.031502,0.06091,1.112715,0.040606,1.193928,-0.06091,1.234534,-0.101516,1.112715,-0.101516,0.88938,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
5.667124,-3.796645,0.023253,0.085998,-0.023253,0.132505,0,0.132505,-0.023253,0.202265,0.023253,0.248772,-0.023253,0.341786,-0.023253,0.179012,0,0.085998,-0.093014,0.062744,-0.023253,0.062744,0.023253,-0.007016,-0.046507,-0.030269,-0.116267,-0.030269,0.023253,-0.053523,0.023253,-0.146537,0.046507,-0.123283,-0.348802,0.062744,-1.139419,-1.123181,-0.046507,-2.913696,0.139521,-2.704415,0.162774,-2.285853,0.372055,-1.867291,0.162774,-1.285955,0.255788,-0.820886,0.116267,-0.332564,0.325548,0.039491,0.06976,0.527813,-0.023253,0.620827,0,0.620827,0.046507,0.64408,0.046507,0.737094,0.046507,0.853361,0.06976,0.946375,0.046507,1.109149,0,1.155656,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
4.045752,-3.796645,0.019307,0.210493,-0.038614,0.2298,0.038614,0.210493,0.057921,0.268414,0.057921,0.345641,-0.135149,0.442176,0,0.307027,-0.057921,0.210493,-0.038614,0.152572,-0.038614,0.133265,-0.077228,0.113958,-0.019307,-0.040497,-0.019307,-0.059804,-0.038614,-0.137032,0.019307,-0.21426,0.019307,-0.137032,-1.023268,-0.600399,-0.386139,-2.762776,0.135149,-3.110301,0.540594,-2.60832,0.289604,-1.893964,0.135149,-1.295449,0.308911,-0.774161,0.135149,-0.233567,0.212376,0.075344,0.077228,0.500097,0.038614,0.596632,0,0.654552,0.057921,0.673859,0.038614,0.770394,0.057921,0.886236,0,1.002077,0.057921,1.098612,-0.019307,1.137226,-0.057921,1.137226,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
4.164725,-3.796645,0,0.387365,-0.019286,0.348794,-0.038572,0.445223,0,0.522367,-0.135002,0.580225,-0.057858,0.368079,-0.077144,0.290936,-0.038572,0.233078,0.019286,0.17522,0,0.117362,-0.019286,0.059504,0.038572,-0.01764,0,-0.01764,-0.038572,-0.036926,0.057858,-0.01764,-0.81001,-0.075497,-0.867868,-2.196952,0.038572,-3.199822,0.617151,-3.006962,0.289289,-1.984807,0.327861,-1.464086,0.289289,-0.962651,0.250717,-0.364787,0.173574,-0.01764,0.057858,0.464509,0.019286,0.618797,0,0.638083,0.09643,0.657369,0.077144,0.695941,0.077144,0.79237,0.077144,0.8888,0,0.98523,-0.038572,1.043088,-0.09643,1.120232,-0.09643,0.927372,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
3.753306,-3.796645,-0.01942,-0.02392,0.05826,-0.1016,0.07768,0.03434,-0.03884,0.11202,-0.01942,-0.02392,-0.03884,-0.1016,-0.05826,-0.1016,-0.01942,-0.12102,-0.03884,-0.1016,0.03884,-0.21812,0.01942,-0.1987,0.01942,-0.1987,-0.01942,-0.17928,0.1942,-0.25696,-0.73796,-0.15986,-0.75738,-2.121279,0,-2.898078,0.54376,-2.742719,0.13594,-1.791139,0.2913,-1.363899,0.33014,-0.897819,0.21362,-0.31522,0.11652,0.11202,0.23304,0.3839,0.01942,0.79172,0.01942,0.81114,0.01942,0.88882,0.05826,0.94708,0.0971,1.04418,0.07768,1.14128,0.01942,1.31606,0.01942,1.3549,-0.07768,1.3549,-0.07768,1.12186,-0.15536,0.92766,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2
3.73826,-3.796645,-0.045888,-0.027794,-0.015296,-0.04309,0.061184,-0.012498,0.091776,0.125166,0,0.385197,0,0.247533,-0.137663,0.201645,-0.061184,0.079278,-0.030592,-0.104274,-0.061184,-0.104274,0,-0.318417,0.015296,-0.333713,0,-0.303121,0.015296,-0.333713,0.168255,-0.440784,-0.122368,0.048686,-0.887165,-1.129102,-0.198847,-2.429257,0.474174,-2.71988,0.015296,-1.863307,0.183551,-1.817419,0.397695,-1.603276,0.260031,-0.869071,0.183551,-0.394897,0.290623,0.03339,0.168255,0.492268,0.061184,0.629932,-0.015296,0.798187,0.045888,0.966443,0.15296,1.042922,0.107072,1.272361,0.091776,1.333545,0.091776,1.486505,-0.015296,1.517097,-0.091776,1.318249,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
